Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
1270,Literature,All Students,73,5.5,74.0,12.3,8.2
1270,Literature,Historically Underperforming,36,2.8,63.9,16.7,16.7
7941,Algebra I,All Students,110,50.0,28.2,16.4,5.5
7941,Algebra I,Historically Underperforming,34,35.3,14.7,32.4,17.6
7941,Biology,All Students,110,29.1,47.3,13.6,10.0
7941,Biology,Historically Underperforming,34,17.6,35.3,17.6,29.4
7941,Literature,All Students,109,17.4,69.7,9.2,3.7
7941,Literature,Historically Underperforming,34,11.8,52.9,23.5,11.8
8379,Algebra I,All Students,104,26.0,42.3,18.3,13.5
8379,Algebra I,Historically Underperforming,31,16.1,12.9,25.8,45.2
8379,Biology,All Students,104,33.7,35.6,22.1,8.7
8379,Biology,Historically Underperforming,31,19.4,6.5,48.4,25.8
8379,Literature,All Students,104,12.5,67.3,14.4,5.8
8379,Literature,Historically Underperforming,31,3.2,45.2,32.3,19.4
1299,Algebra I,All Students,44,4.5,50.0,34.1,11.4
1299,Algebra I,Historically Underperforming,29,3.4,41.4,37.9,17.2
1299,Biology,All Students,44,9.1,54.5,29.5,6.8
1299,Biology,Historically Underperforming,29,6.9,55.2,27.6,10.3
1299,Literature,All Students,44,0.0,70.5,22.7,6.8
1299,Literature,Historically Underperforming,29,0.0,62.1,27.6,10.3
4870,Algebra I,All Students,80,10.0,58.8,30.0,1.3
4870,Algebra I,Historically Underperforming,36,5.6,52.8,38.9,2.8
4870,Biology,All Students,80,20.0,46.3,25.0,8.8
4870,Biology,Historically Underperforming,36,11.1,33.3,38.9,16.7
4870,Literature,All Students,80,3.8,73.8,18.8,3.8
4870,Literature,Historically Underperforming,36,0.0,63.9,30.6,5.6
1307,Algebra I,All Students,127,10.2,56.7,27.6,5.5
1307,Algebra I,Historically Underperforming,66,6.1,45.5,37.9,10.6
1307,Biology,All Students,125,20.8,52.8,16.8,9.6
1307,Biology,Historically Underperforming,64,14.1,48.4,18.8,18.8
1307,Literature,All Students,128,6.3,71.1,17.2,5.5
1307,Literature,Historically Underperforming,67,4.5,62.7,22.4,10.4
1315,Algebra I,All Students,161,19.9,44.1,26.1,9.9
1315,Algebra I,Historically Underperforming,72,6.9,36.1,36.1,20.8
1315,Biology,All Students,160,25.6,42.5,21.3,10.6
1315,Biology,Historically Underperforming,71,8.5,35.2,33.8,22.5
1315,Literature,All Students,161,9.9,62.1,21.1,6.8
1315,Literature,Historically Underperforming,72,2.8,48.6,33.3,15.3
4734,Algebra I,All Students,105,21.0,54.3,18.1,6.7
4734,Algebra I,Historically Underperforming,33,12.1,39.4,27.3,21.2
4734,Biology,All Students,105,13.3,56.2,19.0,11.4
4734,Biology,Historically Underperforming,32,3.1,46.9,21.9,28.1
4734,Literature,All Students,106,8.5,73.6,9.4,8.5
4734,Literature,Historically Underperforming,33,6.1,54.5,18.2,21.2
8348,Algebra I,All Students,104,1.9,18.3,52.9,26.9
8348,Algebra I,Historically Underperforming,99,1.0,17.2,54.5,27.3
8348,Biology,All Students,103,3.9,21.4,44.7,30.1
8348,Biology,Historically Underperforming,98,3.1,21.4,43.9,31.6
8348,Literature,All Students,103,4.9,43.7,38.8,12.6
8348,Literature,Historically Underperforming,97,4.1,45.4,38.1,12.4
1327,Algebra I,All Students,45,35.6,37.8,17.8,8.9
1327,Algebra I,Historically Underperforming,21,19.0,38.1,23.8,19.0
1327,Biology,All Students,45,13.3,48.9,31.1,6.7
1327,Biology,Historically Underperforming,21,0.0,52.4,33.3,14.3
1327,Literature,All Students,43,4.7,69.8,18.6,7.0
1327,Literature,Historically Underperforming,19,0.0,57.9,26.3,15.8
1335,Algebra I,All Students,131,16.0,65.6,14.5,3.8
1335,Algebra I,Historically Underperforming,56,14.3,50.0,26.8,8.9
1335,Biology,All Students,132,25.0,53.0,16.7,5.3
1335,Biology,Historically Underperforming,56,17.9,44.6,25.0,12.5
1335,Literature,All Students,130,10.8,67.7,16.9,4.6
1335,Literature,Historically Underperforming,55,3.6,60.0,27.3,9.1
1343,Algebra I,All Students,194,19.6,57.2,19.1,4.1
1343,Algebra I,Historically Underperforming,48,6.3,52.1,25.0,16.7
1343,Biology,All Students,190,23.7,47.4,24.7,4.2
1343,Biology,Historically Underperforming,46,13.0,32.6,45.7,8.7
1343,Literature,All Students,190,8.4,65.3,22.6,3.7
1343,Literature,Historically Underperforming,46,2.2,54.3,32.6,10.9
5094,Algebra I,All Students,3,,,,
5094,Algebra I,Historically Underperforming,2,,,,
5094,Biology,All Students,4,,,,
5094,Biology,Historically Underperforming,3,,,,
5094,Literature,All Students,4,,,,
5094,Literature,Historically Underperforming,3,,,,
6231,Algebra I,All Students,109,24.8,61.5,11.0,2.8
6231,Algebra I,Historically Underperforming,45,11.1,66.7,15.6,6.7
6231,Biology,All Students,109,44.0,39.4,14.7,1.8
6231,Biology,Historically Underperforming,45,26.7,46.7,22.2,4.4
6231,Literature,All Students,109,22.0,68.8,7.3,1.8
6231,Literature,Historically Underperforming,45,13.3,66.7,15.6,4.4
1364,Algebra I,All Students,520,55.4,28.5,13.3,2.9
1364,Algebra I,Historically Underperforming,131,29.0,30.5,31.3,9.2
1364,Biology,All Students,529,44.2,35.7,15.3,4.7
1364,Biology,Historically Underperforming,132,19.7,40.2,25.8,14.4
1364,Literature,All Students,516,29.8,53.3,13.8,3.1
1364,Literature,Historically Underperforming,123,9.8,53.7,26.8,9.8
7691,Algebra I,All Students,139,18.0,54.7,23.7,3.6
7691,Algebra I,Historically Underperforming,29,10.3,41.4,37.9,10.3
7691,Biology,All Students,138,18.1,44.9,28.3,8.7
7691,Biology,Historically Underperforming,27,11.1,44.4,18.5,25.9
7691,Literature,All Students,138,6.5,76.8,15.2,1.4
7691,Literature,Historically Underperforming,28,7.1,60.7,25.0,7.1
7824,Algebra I,All Students,83,6.0,10.8,39.8,43.4
7824,Algebra I,Historically Underperforming,70,5.7,10.0,38.6,45.7
7824,Biology,All Students,84,4.8,15.5,34.5,45.2
7824,Biology,Historically Underperforming,71,1.4,12.7,35.2,50.7
7824,Literature,All Students,82,2.4,41.5,32.9,23.2
7824,Literature,Historically Underperforming,69,0.0,39.1,36.2,24.6
7858,Algebra I,All Students,499,3.8,23.0,48.3,24.8
7858,Algebra I,Historically Underperforming,351,3.1,19.7,47.3,29.9
7858,Biology,All Students,497,5.4,25.8,40.0,28.8
7858,Biology,Historically Underperforming,349,4.0,22.9,41.0,32.1
7858,Literature,All Students,499,1.4,51.1,32.7,14.8
7858,Literature,Historically Underperforming,350,1.1,44.3,36.9,17.7
7721,Algebra I,All Students,71,19.7,40.8,29.6,9.9
7721,Algebra I,Historically Underperforming,28,7.1,28.6,46.4,17.9
7721,Biology,All Students,72,22.2,50.0,13.9,13.9
7721,Biology,Historically Underperforming,28,7.1,35.7,28.6,28.6
7721,Literature,All Students,74,14.9,55.4,20.3,9.5
7721,Literature,Historically Underperforming,30,6.7,40.0,33.3,20.0
1367,Algebra I,All Students,431,41.8,37.8,16.2,4.2
1367,Algebra I,Historically Underperforming,131,20.6,37.4,29.0,13.0
1367,Biology,All Students,431,33.9,40.6,18.1,7.4
1367,Biology,Historically Underperforming,130,10.8,40.8,27.7,20.8
1367,Literature,All Students,433,12.0,71.4,11.5,5.1
1367,Literature,Historically Underperforming,130,1.5,58.5,24.6,15.4
7860,Algebra I,All Students,8,,,,
7860,Algebra I,Historically Underperforming,6,,,,
7860,Biology,All Students,8,,,,
7860,Biology,Historically Underperforming,6,,,,
7860,Literature,All Students,8,,,,
7860,Literature,Historically Underperforming,6,,,,
7292,Algebra I,All Students,3,,,,
7293,Algebra I,All Students,29,6.9,17.2,44.8,31.0
7292,Algebra I,Historically Underperforming,2,,,,
7293,Algebra I,Historically Underperforming,24,4.2,12.5,50.0,33.3
7292,Biology,All Students,2,,,,
7293,Biology,All Students,34,0.0,17.6,47.1,35.3
7292,Biology,Historically Underperforming,2,,,,
7293,Biology,Historically Underperforming,29,0.0,13.8,48.3,37.9
7292,Literature,All Students,2,,,,
7293,Literature,All Students,32,3.1,25.0,37.5,34.4
7292,Literature,Historically Underperforming,2,,,,
7293,Literature,Historically Underperforming,27,0.0,22.2,40.7,37.0
8415,Algebra I,All Students,32,0.0,21.9,43.8,34.4
8415,Algebra I,Historically Underperforming,20,0.0,15.0,40.0,45.0
8415,Biology,All Students,30,0.0,13.3,36.7,50.0
8415,Biology,Historically Underperforming,19,0.0,10.5,36.8,52.6
8415,Literature,All Students,33,0.0,27.3,48.5,24.2
8415,Literature,Historically Underperforming,21,0.0,23.8,47.6,28.6
5012,Algebra I,All Students,457,8.5,32.4,37.4,21.7
5012,Algebra I,Historically Underperforming,252,2.4,17.5,44.8,35.3
5012,Biology,All Students,449,11.4,27.2,30.1,31.4
5012,Biology,Historically Underperforming,245,3.3,15.1,33.1,48.6
5012,Literature,All Students,448,3.3,54.0,22.5,20.1
5012,Literature,Historically Underperforming,244,0.0,35.7,29.1,35.2
7628,Algebra I,All Students,85,16.5,44.7,31.8,7.1
7628,Algebra I,Historically Underperforming,42,9.5,28.6,47.6,14.3
7628,Biology,All Students,85,28.2,34.1,24.7,12.9
7628,Biology,Historically Underperforming,42,11.9,31.0,33.3,23.8
7628,Literature,All Students,85,10.6,61.2,20.0,8.2
7628,Literature,Historically Underperforming,42,2.4,50.0,31.0,16.7
7759,Algebra I,All Students,429,34.7,57.8,6.3,1.2
7759,Algebra I,Historically Underperforming,110,21.8,54.5,19.1,4.5
7759,Biology,All Students,427,33.7,58.3,6.3,1.6
7759,Biology,Historically Underperforming,108,13.9,68.5,13.9,3.7
7759,Literature,All Students,427,17.6,77.3,3.5,1.6
7759,Literature,Historically Underperforming,109,6.4,77.1,11.0,5.5
1387,Algebra I,All Students,367,30.8,52.6,13.6,3.0
1387,Algebra I,Historically Underperforming,101,8.9,43.6,37.6,9.9
1387,Biology,All Students,370,34.1,47.8,13.0,5.1
1387,Biology,Historically Underperforming,104,11.5,38.5,33.7,16.3
1387,Literature,All Students,373,13.4,73.2,11.0,2.4
1387,Literature,Historically Underperforming,105,1.9,56.2,33.3,8.6
7517,Algebra I,All Students,1,,,,
7517,Algebra I,Historically Underperforming,1,,,,
7517,Biology,All Students,1,,,,
7517,Biology,Historically Underperforming,1,,,,
7517,Literature,All Students,1,,,,
7517,Literature,Historically Underperforming,1,,,,
8174,Algebra I,All Students,190,81.1,18.9,0.0,0.0
8174,Algebra I,Historically Underperforming,14,85.7,14.3,0.0,0.0
8174,Biology,All Students,190,96.3,3.7,0.0,0.0
8174,Biology,Historically Underperforming,14,100.0,0.0,0.0,0.0
8174,Literature,All Students,190,51.6,48.4,0.0,0.0
8174,Literature,Historically Underperforming,14,57.1,42.9,0.0,0.0
1424,Algebra I,All Students,305,54.4,29.2,12.8,3.6
1424,Algebra I,Historically Underperforming,82,19.5,36.6,30.5,13.4
1424,Biology,All Students,302,53.6,36.8,5.3,4.3
1424,Biology,Historically Underperforming,82,22.0,47.6,15.9,14.6
1424,Literature,All Students,308,24.7,65.3,6.2,3.9
1424,Literature,Historically Underperforming,84,10.7,59.5,15.5,14.3
6482,Algebra I,All Students,303,36.0,35.3,21.5,7.3
6482,Algebra I,Historically Underperforming,144,13.9,34.7,36.1,15.3
6482,Biology,All Students,302,30.8,38.7,20.5,9.9
6482,Biology,Historically Underperforming,144,10.4,31.3,37.5,20.8
6482,Literature,All Students,303,16.5,62.7,14.5,6.3
6482,Literature,Historically Underperforming,144,3.5,52.8,30.6,13.2
1414,Algebra I,All Students,154,27.3,45.5,21.4,5.8
1414,Algebra I,Historically Underperforming,63,12.7,39.7,36.5,11.1
1414,Biology,All Students,155,27.1,38.1,21.3,13.5
1414,Biology,Historically Underperforming,64,15.6,23.4,34.4,26.6
1414,Literature,All Students,154,10.4,68.2,13.6,7.8
1414,Literature,Historically Underperforming,63,3.2,54.0,23.8,19.0
1406,Algebra I,All Students,367,22.9,58.0,15.0,4.1
1406,Algebra I,Historically Underperforming,102,4.9,48.0,32.4,14.7
1406,Biology,All Students,359,43.2,43.2,11.4,2.2
1406,Biology,Historically Underperforming,99,16.2,47.5,28.3,8.1
1406,Literature,All Students,367,13.6,73.0,12.0,1.4
1406,Literature,Historically Underperforming,99,4.0,63.6,27.3,5.1
1420,Algebra I,All Students,301,16.9,42.9,28.9,11.3
1420,Algebra I,Historically Underperforming,128,8.6,32.8,34.4,24.2
1420,Biology,All Students,306,19.9,38.9,27.1,14.1
1420,Biology,Historically Underperforming,130,6.2,28.5,36.9,28.5
1420,Literature,All Students,301,10.6,58.1,20.9,10.3
1420,Literature,Historically Underperforming,125,2.4,47.2,29.6,20.8
7819,Algebra I,All Students,315,19.0,37.1,33.7,10.2
7819,Algebra I,Historically Underperforming,150,10.0,30.0,42.7,17.3
7819,Biology,All Students,314,19.7,34.7,29.3,16.2
7819,Biology,Historically Underperforming,150,9.3,30.0,36.0,24.7
7819,Literature,All Students,312,7.7,63.5,22.1,6.7
7819,Literature,Historically Underperforming,148,4.7,52.0,31.1,12.2
1426,Algebra I,All Students,250,40.0,38.8,16.4,4.8
1426,Algebra I,Historically Underperforming,71,12.7,33.8,36.6,16.9
1426,Biology,All Students,246,38.2,41.5,13.4,6.9
1426,Biology,Historically Underperforming,70,17.1,41.4,27.1,14.3
1426,Literature,All Students,251,17.5,66.9,10.8,4.8
1426,Literature,Historically Underperforming,71,5.6,54.9,25.4,14.1
7636,Algebra I,All Students,67,40.3,37.3,20.9,1.5
7636,Algebra I,Historically Underperforming,23,21.7,39.1,34.8,4.3
7636,Biology,All Students,67,37.3,32.8,23.9,6.0
7636,Biology,Historically Underperforming,23,8.7,30.4,43.5,17.4
7636,Literature,All Students,67,9.0,67.2,19.4,4.5
7636,Literature,Historically Underperforming,23,0.0,47.8,39.1,13.0
1423,Algebra I,All Students,494,65.8,28.5,4.9,0.8
1423,Algebra I,Historically Underperforming,103,45.6,35.0,16.5,2.9
1423,Biology,All Students,496,59.3,32.5,7.1,1.2
1423,Biology,Historically Underperforming,103,34.0,36.9,23.3,5.8
1423,Literature,All Students,493,23.5,68.4,7.3,0.8
1423,Literature,Historically Underperforming,100,10.0,60.0,26.0,4.0
1443,Algebra I,All Students,355,57.5,33.0,8.7,0.8
1443,Algebra I,Historically Underperforming,60,28.3,38.3,30.0,3.3
1443,Biology,All Students,355,53.8,36.1,8.2,2.0
1443,Biology,Historically Underperforming,59,20.3,42.4,27.1,10.2
1443,Literature,All Students,358,31.6,61.7,5.6,1.1
1443,Literature,Historically Underperforming,61,13.1,59.0,23.0,4.9
6734,Algebra I,All Students,290,45.5,43.8,9.7,1.0
6734,Algebra I,Historically Underperforming,64,21.9,45.3,31.3,1.6
6734,Biology,All Students,298,48.7,34.9,12.1,4.4
6734,Biology,Historically Underperforming,71,18.3,32.4,35.2,14.1
6734,Literature,All Students,297,16.2,67.3,12.8,3.7
6734,Literature,Historically Underperforming,70,1.4,54.3,30.0,14.3
1453,Algebra I,All Students,304,33.2,53.0,11.2,2.6
1453,Algebra I,Historically Underperforming,65,10.8,40.0,36.9,12.3
1453,Biology,All Students,306,49.0,37.9,10.5,2.6
1453,Biology,Historically Underperforming,66,15.2,43.9,30.3,10.6
1453,Literature,All Students,304,16.8,70.4,10.9,2.0
1453,Literature,Historically Underperforming,64,1.6,60.9,28.1,9.4
7894,Algebra I,All Students,300,63.3,30.0,5.3,1.3
7894,Algebra I,Historically Underperforming,59,32.2,44.1,18.6,5.1
7894,Biology,All Students,303,63.4,26.4,7.3,3.0
7894,Biology,Historically Underperforming,62,41.9,27.4,21.0,9.7
7894,Literature,All Students,304,22.4,68.4,5.9,3.3
7894,Literature,Historically Underperforming,62,3.2,69.4,14.5,12.9
4664,Algebra I,All Students,58,24.1,51.7,24.1,0.0
4664,Algebra I,Historically Underperforming,20,20.0,50.0,30.0,0.0
4664,Biology,All Students,58,36.2,43.1,17.2,3.4
4664,Biology,Historically Underperforming,20,45.0,40.0,10.0,5.0
4664,Literature,All Students,58,5.2,77.6,15.5,1.7
4664,Literature,Historically Underperforming,20,0.0,85.0,10.0,5.0
1475,Algebra I,All Students,67,17.9,49.3,19.4,13.4
1475,Algebra I,Historically Underperforming,22,13.6,22.7,36.4,27.3
1475,Biology,All Students,67,20.9,43.3,22.4,13.4
1475,Biology,Historically Underperforming,22,4.5,27.3,40.9,27.3
1475,Literature,All Students,67,9.0,62.7,20.9,7.5
1475,Literature,Historically Underperforming,22,4.5,40.9,31.8,22.7
6909,Algebra I,All Students,4,,,,
6909,Algebra I,Historically Underperforming,3,,,,
6909,Biology,All Students,3,,,,
6909,Biology,Historically Underperforming,2,,,,
6909,Literature,All Students,4,,,,
6909,Literature,Historically Underperforming,3,,,,
1480,Algebra I,All Students,54,27.8,55.6,13.0,3.7
1480,Algebra I,Historically Underperforming,15,6.7,46.7,33.3,13.3
1480,Biology,All Students,54,25.9,59.3,14.8,0.0
1480,Biology,Historically Underperforming,15,20.0,46.7,33.3,0.0
1480,Literature,All Students,54,5.6,88.9,5.6,0.0
1480,Literature,Historically Underperforming,15,0.0,86.7,13.3,0.0
1486,Algebra I,All Students,73,4.1,56.2,34.2,5.5
1486,Algebra I,Historically Underperforming,30,0.0,30.0,63.3,6.7
1486,Biology,All Students,73,11.0,45.2,35.6,8.2
1486,Biology,Historically Underperforming,30,3.3,26.7,53.3,16.7
1486,Literature,All Students,72,4.2,69.4,16.7,9.7
1486,Literature,Historically Underperforming,29,0.0,51.7,31.0,17.2
1489,Algebra I,All Students,47,29.8,57.4,8.5,4.3
1489,Algebra I,Historically Underperforming,24,29.2,45.8,16.7,8.3
1489,Biology,All Students,47,8.5,66.0,21.3,4.3
1489,Biology,Historically Underperforming,24,4.2,45.8,41.7,8.3
1489,Literature,All Students,47,2.1,74.5,17.0,6.4
1489,Literature,Historically Underperforming,24,0.0,54.2,33.3,12.5
1495,Algebra I,All Students,86,16.3,31.4,46.5,5.8
1495,Algebra I,Historically Underperforming,45,11.1,31.1,48.9,8.9
1495,Biology,All Students,87,9.2,47.1,36.8,6.9
1495,Biology,Historically Underperforming,46,2.2,52.2,34.8,10.9
1495,Literature,All Students,87,4.6,71.3,19.5,4.6
1495,Literature,Historically Underperforming,46,2.2,69.6,19.6,8.7
1501,Algebra I,All Students,31,6.5,61.3,25.8,6.5
1501,Algebra I,Historically Underperforming,14,14.3,50.0,21.4,14.3
1501,Biology,All Students,31,6.5,58.1,32.3,3.2
1501,Biology,Historically Underperforming,14,14.3,42.9,35.7,7.1
1501,Literature,All Students,31,0.0,71.0,25.8,3.2
1501,Literature,Historically Underperforming,14,0.0,57.1,35.7,7.1
6236,Algebra I,All Students,155,9.7,47.7,28.4,14.2
6236,Algebra I,Historically Underperforming,71,5.6,28.2,36.6,29.6
6236,Biology,All Students,154,18.2,37.7,29.9,14.3
6236,Biology,Historically Underperforming,71,8.5,25.4,39.4,26.8
6236,Literature,All Students,156,9.6,62.8,21.8,5.8
6236,Literature,Historically Underperforming,72,5.6,47.2,34.7,12.5
5276,Algebra I,All Students,9,,,,
5276,Algebra I,Historically Underperforming,9,,,,
5276,Biology,All Students,8,,,,
5276,Biology,Historically Underperforming,8,,,,
5276,Literature,All Students,9,,,,
5276,Literature,Historically Underperforming,9,,,,
1529,Algebra I,All Students,67,14.9,47.8,26.9,10.4
1529,Algebra I,Historically Underperforming,34,14.7,35.3,29.4,20.6
1529,Biology,All Students,67,14.9,53.7,25.4,6.0
1529,Biology,Historically Underperforming,34,2.9,58.8,29.4,8.8
1529,Literature,All Students,68,2.9,67.6,20.6,8.8
1529,Literature,Historically Underperforming,35,0.0,62.9,22.9,14.3
6156,Algebra I,All Students,201,24.9,56.7,10.0,8.5
6156,Algebra I,Historically Underperforming,89,15.7,48.3,18.0,18.0
6156,Biology,All Students,201,28.4,43.3,20.4,8.0
6156,Biology,Historically Underperforming,89,22.5,36.0,27.0,14.6
6156,Literature,All Students,202,9.9,70.8,13.4,5.9
6156,Literature,Historically Underperforming,90,5.6,60.0,21.1,13.3
5219,Algebra I,All Students,64,12.5,64.1,23.4,0.0
5219,Algebra I,Historically Underperforming,35,11.4,51.4,37.1,0.0
5219,Biology,All Students,64,35.9,46.9,14.1,3.1
5219,Biology,Historically Underperforming,35,25.7,48.6,20.0,5.7
5219,Literature,All Students,64,0.0,81.3,14.1,4.7
5219,Literature,Historically Underperforming,35,0.0,68.6,22.9,8.6
8316,Algebra I,All Students,16,25.0,50.0,25.0,0.0
8316,Algebra I,Historically Underperforming,10,,,,
8316,Biology,All Students,16,12.5,50.0,31.3,6.3
8316,Biology,Historically Underperforming,10,,,,
8316,Literature,All Students,16,6.3,81.3,12.5,0.0
8316,Literature,Historically Underperforming,10,,,,
1550,Algebra I,All Students,65,6.2,41.5,36.9,15.4
1550,Algebra I,Historically Underperforming,28,0.0,25.0,42.9,32.1
1550,Biology,All Students,65,9.2,43.1,40.0,7.7
1550,Biology,Historically Underperforming,28,3.6,17.9,64.3,14.3
1550,Literature,All Students,65,1.5,64.6,24.6,9.2
1550,Literature,Historically Underperforming,28,3.6,39.3,39.3,17.9
1560,Algebra I,All Students,109,3.7,54.1,32.1,10.1
1560,Algebra I,Historically Underperforming,48,4.2,41.7,35.4,18.8
1560,Biology,All Students,111,24.3,41.4,25.2,9.0
1560,Biology,Historically Underperforming,48,18.8,41.7,22.9,16.7
1560,Literature,All Students,114,0.9,52.6,34.2,12.3
1560,Literature,Historically Underperforming,51,0.0,37.3,45.1,17.6
1566,Algebra I,All Students,92,17.4,33.7,35.9,13.0
1566,Algebra I,Historically Underperforming,50,16.0,22.0,40.0,22.0
1566,Biology,All Students,93,30.1,43.0,18.3,8.6
1566,Biology,Historically Underperforming,51,19.6,39.2,25.5,15.7
1566,Literature,All Students,93,6.5,55.9,21.5,16.1
1566,Literature,Historically Underperforming,51,0.0,52.9,19.6,27.5
6241,Algebra I,All Students,31,22.6,25.8,45.2,6.5
6241,Algebra I,Historically Underperforming,22,13.6,27.3,50.0,9.1
6241,Biology,All Students,32,18.8,18.8,50.0,12.5
6241,Biology,Historically Underperforming,22,13.6,13.6,59.1,13.6
6241,Literature,All Students,32,12.5,46.9,28.1,12.5
6241,Literature,Historically Underperforming,22,4.5,45.5,31.8,18.2
7589,Algebra I,All Students,256,27.7,35.9,26.2,10.2
7589,Algebra I,Historically Underperforming,96,18.8,25.0,32.3,24.0
7589,Biology,All Students,249,16.5,39.4,32.5,11.6
7589,Biology,Historically Underperforming,93,8.6,28.0,41.9,21.5
7589,Literature,All Students,251,4.4,58.6,29.9,7.2
7589,Literature,Historically Underperforming,93,3.2,40.9,39.8,16.1
7635,Algebra I,All Students,26,3.8,26.9,42.3,26.9
7635,Algebra I,Historically Underperforming,19,5.3,10.5,47.4,36.8
7635,Biology,All Students,24,0.0,16.7,45.8,37.5
7635,Biology,Historically Underperforming,18,0.0,0.0,50.0,50.0
7635,Literature,All Students,25,0.0,40.0,32.0,28.0
7635,Literature,Historically Underperforming,18,0.0,27.8,38.9,33.3
1595,Algebra I,All Students,36,13.9,61.1,16.7,8.3
1595,Algebra I,Historically Underperforming,24,12.5,58.3,16.7,12.5
1595,Biology,All Students,35,37.1,48.6,5.7,8.6
1595,Biology,Historically Underperforming,23,43.5,34.8,8.7,13.0
1595,Literature,All Students,35,8.6,74.3,11.4,5.7
1595,Literature,Historically Underperforming,23,8.7,65.2,17.4,8.7
1605,Algebra I,All Students,155,22.6,54.2,18.1,5.2
1605,Algebra I,Historically Underperforming,69,20.3,42.0,30.4,7.2
1605,Biology,All Students,155,31.6,39.4,14.8,14.2
1605,Biology,Historically Underperforming,71,19.7,33.8,22.5,23.9
1605,Literature,All Students,154,9.1,68.8,15.6,6.5
1605,Literature,Historically Underperforming,70,2.9,55.7,28.6,12.9
1612,Algebra I,All Students,75,25.3,45.3,25.3,4.0
1612,Algebra I,Historically Underperforming,29,24.1,44.8,24.1,6.9
1612,Biology,All Students,76,17.1,42.1,35.5,5.3
1612,Biology,Historically Underperforming,29,10.3,37.9,37.9,13.8
1612,Literature,All Students,77,2.6,77.9,14.3,5.2
1612,Literature,Historically Underperforming,30,3.3,70.0,13.3,13.3
1619,Algebra I,All Students,128,41.4,46.1,12.5,0.0
1619,Algebra I,Historically Underperforming,38,26.3,50.0,23.7,0.0
1619,Biology,All Students,128,42.2,45.3,8.6,3.9
1619,Biology,Historically Underperforming,37,21.6,59.5,13.5,5.4
1619,Literature,All Students,129,15.5,74.4,7.8,2.3
1619,Literature,Historically Underperforming,38,5.3,76.3,13.2,5.3
5178,Algebra I,All Students,137,8.0,46.0,35.8,10.2
5178,Algebra I,Historically Underperforming,90,4.4,41.1,40.0,14.4
5178,Biology,All Students,138,14.5,34.1,37.0,14.5
5178,Biology,Historically Underperforming,90,11.1,31.1,37.8,20.0
5178,Literature,All Students,138,1.4,42.0,42.0,14.5
5178,Literature,Historically Underperforming,90,0.0,42.2,38.9,18.9
1623,Algebra I,All Students,42,31.0,35.7,23.8,9.5
1623,Algebra I,Historically Underperforming,14,7.1,35.7,42.9,14.3
1623,Biology,All Students,42,33.3,31.0,23.8,11.9
1623,Biology,Historically Underperforming,15,6.7,26.7,40.0,26.7
1623,Literature,All Students,41,0.0,68.3,24.4,7.3
1623,Literature,Historically Underperforming,14,0.0,42.9,35.7,21.4
1627,Algebra I,All Students,106,22.6,63.2,13.2,0.9
1627,Algebra I,Historically Underperforming,23,17.4,39.1,39.1,4.3
1627,Biology,All Students,107,13.1,68.2,15.9,2.8
1627,Biology,Historically Underperforming,23,4.3,47.8,39.1,8.7
1627,Literature,All Students,107,15.9,72.0,9.3,2.8
1627,Literature,Historically Underperforming,23,4.3,56.5,26.1,13.0
7567,Algebra I,All Students,10,,,,
7567,Algebra I,Historically Underperforming,10,,,,
7567,Biology,All Students,11,0.0,18.2,36.4,45.5
7567,Biology,Historically Underperforming,11,0.0,18.2,36.4,45.5
7567,Literature,All Students,10,,,,
7567,Literature,Historically Underperforming,10,,,,
8224,Algebra I,All Students,148,11.5,44.6,31.8,12.2
8224,Algebra I,Historically Underperforming,73,5.5,31.5,43.8,19.2
8224,Biology,All Students,150,18.7,32.0,34.0,15.3
8224,Biology,Historically Underperforming,74,13.5,24.3,39.2,23.0
8224,Literature,All Students,147,3.4,68.0,19.7,8.8
8224,Literature,Historically Underperforming,72,1.4,51.4,31.9,15.3
1632,Algebra I,All Students,82,19.5,46.3,23.2,11.0
1632,Algebra I,Historically Underperforming,29,3.4,37.9,31.0,27.6
1632,Biology,All Students,82,23.2,46.3,17.1,13.4
1632,Biology,Historically Underperforming,29,3.4,44.8,20.7,31.0
1632,Literature,All Students,82,15.9,56.1,19.5,8.5
1632,Literature,Historically Underperforming,29,3.4,51.7,20.7,24.1
1654,Algebra I,All Students,185,10.8,46.5,27.6,15.1
1654,Algebra I,Historically Underperforming,87,2.3,34.5,34.5,28.7
1654,Biology,All Students,188,19.7,48.4,18.1,13.8
1654,Biology,Historically Underperforming,88,5.7,45.5,21.6,27.3
1654,Literature,All Students,190,8.9,61.6,20.5,8.9
1654,Literature,Historically Underperforming,91,1.1,48.4,31.9,18.7
1629,Algebra I,All Students,58,27.6,44.8,20.7,6.9
1629,Algebra I,Historically Underperforming,22,13.6,27.3,40.9,18.2
1629,Biology,All Students,58,20.7,53.4,20.7,5.2
1629,Biology,Historically Underperforming,22,18.2,31.8,36.4,13.6
1629,Literature,All Students,58,10.3,69.0,12.1,8.6
1629,Literature,Historically Underperforming,22,0.0,50.0,27.3,22.7
6942,Algebra I,All Students,87,11.5,49.4,26.4,12.6
6942,Algebra I,Historically Underperforming,41,4.9,39.0,31.7,24.4
6942,Biology,All Students,88,12.5,47.7,23.9,15.9
