Grade,AUN,Schl,County,District Name,School Name,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
11,126515001,000003848,Philadelphia,PHILADELPHIA CITY SD,CENTRAL HS,Literature,Historically Underperforming,269,41.3,57.6,1.1,0.0
11,126515001,000007905,Philadelphia,PHILADELPHIA CITY SD,CONSTITUTION HS,Algebra I,All Students,88,9.1,44.3,42.0,4.5
11,126515001,000007905,Philadelphia,PHILADELPHIA CITY SD,CONSTITUTION HS,Algebra I,Historically Underperforming,54,9.3,42.6,44.4,3.7
11,126515001,000007905,Philadelphia,PHILADELPHIA CITY SD,CONSTITUTION HS,Biology,All Students,88,2.3,18.2,34.1,45.5
11,126515001,000007905,Philadelphia,PHILADELPHIA CITY SD,CONSTITUTION HS,Biology,Historically Underperforming,54,0.0,13.0,38.9,48.1
11,126515001,000007905,Philadelphia,PHILADELPHIA CITY SD,CONSTITUTION HS,Literature,All Students,88,3.4,52.3,29.5,14.8
11,126515001,000007905,Philadelphia,PHILADELPHIA CITY SD,CONSTITUTION HS,Literature,Historically Underperforming,54,1.9,50.0,33.3,14.8
11,126515001,000006996,Philadelphia,PHILADELPHIA CITY SD,CREATIVE AND PERFORMING ARTS,Algebra I,All Students,168,13.1,48.2,36.3,2.4
11,126515001,000006996,Philadelphia,PHILADELPHIA CITY SD,CREATIVE AND PERFORMING ARTS,Algebra I,Historically Underperforming,74,13.5,48.6,33.8,4.1
11,126515001,000006996,Philadelphia,PHILADELPHIA CITY SD,CREATIVE AND PERFORMING ARTS,Biology,All Students,165,20.6,35.2,27.3,17.0
11,126515001,000006996,Philadelphia,PHILADELPHIA CITY SD,CREATIVE AND PERFORMING ARTS,Biology,Historically Underperforming,73,16.4,34.2,31.5,17.8
11,126515001,000006996,Philadelphia,PHILADELPHIA CITY SD,CREATIVE AND PERFORMING ARTS,Literature,All Students,168,13.7,64.3,18.5,3.6
11,126515001,000006996,Philadelphia,PHILADELPHIA CITY SD,CREATIVE AND PERFORMING ARTS,Literature,Historically Underperforming,75,13.3,64.0,16.0,6.7
11,126515001,000003841,Philadelphia,PHILADELPHIA CITY SD,DOBBINS AVT HS,Algebra I,All Students,139,0.0,2.2,64.0,33.8
11,126515001,000003841,Philadelphia,PHILADELPHIA CITY SD,DOBBINS AVT HS,Algebra I,Historically Underperforming,115,0.0,2.6,62.6,34.8
11,126515001,000003841,Philadelphia,PHILADELPHIA CITY SD,DOBBINS AVT HS,Biology,All Students,134,1.5,6.0,28.4,64.2
11,126515001,000003841,Philadelphia,PHILADELPHIA CITY SD,DOBBINS AVT HS,Biology,Historically Underperforming,113,1.8,7.1,26.5,64.6
11,126515001,000003841,Philadelphia,PHILADELPHIA CITY SD,DOBBINS AVT HS,Literature,All Students,138,0.0,18.1,48.6,33.3
11,126515001,000003841,Philadelphia,PHILADELPHIA CITY SD,DOBBINS AVT HS,Literature,Historically Underperforming,115,0.0,19.1,47.8,33.0
11,126515001,000003849,Philadelphia,PHILADELPHIA CITY SD,EDISON HS/FAREIRA SKILLS,Algebra I,All Students,176,0.6,9.1,47.7,42.6
11,126515001,000003849,Philadelphia,PHILADELPHIA CITY SD,EDISON HS/FAREIRA SKILLS,Algebra I,Historically Underperforming,150,0.7,10.0,48.0,41.3
11,126515001,000003849,Philadelphia,PHILADELPHIA CITY SD,EDISON HS/FAREIRA SKILLS,Biology,All Students,149,0.7,8.7,19.5,71.1
11,126515001,000003849,Philadelphia,PHILADELPHIA CITY SD,EDISON HS/FAREIRA SKILLS,Biology,Historically Underperforming,131,0.8,9.2,18.3,71.8
11,126515001,000003849,Philadelphia,PHILADELPHIA CITY SD,EDISON HS/FAREIRA SKILLS,Literature,All Students,142,0.0,23.2,29.6,47.2
11,126515001,000003849,Philadelphia,PHILADELPHIA CITY SD,EDISON HS/FAREIRA SKILLS,Literature,Historically Underperforming,121,0.0,24.8,27.3,47.9
11,126515001,000003816,Philadelphia,PHILADELPHIA CITY SD,FELS SAMUEL HS,Algebra I,All Students,191,1.0,14.7,42.9,41.4
11,126515001,000003816,Philadelphia,PHILADELPHIA CITY SD,FELS SAMUEL HS,Algebra I,Historically Underperforming,154,0.6,15.6,40.9,42.9
11,126515001,000003816,Philadelphia,PHILADELPHIA CITY SD,FELS SAMUEL HS,Biology,All Students,166,1.8,10.2,19.9,68.1
11,126515001,000003816,Philadelphia,PHILADELPHIA CITY SD,FELS SAMUEL HS,Biology,Historically Underperforming,134,1.5,11.2,19.4,67.9
11,126515001,000003816,Philadelphia,PHILADELPHIA CITY SD,FELS SAMUEL HS,Literature,All Students,160,0.6,25.0,34.4,40.0
11,126515001,000003816,Philadelphia,PHILADELPHIA CITY SD,FELS SAMUEL HS,Literature,Historically Underperforming,127,0.8,24.4,33.1,41.7
11,126515001,000003850,Philadelphia,PHILADELPHIA CITY SD,FRANKFORD HS,Algebra I,All Students,151,1.3,10.6,32.5,55.6
11,126515001,000003850,Philadelphia,PHILADELPHIA CITY SD,FRANKFORD HS,Algebra I,Historically Underperforming,116,0.9,8.6,30.2,60.3
11,126515001,000003850,Philadelphia,PHILADELPHIA CITY SD,FRANKFORD HS,Biology,All Students,132,0.8,3.8,26.5,68.9
11,126515001,000003850,Philadelphia,PHILADELPHIA CITY SD,FRANKFORD HS,Biology,Historically Underperforming,100,1.0,4.0,22.0,73.0
11,126515001,000003850,Philadelphia,PHILADELPHIA CITY SD,FRANKFORD HS,Literature,All Students,138,0.0,19.6,40.6,39.9
11,126515001,000003850,Philadelphia,PHILADELPHIA CITY SD,FRANKFORD HS,Literature,Historically Underperforming,106,0.0,17.0,35.8,47.2
11,126515001,000003851,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Algebra I,All Students,67,0.0,7.5,41.8,50.7
11,126515001,000003851,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Algebra I,Historically Underperforming,59,0.0,6.8,39.0,54.2
11,126515001,000003851,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Biology,All Students,64,1.6,20.3,17.2,60.9
11,126515001,000003851,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Biology,Historically Underperforming,56,1.8,19.6,12.5,66.1
11,126515001,000003851,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Literature,All Students,63,0.0,14.3,42.9,42.9
11,126515001,000003851,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN BENJAMIN HS,Literature,Historically Underperforming,56,0.0,8.9,46.4,44.6
11,126515001,000006822,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN LC,Algebra I,All Students,188,3.2,35.6,48.4,12.8
11,126515001,000006822,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN LC,Algebra I,Historically Underperforming,146,3.4,34.2,47.3,15.1
11,126515001,000006822,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN LC,Biology,All Students,174,5.2,27.0,35.1,32.8
11,126515001,000006822,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN LC,Biology,Historically Underperforming,135,5.9,27.4,34.8,31.9
11,126515001,000006822,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN LC,Literature,All Students,183,3.3,53.0,27.3,16.4
11,126515001,000006822,Philadelphia,PHILADELPHIA CITY SD,FRANKLIN LC,Literature,Historically Underperforming,142,2.8,54.2,21.8,21.1
11,126515001,000003818,Philadelphia,PHILADELPHIA CITY SD,FURNESS HORACE HS,Algebra I,All Students,134,9.7,16.4,40.3,33.6
11,126515001,000003818,Philadelphia,PHILADELPHIA CITY SD,FURNESS HORACE HS,Algebra I,Historically Underperforming,121,8.3,16.5,40.5,34.7
11,126515001,000003818,Philadelphia,PHILADELPHIA CITY SD,FURNESS HORACE HS,Biology,All Students,133,6.0,19.5,19.5,54.9
11,126515001,000003818,Philadelphia,PHILADELPHIA CITY SD,FURNESS HORACE HS,Biology,Historically Underperforming,121,5.8,16.5,19.0,58.7
11,126515001,000003818,Philadelphia,PHILADELPHIA CITY SD,FURNESS HORACE HS,Literature,All Students,134,0.0,23.1,28.4,48.5
11,126515001,000003818,Philadelphia,PHILADELPHIA CITY SD,FURNESS HORACE HS,Literature,Historically Underperforming,121,0.0,19.8,28.1,52.1
11,126515001,000007664,Philadelphia,PHILADELPHIA CITY SD,GAMP,Algebra I,All Students,66,21.2,60.6,16.7,1.5
11,126515001,000007664,Philadelphia,PHILADELPHIA CITY SD,GAMP,Algebra I,Historically Underperforming,28,21.4,46.4,28.6,3.6
11,126515001,000007664,Philadelphia,PHILADELPHIA CITY SD,GAMP,Biology,All Students,66,27.3,54.5,10.6,7.6
11,126515001,000007664,Philadelphia,PHILADELPHIA CITY SD,GAMP,Biology,Historically Underperforming,28,32.1,39.3,17.9,10.7
11,126515001,000007664,Philadelphia,PHILADELPHIA CITY SD,GAMP,Literature,All Students,65,15.4,72.3,10.8,1.5
11,126515001,000007664,Philadelphia,PHILADELPHIA CITY SD,GAMP,Literature,Historically Underperforming,27,14.8,63.0,18.5,3.7
11,126515001,000003843,Philadelphia,PHILADELPHIA CITY SD,GIRLS HS,Algebra I,All Students,214,12.1,71.0,16.8,0.0
11,126515001,000003843,Philadelphia,PHILADELPHIA CITY SD,GIRLS HS,Algebra I,Historically Underperforming,138,13.8,66.7,19.6,0.0
11,126515001,000003843,Philadelphia,PHILADELPHIA CITY SD,GIRLS HS,Biology,All Students,216,13.0,67.1,19.0,0.9
11,126515001,000003843,Philadelphia,PHILADELPHIA CITY SD,GIRLS HS,Biology,Historically Underperforming,139,12.2,66.2,20.9,0.7
11,126515001,000003843,Philadelphia,PHILADELPHIA CITY SD,GIRLS HS,Literature,All Students,209,12.9,82.8,4.3,0.0
11,126515001,000003843,Philadelphia,PHILADELPHIA CITY SD,GIRLS HS,Literature,Historically Underperforming,135,14.1,82.2,3.7,0.0
11,126515001,000007229,Philadelphia,PHILADELPHIA CITY SD,HILL FREEDMAN WORLD ACADEMY,Algebra I,All Students,61,6.6,50.8,34.4,8.2
11,126515001,000007229,Philadelphia,PHILADELPHIA CITY SD,HILL FREEDMAN WORLD ACADEMY,Algebra I,Historically Underperforming,32,3.1,37.5,50.0,9.4
11,126515001,000007229,Philadelphia,PHILADELPHIA CITY SD,HILL FREEDMAN WORLD ACADEMY,Biology,All Students,61,11.5,52.5,19.7,16.4
11,126515001,000007229,Philadelphia,PHILADELPHIA CITY SD,HILL FREEDMAN WORLD ACADEMY,Biology,Historically Underperforming,32,9.4,43.8,18.8,28.1
11,126515001,000007229,Philadelphia,PHILADELPHIA CITY SD,HILL FREEDMAN WORLD ACADEMY,Literature,All Students,61,16.4,59.0,18.0,6.6
11,126515001,000007229,Philadelphia,PHILADELPHIA CITY SD,HILL FREEDMAN WORLD ACADEMY,Literature,Historically Underperforming,32,12.5,53.1,21.9,12.5
11,126515001,000007852,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERFORMING ARTS HS,Algebra I,All Students,81,0.0,14.8,46.9,38.3
11,126515001,000007852,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERFORMING ARTS HS,Algebra I,Historically Underperforming,73,0.0,12.3,47.9,39.7
11,126515001,000007852,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERFORMING ARTS HS,Biology,All Students,64,0.0,3.1,17.2,79.7
11,126515001,000007852,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERFORMING ARTS HS,Biology,Historically Underperforming,56,0.0,1.8,17.9,80.4
11,126515001,000007852,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERFORMING ARTS HS,Literature,All Students,58,0.0,12.1,37.9,50.0
11,126515001,000007852,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERFORMING ARTS HS,Literature,Historically Underperforming,53,0.0,11.3,37.7,50.9
11,126515001,000007855,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HEALTH SCIENCES,Algebra I,All Students,97,2.1,17.5,49.5,30.9
11,126515001,000007855,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HEALTH SCIENCES,Algebra I,Historically Underperforming,89,2.2,19.1,49.4,29.2
11,126515001,000007855,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HEALTH SCIENCES,Biology,All Students,96,2.1,11.5,22.9,63.5
11,126515001,000007855,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HEALTH SCIENCES,Biology,Historically Underperforming,88,2.3,10.2,25.0,62.5
11,126515001,000007855,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HEALTH SCIENCES,Literature,All Students,96,0.0,29.2,34.4,36.5
11,126515001,000007855,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HEALTH SCIENCES,Literature,Historically Underperforming,88,0.0,27.3,34.1,38.6
11,126515001,000008388,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HS,Algebra I,All Students,127,0.8,10.2,40.2,48.8
11,126515001,000008388,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HS,Algebra I,Historically Underperforming,111,0.9,10.8,43.2,45.0
11,126515001,000008388,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HS,Biology,All Students,116,1.7,2.6,12.9,82.8
11,126515001,000008388,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HS,Biology,Historically Underperforming,105,1.9,2.9,11.4,83.8
11,126515001,000008388,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HS,Literature,All Students,118,0.0,9.3,26.3,64.4
11,126515001,000008388,Philadelphia,PHILADELPHIA CITY SD,KENSINGTON HS,Literature,Historically Underperforming,107,0.0,9.3,25.2,65.4
11,126515001,000006675,Philadelphia,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Algebra I,All Students,92,0.0,2.2,34.8,63.0
11,126515001,000006675,Philadelphia,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Algebra I,Historically Underperforming,72,0.0,1.4,36.1,62.5
11,126515001,000006675,Philadelphia,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Biology,All Students,88,0.0,3.4,10.2,86.4
11,126515001,000006675,Philadelphia,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Biology,Historically Underperforming,66,0.0,1.5,9.1,89.4
11,126515001,000006675,Philadelphia,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Literature,All Students,93,0.0,14.0,35.5,50.5
11,126515001,000006675,Philadelphia,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Literature,Historically Underperforming,70,0.0,14.3,32.9,52.9
11,126515001,000007811,Philadelphia,PHILADELPHIA CITY SD,LANKENAU HS,Algebra I,All Students,103,3.9,14.6,73.8,7.8
11,126515001,000007811,Philadelphia,PHILADELPHIA CITY SD,LANKENAU HS,Algebra I,Historically Underperforming,58,1.7,15.5,74.1,8.6
11,126515001,000007811,Philadelphia,PHILADELPHIA CITY SD,LANKENAU HS,Biology,All Students,103,4.9,36.9,35.9,22.3
11,126515001,000007811,Philadelphia,PHILADELPHIA CITY SD,LANKENAU HS,Biology,Historically Underperforming,58,5.2,37.9,29.3,27.6
11,126515001,000007811,Philadelphia,PHILADELPHIA CITY SD,LANKENAU HS,Literature,All Students,102,0.0,47.1,43.1,9.8
11,126515001,000007811,Philadelphia,PHILADELPHIA CITY SD,LANKENAU HS,Literature,Historically Underperforming,57,0.0,47.4,43.9,8.8
11,126515001,000003845,Philadelphia,PHILADELPHIA CITY SD,LINCOLN HS,Algebra I,All Students,301,1.7,15.9,49.5,32.9
11,126515001,000003845,Philadelphia,PHILADELPHIA CITY SD,LINCOLN HS,Algebra I,Historically Underperforming,236,2.1,11.4,53.4,33.1
11,126515001,000003845,Philadelphia,PHILADELPHIA CITY SD,LINCOLN HS,Biology,All Students,269,0.7,17.1,36.1,46.1
11,126515001,000003845,Philadelphia,PHILADELPHIA CITY SD,LINCOLN HS,Biology,Historically Underperforming,216,0.0,14.8,33.8,51.4
11,126515001,000003845,Philadelphia,PHILADELPHIA CITY SD,LINCOLN HS,Literature,All Students,265,0.0,37.0,30.9,32.1
11,126515001,000003845,Philadelphia,PHILADELPHIA CITY SD,LINCOLN HS,Literature,Historically Underperforming,209,0.0,33.5,30.6,35.9
11,126515001,000003842,Philadelphia,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Algebra I,All Students,138,0.7,13.0,55.8,30.4
11,126515001,000003842,Philadelphia,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Algebra I,Historically Underperforming,118,0.8,11.9,53.4,33.9
11,126515001,000003842,Philadelphia,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Biology,All Students,133,0.0,2.3,15.8,82.0
11,126515001,000003842,Philadelphia,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Biology,Historically Underperforming,114,0.0,2.6,13.2,84.2
11,126515001,000003842,Philadelphia,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Literature,All Students,134,0.7,12.7,38.8,47.8
11,126515001,000003842,Philadelphia,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Literature,Historically Underperforming,114,0.9,12.3,36.8,50.0
11,126515001,000003808,Philadelphia,PHILADELPHIA CITY SD,MASTERMAN JULIA R SEC SCH,Algebra I,All Students,117,88.0,11.1,0.9,0.0
11,126515001,000003808,Philadelphia,PHILADELPHIA CITY SD,MASTERMAN JULIA R SEC SCH,Algebra I,Historically Underperforming,30,90.0,6.7,3.3,0.0
11,126515001,000003808,Philadelphia,PHILADELPHIA CITY SD,MASTERMAN JULIA R SEC SCH,Biology,All Students,117,79.5,20.5,0.0,0.0
11,126515001,000003808,Philadelphia,PHILADELPHIA CITY SD,MASTERMAN JULIA R SEC SCH,Biology,Historically Underperforming,30,70.0,30.0,0.0,0.0
11,126515001,000003808,Philadelphia,PHILADELPHIA CITY SD,MASTERMAN JULIA R SEC SCH,Literature,All Students,117,59.0,41.0,0.0,0.0
11,126515001,000003808,Philadelphia,PHILADELPHIA CITY SD,MASTERMAN JULIA R SEC SCH,Literature,Historically Underperforming,30,43.3,56.7,0.0,0.0
11,126515001,000007815,Philadelphia,PHILADELPHIA CITY SD,MOTIVATION HS,Algebra I,All Students,86,2.3,9.3,53.5,34.9
11,126515001,000007815,Philadelphia,PHILADELPHIA CITY SD,MOTIVATION HS,Algebra I,Historically Underperforming,67,1.5,6.0,50.7,41.8
11,126515001,000007815,Philadelphia,PHILADELPHIA CITY SD,MOTIVATION HS,Biology,All Students,76,0.0,10.5,25.0,64.5
11,126515001,000007815,Philadelphia,PHILADELPHIA CITY SD,MOTIVATION HS,Biology,Historically Underperforming,57,0.0,7.0,21.1,71.9
11,126515001,000007815,Philadelphia,PHILADELPHIA CITY SD,MOTIVATION HS,Literature,All Students,61,0.0,29.5,19.7,50.8
11,126515001,000007815,Philadelphia,PHILADELPHIA CITY SD,MOTIVATION HS,Literature,Historically Underperforming,43,0.0,18.6,23.3,58.1
11,126515001,000003855,Philadelphia,PHILADELPHIA CITY SD,NORTHEAST HS,Algebra I,All Students,737,11.1,31.8,39.8,17.4
11,126515001,000003855,Philadelphia,PHILADELPHIA CITY SD,NORTHEAST HS,Algebra I,Historically Underperforming,517,9.7,26.5,41.2,22.6
11,126515001,000003855,Philadelphia,PHILADELPHIA CITY SD,NORTHEAST HS,Biology,All Students,663,9.4,28.4,26.5,35.7
11,126515001,000003855,Philadelphia,PHILADELPHIA CITY SD,NORTHEAST HS,Biology,Historically Underperforming,463,8.0,23.8,25.9,42.3
11,126515001,000003855,Philadelphia,PHILADELPHIA CITY SD,NORTHEAST HS,Literature,All Students,674,4.0,43.9,30.7,21.4
11,126515001,000003855,Philadelphia,PHILADELPHIA CITY SD,NORTHEAST HS,Literature,Historically Underperforming,471,2.3,36.9,33.5,27.2
11,126515001,000003857,Philadelphia,PHILADELPHIA CITY SD,OVERBROOK HS,Algebra I,All Students,115,0.0,5.2,35.7,59.1
11,126515001,000003857,Philadelphia,PHILADELPHIA CITY SD,OVERBROOK HS,Algebra I,Historically Underperforming,74,0.0,2.7,31.1,66.2
11,126515001,000003857,Philadelphia,PHILADELPHIA CITY SD,OVERBROOK HS,Biology,All Students,84,0.0,2.4,16.7,81.0
11,126515001,000003857,Philadelphia,PHILADELPHIA CITY SD,OVERBROOK HS,Biology,Historically Underperforming,52,0.0,0.0,19.2,80.8
11,126515001,000003857,Philadelphia,PHILADELPHIA CITY SD,OVERBROOK HS,Literature,All Students,82,0.0,8.5,37.8,53.7
11,126515001,000003857,Philadelphia,PHILADELPHIA CITY SD,OVERBROOK HS,Literature,Historically Underperforming,52,0.0,3.8,32.7,63.5
11,126515001,000007782,Philadelphia,PHILADELPHIA CITY SD,PARKWAY CENTER CITY MIDDLE COLLEGE,Algebra I,All Students,117,18.8,62.4,18.8,0.0
11,126515001,000007782,Philadelphia,PHILADELPHIA CITY SD,PARKWAY CENTER CITY MIDDLE COLLEGE,Algebra I,Historically Underperforming,84,19.0,64.3,16.7,0.0
11,126515001,000007782,Philadelphia,PHILADELPHIA CITY SD,PARKWAY CENTER CITY MIDDLE COLLEGE,Biology,All Students,116,13.8,27.6,37.1,21.6
11,126515001,000007782,Philadelphia,PHILADELPHIA CITY SD,PARKWAY CENTER CITY MIDDLE COLLEGE,Biology,Historically Underperforming,84,16.7,31.0,33.3,19.0
11,126515001,000007782,Philadelphia,PHILADELPHIA CITY SD,PARKWAY CENTER CITY MIDDLE COLLEGE,Literature,All Students,117,1.7,88.0,10.3,0.0
11,126515001,000007782,Philadelphia,PHILADELPHIA CITY SD,PARKWAY CENTER CITY MIDDLE COLLEGE,Literature,Historically Underperforming,84,2.4,89.3,8.3,0.0
11,126515001,000006548,Philadelphia,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Algebra I,All Students,66,0.0,21.2,62.1,16.7
11,126515001,000006548,Philadelphia,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Algebra I,Historically Underperforming,43,0.0,27.9,53.5,18.6
11,126515001,000006548,Philadelphia,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Biology,All Students,63,0.0,6.3,30.2,63.5
11,126515001,000006548,Philadelphia,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Biology,Historically Underperforming,42,0.0,9.5,33.3,57.1
11,126515001,000006548,Philadelphia,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Literature,All Students,65,1.5,32.3,44.6,21.5
11,126515001,000006548,Philadelphia,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Literature,Historically Underperforming,42,2.4,28.6,38.1,31.0
11,126515001,000007808,Philadelphia,PHILADELPHIA CITY SD,PARKWAY WEST,Algebra I,All Students,52,1.9,28.8,55.8,13.5
11,126515001,000007808,Philadelphia,PHILADELPHIA CITY SD,PARKWAY WEST,Algebra I,Historically Underperforming,37,2.7,27.0,54.1,16.2
11,126515001,000007808,Philadelphia,PHILADELPHIA CITY SD,PARKWAY WEST,Biology,All Students,51,2.0,13.7,49.0,35.3
11,126515001,000007808,Philadelphia,PHILADELPHIA CITY SD,PARKWAY WEST,Biology,Historically Underperforming,36,2.8,11.1,50.0,36.1
11,126515001,000007808,Philadelphia,PHILADELPHIA CITY SD,PARKWAY WEST,Literature,All Students,50,0.0,34.0,50.0,16.0
11,126515001,000007808,Philadelphia,PHILADELPHIA CITY SD,PARKWAY WEST,Literature,Historically Underperforming,35,0.0,34.3,45.7,20.0
11,126515001,000007780,Philadelphia,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVICES,Algebra I,All Students,70,1.4,31.4,51.4,15.7
11,126515001,000007780,Philadelphia,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVICES,Algebra I,Historically Underperforming,55,1.8,34.5,47.3,16.4
11,126515001,000007780,Philadelphia,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVICES,Biology,All Students,69,0.0,20.3,39.1,40.6
11,126515001,000007780,Philadelphia,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVICES,Biology,Historically Underperforming,54,0.0,20.4,38.9,40.7
11,126515001,000007780,Philadelphia,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVICES,Literature,All Students,70,0.0,48.6,38.6,12.9
11,126515001,000007780,Philadelphia,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVICES,Literature,Historically Underperforming,55,0.0,49.1,36.4,14.5
11,126515001,000008293,Philadelphia,PHILADELPHIA CITY SD,PENN TREATY SCH,Algebra I,All Students,78,1.3,20.5,48.7,29.5
11,126515001,000008293,Philadelphia,PHILADELPHIA CITY SD,PENN TREATY SCH,Algebra I,Historically Underperforming,64,0.0,21.9,50.0,28.1
11,126515001,000008293,Philadelphia,PHILADELPHIA CITY SD,PENN TREATY SCH,Biology,All Students,80,3.8,21.3,33.8,41.3
11,126515001,000008293,Philadelphia,PHILADELPHIA CITY SD,PENN TREATY SCH,Biology,Historically Underperforming,66,3.0,19.7,39.4,37.9
11,126515001,000008293,Philadelphia,PHILADELPHIA CITY SD,PENN TREATY SCH,Literature,All Students,75,1.3,37.3,29.3,32.0
11,126515001,000008293,Philadelphia,PHILADELPHIA CITY SD,PENN TREATY SCH,Literature,Historically Underperforming,62,0.0,38.7,30.6,30.6
11,126515001,000008385,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - NORTH,Algebra I,All Students,10,,,,
11,126515001,000008385,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - NORTH,Algebra I,Historically Underperforming,8,,,,
11,126515001,000008385,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - NORTH,Biology,All Students,8,,,,
11,126515001,000008385,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - NORTH,Biology,Historically Underperforming,6,,,,
11,126515001,000008385,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - NORTH,Literature,All Students,8,,,,
11,126515001,000008385,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - NORTH,Literature,Historically Underperforming,6,,,,
11,126515001,000008386,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - SOUTH,Algebra I,All Students,19,0.0,0.0,21.1,78.9
11,126515001,000008386,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - SOUTH,Algebra I,Historically Underperforming,17,0.0,0.0,23.5,76.5
11,126515001,000008386,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - SOUTH,Biology,All Students,13,0.0,0.0,0.0,100.0
11,126515001,000008386,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - SOUTH,Biology,Historically Underperforming,10,,,,
11,126515001,000008386,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - SOUTH,Literature,All Students,16,0.0,0.0,6.3,93.8
11,126515001,000008386,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY - SOUTH,Literature,Historically Underperforming,13,0.0,0.0,7.7,92.3
11,126515001,000007850,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA MILITARY ACAD AT ELVERSON,Algebra I,All Students,38,0.0,39.5,52.6,7.9
11,126515001,000007850,Philadelphia,PHILADELPHIA CITY SD,PHILADELPHIA MILITARY ACAD AT ELVERSON,Algebra I,Historically Underperforming,31,0.0,41.9,48.4,9.7
