Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
5212,Literature,Historically Underperforming,45,2.2,73.3,22.2,2.2
1208,Algebra I,All Students,138,11.6,58.7,25.4,4.3
1208,Algebra I,Historically Underperforming,53,5.7,43.4,39.6,11.3
1208,Biology,All Students,138,23.9,44.2,21.7,10.1
1208,Biology,Historically Underperforming,53,9.4,35.8,32.1,22.6
1208,Literature,All Students,137,12.4,73.0,9.5,5.1
1208,Literature,Historically Underperforming,52,9.6,63.5,13.5,13.5
5136,Algebra I,All Students,67,6.0,59.7,25.4,9.0
5136,Algebra I,Historically Underperforming,67,6.0,59.7,25.4,9.0
5136,Biology,All Students,67,13.4,55.2,22.4,9.0
5136,Biology,Historically Underperforming,67,13.4,55.2,22.4,9.0
5136,Literature,All Students,67,3.0,80.6,16.4,0.0
5136,Literature,Historically Underperforming,67,3.0,80.6,16.4,0.0
1225,Algebra I,All Students,52,15.4,50.0,28.8,5.8
1225,Algebra I,Historically Underperforming,34,8.8,41.2,41.2,8.8
1225,Biology,All Students,53,22.6,37.7,32.1,7.5
1225,Biology,Historically Underperforming,34,11.8,29.4,47.1,11.8
1225,Literature,All Students,52,9.6,65.4,19.2,5.8
1225,Literature,Historically Underperforming,33,3.0,57.6,30.3,9.1
8382,Algebra I,All Students,134,23.1,56.0,14.2,6.7
8382,Algebra I,Historically Underperforming,49,12.2,53.1,20.4,14.3
8382,Biology,All Students,134,17.9,52.2,23.9,6.0
8382,Biology,Historically Underperforming,49,4.1,49.0,34.7,12.2
8382,Literature,All Students,135,5.9,80.0,9.6,4.4
8382,Literature,Historically Underperforming,50,0.0,76.0,14.0,10.0
1251,Algebra I,All Students,176,4.5,30.7,46.0,18.8
1251,Algebra I,Historically Underperforming,168,3.6,31.5,46.4,18.5
1251,Biology,All Students,173,2.3,20.2,45.7,31.8
1251,Biology,Historically Underperforming,166,2.4,19.9,45.8,31.9
1251,Literature,All Students,175,0.6,52.0,35.4,12.0
1251,Literature,Historically Underperforming,166,0.6,51.8,35.5,12.0
8314,Algebra I,All Students,8,,,,
8314,Algebra I,Historically Underperforming,7,,,,
8314,Biology,All Students,5,,,,
8314,Biology,Historically Underperforming,4,,,,
8314,Literature,All Students,8,,,,
8314,Literature,Historically Underperforming,6,,,,
6201,Algebra I,All Students,78,11.5,53.8,29.5,5.1
6201,Algebra I,Historically Underperforming,39,2.6,59.0,28.2,10.3
6201,Biology,All Students,77,26.0,45.5,23.4,5.2
6201,Biology,Historically Underperforming,39,20.5,48.7,23.1,7.7
6201,Literature,All Students,79,2.5,74.7,19.0,3.8
6201,Literature,Historically Underperforming,40,0.0,67.5,25.0,7.5
1213,Algebra I,All Students,128,29.7,54.7,14.8,0.8
1213,Algebra I,Historically Underperforming,52,15.4,55.8,26.9,1.9
1213,Biology,All Students,129,36.4,28.7,31.0,3.9
1213,Biology,Historically Underperforming,53,26.4,20.8,43.4,9.4
1213,Literature,All Students,129,17.8,74.4,6.2,1.6
1213,Literature,Historically Underperforming,53,9.4,77.4,9.4,3.8
1270,Algebra I,All Students,73,16.4,65.8,16.4,1.4
1270,Algebra I,Historically Underperforming,39,10.3,69.2,20.5,0.0
1270,Biology,All Students,74,29.7,45.9,20.3,4.1
1270,Biology,Historically Underperforming,40,22.5,47.5,25.0,5.0
1270,Literature,All Students,74,6.8,78.4,14.9,0.0
1270,Literature,Historically Underperforming,40,5.0,75.0,20.0,0.0
7941,Algebra I,All Students,126,34.1,41.3,19.8,4.8
7941,Algebra I,Historically Underperforming,38,28.9,23.7,31.6,15.8
7941,Biology,All Students,124,30.6,46.0,16.9,6.5
7941,Biology,Historically Underperforming,36,22.2,38.9,22.2,16.7
7941,Literature,All Students,126,15.9,73.8,8.7,1.6
7941,Literature,Historically Underperforming,38,13.2,63.2,18.4,5.3
8379,Algebra I,All Students,102,29.4,53.9,14.7,2.0
8379,Algebra I,Historically Underperforming,26,0.0,61.5,30.8,7.7
8379,Biology,All Students,101,35.6,37.6,22.8,4.0
8379,Biology,Historically Underperforming,26,19.2,34.6,34.6,11.5
8379,Literature,All Students,102,11.8,81.4,5.9,1.0
8379,Literature,Historically Underperforming,26,7.7,73.1,15.4,3.8
1299,Algebra I,All Students,52,5.8,51.9,25.0,17.3
1299,Algebra I,Historically Underperforming,31,3.2,51.6,25.8,19.4
1299,Biology,All Students,53,13.2,41.5,24.5,20.8
1299,Biology,Historically Underperforming,32,12.5,31.3,31.3,25.0
1299,Literature,All Students,53,0.0,58.5,32.1,9.4
1299,Literature,Historically Underperforming,32,0.0,53.1,31.3,15.6
4870,Algebra I,All Students,80,3.8,62.5,30.0,3.8
4870,Algebra I,Historically Underperforming,44,0.0,54.5,38.6,6.8
4870,Biology,All Students,80,11.3,53.8,27.5,7.5
4870,Biology,Historically Underperforming,44,9.1,52.3,27.3,11.4
4870,Literature,All Students,80,1.3,78.8,20.0,0.0
4870,Literature,Historically Underperforming,43,2.3,69.8,27.9,0.0
1307,Algebra I,All Students,126,13.5,53.2,27.0,6.3
1307,Algebra I,Historically Underperforming,65,10.8,49.2,27.7,12.3
1307,Biology,All Students,126,19.8,55.6,16.7,7.9
1307,Biology,Historically Underperforming,65,20.0,46.2,18.5,15.4
1307,Literature,All Students,126,3.2,76.2,19.8,0.8
1307,Literature,Historically Underperforming,65,3.1,67.7,27.7,1.5
1315,Algebra I,All Students,150,26.7,42.7,27.3,3.3
1315,Algebra I,Historically Underperforming,52,15.4,32.7,42.3,9.6
1315,Biology,All Students,151,21.9,45.0,25.8,7.3
1315,Biology,Historically Underperforming,52,7.7,48.1,26.9,17.3
1315,Literature,All Students,150,8.7,68.7,20.0,2.7
1315,Literature,Historically Underperforming,52,5.8,67.3,19.2,7.7
4734,Algebra I,All Students,106,31.1,53.8,11.3,3.8
4734,Algebra I,Historically Underperforming,27,11.1,44.4,29.6,14.8
4734,Biology,All Students,106,25.5,50.0,16.0,8.5
4734,Biology,Historically Underperforming,27,7.4,51.9,22.2,18.5
4734,Literature,All Students,106,8.5,78.3,11.3,1.9
4734,Literature,Historically Underperforming,27,7.4,63.0,22.2,7.4
8348,Algebra I,All Students,91,4.4,35.2,38.5,22.0
8348,Algebra I,Historically Underperforming,52,5.8,25.0,42.3,26.9
8348,Biology,All Students,87,5.7,32.2,31.0,31.0
8348,Biology,Historically Underperforming,48,4.2,25.0,31.3,39.6
8348,Literature,All Students,87,2.3,50.6,40.2,6.9
8348,Literature,Historically Underperforming,49,0.0,44.9,42.9,12.2
1327,Algebra I,All Students,48,16.7,58.3,25.0,0.0
1327,Algebra I,Historically Underperforming,23,17.4,56.5,26.1,0.0
1327,Biology,All Students,53,11.3,50.9,28.3,9.4
1327,Biology,Historically Underperforming,28,3.6,57.1,21.4,17.9
1327,Literature,All Students,52,7.7,71.2,19.2,1.9
1327,Literature,Historically Underperforming,27,0.0,77.8,18.5,3.7
1335,Algebra I,All Students,138,10.1,69.6,18.1,2.2
1335,Algebra I,Historically Underperforming,65,3.1,56.9,35.4,4.6
1335,Biology,All Students,138,20.3,55.8,15.9,8.0
1335,Biology,Historically Underperforming,65,9.2,53.8,21.5,15.4
1335,Literature,All Students,137,7.3,72.3,15.3,5.1
1335,Literature,Historically Underperforming,64,3.1,60.9,25.0,10.9
1343,Algebra I,All Students,193,22.3,48.2,24.9,4.7
1343,Algebra I,Historically Underperforming,67,10.4,41.8,37.3,10.4
1343,Biology,All Students,193,30.6,40.9,22.8,5.7
1343,Biology,Historically Underperforming,67,17.9,34.3,37.3,10.4
1343,Literature,All Students,195,6.7,59.0,28.7,5.6
1343,Literature,Historically Underperforming,69,4.3,40.6,40.6,14.5
6231,Algebra I,All Students,107,29.0,56.1,13.1,1.9
6231,Algebra I,Historically Underperforming,35,14.3,54.3,25.7,5.7
6231,Biology,All Students,107,52.3,26.2,17.8,3.7
6231,Biology,Historically Underperforming,35,40.0,22.9,31.4,5.7
6231,Literature,All Students,107,31.8,61.7,5.6,0.9
6231,Literature,Historically Underperforming,35,17.1,65.7,14.3,2.9
1364,Algebra I,All Students,542,52.0,34.3,10.9,2.8
1364,Algebra I,Historically Underperforming,128,29.7,34.4,25.0,10.9
1364,Biology,All Students,544,46.3,32.5,15.8,5.3
1364,Biology,Historically Underperforming,130,20.8,35.4,26.9,16.9
1364,Literature,All Students,538,24.0,59.3,13.0,3.7
1364,Literature,Historically Underperforming,128,7.8,46.9,34.4,10.9
7691,Algebra I,All Students,140,15.0,54.3,23.6,7.1
7691,Algebra I,Historically Underperforming,33,3.0,48.5,30.3,18.2
7691,Biology,All Students,139,22.3,42.4,22.3,12.9
7691,Biology,Historically Underperforming,34,11.8,38.2,23.5,26.5
7691,Literature,All Students,135,8.1,78.5,10.4,3.0
7691,Literature,Historically Underperforming,32,3.1,68.8,18.8,9.4
7824,Algebra I,All Students,46,2.2,21.7,41.3,34.8
7824,Algebra I,Historically Underperforming,36,2.8,13.9,41.7,41.7
7824,Biology,All Students,46,2.2,23.9,37.0,37.0
7824,Biology,Historically Underperforming,36,0.0,16.7,41.7,41.7
7824,Literature,All Students,46,0.0,45.7,47.8,6.5
7824,Literature,Historically Underperforming,36,0.0,41.7,52.8,5.6
7858,Algebra I,All Students,536,3.2,25.7,49.3,21.8
7858,Algebra I,Historically Underperforming,386,2.3,21.2,50.8,25.6
7858,Biology,All Students,537,6.1,28.1,37.8,27.9
7858,Biology,Historically Underperforming,387,5.2,25.1,38.5,31.3
7858,Literature,All Students,532,1.7,56.4,32.7,9.2
7858,Literature,Historically Underperforming,382,1.3,52.9,34.0,11.8
7721,Algebra I,All Students,72,16.7,30.6,31.9,20.8
7721,Algebra I,Historically Underperforming,30,10.0,23.3,30.0,36.7
7721,Biology,All Students,74,13.5,44.6,32.4,9.5
7721,Biology,Historically Underperforming,31,6.5,32.3,41.9,19.4
7721,Literature,All Students,73,6.8,63.0,26.0,4.1
7721,Literature,Historically Underperforming,31,6.5,45.2,41.9,6.5
1367,Algebra I,All Students,421,41.1,34.9,17.8,6.2
1367,Algebra I,Historically Underperforming,112,12.5,27.7,38.4,21.4
1367,Biology,All Students,424,40.3,35.1,15.1,9.4
1367,Biology,Historically Underperforming,113,9.7,32.7,29.2,28.3
1367,Literature,All Students,423,9.2,73.0,14.9,2.8
1367,Literature,Historically Underperforming,112,1.8,51.8,35.7,10.7
5012,Algebra I,All Students,479,17.5,30.1,34.4,18.0
5012,Algebra I,Historically Underperforming,274,8.8,22.6,40.5,28.1
5012,Biology,All Students,487,16.6,30.2,28.5,24.6
5012,Biology,Historically Underperforming,282,8.5,22.3,32.6,36.5
5012,Literature,All Students,480,2.7,57.1,26.7,13.5
5012,Literature,Historically Underperforming,274,1.5,43.4,33.9,21.2
7628,Algebra I,All Students,72,16.7,40.3,23.6,19.4
7628,Algebra I,Historically Underperforming,37,5.4,32.4,35.1,27.0
7628,Biology,All Students,73,23.3,35.6,24.7,16.4
7628,Biology,Historically Underperforming,37,5.4,37.8,32.4,24.3
7628,Literature,All Students,74,6.8,68.9,17.6,6.8
7628,Literature,Historically Underperforming,36,0.0,63.9,22.2,13.9
7759,Algebra I,All Students,459,35.7,53.2,9.8,1.3
7759,Algebra I,Historically Underperforming,115,13.0,52.2,30.4,4.3
7759,Biology,All Students,458,34.9,51.7,12.0,1.3
7759,Biology,Historically Underperforming,115,7.8,53.9,33.9,4.3
7759,Literature,All Students,458,12.0,79.7,7.2,1.1
7759,Literature,Historically Underperforming,114,0.9,70.2,25.4,3.5
1387,Algebra I,All Students,332,33.7,50.9,13.3,2.1
1387,Algebra I,Historically Underperforming,101,15.8,47.5,30.7,5.9
1387,Biology,All Students,335,31.9,53.1,12.5,2.4
1387,Biology,Historically Underperforming,103,15.5,52.4,25.2,6.8
1387,Literature,All Students,337,10.4,78.3,10.1,1.2
1387,Literature,Historically Underperforming,105,0.0,68.6,27.6,3.8
8174,Algebra I,All Students,194,74.2,25.8,0.0,0.0
8174,Algebra I,Historically Underperforming,11,63.6,36.4,0.0,0.0
8174,Biology,All Students,194,90.7,9.3,0.0,0.0
8174,Biology,Historically Underperforming,11,81.8,18.2,0.0,0.0
8174,Literature,All Students,194,30.4,69.6,0.0,0.0
8174,Literature,Historically Underperforming,11,36.4,63.6,0.0,0.0
1424,Algebra I,All Students,309,51.5,32.0,10.7,5.8
1424,Algebra I,Historically Underperforming,77,14.3,24.7,39.0,22.1
1424,Biology,All Students,309,53.1,36.9,4.5,5.5
1424,Biology,Historically Underperforming,78,16.7,43.6,17.9,21.8
1424,Literature,All Students,310,15.8,75.2,4.2,4.8
1424,Literature,Historically Underperforming,77,3.9,62.3,14.3,19.5
6482,Algebra I,All Students,323,34.7,37.8,21.7,5.9
6482,Algebra I,Historically Underperforming,121,13.2,28.1,43.0,15.7
6482,Biology,All Students,321,37.1,31.5,17.8,13.7
6482,Biology,Historically Underperforming,120,9.2,24.2,32.5,34.2
6482,Literature,All Students,322,15.2,64.3,15.5,5.0
6482,Literature,Historically Underperforming,121,2.5,50.4,34.7,12.4
1414,Algebra I,All Students,188,18.6,53.2,21.8,6.4
1414,Algebra I,Historically Underperforming,71,9.9,42.3,35.2,12.7
1414,Biology,All Students,191,18.3,39.8,28.3,13.6
1414,Biology,Historically Underperforming,72,4.2,31.9,31.9,31.9
1414,Literature,All Students,190,7.9,67.4,18.9,5.8
1414,Literature,Historically Underperforming,72,2.8,50.0,31.9,15.3
1406,Algebra I,All Students,394,35.5,46.2,15.5,2.8
1406,Algebra I,Historically Underperforming,111,16.2,41.4,32.4,9.9
1406,Biology,All Students,381,53.3,33.3,10.0,3.4
1406,Biology,Historically Underperforming,108,37.0,28.7,22.2,12.0
1406,Literature,All Students,385,15.1,73.5,9.1,2.3
1406,Literature,Historically Underperforming,108,6.5,66.7,18.5,8.3
1420,Algebra I,All Students,305,15.4,41.6,32.5,10.5
1420,Algebra I,Historically Underperforming,122,5.7,32.0,39.3,23.0
1420,Biology,All Students,308,20.5,30.5,30.5,18.5
1420,Biology,Historically Underperforming,124,8.9,20.2,32.3,38.7
1420,Literature,All Students,285,10.2,56.5,25.6,7.7
1420,Literature,Historically Underperforming,110,0.0,41.8,40.9,17.3
7819,Algebra I,All Students,265,20.4,32.8,32.5,14.3
7819,Algebra I,Historically Underperforming,129,11.6,28.7,39.5,20.2
7819,Biology,All Students,264,21.6,32.6,24.6,21.2
7819,Biology,Historically Underperforming,128,12.5,30.5,24.2,32.8
7819,Literature,All Students,264,6.4,56.1,29.2,8.3
7819,Literature,Historically Underperforming,128,3.1,43.8,38.3,14.8
1426,Algebra I,All Students,283,34.6,35.0,22.3,8.1
1426,Algebra I,Historically Underperforming,97,14.4,26.8,37.1,21.6
1426,Biology,All Students,276,44.9,25.4,14.1,15.6
1426,Biology,Historically Underperforming,95,17.9,26.3,23.2,32.6
1426,Literature,All Students,284,7.0,71.1,15.5,6.3
1426,Literature,Historically Underperforming,98,4.1,51.0,27.6,17.3
7636,Algebra I,All Students,70,24.3,57.1,17.1,1.4
7636,Algebra I,Historically Underperforming,22,4.5,50.0,40.9,4.5
7636,Biology,All Students,70,34.3,41.4,20.0,4.3
7636,Biology,Historically Underperforming,22,13.6,36.4,36.4,13.6
7636,Literature,All Students,69,5.8,84.1,10.1,0.0
7636,Literature,Historically Underperforming,21,0.0,66.7,33.3,0.0
1423,Algebra I,All Students,533,61.0,31.9,6.0,1.1
1423,Algebra I,Historically Underperforming,87,33.3,33.3,27.6,5.7
1423,Biology,All Students,534,68.0,24.7,4.7,2.6
1423,Biology,Historically Underperforming,87,34.5,31.0,19.5,14.9
1423,Literature,All Students,529,18.3,71.8,8.1,1.7
1423,Literature,Historically Underperforming,84,3.6,60.7,27.4,8.3
1443,Algebra I,All Students,344,63.1,27.0,8.4,1.5
1443,Algebra I,Historically Underperforming,57,17.5,33.3,40.4,8.8
1443,Biology,All Students,349,60.2,31.8,5.4,2.6
1443,Biology,Historically Underperforming,57,19.3,42.1,24.6,14.0
1443,Literature,All Students,350,31.7,64.3,2.9,1.1
1443,Literature,Historically Underperforming,57,8.8,66.7,17.5,7.0
6734,Algebra I,All Students,282,42.2,49.3,7.1,1.4
6734,Algebra I,Historically Underperforming,54,25.9,51.9,16.7,5.6
6734,Biology,All Students,288,38.9,45.8,11.1,4.2
6734,Biology,Historically Underperforming,60,15.0,43.3,28.3,13.3
6734,Literature,All Students,289,6.9,76.1,14.5,2.4
6734,Literature,Historically Underperforming,60,3.3,50.0,38.3,8.3
1453,Algebra I,All Students,271,32.1,58.7,5.9,3.3
1453,Algebra I,Historically Underperforming,50,14.0,50.0,18.0,18.0
1453,Biology,All Students,275,50.5,37.8,8.4,3.3
1453,Biology,Historically Underperforming,50,22.0,40.0,20.0,18.0
1453,Literature,All Students,275,12.7,76.7,7.3,3.3
1453,Literature,Historically Underperforming,50,0.0,64.0,18.0,18.0
7894,Algebra I,All Students,301,52.2,37.5,8.3,2.0
7894,Algebra I,Historically Underperforming,61,16.4,50.8,24.6,8.2
7894,Biology,All Students,304,51.6,34.9,9.5,3.9
7894,Biology,Historically Underperforming,65,15.4,43.1,26.2,15.4
7894,Literature,All Students,306,18.0,68.3,10.8,2.9
7894,Literature,Historically Underperforming,65,0.0,58.5,29.2,12.3
4664,Algebra I,All Students,57,19.3,49.1,22.8,8.8
4664,Algebra I,Historically Underperforming,23,8.7,39.1,34.8,17.4
4664,Biology,All Students,58,29.3,48.3,17.2,5.2
4664,Biology,Historically Underperforming,23,21.7,34.8,30.4,13.0
4664,Literature,All Students,57,3.5,66.7,28.1,1.8
4664,Literature,Historically Underperforming,22,0.0,40.9,54.5,4.5
1475,Algebra I,All Students,59,28.8,50.8,15.3,5.1
1475,Algebra I,Historically Underperforming,18,11.1,50.0,22.2,16.7
1475,Biology,All Students,62,32.3,45.2,16.1,6.5
1475,Biology,Historically Underperforming,20,15.0,40.0,25.0,20.0
1475,Literature,All Students,62,19.4,71.0,6.5,3.2
1475,Literature,Historically Underperforming,20,15.0,65.0,10.0,10.0
1480,Algebra I,All Students,61,29.5,47.5,14.8,8.2
1480,Algebra I,Historically Underperforming,26,15.4,53.8,11.5,19.2
1480,Biology,All Students,59,39.0,45.8,10.2,5.1
1480,Biology,Historically Underperforming,24,25.0,54.2,8.3,12.5
1480,Literature,All Students,61,14.8,68.9,11.5,4.9
1480,Literature,Historically Underperforming,26,3.8,65.4,19.2,11.5
1486,Algebra I,All Students,73,5.5,58.9,30.1,5.5
1486,Algebra I,Historically Underperforming,29,3.4,41.4,44.8,10.3
1486,Biology,All Students,73,11.0,60.3,24.7,4.1
1486,Biology,Historically Underperforming,29,6.9,48.3,34.5,10.3
1486,Literature,All Students,71,1.4,78.9,11.3,8.5
1486,Literature,Historically Underperforming,28,3.6,67.9,10.7,17.9
1489,Algebra I,All Students,48,29.2,56.3,10.4,4.2
1489,Algebra I,Historically Underperforming,20,5.0,60.0,25.0,10.0
1489,Biology,All Students,47,14.9,53.2,25.5,6.4
1489,Biology,Historically Underperforming,19,5.3,36.8,42.1,15.8
1489,Literature,All Students,48,4.2,56.3,29.2,10.4
1489,Literature,Historically Underperforming,20,0.0,25.0,50.0,25.0
1495,Algebra I,All Students,54,27.8,48.1,20.4,3.7
1495,Algebra I,Historically Underperforming,26,15.4,42.3,34.6,7.7
1495,Biology,All Students,55,21.8,50.9,12.7,14.5
1495,Biology,Historically Underperforming,26,11.5,42.3,19.2,26.9
1495,Literature,All Students,55,9.1,67.3,20.0,3.6
1495,Literature,Historically Underperforming,26,7.7,53.8,30.8,7.7
1501,Algebra I,All Students,37,5.4,51.4,40.5,2.7
1501,Algebra I,Historically Underperforming,18,0.0,50.0,44.4,5.6
1501,Biology,All Students,38,7.9,47.4,28.9,15.8
1501,Biology,Historically Underperforming,19,0.0,42.1,26.3,31.6
1501,Literature,All Students,38,0.0,50.0,42.1,7.9
1501,Literature,Historically Underperforming,19,0.0,31.6,57.9,10.5
6236,Algebra I,All Students,170,8.8,44.7,34.7,11.8
6236,Algebra I,Historically Underperforming,85,3.5,35.3,42.4,18.8
6236,Biology,All Students,170,15.9,39.4,27.6,17.1
6236,Biology,Historically Underperforming,82,8.5,34.1,29.3,28.0
6236,Literature,All Students,171,10.5,64.3,16.4,8.8
6236,Literature,Historically Underperforming,83,4.8,56.6,24.1,14.5
1529,Algebra I,All Students,78,12.8,60.3,20.5,6.4
1529,Algebra I,Historically Underperforming,41,7.3,58.5,24.4,9.8
1529,Biology,All Students,80,28.8,40.0,22.5,8.8
1529,Biology,Historically Underperforming,41,22.0,39.0,26.8,12.2
1529,Literature,All Students,79,6.3,65.8,21.5,6.3
1529,Literature,Historically Underperforming,41,0.0,68.3,24.4,7.3
6156,Algebra I,All Students,239,21.8,60.3,11.3,6.7
6156,Algebra I,Historically Underperforming,110,10.9,58.2,18.2,12.7
6156,Biology,All Students,239,25.1,54.4,14.2,6.3
6156,Biology,Historically Underperforming,110,12.7,55.5,21.8,10.0
6156,Literature,All Students,238,12.2,74.4,10.5,2.9
6156,Literature,Historically Underperforming,109,6.4,71.6,16.5,5.5
5219,Algebra I,All Students,51,3.9,43.1,47.1,5.9
5219,Algebra I,Historically Underperforming,33,0.0,39.4,51.5,9.1
5219,Biology,All Students,51,23.5,47.1,17.6,11.8
5219,Biology,Historically Underperforming,33,15.2,48.5,18.2,18.2
5219,Literature,All Students,51,0.0,68.6,23.5,7.8
5219,Literature,Historically Underperforming,33,0.0,60.6,30.3,9.1
8316,Algebra I,All Students,18,5.6,55.6,27.8,11.1
8316,Algebra I,Historically Underperforming,8,,,,
8316,Biology,All Students,18,5.6,72.2,22.2,0.0
8316,Biology,Historically Underperforming,8,,,,
8316,Literature,All Students,18,11.1,88.9,0.0,0.0
8316,Literature,Historically Underperforming,8,,,,
1550,Algebra I,All Students,75,8.0,52.0,30.7,9.3
1550,Algebra I,Historically Underperforming,36,2.8,41.7,36.1,19.4
1550,Biology,All Students,75,13.3,42.7,24.0,20.0
1550,Biology,Historically Underperforming,36,8.3,33.3,22.2,36.1
1550,Literature,All Students,75,0.0,66.7,26.7,6.7
1550,Literature,Historically Underperforming,36,0.0,52.8,33.3,13.9
1560,Algebra I,All Students,125,7.2,59.2,27.2,6.4
1560,Algebra I,Historically Underperforming,65,6.2,49.2,35.4,9.2
1560,Biology,All Students,118,28.8,39.0,22.9,9.3
1560,Biology,Historically Underperforming,60,18.3,41.7,26.7,13.3
1560,Literature,All Students,128,4.7,64.1,25.0,6.3
1560,Literature,Historically Underperforming,68,1.5,58.8,29.4,10.3
1566,Algebra I,All Students,85,3.5,38.8,49.4,8.2
1566,Algebra I,Historically Underperforming,39,0.0,30.8,53.8,15.4
1566,Biology,All Students,80,26.3,46.3,20.0,7.5
1566,Biology,Historically Underperforming,35,17.1,42.9,28.6,11.4
1566,Literature,All Students,84,4.8,54.8,33.3,7.1
1566,Literature,Historically Underperforming,38,0.0,39.5,47.4,13.2
6241,Algebra I,All Students,19,10.5,36.8,42.1,10.5
6241,Algebra I,Historically Underperforming,18,11.1,33.3,44.4,11.1
6241,Biology,All Students,19,10.5,42.1,26.3,21.1
6241,Biology,Historically Underperforming,18,11.1,38.9,27.8,22.2
6241,Literature,All Students,19,5.3,63.2,31.6,0.0
6241,Literature,Historically Underperforming,18,5.6,61.1,33.3,0.0
7589,Algebra I,All Students,261,21.8,39.8,33.7,4.6
7589,Algebra I,Historically Underperforming,121,10.7,29.8,49.6,9.9
7589,Biology,All Students,259,20.8,32.4,26.3,20.5
7589,Biology,Historically Underperforming,119,10.1,22.7,30.3,37.0
7589,Literature,All Students,260,6.9,56.5,26.5,10.0
7589,Literature,Historically Underperforming,119,4.2,40.3,35.3,20.2
7635,Algebra I,All Students,34,0.0,20.6,64.7,14.7
7635,Algebra I,Historically Underperforming,24,0.0,16.7,62.5,20.8
7635,Biology,All Students,33,0.0,15.2,48.5,36.4
7635,Biology,Historically Underperforming,23,0.0,4.3,56.5,39.1
7635,Literature,All Students,34,0.0,55.9,35.3,8.8
7635,Literature,Historically Underperforming,24,0.0,50.0,37.5,12.5
1595,Algebra I,All Students,40,40.0,40.0,7.5,12.5
1595,Algebra I,Historically Underperforming,21,23.8,47.6,14.3,14.3
1595,Biology,All Students,39,46.2,41.0,7.7,5.1
1595,Biology,Historically Underperforming,20,25.0,55.0,10.0,10.0
1595,Literature,All Students,40,2.5,70.0,15.0,12.5
1595,Literature,Historically Underperforming,21,0.0,57.1,23.8,19.0
1605,Algebra I,All Students,157,35.0,47.1,15.3,2.5
1605,Algebra I,Historically Underperforming,70,15.7,54.3,24.3,5.7
1605,Biology,All Students,156,29.5,39.1,16.7,14.7
1605,Biology,Historically Underperforming,69,17.4,36.2,17.4,29.0
1605,Literature,All Students,155,3.2,73.5,18.7,4.5
1605,Literature,Historically Underperforming,68,1.5,58.8,30.9,8.8
1612,Algebra I,All Students,109,21.1,64.2,12.8,1.8
1612,Algebra I,Historically Underperforming,29,17.2,65.5,13.8,3.4
1612,Biology,All Students,109,37.6,44.0,15.6,2.8
1612,Biology,Historically Underperforming,29,27.6,48.3,20.7,3.4
1612,Literature,All Students,110,6.4,77.3,13.6,2.7
1612,Literature,Historically Underperforming,29,3.4,65.5,24.1,6.9
1619,Algebra I,All Students,122,27.0,59.8,10.7,2.5
1619,Algebra I,Historically Underperforming,34,8.8,61.8,20.6,8.8
1619,Biology,All Students,125,40.8,44.0,11.2,4.0
1619,Biology,Historically Underperforming,34,14.7,50.0,23.5,11.8
1619,Literature,All Students,125,12.8,76.8,9.6,0.8
1619,Literature,Historically Underperforming,35,2.9,71.4,22.9,2.9
5178,Algebra I,All Students,152,10.5,42.1,38.8,8.6
5178,Algebra I,Historically Underperforming,84,8.3,31.0,45.2,15.5
5178,Biology,All Students,152,12.5,26.3,44.1,17.1
5178,Biology,Historically Underperforming,84,8.3,15.5,48.8,27.4
5178,Literature,All Students,152,2.0,52.6,38.2,7.2
5178,Literature,Historically Underperforming,84,2.4,38.1,46.4,13.1
1623,Algebra I,All Students,45,37.8,37.8,15.6,8.9
1623,Algebra I,Historically Underperforming,15,20.0,20.0,33.3,26.7
1623,Biology,All Students,45,20.0,48.9,15.6,15.6
1623,Biology,Historically Underperforming,15,13.3,33.3,6.7,46.7
1623,Literature,All Students,45,13.3,64.4,13.3,8.9
1623,Literature,Historically Underperforming,15,0.0,40.0,33.3,26.7
1627,Algebra I,All Students,93,9.7,75.3,11.8,3.2
1627,Algebra I,Historically Underperforming,26,0.0,61.5,26.9,11.5
1627,Biology,All Students,93,30.1,48.4,16.1,5.4
1627,Biology,Historically Underperforming,26,7.7,46.2,30.8,15.4
1627,Literature,All Students,93,4.3,83.9,9.7,2.2
1627,Literature,Historically Underperforming,26,0.0,61.5,30.8,7.7
7567,Algebra I,All Students,14,0.0,28.6,57.1,14.3
7567,Algebra I,Historically Underperforming,9,,,,
7567,Biology,All Students,14,0.0,35.7,21.4,42.9
7567,Biology,Historically Underperforming,9,,,,
7567,Literature,All Students,14,0.0,50.0,35.7,14.3
7567,Literature,Historically Underperforming,9,,,,
8224,Algebra I,All Students,165,10.3,50.3,21.8,17.6
8224,Algebra I,Historically Underperforming,86,5.8,39.5,25.6,29.1
8224,Biology,All Students,166,13.9,32.5,28.3,25.3
8224,Biology,Historically Underperforming,87,9.2,25.3,29.9,35.6
8224,Literature,All Students,168,5.4,60.7,20.2,13.7
8224,Literature,Historically Underperforming,89,4.5,43.8,27.0,24.7
1632,Algebra I,All Students,81,6.2,55.6,29.6,8.6
1632,Algebra I,Historically Underperforming,37,5.4,43.2,37.8,13.5
1632,Biology,All Students,81,18.5,43.2,32.1,6.2
1632,Biology,Historically Underperforming,37,10.8,40.5,40.5,8.1
1632,Literature,All Students,81,7.4,60.5,28.4,3.7
