AUN,Schl,County,District Name,School Name,Subject,Group,Grade,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
101302607,000005282,GREENE,GREENE COUNTY CTC,GREENE COUNTY CTC,Biology,All Students,11,4,,,,
101302607,000005282,GREENE,GREENE COUNTY CTC,GREENE COUNTY CTC,Biology,Economically Disadvantaged,11,4,,,,
101302607,000005282,GREENE,GREENE COUNTY CTC,GREENE COUNTY CTC,Biology,IEP,11,1,,,,
101302607,000005282,GREENE,GREENE COUNTY CTC,GREENE COUNTY CTC,Literature,All Students,11,4,,,,
101302607,000005282,GREENE,GREENE COUNTY CTC,GREENE COUNTY CTC,Literature,Economically Disadvantaged,11,4,,,,
101302607,000005282,GREENE,GREENE COUNTY CTC,GREENE COUNTY CTC,Literature,IEP,11,1,,,,
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Algebra I,All Students,11,17,52.9,17.6,11.8,17.6
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Algebra I,Economically Disadvantaged,11,9,,,,
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Algebra I,IEP,11,3,,,,
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Biology,All Students,11,45,6.7,33.3,40.0,20.0
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Biology,Economically Disadvantaged,11,23,8.7,26.1,39.1,26.1
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Biology,IEP,11,12,0.0,25.0,33.3,41.7
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Literature,All Students,11,46,4.3,50.0,37.0,8.7
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Literature,Economically Disadvantaged,11,23,0.0,52.2,39.1,8.7
101303503,000002280,GREENE,JEFFERSON-MORGAN SD,JEFFERSON-MORGAN MS/HS,Literature,IEP,11,11,0.0,18.2,45.5,36.4
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Algebra I,All Students,11,1,,,,
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Algebra I,Economically Disadvantaged,11,1,,,,
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Biology,All Students,11,25,0.0,44.0,40.0,16.0
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Biology,Economically Disadvantaged,11,13,0.0,15.4,61.5,23.1
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Biology,IEP,11,8,,,,
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Literature,All Students,11,37,5.4,59.5,27.0,8.1
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Literature,Economically Disadvantaged,11,16,0.0,37.5,50.0,12.5
101306503,000002284,GREENE,SOUTHEASTERN GREENE SD,MAPLETOWN JSHS,Literature,IEP,11,7,,,,
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Algebra I,All Students,11,13,0.0,0.0,61.5,38.5
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Algebra I,Economically Disadvantaged,11,6,,,,
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Algebra I,IEP,11,5,,,,
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Biology,All Students,11,36,13.9,30.6,36.1,19.4
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Biology,Economically Disadvantaged,11,10,,,,
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Biology,IEP,11,6,,,,
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Literature,All Students,11,34,5.9,55.9,23.5,14.7
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Literature,Economically Disadvantaged,11,11,9.1,45.5,18.2,27.3
101308503,000008442,GREENE,WEST GREENE SD,WEST GREENE JSHS,Literature,IEP,11,6,,,,
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Algebra I,All Students,11,54,18.5,59.3,14.8,7.4
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Algebra I,Economically Disadvantaged,11,14,0.0,64.3,21.4,14.3
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Algebra I,IEP,11,6,,,,
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Biology,All Students,11,93,9.7,34.4,38.7,17.2
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Biology,Economically Disadvantaged,11,36,5.6,36.1,30.6,27.8
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Biology,ELL,11,2,,,,
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Biology,IEP,11,23,0.0,13.0,39.1,47.8
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Literature,All Students,11,120,8.3,52.5,27.5,11.7
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Literature,Economically Disadvantaged,11,42,0.0,45.2,38.1,16.7
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Literature,ELL,11,2,,,,
111312503,000002305,HUNTINGDON,HUNTINGDON AREA SD,HUNTINGDON AREA SHS,Literature,IEP,11,24,0.0,8.3,54.2,37.5
111312607,000006606,HUNTINGDON,HUNTINGDON COUNTY CTC,HUNTINGDON COUNTY CTC,Algebra I,All Students,11,2,,,,
111312607,000006606,HUNTINGDON,HUNTINGDON COUNTY CTC,HUNTINGDON COUNTY CTC,Algebra I,IEP,11,2,,,,
111312607,000006606,HUNTINGDON,HUNTINGDON COUNTY CTC,HUNTINGDON COUNTY CTC,Biology,All Students,11,2,,,,
111312607,000006606,HUNTINGDON,HUNTINGDON COUNTY CTC,HUNTINGDON COUNTY CTC,Biology,IEP,11,2,,,,
111312607,000006606,HUNTINGDON,HUNTINGDON COUNTY CTC,HUNTINGDON COUNTY CTC,Literature,All Students,11,2,,,,
111312607,000006606,HUNTINGDON,HUNTINGDON COUNTY CTC,HUNTINGDON COUNTY CTC,Literature,IEP,11,2,,,,
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Algebra I,All Students,11,25,24.0,40.0,36.0,0.0
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Algebra I,Economically Disadvantaged,11,5,,,,
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Biology,All Students,11,62,16.1,22.6,46.8,14.5
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Biology,Economically Disadvantaged,11,21,14.3,14.3,47.6,23.8
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Biology,IEP,11,7,,,,
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Literature,All Students,11,61,3.3,55.7,31.1,9.8
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Literature,Economically Disadvantaged,11,20,0.0,50.0,30.0,20.0
111312804,000002308,HUNTINGDON,JUNIATA VALLEY SD,JUNIATA VALLEY JSHS,Literature,IEP,11,6,,,,
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Algebra I,All Students,11,24,45.8,45.8,8.3,0.0
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Algebra I,Economically Disadvantaged,11,5,,,,
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Biology,All Students,11,80,6.3,22.5,45.0,26.3
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Biology,Economically Disadvantaged,11,36,5.6,13.9,52.8,27.8
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Biology,ELL,11,2,,,,
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Biology,IEP,11,15,0.0,6.7,26.7,66.7
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Literature,All Students,11,82,3.7,45.1,29.3,22.0
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Literature,Economically Disadvantaged,11,37,2.7,35.1,35.1,27.0
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Literature,ELL,11,2,,,,
111316003,000007944,HUNTINGDON,MOUNT UNION AREA SD,MOUNT UNION AREA SHS,Literature,IEP,11,15,0.0,6.7,20.0,73.3
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Algebra I,All Students,11,13,0.0,0.0,61.5,38.5
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Algebra I,Economically Disadvantaged,11,6,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Algebra I,IEP,11,5,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Biology,All Students,11,7,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Biology,Economically Disadvantaged,11,3,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Biology,IEP,11,5,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Literature,All Students,11,5,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Literature,Economically Disadvantaged,11,2,,,,
111440001,000007762,HUNTINGDON,NEW DAY CHARTER SCHOOL,NEW DAY CHARTER SCHOOL,Literature,IEP,11,2,,,,
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Algebra I,All Students,11,46,2.2,37.0,43.5,17.4
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Algebra I,Economically Disadvantaged,11,14,0.0,28.6,42.9,28.6
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Algebra I,IEP,11,6,,,,
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Biology,All Students,11,48,2.1,22.9,29.2,45.8
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Biology,Economically Disadvantaged,11,23,0.0,21.7,30.4,47.8
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Biology,IEP,11,12,0.0,0.0,25.0,75.0
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Literature,All Students,11,75,2.7,37.3,36.0,24.0
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Literature,Economically Disadvantaged,11,27,3.7,33.3,29.6,33.3
111317503,000002313,HUNTINGDON,SOUTHERN HUNTINGDON COUNTY SD,SOUTHERN HUNTINGDON CO HS/MS,Literature,IEP,11,12,0.0,8.3,25.0,66.7
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Algebra I,All Students,11,51,25.5,33.3,21.6,19.6
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Algebra I,Economically Disadvantaged,11,24,12.5,20.8,37.5,29.2
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Algebra I,IEP,11,16,0.0,0.0,68.8,31.3
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Biology,All Students,11,8,,,,
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Biology,Economically Disadvantaged,11,5,,,,
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Biology,IEP,11,5,,,,
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Literature,All Students,11,92,6.5,55.4,21.7,16.3
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Literature,Economically Disadvantaged,11,41,4.9,43.9,26.8,24.4
128321103,000008487,INDIANA,BLAIRSVILLE-SALTSBURG SD,RIVER VALLEY HS,Literature,IEP,11,23,0.0,26.1,21.7,52.2
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Algebra I,All Students,11,33,63.6,27.3,9.1,0.0
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Algebra I,Economically Disadvantaged,11,10,,,,
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Algebra I,IEP,11,2,,,,
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Biology,All Students,11,17,0.0,17.6,64.7,17.6
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Biology,Economically Disadvantaged,11,11,0.0,9.1,81.8,9.1
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Biology,IEP,11,5,,,,
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Literature,All Students,11,13,0.0,7.7,76.9,15.4
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Literature,Economically Disadvantaged,11,8,,,,
128323303,000002331,INDIANA,HOMER-CENTER SD,HOMER-CENTER JSHS,Literature,IEP,11,4,,,,
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Algebra I,All Students,11,71,49.3,11.3,16.9,22.5
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Algebra I,Economically Disadvantaged,11,25,16.0,12.0,28.0,44.0
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Algebra I,ELL,11,1,,,,
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Algebra I,IEP,11,14,0.0,0.0,35.7,64.3
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Biology,All Students,11,125,20.8,32.8,37.6,8.8
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Biology,Economically Disadvantaged,11,58,19.0,32.8,39.7,8.6
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Biology,ELL,11,1,,,,
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Biology,IEP,11,20,0.0,5.0,75.0,20.0
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Literature,All Students,11,178,15.7,48.9,27.5,7.9
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Literature,Economically Disadvantaged,11,68,5.9,51.5,30.9,11.8
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Literature,ELL,11,1,,,,
128323703,000002325,INDIANA,INDIANA AREA SD,INDIANA AREA SHS,Literature,IEP,11,16,0.0,12.5,50.0,37.5
128324207,000007032,INDIANA,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA COUNTY TECHNOLOGY CENTER,Algebra I,All Students,11,1,,,,
128324207,000007032,INDIANA,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA COUNTY TECHNOLOGY CENTER,Algebra I,IEP,11,1,,,,
128324207,000007032,INDIANA,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA COUNTY TECHNOLOGY CENTER,Biology,All Students,11,1,,,,
128324207,000007032,INDIANA,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA COUNTY TECHNOLOGY CENTER,Biology,IEP,11,1,,,,
128324207,000007032,INDIANA,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA COUNTY TECHNOLOGY CENTER,Literature,All Students,11,1,,,,
128324207,000007032,INDIANA,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA COUNTY TECHNOLOGY CENTER,Literature,IEP,11,1,,,,
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Algebra I,All Students,11,15,33.3,46.7,6.7,13.3
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Algebra I,Economically Disadvantaged,11,3,,,,
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Algebra I,IEP,11,1,,,,
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Biology,All Students,11,67,0.0,34.3,49.3,16.4
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Biology,Economically Disadvantaged,11,32,0.0,34.4,46.9,18.8
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Biology,IEP,11,16,0.0,0.0,62.5,37.5
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Literature,All Students,11,88,2.3,60.2,26.1,11.4
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Literature,Economically Disadvantaged,11,33,0.0,57.6,24.2,18.2
128325203,000002339,INDIANA,MARION CENTER AREA SD,MARION CENTER AREA JR/SR HS,Literature,IEP,11,16,0.0,6.3,37.5,56.3
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Algebra I,All Students,11,38,0.0,15.8,42.1,42.1
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Algebra I,Economically Disadvantaged,11,23,0.0,17.4,30.4,52.2
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Algebra I,IEP,11,12,0.0,0.0,0.0,100.0
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Biology,All Students,11,20,0.0,20.0,35.0,45.0
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Biology,Economically Disadvantaged,11,16,0.0,12.5,43.8,43.8
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Biology,IEP,11,13,0.0,15.4,23.1,61.5
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Literature,All Students,11,58,3.4,41.4,34.5,20.7
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Literature,Economically Disadvantaged,11,26,3.8,23.1,38.5,34.6
128326303,000002345,INDIANA,PENNS MANOR AREA SD,PENNS MANOR AREA JSHS,Literature,IEP,11,13,0.0,0.0,23.1,76.9
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Algebra I,All Students,11,53,7.5,24.5,39.6,28.3
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Algebra I,Economically Disadvantaged,11,27,3.7,22.2,33.3,40.7
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Algebra I,IEP,11,9,,,,
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Biology,All Students,11,56,10.7,33.9,35.7,19.6
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Biology,Economically Disadvantaged,11,30,10.0,23.3,36.7,30.0
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Biology,IEP,11,10,,,,
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Literature,All Students,11,56,7.1,51.8,25.0,16.1
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Literature,Economically Disadvantaged,11,30,3.3,50.0,20.0,26.7
128327303,000002350,INDIANA,PURCHASE LINE SD,PURCHASE LINE JSHS,Literature,IEP,11,10,,,,
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Algebra I,All Students,11,30,43.3,13.3,36.7,6.7
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Algebra I,Economically Disadvantaged,11,12,16.7,8.3,66.7,8.3
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Algebra I,IEP,11,7,,,,
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Biology,All Students,11,45,4.4,53.3,28.9,13.3
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Biology,Economically Disadvantaged,11,20,0.0,40.0,45.0,15.0
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Biology,IEP,11,9,,,,
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Literature,All Students,11,65,3.1,75.4,18.5,3.1
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Literature,Economically Disadvantaged,11,24,4.2,58.3,37.5,0.0
128328003,000002358,INDIANA,UNITED SD,UNITED JSHS,Literature,IEP,11,9,,,,
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Algebra I,All Students,11,36,47.2,5.6,16.7,30.6
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Algebra I,Economically Disadvantaged,11,13,30.8,7.7,15.4,46.2
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Algebra I,IEP,11,8,,,,
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Biology,All Students,11,37,10.8,32.4,35.1,21.6
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Biology,Economically Disadvantaged,11,16,6.3,37.5,37.5,18.8
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Biology,IEP,11,7,,,,
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Literature,All Students,11,58,8.6,53.4,31.0,6.9
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Literature,Economically Disadvantaged,11,22,0.0,45.5,40.9,13.6
106330703,000002362,JEFFERSON,BROCKWAY AREA SD,BROCKWAY AREA JSHS,Literature,IEP,11,8,,,,
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Algebra I,All Students,11,55,56.4,18.2,14.5,10.9
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Algebra I,Economically Disadvantaged,11,19,36.8,26.3,21.1,15.8
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Algebra I,IEP,11,10,,,,
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Biology,All Students,11,9,,,,
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Biology,Economically Disadvantaged,11,6,,,,
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Biology,IEP,11,6,,,,
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Literature,All Students,11,98,13.3,54.1,22.4,10.2
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Literature,Economically Disadvantaged,11,39,10.3,46.2,28.2,15.4
106330803,000006162,JEFFERSON,BROOKVILLE AREA SD,BROOKVILLE JSHS,Literature,IEP,11,15,0.0,13.3,40.0,46.7
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,All Students,11,52,3.8,13.5,63.5,19.2
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,Economically Disadvantaged,11,52,3.8,13.5,63.5,19.2
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,IEP,11,16,0.0,0.0,62.5,37.5
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Biology,All Students,11,68,1.5,30.9,41.2,26.5
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Biology,Economically Disadvantaged,11,68,1.5,30.9,41.2,26.5
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Biology,IEP,11,18,0.0,5.6,38.9,55.6
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Literature,All Students,11,79,0.0,31.6,48.1,20.3
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Literature,Economically Disadvantaged,11,77,0.0,29.9,49.4,20.8
106333407,000005180,JEFFERSON,JEFFERSON COUNTY-DUBOIS AVTS,JEFFERSON COUNTY-DUBOIS AVTS,Literature,IEP,11,19,0.0,0.0,52.6,47.4
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Algebra I,All Students,11,27,66.7,14.8,11.1,7.4
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Algebra I,Economically Disadvantaged,11,9,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Algebra I,IEP,11,3,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Biology,All Students,11,4,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Biology,Economically Disadvantaged,11,3,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Biology,IEP,11,1,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Literature,All Students,11,5,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Literature,Economically Disadvantaged,11,4,,,,
106338003,000006165,JEFFERSON,PUNXSUTAWNEY AREA SD,PUNXSUTAWNEY AREA HS,Literature,IEP,11,1,,,,
111343603,000002394,JUNIATA,JUNIATA COUNTY SD,EAST JUNIATA JSHS,Algebra I,All Students,11,26,34.6,50.0,7.7,7.7
