Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
2394,Algebra I,Historically Underperforming,27,11.1,25.9,29.6,33.3
2394,Biology,All Students,29,41.4,44.8,10.3,3.4
2394,Biology,Historically Underperforming,10,,,,
2394,Literature,All Students,3,,,,
2394,Literature,Historically Underperforming,2,,,,
6255,Algebra I,All Students,123,17.1,26.8,45.5,10.6
6255,Algebra I,Historically Underperforming,59,5.1,27.1,49.2,18.6
6255,Biology,All Students,19,89.5,0.0,10.5,0.0
6255,Biology,Historically Underperforming,5,,,,
6255,Literature,All Students,1,,,,
6255,Literature,Historically Underperforming,1,,,,
5091,Algebra I,All Students,211,39.3,40.8,18.0,1.9
5091,Algebra I,Historically Underperforming,55,25.5,41.8,27.3,5.5
5091,Biology,All Students,3,,,,
5091,Biology,Historically Underperforming,1,,,,
5091,Literature,All Students,223,17.9,70.4,10.3,1.3
5091,Literature,Historically Underperforming,67,6.0,73.1,16.4,4.5
2420,Algebra I,All Students,102,14.7,27.5,35.3,22.5
2420,Algebra I,Historically Underperforming,72,9.7,23.6,37.5,29.2
2420,Biology,All Students,2,,,,
8312,Algebra I,All Students,92,23.9,39.1,33.7,3.3
8312,Algebra I,Historically Underperforming,25,20.0,28.0,48.0,4.0
8312,Biology,All Students,49,12.2,49.0,30.6,8.2
8312,Biology,Historically Underperforming,6,,,,
6404,Algebra I,All Students,72,8.3,52.8,31.9,6.9
6404,Algebra I,Historically Underperforming,18,0.0,50.0,33.3,16.7
6404,Biology,All Students,47,40.4,44.7,12.8,2.1
6404,Biology,Historically Underperforming,6,,,,
6404,Literature,All Students,2,,,,
6404,Literature,Historically Underperforming,2,,,,
8304,Algebra I,All Students,136,5.1,34.6,39.7,20.6
8304,Algebra I,Historically Underperforming,69,4.3,18.8,37.7,39.1
8304,Biology,All Students,3,,,,
8304,Biology,Historically Underperforming,3,,,,
8304,Literature,All Students,1,,,,
8304,Literature,Historically Underperforming,1,,,,
2446,Algebra I,All Students,177,32.8,39.0,24.3,4.0
2446,Algebra I,Historically Underperforming,42,19.0,38.1,35.7,7.1
2446,Biology,All Students,50,80.0,14.0,4.0,2.0
2446,Biology,Historically Underperforming,2,,,,
2446,Literature,All Students,3,,,,
2446,Literature,Historically Underperforming,2,,,,
2449,Algebra I,All Students,52,13.5,46.2,38.5,1.9
2449,Algebra I,Historically Underperforming,19,5.3,42.1,47.4,5.3
2449,Biology,All Students,25,32.0,64.0,0.0,4.0
2449,Biology,Historically Underperforming,7,,,,
2496,Algebra I,All Students,88,27.3,29.5,26.1,17.0
2496,Algebra I,Historically Underperforming,50,18.0,24.0,32.0,26.0
2496,Biology,All Students,6,,,,
2496,Biology,Historically Underperforming,6,,,,
2496,Literature,All Students,8,,,,
2496,Literature,Historically Underperforming,8,,,,
6413,Algebra I,All Students,147,22.4,42.9,25.9,8.8
6413,Algebra I,Historically Underperforming,89,13.5,43.8,28.1,14.6
6413,Biology,All Students,34,47.1,38.2,0.0,14.7
6413,Biology,Historically Underperforming,9,,,,
6413,Literature,All Students,7,,,,
6413,Literature,Historically Underperforming,6,,,,
2489,Algebra I,All Students,135,24.4,43.0,28.1,4.4
2489,Algebra I,Historically Underperforming,85,22.4,41.2,30.6,5.9
2489,Biology,All Students,42,47.6,35.7,9.5,7.1
2489,Biology,Historically Underperforming,15,53.3,33.3,0.0,13.3
6775,Algebra I,All Students,168,23.2,50.0,24.4,2.4
6775,Algebra I,Historically Underperforming,49,22.4,32.7,36.7,8.2
6775,Biology,All Students,4,,,,
6775,Biology,Historically Underperforming,1,,,,
6775,Literature,All Students,2,,,,
6775,Literature,Historically Underperforming,2,,,,
6290,Algebra I,All Students,197,33.0,46.7,17.8,2.5
6290,Algebra I,Historically Underperforming,69,29.0,36.2,29.0,5.8
6290,Biology,All Students,26,38.5,15.4,34.6,11.5
6290,Biology,Historically Underperforming,13,23.1,15.4,38.5,23.1
6290,Literature,All Students,9,,,,
6290,Literature,Historically Underperforming,8,,,,
2515,Algebra I,All Students,74,6.8,37.8,33.8,21.6
2515,Algebra I,Historically Underperforming,40,0.0,27.5,40.0,32.5
2515,Biology,All Students,9,,,,
2515,Biology,Historically Underperforming,9,,,,
2515,Literature,All Students,23,0.0,4.3,47.8,47.8
2515,Literature,Historically Underperforming,20,0.0,5.0,50.0,45.0
2532,Algebra I,All Students,299,41.5,34.8,19.7,4.0
2532,Algebra I,Historically Underperforming,107,24.3,33.6,33.6,8.4
2532,Biology,All Students,62,46.8,41.9,0.0,11.3
2532,Biology,Historically Underperforming,13,15.4,46.2,0.0,38.5
2532,Literature,All Students,5,,,,
2532,Literature,Historically Underperforming,4,,,,
2539,Algebra I,All Students,182,35.2,29.1,31.9,3.8
2539,Algebra I,Historically Underperforming,68,22.1,23.5,47.1,7.4
2539,Biology,All Students,15,66.7,13.3,6.7,13.3
2539,Biology,Historically Underperforming,5,,,,
2539,Literature,All Students,18,11.1,16.7,38.9,33.3
2539,Literature,Historically Underperforming,13,7.7,15.4,38.5,38.5
2554,Algebra I,All Students,158,50.6,34.2,8.9,6.3
2554,Algebra I,Historically Underperforming,47,38.3,27.7,17.0,17.0
2554,Biology,All Students,68,36.8,39.7,13.2,10.3
2554,Biology,Historically Underperforming,23,13.0,30.4,26.1,30.4
2554,Literature,All Students,15,26.7,13.3,26.7,33.3
2554,Literature,Historically Underperforming,10,,,,
2562,Algebra I,All Students,298,38.9,28.9,26.8,5.4
2562,Algebra I,Historically Underperforming,88,17.0,21.6,47.7,13.6
2562,Biology,All Students,12,33.3,16.7,33.3,16.7
2562,Biology,Historically Underperforming,3,,,,
2562,Literature,All Students,10,,,,
2562,Literature,Historically Underperforming,6,,,,
6293,Algebra I,All Students,278,40.3,39.6,14.7,5.4
6293,Algebra I,Historically Underperforming,117,26.5,35.9,24.8,12.8
6293,Biology,All Students,26,15.4,26.9,30.8,26.9
6293,Biology,Historically Underperforming,17,5.9,23.5,29.4,41.2
6293,Literature,All Students,34,2.9,32.4,26.5,38.2
6293,Literature,Historically Underperforming,25,0.0,24.0,28.0,48.0
2578,Algebra I,All Students,425,45.2,32.9,18.8,3.1
2578,Algebra I,Historically Underperforming,130,33.1,29.2,31.5,6.2
2578,Biology,All Students,20,70.0,5.0,15.0,10.0
2578,Biology,Historically Underperforming,5,,,,
2578,Literature,All Students,3,,,,
2578,Literature,Historically Underperforming,2,,,,
7538,Algebra I,All Students,16,0.0,6.3,31.3,62.5
7538,Algebra I,Historically Underperforming,16,0.0,6.3,31.3,62.5
7538,Biology,All Students,15,0.0,0.0,6.7,93.3
7538,Biology,Historically Underperforming,15,0.0,0.0,6.7,93.3
2607,Algebra I,All Students,212,39.2,34.4,18.9,7.5
2607,Algebra I,Historically Underperforming,74,20.3,28.4,31.1,20.3
2607,Biology,All Students,74,43.2,23.0,28.4,5.4
2607,Biology,Historically Underperforming,29,31.0,6.9,48.3,13.8
2607,Literature,All Students,43,0.0,11.6,55.8,32.6
2607,Literature,Historically Underperforming,28,0.0,3.6,46.4,50.0
5285,Algebra I,All Students,7,,,,
5285,Algebra I,Historically Underperforming,6,,,,
5285,Biology,All Students,4,,,,
5285,Biology,Historically Underperforming,3,,,,
5285,Literature,All Students,2,,,,
5285,Literature,Historically Underperforming,1,,,,
5283,Algebra I,All Students,1,,,,
5283,Algebra I,Historically Underperforming,1,,,,
5284,Algebra I,All Students,1,,,,
5284,Algebra I,Historically Underperforming,1,,,,
5284,Biology,All Students,2,,,,
5284,Biology,Historically Underperforming,2,,,,
5284,Literature,All Students,1,,,,
5284,Literature,Historically Underperforming,1,,,,
2596,Algebra I,All Students,264,18.2,34.5,33.0,14.4
2596,Algebra I,Historically Underperforming,226,11.9,35.0,36.3,16.8
2596,Biology,All Students,156,28.8,37.2,17.9,16.0
2596,Biology,Historically Underperforming,124,21.8,39.5,20.2,18.5
2596,Literature,All Students,22,9.1,22.7,13.6,54.5
2596,Literature,Historically Underperforming,20,5.0,20.0,15.0,60.0
7922,Algebra I,All Students,24,0.0,0.0,25.0,75.0
7922,Algebra I,Historically Underperforming,23,0.0,0.0,26.1,73.9
7922,Biology,All Students,15,0.0,0.0,6.7,93.3
7922,Biology,Historically Underperforming,14,0.0,0.0,7.1,92.9
7922,Literature,All Students,12,0.0,8.3,25.0,66.7
7922,Literature,Historically Underperforming,12,0.0,8.3,25.0,66.7
2618,Algebra I,All Students,185,31.9,46.5,16.8,4.9
2618,Algebra I,Historically Underperforming,48,22.9,37.5,22.9,16.7
2618,Biology,All Students,17,52.9,0.0,35.3,11.8
2618,Biology,Historically Underperforming,11,36.4,0.0,45.5,18.2
2618,Literature,All Students,5,,,,
2618,Literature,Historically Underperforming,5,,,,
2623,Algebra I,All Students,303,54.5,27.1,12.5,5.9
2623,Algebra I,Historically Underperforming,81,24.7,25.9,32.1,17.3
2623,Biology,All Students,43,39.5,14.0,20.9,25.6
2623,Biology,Historically Underperforming,18,5.6,16.7,27.8,50.0
2623,Literature,All Students,4,,,,
2633,Algebra I,All Students,298,57.4,26.5,8.1,8.1
2633,Algebra I,Historically Underperforming,114,36.8,26.3,17.5,19.3
2633,Biology,All Students,48,52.1,27.1,8.3,12.5
2633,Biology,Historically Underperforming,21,19.0,33.3,19.0,28.6
2633,Literature,All Students,16,0.0,37.5,6.3,56.3
2633,Literature,Historically Underperforming,11,0.0,18.2,0.0,81.8
2649,Algebra I,All Students,104,22.1,46.2,24.0,7.7
2649,Algebra I,Historically Underperforming,48,10.4,50.0,25.0,14.6
2649,Biology,All Students,6,,,,
2649,Biology,Historically Underperforming,4,,,,
2649,Literature,All Students,3,,,,
2649,Literature,Historically Underperforming,3,,,,
2658,Algebra I,All Students,208,21.6,36.1,35.6,6.7
2658,Algebra I,Historically Underperforming,73,13.7,26.0,43.8,16.4
2658,Biology,All Students,90,62.2,28.9,4.4,4.4
2658,Biology,Historically Underperforming,27,51.9,18.5,14.8,14.8
2658,Literature,All Students,9,,,,
2658,Literature,Historically Underperforming,8,,,,
2663,Algebra I,All Students,251,39.8,47.8,8.4,4.0
2663,Algebra I,Historically Underperforming,54,35.2,29.6,22.2,13.0
2663,Biology,All Students,240,59.6,33.8,4.6,2.1
2663,Biology,Historically Underperforming,43,39.5,37.2,14.0,9.3
2663,Literature,All Students,7,,,,
2663,Literature,Historically Underperforming,5,,,,
2675,Algebra I,All Students,95,29.5,38.9,27.4,4.2
2675,Algebra I,Historically Underperforming,35,28.6,31.4,34.3,5.7
2675,Biology,All Students,52,42.3,48.1,7.7,1.9
2675,Biology,Historically Underperforming,16,37.5,56.3,6.3,0.0
2675,Literature,All Students,2,,,,
2675,Literature,Historically Underperforming,1,,,,
2680,Algebra I,All Students,84,27.4,42.9,27.4,2.4
2680,Algebra I,Historically Underperforming,27,22.2,25.9,48.1,3.7
2680,Biology,All Students,85,32.9,45.9,20.0,1.2
2680,Biology,Historically Underperforming,29,24.1,34.5,37.9,3.4
4940,Algebra I,All Students,61,8.2,23.0,49.2,19.7
4940,Algebra I,Historically Underperforming,37,13.5,16.2,51.4,18.9
4940,Biology,All Students,16,12.5,31.3,43.8,12.5
4940,Biology,Historically Underperforming,9,,,,
4940,Literature,All Students,2,,,,
4940,Literature,Historically Underperforming,2,,,,
2686,Algebra I,All Students,97,37.1,26.8,29.9,6.2
2686,Algebra I,Historically Underperforming,33,15.2,21.2,48.5,15.2
2686,Biology,All Students,32,50.0,43.8,6.3,0.0
2686,Biology,Historically Underperforming,2,,,,
2686,Literature,All Students,8,,,,
2686,Literature,Historically Underperforming,8,,,,
2689,Algebra I,All Students,92,13.0,56.5,26.1,4.3
2689,Algebra I,Historically Underperforming,21,9.5,38.1,38.1,14.3
2704,Algebra I,All Students,115,14.8,33.0,33.9,18.3
2704,Algebra I,Historically Underperforming,70,10.0,24.3,42.9,22.9
2704,Biology,All Students,64,7.8,64.1,12.5,15.6
2704,Biology,Historically Underperforming,34,5.9,52.9,17.6,23.5
2704,Literature,All Students,13,0.0,30.8,23.1,46.2
2704,Literature,Historically Underperforming,10,,,,
2708,Algebra I,All Students,65,30.8,52.3,12.3,4.6
2708,Algebra I,Historically Underperforming,19,5.3,63.2,15.8,15.8
2708,Biology,All Students,30,70.0,26.7,0.0,3.3
2708,Biology,Historically Underperforming,3,,,,
2712,Algebra I,All Students,22,27.3,50.0,22.7,0.0
2712,Algebra I,Historically Underperforming,13,30.8,53.8,15.4,0.0
2712,Biology,All Students,27,25.9,40.7,18.5,14.8
2712,Biology,Historically Underperforming,17,17.6,35.3,23.5,23.5
2721,Algebra I,All Students,60,25.0,51.7,20.0,3.3
2721,Algebra I,Historically Underperforming,9,,,,
2721,Biology,All Students,65,44.6,41.5,10.8,3.1
2721,Biology,Historically Underperforming,12,25.0,33.3,33.3,8.3
2721,Literature,All Students,1,,,,
2725,Algebra I,All Students,88,13.6,40.9,35.2,10.2
2725,Algebra I,Historically Underperforming,26,11.5,30.8,34.6,23.1
2725,Biology,All Students,5,,,,
2725,Biology,Historically Underperforming,3,,,,
2725,Literature,All Students,1,,,,
2725,Literature,Historically Underperforming,1,,,,
4800,Algebra I,All Students,306,36.9,40.5,16.3,6.2
4800,Algebra I,Historically Underperforming,114,24.6,39.5,21.1,14.9
4800,Biology,All Students,347,31.4,38.9,22.5,7.2
4800,Biology,Historically Underperforming,133,18.0,39.1,27.8,15.0
4800,Literature,All Students,36,2.8,36.1,16.7,44.4
4800,Literature,Historically Underperforming,27,0.0,22.2,18.5,59.3
2740,Algebra I,All Students,118,26.3,53.4,14.4,5.9
2740,Algebra I,Historically Underperforming,34,11.8,44.1,23.5,20.6
2740,Biology,All Students,141,22.7,46.1,27.0,4.3
2740,Biology,Historically Underperforming,44,11.4,34.1,45.5,9.1
2740,Literature,All Students,14,14.3,0.0,21.4,64.3
2740,Literature,Historically Underperforming,11,9.1,0.0,18.2,72.7
5156,Algebra I,All Students,1,,,,
5156,Literature,All Students,1,,,,
5156,Literature,Historically Underperforming,1,,,,
5155,Algebra I,All Students,251,4.8,27.1,43.4,24.7
5155,Algebra I,Historically Underperforming,172,3.5,20.3,44.8,31.4
5155,Biology,All Students,35,0.0,2.9,37.1,60.0
5155,Biology,Historically Underperforming,32,0.0,0.0,40.6,59.4
5155,Literature,All Students,43,0.0,11.6,34.9,53.5
5155,Literature,Historically Underperforming,40,0.0,10.0,32.5,57.5
2760,Algebra I,All Students,132,10.6,36.4,35.6,17.4
2760,Algebra I,Historically Underperforming,52,1.9,19.2,42.3,36.5
2760,Biology,All Students,39,20.5,33.3,15.4,30.8
2760,Biology,Historically Underperforming,13,0.0,30.8,23.1,46.2
2760,Literature,All Students,10,,,,
2760,Literature,Historically Underperforming,7,,,,
2766,Algebra I,All Students,258,41.9,39.5,18.2,0.4
2766,Algebra I,Historically Underperforming,63,31.7,28.6,38.1,1.6
2766,Biology,All Students,35,60.0,14.3,17.1,8.6
2766,Biology,Historically Underperforming,11,27.3,27.3,27.3,18.2
2766,Literature,All Students,11,9.1,27.3,27.3,36.4
2766,Literature,Historically Underperforming,10,,,,
8412,Algebra I,All Students,21,9.5,38.1,9.5,42.9
8412,Algebra I,Historically Underperforming,13,7.7,15.4,15.4,61.5
8412,Biology,All Students,5,,,,
8412,Biology,Historically Underperforming,3,,,,
8412,Literature,All Students,9,,,,
8412,Literature,Historically Underperforming,7,,,,
2795,Algebra I,All Students,263,6.5,25.9,43.3,24.3
2795,Algebra I,Historically Underperforming,200,4.0,22.5,44.0,29.5
2795,Biology,All Students,92,8.7,38.0,21.7,31.5
2795,Biology,Historically Underperforming,70,7.1,28.6,25.7,38.6
2795,Literature,All Students,24,0.0,0.0,29.2,70.8
2795,Literature,Historically Underperforming,24,0.0,0.0,29.2,70.8
2794,Algebra I,All Students,355,6.2,23.9,40.3,29.6
2794,Algebra I,Historically Underperforming,268,4.9,18.7,42.9,33.6
2794,Biology,All Students,119,22.7,38.7,14.3,24.4
2794,Biology,Historically Underperforming,81,14.8,35.8,17.3,32.1
2794,Literature,All Students,15,0.0,6.7,26.7,66.7
2794,Literature,Historically Underperforming,14,0.0,7.1,21.4,71.4
2798,Algebra I,All Students,111,9.0,35.1,38.7,17.1
2798,Algebra I,Historically Underperforming,60,5.0,16.7,55.0,23.3
2798,Biology,All Students,2,,,,
2798,Biology,Historically Underperforming,2,,,,
2798,Literature,All Students,9,,,,
2798,Literature,Historically Underperforming,6,,,,
2809,Algebra I,All Students,598,28.8,37.3,27.8,6.2
2809,Algebra I,Historically Underperforming,143,9.8,28.0,43.4,18.9
2809,Biology,All Students,173,66.5,26.0,6.4,1.2
2809,Biology,Historically Underperforming,22,45.5,27.3,18.2,9.1
2809,Literature,All Students,8,,,,
2809,Literature,Historically Underperforming,4,,,,
8325,Algebra I,All Students,97,8.2,15.5,48.5,27.8
8325,Algebra I,Historically Underperforming,69,5.8,13.0,52.2,29.0
8325,Biology,All Students,5,,,,
8325,Biology,Historically Underperforming,5,,,,
8325,Literature,All Students,2,,,,
8325,Literature,Historically Underperforming,2,,,,
8371,Algebra I,All Students,51,0.0,2.0,21.6,76.5
8371,Algebra I,Historically Underperforming,46,0.0,2.2,17.4,80.4
8371,Biology,All Students,1,,,,
8371,Biology,Historically Underperforming,1,,,,
8371,Literature,All Students,3,,,,
8371,Literature,Historically Underperforming,1,,,,
5338,Algebra I,All Students,23,0.0,47.8,39.1,13.0
5338,Algebra I,Historically Underperforming,13,0.0,23.1,53.8,23.1
5338,Biology,All Students,5,,,,
5338,Biology,Historically Underperforming,3,,,,
5338,Literature,All Students,3,,,,
5338,Literature,Historically Underperforming,1,,,,
8125,Algebra I,All Students,45,0.0,20.0,37.8,42.2
8125,Algebra I,Historically Underperforming,35,0.0,20.0,42.9,37.1
8125,Biology,All Students,14,14.3,50.0,35.7,0.0
8125,Biology,Historically Underperforming,11,18.2,45.5,36.4,0.0
8125,Literature,All Students,41,4.9,68.3,22.0,4.9
8125,Literature,Historically Underperforming,32,6.3,62.5,25.0,6.3
2818,Algebra I,All Students,26,19.2,46.2,15.4,19.2
2818,Algebra I,Historically Underperforming,11,9.1,9.1,36.4,45.5
2818,Biology,All Students,2,,,,
2818,Biology,Historically Underperforming,2,,,,
2818,Literature,All Students,7,,,,
2818,Literature,Historically Underperforming,7,,,,
2821,Algebra I,All Students,181,34.3,35.4,24.9,5.5
2821,Algebra I,Historically Underperforming,43,14.0,25.6,48.8,11.6
2821,Biology,All Students,26,61.5,19.2,15.4,3.8
2821,Biology,Historically Underperforming,3,,,,
2821,Literature,All Students,3,,,,
2821,Literature,Historically Underperforming,1,,,,
2829,Algebra I,All Students,687,38.0,43.7,16.2,2.2
2829,Algebra I,Historically Underperforming,170,18.8,41.8,31.8,7.6
2829,Biology,All Students,254,71.7,23.2,2.8,2.4
2829,Biology,Historically Underperforming,30,40.0,30.0,10.0,20.0
2829,Literature,All Students,6,,,,
2829,Literature,Historically Underperforming,5,,,,
8401,Algebra I,All Students,27,25.9,37.0,29.6,7.4
8401,Algebra I,Historically Underperforming,24,16.7,41.7,33.3,8.3
8401,Biology,All Students,1,,,,
8401,Biology,Historically Underperforming,1,,,,
8401,Literature,All Students,32,6.3,31.3,40.6,21.9
8401,Literature,Historically Underperforming,29,0.0,31.0,44.8,24.1
2833,Algebra I,All Students,49,22.4,61.2,10.2,6.1
2833,Algebra I,Historically Underperforming,11,9.1,54.5,18.2,18.2
2833,Biology,All Students,112,17.9,48.2,30.4,3.6
2833,Biology,Historically Underperforming,37,10.8,29.7,54.1,5.4
2833,Literature,All Students,1,,,,
2833,Literature,Historically Underperforming,1,,,,
2839,Algebra I,All Students,249,49.8,28.5,18.9,2.8
2839,Algebra I,Historically Underperforming,52,21.2,32.7,36.5,9.6
2839,Biology,All Students,254,44.9,34.6,14.2,6.3
2839,Biology,Historically Underperforming,61,18.0,29.5,34.4,18.0
2839,Literature,All Students,1,,,,
2848,Algebra I,All Students,290,23.4,34.1,28.6,13.8
2848,Algebra I,Historically Underperforming,144,20.1,29.9,29.9,20.1
2848,Biology,All Students,117,50.4,28.2,10.3,11.1
2848,Biology,Historically Underperforming,58,46.6,17.2,13.8,22.4
2848,Literature,All Students,29,0.0,3.4,20.7,75.9
2848,Literature,Historically Underperforming,28,0.0,3.6,17.9,78.6
8446,Algebra I,All Students,216,32.4,31.5,26.4,9.7
8446,Algebra I,Historically Underperforming,65,18.5,26.2,27.7,27.7
8446,Biology,All Students,137,51.8,35.0,11.7,1.5
8446,Biology,Historically Underperforming,25,44.0,48.0,4.0,4.0
8446,Literature,All Students,109,2.8,59.6,30.3,7.3
8446,Literature,Historically Underperforming,31,6.5,48.4,25.8,19.4
2869,Algebra I,All Students,164,22.6,45.7,28.0,3.7
2869,Algebra I,Historically Underperforming,35,14.3,40.0,34.3,11.4
2869,Biology,All Students,11,27.3,27.3,18.2,27.3
2869,Biology,Historically Underperforming,4,,,,
2869,Literature,All Students,4,,,,
2869,Literature,Historically Underperforming,3,,,,
5242,Algebra I,All Students,94,14.9,39.4,41.5,4.3
5242,Algebra I,Historically Underperforming,49,10.2,44.9,38.8,6.1
5242,Biology,All Students,19,10.5,21.1,36.8,31.6
5242,Biology,Historically Underperforming,15,13.3,20.0,33.3,33.3
5242,Literature,All Students,1,,,,
5242,Literature,Historically Underperforming,1,,,,
2891,Algebra I,All Students,92,7.6,46.7,37.0,8.7
2891,Algebra I,Historically Underperforming,38,10.5,42.1,31.6,15.8
2891,Biology,All Students,54,14.8,77.8,1.9,5.6
2891,Biology,Historically Underperforming,27,7.4,77.8,3.7,11.1
2891,Literature,All Students,36,5.6,41.7,44.4,8.3
2891,Literature,Historically Underperforming,17,0.0,35.3,52.9,11.8
7348,Algebra I,All Students,457,21.7,32.6,30.2,15.5
7348,Algebra I,Historically Underperforming,212,14.6,26.9,32.5,25.9
7348,Biology,All Students,439,24.6,28.0,29.4,18.0
7348,Biology,Historically Underperforming,205,16.1,28.3,26.8,28.8
7348,Literature,All Students,94,0.0,6.4,29.8,63.8
7348,Literature,Historically Underperforming,79,0.0,3.8,24.1,72.2
2924,Algebra I,All Students,124,32.3,40.3,18.5,8.9
2924,Algebra I,Historically Underperforming,40,15.0,35.0,22.5,27.5
2924,Biology,All Students,137,35.0,32.1,18.2,14.6
2924,Biology,Historically Underperforming,52,17.3,28.8,19.2,34.6
2958,Algebra I,All Students,61,11.5,45.9,36.1,6.6
2958,Algebra I,Historically Underperforming,24,8.3,45.8,29.2,16.7
2958,Biology,All Students,20,30.0,40.0,25.0,5.0
2958,Biology,Historically Underperforming,9,,,,
2958,Literature,All Students,1,,,,
2958,Literature,Historically Underperforming,1,,,,
5058,Algebra I,All Students,173,36.4,40.5,20.8,2.3
5058,Algebra I,Historically Underperforming,64,28.1,39.1,26.6,6.3
5058,Biology,All Students,96,68.8,30.2,0.0,1.0
5058,Biology,Historically Underperforming,24,70.8,25.0,0.0,4.2
5058,Literature,All Students,22,9.1,31.8,27.3,31.8
5058,Literature,Historically Underperforming,7,,,,
5059,Algebra I,All Students,3,,,,
5059,Algebra I,Historically Underperforming,2,,,,
5059,Biology,All Students,4,,,,
5059,Biology,Historically Underperforming,3,,,,
6632,Algebra I,All Students,2,,,,
6632,Algebra I,Historically Underperforming,2,,,,
6632,Biology,All Students,2,,,,
6632,Biology,Historically Underperforming,1,,,,
3009,Algebra I,All Students,58,6.9,43.1,43.1,6.9
3009,Algebra I,Historically Underperforming,47,6.4,42.6,42.6,8.5
3009,Biology,All Students,37,13.5,59.5,27.0,0.0
3009,Biology,Historically Underperforming,29,13.8,55.2,31.0,0.0
3009,Literature,All Students,31,3.2,32.3,45.2,19.4
3009,Literature,Historically Underperforming,25,4.0,28.0,44.0,24.0
3008,Algebra I,All Students,37,21.6,35.1,37.8,5.4
3008,Algebra I,Historically Underperforming,35,22.9,31.4,40.0,5.7
3008,Biology,All Students,33,18.2,33.3,33.3,15.2
3008,Biology,Historically Underperforming,31,19.4,32.3,32.3,16.1
3008,Literature,All Students,27,0.0,22.2,51.9,25.9
3008,Literature,Historically Underperforming,26,0.0,19.2,53.8,26.9
3007,Algebra I,All Students,87,17.2,46.0,35.6,1.1
3007,Algebra I,Historically Underperforming,55,14.5,40.0,45.5,0.0
3007,Biology,All Students,86,18.6,47.7,30.2,3.5
3007,Biology,Historically Underperforming,55,12.7,45.5,38.2,3.6
3007,Literature,All Students,21,4.8,33.3,57.1,4.8
3007,Literature,Historically Underperforming,19,0.0,31.6,63.2,5.3
8448,Algebra I,All Students,19,57.9,42.1,0.0,0.0
8448,Algebra I,Historically Underperforming,7,,,,
8448,Biology,All Students,19,31.6,63.2,5.3,0.0
8448,Biology,Historically Underperforming,7,,,,
8448,Literature,All Students,11,27.3,72.7,0.0,0.0
8448,Literature,Historically Underperforming,4,,,,
6390,Algebra I,All Students,161,16.1,29.8,36.6,17.4
6390,Algebra I,Historically Underperforming,65,1.5,18.5,41.5,38.5
6390,Biology,All Students,57,54.4,38.6,7.0,0.0
6390,Biology,Historically Underperforming,3,,,,
6391,Algebra I,All Students,155,25.8,31.0,39.4,3.9
6391,Algebra I,Historically Underperforming,79,26.6,24.1,44.3,5.1
6391,Biology,All Students,102,28.4,41.2,22.5,7.8
6391,Biology,Historically Underperforming,50,30.0,28.0,26.0,16.0
6391,Literature,All Students,2,,,,
6391,Literature,Historically Underperforming,2,,,,
6364,Algebra I,All Students,100,22.0,45.0,27.0,6.0
6364,Algebra I,Historically Underperforming,35,14.3,40.0,31.4,14.3
6364,Biology,All Students,54,48.1,31.5,14.8,5.6
6364,Biology,Historically Underperforming,19,42.1,26.3,21.1,10.5
6364,Literature,All Students,3,,,,
6364,Literature,Historically Underperforming,3,,,,
3034,Algebra I,All Students,132,27.3,40.9,23.5,8.3
3034,Algebra I,Historically Underperforming,62,14.5,43.5,25.8,16.1
3034,Biology,All Students,68,39.7,29.4,22.1,8.8
3034,Biology,Historically Underperforming,28,28.6,21.4,32.1,17.9
3034,Literature,All Students,129,7.0,63.6,25.6,3.9
3034,Literature,Historically Underperforming,61,4.9,54.1,32.8,8.2
4828,Algebra I,All Students,100,44.0,26.0,23.0,7.0
4828,Algebra I,Historically Underperforming,42,21.4,26.2,38.1,14.3
4828,Biology,All Students,4,,,,
4828,Biology,Historically Underperforming,2,,,,
4828,Literature,All Students,5,,,,
4828,Literature,Historically Underperforming,2,,,,
7291,Algebra I,All Students,5,,,,
7291,Algebra I,Historically Underperforming,3,,,,
7291,Biology,All Students,1,,,,
7291,Biology,Historically Underperforming,1,,,,
3040,Algebra I,All Students,61,27.9,49.2,19.7,3.3
3040,Algebra I,Historically Underperforming,32,31.3,34.4,28.1,6.3
3040,Biology,All Students,59,23.7,49.2,20.3,6.8
3040,Biology,Historically Underperforming,31,25.8,38.7,25.8,9.7
3040,Literature,All Students,4,,,,
3040,Literature,Historically Underperforming,3,,,,
3045,Algebra I,All Students,119,30.3,37.8,24.4,7.6
3045,Algebra I,Historically Underperforming,33,27.3,30.3,21.2,21.2
3045,Biology,All Students,100,24.0,40.0,29.0,7.0
3045,Biology,Historically Underperforming,23,21.7,47.8,13.0,17.4
3045,Literature,All Students,2,,,,
3045,Literature,Historically Underperforming,2,,,,
3048,Algebra I,All Students,75,24.0,54.7,9.3,12.0
3048,Algebra I,Historically Underperforming,27,7.4,48.1,11.1,33.3
3048,Biology,All Students,41,43.9,34.1,9.8,12.2
3048,Biology,Historically Underperforming,17,23.5,23.5,23.5,29.4
3048,Literature,All Students,1,,,,
3056,Algebra I,All Students,89,19.1,41.6,31.5,7.9
3056,Algebra I,Historically Underperforming,32,12.5,34.4,40.6,12.5
3056,Biology,All Students,86,22.1,43.0,30.2,4.7
3056,Biology,Historically Underperforming,29,6.9,37.9,51.7,3.4
