,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution
407,14.0,161,93,57.8%,90,95,59.0%,2,1.2%,3
408,1776.0,301,199,66.1%,199,199,66.1%,0,0.0%,0
409,7844.0,4,0,0.0%,0,0,0.0%,0,0.0%,0
410,3296.0,204,194,95.1%,192,198,97.1%,4,2.0%,2
411,3295.0,330,299,90.6%,299,302,91.5%,3,0.9%,0
412,9999.0,6,3,50.0%,3,3,50.0%,0,0.0%,0
413,4960.0,171,161,94.2%,161,163,95.3%,2,1.2%,0
414,9999.0,2,0,0.0%,0,1,50.0%,1,50.0%,0
415,4828.0,111,92,82.9%,92,92,82.9%,0,0.0%,0
416,7012.0,75,51,68.0%,49,52,69.3%,1,1.3%,2
417,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
418,9999.0,247,160,64.8%,158,163,66.0%,3,1.2%,2
419,2618.0,217,145,66.8%,130,147,67.7%,2,0.9%,15
420,2623.0,469,348,74.2%,348,348,74.2%,0,0.0%,0
421,7672.0,98,79,80.6%,79,80,81.6%,1,1.0%,0
422,2339.0,116,74,63.8%,64,81,69.8%,7,6.0%,10
423,7777.0,64,64,100.0%,64,64,100.0%,0,0.0%,0
424,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
425,1902.0,290,252,86.9%,250,260,89.7%,8,2.8%,2
426,9999.0,1,0,0.0%,0,1,100.0%,1,100.0%,0
427,1159.0,213,203,95.3%,199,203,95.3%,0,0.0%,4
428,7574.0,95,91,95.8%,91,92,96.8%,1,1.1%,0
429,7678.0,67,61,91.0%,61,65,97.0%,4,6.0%,0
430,8207.0,215,164,76.3%,158,173,80.5%,9,4.2%,6
431,7961.0,73,67,91.8%,65,69,94.5%,2,2.7%,2
432,7909.0,97,93,95.9%,93,93,95.9%,0,0.0%,0
433,7910.0,77,68,88.3%,64,70,90.9%,2,2.6%,4
434,7582.0,57,57,100.0%,52,57,100.0%,0,0.0%,5
435,4249.0,154,113,73.4%,110,113,73.4%,0,0.0%,3
436,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
437,6105.0,271,196,72.3%,176,200,73.8%,4,1.5%,20
438,5098.0,266,215,80.8%,210,223,83.8%,8,3.0%,5
439,3158.0,108,69,63.9%,66,70,64.8%,1,0.9%,3
440,3305.0,441,405,91.8%,401,405,91.8%,0,0.0%,4
441,3994.0,64,37,57.8%,37,45,70.3%,8,12.5%,0
442,7890.0,117,69,59.0%,66,74,63.2%,5,4.3%,3
443,1790.0,154,125,81.2%,122,129,83.8%,4,2.6%,3
444,9999.0,5,1,20.0%,1,3,60.0%,2,40.0%,0
445,3962.0,143,71,49.7%,68,71,49.7%,0,0.0%,3
446,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
447,8187.0,382,204,53.4%,168,218,57.1%,14,3.7%,36
448,9999.0,3,0,0.0%,0,0,0.0%,0,0.0%,0
449,4091.0,175,109,62.3%,109,111,63.4%,2,1.1%,0
450,8071.0,527,398,75.5%,372,408,77.4%,10,1.9%,26
451,7995.0,20,5,25.0%,5,5,25.0%,0,0.0%,0
452,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
453,7471.0,23,10,43.5%,9,16,69.6%,6,26.1%,1
454,1794.0,68,53,77.9%,51,54,79.4%,1,1.5%,2
455,1623.0,46,38,82.6%,37,38,82.6%,0,0.0%,1
456,9999.0,4,0,0.0%,0,0,0.0%,0,0.0%,0
457,3541.0,156,91,58.3%,81,93,59.6%,2,1.3%,10
458,6583.0,85,61,71.8%,57,61,71.8%,0,0.0%,4
459,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
460,2686.0,107,73,68.2%,69,77,72.0%,4,3.7%,4
461,6181.0,74,55,74.3%,55,55,74.3%,0,0.0%,0
462,1164.0,107,58,54.2%,56,69,64.5%,11,10.3%,2
463,3040.0,57,29,50.9%,26,29,50.9%,0,0.0%,3
464,5017.0,247,211,85.4%,210,212,85.8%,1,0.4%,1
465,9999.0,5,1,20.0%,1,1,20.0%,0,0.0%,0
466,9999.0,3,0,0.0%,0,0,0.0%,0,0.0%,0
467,3045.0,143,104,72.7%,104,109,76.2%,5,3.5%,0
468,4044.0,143,86,60.1%,83,91,63.6%,5,3.5%,3
469,9999.0,13,3,23.1%,1,4,30.8%,1,7.7%,2
470,4951.0,270,232,85.9%,219,232,85.9%,0,0.0%,13
471,9999.0,7,0,0.0%,0,0,0.0%,0,0.0%,0
472,8114.0,55,38,69.1%,35,39,70.9%,1,1.8%,3
473,1550.0,69,36,52.2%,34,40,58.0%,4,5.8%,2
474,6936.0,108,71,65.7%,68,73,67.6%,2,1.9%,3
475,4458.0,145,104,71.7%,100,105,72.4%,1,0.7%,4
476,7944.0,107,57,53.3%,51,62,57.9%,5,4.7%,6
477,4049.0,96,57,59.4%,53,60,62.5%,3,3.1%,4
478,9999.0,2,1,50.0%,1,1,50.0%,0,0.0%,0
479,9999.0,3,0,0.0%,0,0,0.0%,0,0.0%,0
480,254.0,430,411,95.6%,408,411,95.6%,0,0.0%,3
481,6610.0,295,226,76.6%,215,242,82.0%,16,5.4%,11
482,7546.0,34,32,94.1%,32,32,94.1%,0,0.0%,0
483,3048.0,65,49,75.4%,46,51,78.5%,2,3.1%,3
484,3495.0,404,335,82.9%,333,345,85.4%,10,2.5%,2
485,6455.0,626,549,87.7%,549,563,89.9%,14,2.2%,0
486,9999.0,74,67,90.5%,67,69,93.2%,2,2.7%,0
487,2689.0,107,95,88.8%,91,96,89.7%,1,0.9%,4
488,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
489,695.0,123,98,79.7%,86,105,85.4%,7,5.7%,12
490,9999.0,11,1,9.1%,1,2,18.2%,1,9.1%,0
491,9999.0,28,12,42.9%,11,12,42.9%,0,0.0%,1
492,2704.0,172,119,69.2%,111,125,72.7%,6,3.5%,8
493,7762.0,25,6,24.0%,3,7,28.0%,1,4.0%,3
494,7942.0,67,46,68.7%,37,46,68.7%,0,0.0%,9
495,1084.0,117,110,94.0%,110,111,94.9%,1,0.9%,0
496,9999.0,12,6,50.0%,6,6,50.0%,0,0.0%,0
497,4469.0,154,134,87.0%,133,134,87.0%,0,0.0%,1
498,7829.0,67,56,83.6%,54,59,88.1%,3,4.5%,2
499,7930.0,82,47,57.3%,44,47,57.3%,0,0.0%,3
500,3321.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
501,6729.0,375,362,96.5%,362,362,96.5%,0,0.0%,0
502,9999.0,25,3,12.0%,3,3,12.0%,0,0.0%,0
503,6998.0,39,2,5.1%,1,2,5.1%,0,0.0%,1
504,9999.0,5,1,20.0%,1,1,20.0%,0,0.0%,0
505,6793.0,644,585,90.8%,580,587,91.1%,2,0.3%,5
506,1489.0,51,31,60.8%,31,31,60.8%,0,0.0%,0
507,6145.0,145,110,75.9%,98,116,80.0%,6,4.1%,12
508,7101.0,364,297,81.6%,296,304,83.5%,7,1.9%,1
509,4958.0,52,12,23.1%,12,12,23.1%,0,0.0%,0
510,9999.0,10,3,30.0%,3,4,40.0%,1,10.0%,0
511,5345.0,968,860,88.8%,857,873,90.2%,13,1.3%,3
512,2446.0,240,180,75.0%,171,192,80.0%,12,5.0%,9
513,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
514,3883.0,139,106,76.3%,105,106,76.3%,0,0.0%,1
515,9999.0,3,1,33.3%,0,1,33.3%,0,0.0%,1
516,3988.0,93,56,60.2%,56,56,60.2%,0,0.0%,0
517,3505.0,428,355,82.9%,343,356,83.2%,1,0.2%,12
518,964.0,58,33,56.9%,33,38,65.5%,5,8.6%,0
519,9999.0,1,1,100.0%,1,1,100.0%,0,0.0%,0
520,4577.0,230,162,70.4%,156,175,76.1%,13,5.7%,6
521,9999.0,7,0,0.0%,0,0,0.0%,0,0.0%,0
522,747.0,79,47,59.5%,45,55,69.6%,8,10.1%,2
523,6201.0,89,53,59.6%,43,56,62.9%,3,3.4%,10
524,9999.0,2,1,50.0%,1,1,50.0%,0,0.0%,0
525,2760.0,192,129,67.2%,115,134,69.8%,5,2.6%,14
526,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
527,2818.0,141,114,80.9%,113,118,83.7%,4,2.8%,1
528,3875.0,46,30,65.2%,17,30,65.2%,0,0.0%,13
529,9999.0,2,1,50.0%,1,1,50.0%,0,0.0%,0
530,4058.0,66,47,71.2%,43,47,71.2%,0,0.0%,4
531,6373.0,105,60,57.1%,54,61,58.1%,1,1.0%,6
532,6345.0,228,166,72.8%,157,170,74.6%,4,1.8%,9
533,9999.0,6,1,16.7%,1,1,16.7%,0,0.0%,0
534,53.0,93,80,86.0%,65,81,87.1%,1,1.1%,15
535,2958.0,72,52,72.2%,52,56,77.8%,4,5.6%,0
536,9999.0,4,0,0.0%,0,0,0.0%,0,0.0%,0
537,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
538,6745.0,134,93,69.4%,64,94,70.1%,1,0.7%,29
539,2821.0,204,159,77.9%,158,162,79.4%,3,1.5%,1
540,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
541,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
542,4717.0,396,341,86.1%,323,341,86.1%,0,0.0%,18
543,1414.0,203,138,68.0%,116,140,69.0%,2,1.0%,22
544,9999.0,6,3,50.0%,2,3,50.0%,0,0.0%,1
545,4931.0,177,90,50.8%,80,96,54.2%,6,3.4%,10
546,2449.0,82,64,78.0%,64,72,87.8%,8,9.8%,0
547,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
548,6318.0,153,114,74.5%,113,118,77.1%,4,2.6%,1
549,8205.0,295,84,28.5%,84,110,37.3%,26,8.8%,0
550,3877.0,34,21,61.8%,21,23,67.6%,2,5.9%,0
551,3107.0,47,28,59.6%,19,30,63.8%,2,4.3%,9
552,1406.0,368,312,84.8%,304,315,85.6%,3,0.8%,8
553,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
554,1420.0,274,204,74.5%,195,211,77.0%,7,2.6%,9
555,7690.0,54,29,53.7%,26,31,57.4%,2,3.7%,3
556,1094.0,150,120,80.0%,120,120,80.0%,0,0.0%,0
557,9999.0,5,0,0.0%,0,0,0.0%,0,0.0%,0
558,4734.0,137,108,78.8%,104,117,85.4%,9,6.6%,4
559,9999.0,9,1,11.1%,1,1,11.1%,0,0.0%,0
560,2766.0,213,117,54.9%,115,117,54.9%,0,0.0%,2
561,6693.0,88,68,77.3%,66,68,77.3%,0,0.0%,2
562,9999.0,7,2,28.6%,2,3,42.9%,1,14.3%,0
563,2829.0,737,636,86.3%,636,646,87.7%,10,1.4%,0
564,6439.0,160,123,76.9%,123,128,80.0%,5,3.1%,0
565,1213.0,115,74,64.3%,70,79,68.7%,5,4.3%,4
566,309.0,352,290,82.4%,284,296,84.1%,6,1.7%,6
567,2633.0,453,302,66.7%,274,305,67.3%,3,0.7%,28
568,9999.0,5,1,20.0%,1,1,20.0%,0,0.0%,0
569,1629.0,79,52,65.8%,49,52,65.8%,0,0.0%,3
570,6942.0,77,40,51.9%,37,40,51.9%,0,0.0%,3
571,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
572,6136.0,91,66,72.5%,64,75,82.4%,9,9.9%,2
573,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
574,1915.0,291,248,85.2%,245,260,89.3%,12,4.1%,3
575,1100.0,536,452,84.3%,452,459,85.6%,7,1.3%,0
576,9999.0,24,14,58.3%,14,14,58.3%,0,0.0%,0
577,2345.0,53,38,71.7%,36,41,77.4%,3,5.7%,2
578,6231.0,96,63,65.6%,52,68,70.8%,5,5.2%,11
579,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
580,4682.0,752,630,83.8%,628,645,85.8%,15,2.0%,2
581,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
582,7650.0,1513,1103,72.9%,997,1155,76.3%,52,3.4%,106
583,7821.0,22,17,77.3%,14,17,77.3%,0,0.0%,3
584,7819.0,311,185,59.5%,184,227,73.0%,42,13.5%,1
585,7687.0,212,123,58.0%,102,123,58.0%,0,0.0%,21
586,6648.0,397,347,87.4%,339,350,88.2%,3,0.8%,8
587,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
588,2649.0,152,84,55.3%,79,94,61.8%,10,6.6%,5
589,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
590,3328.0,392,344,87.8%,342,351,89.5%,7,1.8%,2
591,7770.0,47,31,66.0%,30,32,68.1%,1,2.1%,1
592,5083.0,350,324,92.6%,322,332,94.9%,8,2.3%,2
593,7587.0,111,83,74.8%,83,90,81.1%,7,6.3%,0
594,7904.0,116,101,87.1%,99,103,88.8%,2,1.7%,2
595,8039.0,106,85,80.2%,85,89,84.0%,4,3.8%,0
596,3847.0,242,156,64.5%,146,164,67.8%,8,3.3%,10
597,7070.0,137,131,95.6%,131,134,97.8%,3,2.2%,0
598,3840.0,177,131,74.0%,126,137,77.4%,6,3.4%,5
599,4728.0,82,67,81.7%,62,69,84.1%,2,2.4%,5
600,7023.0,176,170,96.6%,169,171,97.2%,1,0.6%,1
601,3848.0,523,421,80.5%,420,421,80.5%,0,0.0%,1
602,7781.0,78,66,84.6%,65,68,87.2%,2,2.6%,1
603,7905.0,91,81,89.0%,77,82,90.1%,1,1.1%,4
604,6996.0,144,129,89.6%,128,129,89.6%,0,0.0%,1
605,3841.0,118,82,69.5%,81,87,73.7%,5,4.2%,1
606,3787.0,40,3,7.5%,3,3,7.5%,0,0.0%,0
607,3849.0,282,162,57.4%,159,178,63.1%,16,5.7%,3
608,3816.0,251,131,52.2%,130,135,53.8%,4,1.6%,1
609,7240.0,21,17,81.0%,13,17,81.0%,0,0.0%,4
610,3850.0,307,131,42.7%,127,145,47.2%,14,4.6%,4
611,3851.0,118,77,65.3%,75,85,72.0%,8,6.8%,2
612,6822.0,119,107,89.9%,106,108,90.8%,1,0.8%,1
613,3818.0,101,80,79.2%,72,87,86.1%,7,6.9%,8
614,7664.0,47,34,72.3%,33,34,72.3%,0,0.0%,1
615,3852.0,168,130,77.4%,120,139,82.7%,9,5.4%,10
616,3843.0,196,163,83.2%,163,163,83.2%,0,0.0%,0
617,7852.0,109,62,56.9%,62,99,90.8%,37,33.9%,0
618,7855.0,100,69,69.0%,67,79,79.0%,10,10.0%,2
619,7851.0,79,21,26.6%,20,23,29.1%,2,2.5%,1
620,6675.0,180,133,73.9%,133,147,81.7%,14,7.8%,0
621,7810.0,53,45,84.9%,41,45,84.9%,0,0.0%,4
622,7811.0,61,58,95.1%,58,59,96.7%,1,1.6%,0
623,3845.0,358,236,65.9%,232,256,71.5%,20,5.6%,4
624,3842.0,149,112,75.2%,107,128,85.9%,16,10.7%,5
625,3808.0,101,101,100.0%,101,101,100.0%,0,0.0%,0
626,7815.0,53,47,88.7%,46,47,88.7%,0,0.0%,1
627,3855.0,617,90,14.6%,85,92,14.9%,2,0.3%,5
628,3857.0,289,224,77.5%,221,249,86.2%,25,8.7%,3
629,6548.0,77,67,87.0%,67,67,87.0%,0,0.0%,0
630,7808.0,47,44,93.6%,42,46,97.9%,2,4.3%,2
631,7782.0,71,69,97.2%,69,71,100.0%,2,2.8%,0
632,7780.0,75,64,85.3%,63,67,89.3%,3,4.0%,1
633,9999.0,1117,260,23.3%,252,311,27.8%,51,4.6%,8
634,7814.0,41,33,80.5%,33,38,92.7%,5,12.2%,0
635,8120.0,45,0,0.0%,0,0,0.0%,0,0.0%,0
636,8121.0,61,37,60.7%,37,37,60.7%,0,0.0%,0
637,7850.0,43,30,69.8%,30,35,81.4%,5,11.6%,0
638,7812.0,45,42,93.3%,42,42,93.3%,0,0.0%,0
639,7813.0,85,51,60.0%,49,56,65.9%,5,5.9%,2
640,6522.0,51,43,84.3%,41,45,88.2%,2,3.9%,2
641,3844.0,127,110,86.6%,105,118,92.9%,8,6.3%,5
642,3861.0,109,85,78.0%,78,85,78.0%,0,0.0%,7
643,7245.0,101,67,66.3%,61,81,80.2%,14,13.9%,6
644,7903.0,73,63,86.3%,58,65,89.0%,2,2.7%,5
645,7906.0,122,110,90.2%,110,111,91.0%,1,0.8%,0
646,3859.0,189,115,60.8%,108,128,67.7%,13,6.9%,7
647,7255.0,79,49,62.0%,49,77,97.5%,28,35.4%,0
648,7072.0,173,108,62.4%,98,117,67.6%,9,5.2%,10
649,6523.0,146,2,1.4%,2,2,1.4%,0,0.0%,0
650,7252.0,70,53,75.7%,50,53,75.7%,0,0.0%,3
651,6527.0,465,381,81.9%,364,388,83.4%,7,1.5%,17
652,3860.0,133,85,63.9%,83,90,67.7%,5,3.8%,2
653,3728.0,17,0,0.0%,0,0,0.0%,0,0.0%,0
654,7737.0,128,0,0.0%,0,0,0.0%,0,0.0%,0
655,1560.0,136,85,62.5%,75,85,62.5%,0,0.0%,10
656,1426.0,250,214,85.6%,211,219,87.6%,5,2.0%,3
657,9999.0,17,0,0.0%,0,0,0.0%,0,0.0%,0
658,3910.0,134,70,52.2%,62,80,59.7%,10,7.5%,8
659,315.0,367,324,88.3%,324,331,90.2%,7,1.9%,0
660,9999.0,5,0,0.0%,0,0,0.0%,0,0.0%,0
661,8203.0,86,0,0.0%,0,0,0.0%,0,0.0%,0
662,409.0,322,0,0.0%,0,0,0.0%,0,0.0%,0
663,6915.0,257,0,0.0%,0,0,0.0%,0,0.0%,0
664,8106.0,130,0,0.0%,0,0,0.0%,0,0.0%,0
665,412.0,185,0,0.0%,0,0,0.0%,0,0.0%,0
666,6811.0,20,0,0.0%,0,0,0.0%,0,0.0%,0
667,415.0,89,0,0.0%,0,0,0.0%,0,0.0%,0
668,8110.0,138,0,0.0%,0,0,0.0%,0,0.0%,0
669,8105.0,103,0,0.0%,0,0,0.0%,0,0.0%,0
670,6047.0,13,0,0.0%,0,0,0.0%,0,0.0%,0
671,422.0,85,0,0.0%,0,0,0.0%,0,0.0%,0
672,416.0,146,0,0.0%,0,0,0.0%,0,0.0%,0
673,6664.0,3,0,0.0%,0,0,0.0%,0,0.0%,0
674,9999.0,25,0,0.0%,0,0,0.0%,0,0.0%,0
675,6873.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
676,9999.0,11,1,9.1%,1,1,9.1%,0,0.0%,0
677,5058.0,290,238,82.1%,228,244,84.1%,6,2.1%,10
678,3210.0,475,368,77.5%,360,373,78.5%,5,1.1%,8
679,9999.0,12,0,0.0%,0,0,0.0%,0,0.0%,0
680,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
681,435.0,320,247,77.2%,243,254,79.4%,7,2.2%,4
682,7771.0,4,2,50.0%,2,2,50.0%,0,0.0%,0
683,3216.0,344,258,75.0%,251,259,75.3%,1,0.3%,7
684,9999.0,62,16,25.8%,16,17,27.4%,1,1.6%,0
685,7738.0,389,274,70.4%,271,282,72.5%,8,2.1%,3
686,3111.0,90,57,63.3%,57,61,67.8%,4,4.4%,0
687,1270.0,66,34,51.5%,31,37,56.1%,3,4.5%,3
688,9999.0,5,0,0.0%,0,0,0.0%,0,0.0%,0
689,3338.0,301,213,70.8%,209,232,77.1%,19,6.3%,4
690,9999.0,13,2,15.4%,1,2,15.4%,0,0.0%,1
691,3348.0,160,116,72.5%,109,133,83.1%,17,10.6%,7
692,3924.0,270,163,60.4%,117,164,60.7%,1,0.4%,46
693,7540.0,134,97,72.4%,97,98,73.1%,1,0.7%,0
694,8129.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
695,7772.0,42,33,78.6%,32,33,78.6%,0,0.0%,1
696,6165.0,164,110,67.1%,94,119,72.6%,9,5.5%,16
697,2350.0,63,29,46.0%,24,34,54.0%,5,7.9%,5
698,448.0,176,152,86.4%,152,156,88.6%,4,2.3%,0
699,9999.0,6,3,50.0%,3,3,50.0%,0,0.0%,0
700,9999.0,33,6,18.2%,6,8,24.2%,2,6.1%,0
701,1128.0,352,319,90.6%,314,322,91.5%,3,0.9%,5
702,1921.0,295,273,92.5%,273,273,92.5%,0,0.0%,0
703,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
704,8116.0,780,486,62.3%,470,494,63.3%,8,1.0%,16
705,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
706,4598.0,414,274,66.2%,246,287,69.3%,13,3.1%,28
707,1495.0,97,58,59.8%,58,62,63.9%,4,4.1%,0
708,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
709,7636.0,40,38,95.0%,38,39,97.5%,1,2.5%,0
710,3165.0,106,73,68.9%,55,82,77.4%,9,8.5%,18
711,7941.0,127,98,77.2%,96,102,80.3%,4,3.1%,2
712,1989.0,96,56,58.3%,42,56,58.3%,0,0.0%,14
713,1934.0,456,374,82.0%,360,385,84.4%,11,2.4%,14
714,9999.0,7,0,0.0%,0,0,0.0%,0,0.0%,0
715,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
716,7019.0,249,206,82.7%,199,211,84.7%,5,2.0%,7
717,700.0,139,97,69.8%,94,97,69.8%,0,0.0%,3
718,2496.0,123,87,70.7%,85,93,75.6%,6,4.9%,2
719,6928.0,95,79,83.2%,79,81,85.3%,2,2.1%,0
720,7629.0,40,37,92.5%,33,39,97.5%,2,5.0%,4
721,8000.0,65,29,44.6%,29,38,58.5%,9,13.8%,0
722,6210.0,51,31,60.8%,31,31,60.8%,0,0.0%,0
723,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
724,1942.0,321,294,91.6%,292,301,93.8%,7,2.2%,2
725,9999.0,8,0,0.0%,0,1,12.5%,1,12.5%,0
726,5169.0,171,109,63.7%,103,120,70.2%,11,6.4%,6
727,2833.0,125,106,84.8%,106,108,86.4%,2,1.6%,0
728,4002.0,30,15,50.0%,14,17,56.7%,2,6.7%,1
729,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
730,5352.0,179,157,87.7%,156,157,87.7%,0,0.0%,1
731,965.0,72,55,76.4%,55,57,79.2%,2,2.8%,0
732,5264.0,95,62,65.3%,60,70,73.7%,8,8.4%,2
733,864.0,148,106,71.6%,96,110,74.3%,4,2.7%,10
734,6413.0,377,280,74.3%,275,306,81.2%,26,6.9%,5
735,9999.0,11,0,0.0%,0,0,0.0%,0,0.0%,0
736,2489.0,213,151,70.9%,149,158,74.2%,7,3.3%,2
737,3969.0,201,141,70.1%,139,147,73.1%,6,3.0%,2
738,9999.0,4,0,0.0%,0,0,0.0%,0,0.0%,0
739,1183.0,530,457,86.2%,444,467,88.1%,10,1.9%,13
740,4006.0,48,24,50.0%,24,26,54.2%,2,4.2%,0
741,460.0,469,387,82.5%,378,395,84.2%,8,1.7%,9
742,9999.0,8,0,0.0%,0,0,0.0%,0,0.0%,0
743,7893.0,199,107,53.8%,103,107,53.8%,0,0.0%,4
744,9999.0,6,0,0.0%,0,0,0.0%,0,0.0%,0
745,6800.0,31,18,58.1%,17,18,58.1%,0,0.0%,1
746,8093.0,133,97,72.9%,83,97,72.9%,0,0.0%,14
747,3124.0,96,77,80.2%,77,77,80.2%,0,0.0%,0
748,3940.0,80,54,67.5%,54,58,72.5%,4,5.0%,0
749,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
750,2708.0,90,68,75.6%,66,74,82.2%,6,6.7%,2
751,3569.0,193,107,55.4%,101,108,56.0%,1,0.5%,6
752,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
753,5221.0,289,184,63.7%,184,191,66.1%,7,2.4%,0
754,1172.0,189,136,72.0%,136,143,75.7%,7,3.7%,0
755,3117.0,62,40,64.5%,33,44,71.0%,4,6.5%,7
756,2658.0,274,164,59.9%,153,168,61.3%,4,1.5%,11
757,4015.0,162,102,63.0%,102,107,66.0%,5,3.1%,0
758,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
759,9999.0,1,1,100.0%,1,1,100.0%,0,0.0%,0
760,3354.0,566,440,77.7%,440,441,77.9%,1,0.2%,0
761,440.0,150,97,64.7%,89,100,66.7%,3,2.0%,8
762,1177.0,222,174,78.4%,172,180,81.1%,6,2.7%,2
763,4602.0,203,157,77.3%,140,157,77.3%,0,0.0%,17
764,9999.0,12,3,25.0%,2,3,25.0%,0,0.0%,1
765,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
766,470.0,145,125,86.2%,121,127,87.6%,2,1.4%,4
767,6328.0,160,123,76.9%,121,125,78.1%,2,1.3%,2
768,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
769,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
770,467.0,182,156,85.7%,156,156,85.7%,0,0.0%,0
771,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
772,714.0,104,83,79.8%,83,83,79.8%,0,0.0%,0
773,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
774,4608.0,324,230,71.0%,216,248,76.5%,18,5.6%,14
775,3056.0,92,70,76.1%,69,71,77.2%,1,1.1%,1
776,6516.0,250,181,72.4%,178,188,75.2%,7,2.8%,3
777,9999.0,4,0,0.0%,0,0,0.0%,0,0.0%,0
778,2284.0,48,25,52.1%,24,27,56.3%,2,4.2%,1
779,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
780,1627.0,94,75,79.8%,75,76,80.9%,1,1.1%,0
781,2253.0,67,28,41.8%,27,31,46.3%,3,4.5%,1
782,2313.0,92,55,59.8%,52,56,60.9%,1,1.1%,3
783,9999.0,7,1,14.3%,1,1,14.3%,0,0.0%,0
784,2839.0,237,215,90.7%,214,220,92.8%,5,2.1%,1
785,4064.0,34,16,47.1%,16,17,50.0%,1,2.9%,0
786,4068.0,54,27,50.0%,26,30,55.6%,3,5.6%,1
787,4071.0,45,26,57.8%,23,26,57.8%,0,0.0%,3
788,9999.0,3,1,33.3%,1,1,33.3%,0,0.0%,0
789,4614.0,248,169,68.1%,161,189,76.2%,20,8.1%,8
790,9999.0,3,1,33.3%,1,1,33.3%,0,0.0%,0
791,6191.0,164,119,72.6%,119,131,79.9%,12,7.3%,0
792,7648.0,5,1,20.0%,0,1,20.0%,0,0.0%,1
793,941.0,129,79,61.2%,75,83,64.3%,4,3.1%,4
794,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
795,9999.0,17,1,5.9%,1,2,11.8%,1,5.9%,0
796,4623.0,259,173,66.8%,162,177,68.3%,4,1.5%,11
797,1950.0,301,275,91.4%,275,279,92.7%,4,1.3%,0
798,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
799,9999.0,2,0,0.0%,0,0,0.0%,0,0.0%,0
800,3376.0,162,146,90.1%,146,148,91.4%,2,1.2%,0
801,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
802,3367.0,525,448,85.3%,445,457,87.0%,9,1.7%,3
803,1364.0,579,505,87.2%,488,507,87.6%,2,0.3%,17
804,9999.0,16,0,0.0%,0,0,0.0%,0,0.0%,0
805,196.0,152,96,63.2%,90,105,69.1%,9,5.9%,6
806,1801.0,81,48,59.3%,45,57,70.4%,9,11.1%,3
807,477.0,92,62,67.4%,62,63,68.5%,1,1.1%,0
808,9999.0,6,2,33.3%,2,2,33.3%,0,0.0%,0
809,9999.0,1,0,0.0%,0,0,0.0%,0,0.0%,0
810,3224.0,472,350,74.2%,347,352,74.6%,2,0.4%,3
811,7635.0,15,1,6.7%,1,1,6.7%,0,0.0%,0
812,4030.0,56,33,58.9%,33,34,60.7%,1,1.8%,0
813,7567.0,40,20,50.0%,16,26,65.0%,6,15.0%,4
814,4054.0,62,36,58.1%,33,36,58.1%,0,0.0%,3
815,9999.0,2,1,50.0%,0,1,50.0%,0,0.0%,1
