,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution,specialized associate degree granting institution %
649,,222,128,57.66%,122,54.95%,140,63.06%,12,5.41%,6,2.70%
650,1869.0,372,335,90.05%,335,90.05%,338,90.86%,3,0.81%,0,0.00%
651,9999.0,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
652,,373,336,90.08%,336,90.08%,339,90.88%,3,0.80%,0,0.00%
653,1879.0,448,380,84.82%,377,84.15%,385,85.94%,5,1.12%,3,0.67%
654,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
655,,450,380,84.44%,377,83.78%,385,85.56%,5,1.11%,3,0.67%
656,1885.0,255,164,64.31%,152,59.61%,168,65.88%,4,1.57%,12,4.71%
657,,255,164,64.31%,152,59.61%,168,65.88%,4,1.57%,12,4.71%
658,1902.0,282,254,90.07%,242,85.82%,257,91.13%,3,1.06%,12,4.26%
659,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
660,,284,254,89.44%,242,85.21%,257,90.49%,3,1.06%,12,4.23%
661,8258.0,47,38,80.85%,31,65.96%,38,80.85%,0,0.00%,7,14.89%
662,,47,38,80.85%,31,65.96%,38,80.85%,0,0.00%,7,14.89%
663,1915.0,260,188,72.31%,188,72.31%,188,72.31%,0,0.00%,0,0.00%
664,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
665,,263,188,71.48%,188,71.48%,188,71.48%,0,0.00%,0,0.00%
666,1921.0,309,284,91.91%,284,91.91%,285,92.23%,1,0.32%,0,0.00%
667,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
668,,311,284,91.32%,284,91.32%,285,91.64%,1,0.32%,0,0.00%
669,1934.0,456,332,72.81%,324,71.05%,347,76.10%,15,3.29%,8,1.75%
670,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
671,,457,332,72.65%,324,70.90%,347,75.93%,15,3.28%,8,1.75%
672,1942.0,293,246,83.96%,246,83.96%,246,83.96%,0,0.00%,0,0.00%
673,9999.0,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
674,,295,247,83.73%,247,83.73%,247,83.73%,0,0.00%,0,0.00%
675,6516.0,271,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
676,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
677,,277,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
678,1950.0,336,282,83.93%,282,83.93%,287,85.42%,5,1.49%,0,0.00%
679,9999.0,3,1,33.33%,1,33.33%,1,33.33%,0,0.00%,0,0.00%
680,,339,283,83.48%,283,83.48%,288,84.96%,5,1.47%,0,0.00%
681,1972.0,924,666,72.08%,666,72.08%,666,72.08%,0,0.00%,0,0.00%
682,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
683,,930,666,71.61%,666,71.61%,666,71.61%,0,0.00%,0,0.00%
684,5287.0,301,250,83.06%,247,82.06%,250,83.06%,0,0.00%,3,1.00%
685,,301,250,83.06%,247,82.06%,250,83.06%,0,0.00%,3,1.00%
686,8231.0,308,163,52.92%,138,44.81%,163,52.92%,0,0.00%,25,8.12%
687,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
688,,312,163,52.24%,138,44.23%,163,52.24%,0,0.00%,25,8.01%
689,,"5,332","3,804",71.34%,"3,725",69.86%,"3,856",72.32%,52,0.98%,79,1.48%
690,6218.0,41,24,58.54%,21,51.22%,24,58.54%,0,0.00%,3,7.32%
691,,41,24,58.54%,21,51.22%,24,58.54%,0,0.00%,3,7.32%
692,1989.0,51,32,62.75%,32,62.75%,32,62.75%,0,0.00%,0,0.00%
693,,51,32,62.75%,32,62.75%,32,62.75%,0,0.00%,0,0.00%
694,5169.0,135,78,57.78%,78,57.78%,83,61.48%,5,3.70%,0,0.00%
695,,135,78,57.78%,78,57.78%,83,61.48%,5,3.70%,0,0.00%
696,,227,134,59.03%,131,57.71%,139,61.23%,5,2.20%,3,1.32%
697,7770.0,74,41,55.41%,40,54.05%,48,64.86%,7,9.46%,1,1.35%
698,,74,41,55.41%,40,54.05%,48,64.86%,7,9.46%,1,1.35%
699,1998.0,132,52,39.39%,41,31.06%,52,39.39%,0,0.00%,11,8.33%
700,,132,52,39.39%,41,31.06%,52,39.39%,0,0.00%,11,8.33%
701,7515.0,175,158,90.29%,158,90.29%,159,90.86%,1,0.57%,0,0.00%
702,8417.0,502,93,18.53%,82,16.33%,93,18.53%,0,0.00%,11,2.19%
703,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
704,,683,251,36.75%,240,35.14%,252,36.90%,1,0.15%,11,1.61%
705,6737.0,143,91,63.64%,91,63.64%,91,63.64%,0,0.00%,0,0.00%
706,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
707,,144,91,63.19%,91,63.19%,91,63.19%,0,0.00%,0,0.00%
708,2037.0,149,87,58.39%,85,57.05%,90,60.40%,3,2.01%,2,1.34%
709,9999.0,1,1,100.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%
710,,150,88,58.67%,85,56.67%,91,60.67%,3,2.00%,3,2.00%
711,2040.0,177,98,55.37%,98,55.37%,102,57.63%,4,2.26%,0,0.00%
712,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
713,,181,98,54.14%,98,54.14%,102,56.35%,4,2.21%,0,0.00%
714,2043.0,107,44,41.12%,43,40.19%,50,46.73%,6,5.61%,1,0.93%
715,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
716,,108,44,40.74%,43,39.81%,50,46.30%,6,5.56%,1,0.93%
717,7948.0,161,111,68.94%,111,68.94%,111,68.94%,0,0.00%,0,0.00%
718,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
719,,165,111,67.27%,111,67.27%,111,67.27%,0,0.00%,0,0.00%
720,4817.0,76,33,43.42%,33,43.42%,36,47.37%,3,3.95%,0,0.00%
721,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
722,,77,33,42.86%,33,42.86%,36,46.75%,3,3.90%,0,0.00%
723,8071.0,498,290,58.23%,281,56.43%,301,60.44%,11,2.21%,9,1.81%
724,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
725,,501,290,57.88%,281,56.09%,301,60.08%,11,2.20%,9,1.80%
726,6145.0,104,54,51.92%,54,51.92%,55,52.88%,1,0.96%,0,0.00%
727,,104,54,51.92%,54,51.92%,55,52.88%,1,0.96%,0,0.00%
728,6745.0,103,54,52.43%,48,46.60%,57,55.34%,3,2.91%,6,5.83%
729,,103,54,52.43%,48,46.60%,57,55.34%,3,2.91%,6,5.83%
730,2075.0,81,29,35.80%,29,35.80%,30,37.04%,1,1.23%,0,0.00%
731,,81,29,35.80%,29,35.80%,30,37.04%,1,1.23%,0,0.00%
732,6148.0,93,37,39.78%,36,38.71%,40,43.01%,3,3.23%,1,1.08%
733,,93,37,39.78%,36,38.71%,40,43.01%,3,3.23%,1,1.08%
734,,"2,596","1,273",49.04%,"1,230",47.38%,"1,316",50.69%,43,1.66%,43,1.66%
735,6001.0,224,88,39.29%,88,39.29%,104,46.43%,16,7.14%,0,0.00%
736,,224,88,39.29%,88,39.29%,104,46.43%,16,7.14%,0,0.00%
737,4818.0,106,56,52.83%,46,43.40%,64,60.38%,8,7.55%,10,9.43%
738,,106,56,52.83%,46,43.40%,64,60.38%,8,7.55%,10,9.43%
739,5228.0,218,97,44.50%,96,44.04%,97,44.50%,0,0.00%,1,0.46%
740,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
741,,221,97,43.89%,96,43.44%,97,43.89%,0,0.00%,1,0.45%
742,2126.0,84,61,72.62%,61,72.62%,61,72.62%,0,0.00%,0,0.00%
743,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
744,,88,61,69.32%,61,69.32%,61,69.32%,0,0.00%,0,0.00%
745,6600.0,195,118,60.51%,115,58.97%,121,62.05%,3,1.54%,3,1.54%
746,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
747,,199,118,59.30%,115,57.79%,121,60.80%,3,1.51%,3,1.51%
748,6643.0,62,12,19.35%,12,19.35%,16,25.81%,4,6.45%,0,0.00%
749,,62,12,19.35%,12,19.35%,16,25.81%,4,6.45%,0,0.00%
750,2184.0,145,80,55.17%,71,48.97%,85,58.62%,5,3.45%,9,6.21%
751,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
752,,146,80,54.79%,71,48.63%,85,58.22%,5,3.42%,9,6.16%
753,,"1,046",512,48.95%,489,46.75%,548,52.39%,36,3.44%,23,2.20%
754,6159.0,13,5,38.46%,4,30.77%,5,38.46%,0,0.00%,1,7.69%
755,6161.0,15,10,66.67%,10,66.67%,10,66.67%,0,0.00%,0,0.00%
756,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
757,,34,15,44.12%,14,41.18%,15,44.12%,0,0.00%,1,2.94%
758,,34,15,44.12%,14,41.18%,15,44.12%,0,0.00%,1,2.94%
759,2191.0,467,118,25.27%,118,25.27%,119,25.48%,1,0.21%,0,0.00%
760,8244.0,172,79,45.93%,77,44.77%,82,47.67%,3,1.74%,2,1.16%
761,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
762,,645,197,30.54%,195,30.23%,201,31.16%,4,0.62%,2,0.31%
763,2201.0,39,14,35.90%,14,35.90%,17,43.59%,3,7.69%,0,0.00%
764,,39,14,35.90%,14,35.90%,17,43.59%,3,7.69%,0,0.00%
765,2206.0,239,139,58.16%,133,55.65%,142,59.41%,3,1.26%,6,2.51%
766,,239,139,58.16%,133,55.65%,142,59.41%,3,1.26%,6,2.51%
767,6280.0,147,75,51.02%,67,45.58%,75,51.02%,0,0.00%,8,5.44%
768,,147,75,51.02%,67,45.58%,75,51.02%,0,0.00%,8,5.44%
769,2243.0,296,156,52.70%,155,52.36%,167,56.42%,11,3.72%,1,0.34%
770,9999.0,15,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
771,,311,156,50.16%,155,49.84%,167,53.70%,11,3.54%,1,0.32%
772,,"1,381",581,42.07%,564,40.84%,602,43.59%,21,1.52%,17,1.23%
773,6252.0,46,17,36.96%,16,34.78%,22,47.83%,5,10.87%,1,2.17%
774,,46,17,36.96%,16,34.78%,22,47.83%,5,10.87%,1,2.17%
775,2246.0,19,13,68.42%,13,68.42%,13,68.42%,0,0.00%,0,0.00%
776,,19,13,68.42%,13,68.42%,13,68.42%,0,0.00%,0,0.00%
777,2253.0,45,19,42.22%,19,42.22%,19,42.22%,0,0.00%,0,0.00%
778,,45,19,42.22%,19,42.22%,19,42.22%,0,0.00%,0,0.00%
779,,110,49,44.55%,48,43.64%,54,49.09%,5,4.55%,1,0.91%
780,7112.0,71,41,57.75%,36,50.70%,41,57.75%,0,0.00%,5,7.04%
781,,71,41,57.75%,36,50.70%,41,57.75%,0,0.00%,5,7.04%
782,5118.0,128,72,56.25%,72,56.25%,77,60.16%,5,3.91%,0,0.00%
783,,128,72,56.25%,72,56.25%,77,60.16%,5,3.91%,0,0.00%
784,2280.0,54,27,50.00%,27,50.00%,28,51.85%,1,1.85%,0,0.00%
785,,54,27,50.00%,27,50.00%,28,51.85%,1,1.85%,0,0.00%
786,2284.0,31,17,54.84%,13,41.94%,17,54.84%,0,0.00%,4,12.90%
787,9999.0,7,2,28.57%,2,28.57%,2,28.57%,0,0.00%,0,0.00%
788,,38,19,50.00%,15,39.47%,19,50.00%,0,0.00%,4,10.53%
789,8442.0,46,28,60.87%,28,60.87%,30,65.22%,2,4.35%,0,0.00%
790,,46,28,60.87%,28,60.87%,30,65.22%,2,4.35%,0,0.00%
791,,337,187,55.49%,178,52.82%,195,57.86%,8,2.37%,9,2.67%
792,2305.0,108,57,52.78%,54,50.00%,61,56.48%,4,3.70%,3,2.78%
793,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
794,,109,57,52.29%,54,49.54%,61,55.96%,4,3.67%,3,2.75%
795,2308.0,54,27,50.00%,27,50.00%,30,55.56%,3,5.56%,0,0.00%
796,,54,27,50.00%,27,50.00%,30,55.56%,3,5.56%,0,0.00%
797,7944.0,76,27,35.53%,26,34.21%,29,38.16%,2,2.63%,1,1.32%
798,,76,27,35.53%,26,34.21%,29,38.16%,2,2.63%,1,1.32%
799,2313.0,67,33,49.25%,31,46.27%,34,50.75%,1,1.49%,2,2.99%
800,,67,33,49.25%,31,46.27%,34,50.75%,1,1.49%,2,2.99%
801,7762.0,17,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
802,,17,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
803,,323,144,44.58%,138,42.72%,154,47.68%,10,3.10%,6,1.86%
804,8487.0,101,43,42.57%,42,41.58%,47,46.53%,4,3.96%,1,0.99%
805,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
806,,102,43,42.16%,42,41.18%,47,46.08%,4,3.92%,1,0.98%
807,2331.0,70,48,68.57%,47,67.14%,48,68.57%,0,0.00%,1,1.43%
808,,70,48,68.57%,47,67.14%,48,68.57%,0,0.00%,1,1.43%
809,2325.0,226,149,65.93%,130,57.52%,149,65.93%,0,0.00%,19,8.41%
810,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
811,,229,149,65.07%,130,56.77%,149,65.07%,0,0.00%,19,8.30%
812,2339.0,92,46,50.00%,45,48.91%,50,54.35%,4,4.35%,1,1.09%
813,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
814,,93,46,49.46%,45,48.39%,50,53.76%,4,4.30%,1,1.08%
815,2345.0,54,28,51.85%,27,50.00%,29,53.70%,1,1.85%,1,1.85%
816,9999.0,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0,0.00%
817,,58,29,50.00%,28,48.28%,30,51.72%,1,1.72%,1,1.72%
818,2350.0,72,35,48.61%,31,43.06%,37,51.39%,2,2.78%,4,5.56%
819,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
820,,73,35,47.95%,31,42.47%,37,50.68%,2,2.74%,4,5.48%
821,2358.0,75,39,52.00%,38,50.67%,39,52.00%,0,0.00%,1,1.33%
822,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
823,,79,39,49.37%,38,48.10%,39,49.37%,0,0.00%,1,1.27%
824,,704,389,55.26%,361,51.28%,400,56.82%,11,1.56%,28,3.98%
825,2362.0,82,36,43.90%,32,39.02%,40,48.78%,4,4.88%,4,4.88%
826,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
827,,83,36,43.37%,32,38.55%,40,48.19%,4,4.82%,4,4.82%
828,6162.0,108,61,56.48%,61,56.48%,62,57.41%,1,0.93%,0,0.00%
829,,108,61,56.48%,61,56.48%,62,57.41%,1,0.93%,0,0.00%
830,5180.0,70,11,15.71%,10,14.29%,11,15.71%,0,0.00%,1,1.43%
831,,70,11,15.71%,10,14.29%,11,15.71%,0,0.00%,1,1.43%
832,6165.0,115,60,52.17%,50,43.48%,60,52.17%,0,0.00%,10,8.70%
833,9999.0,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
834,,122,60,49.18%,50,40.98%,60,49.18%,0,0.00%,10,8.20%
835,,383,168,43.86%,153,39.95%,173,45.17%,5,1.31%,15,3.92%
836,2394.0,77,38,49.35%,38,49.35%,39,50.65%,1,1.30%,0,0.00%
837,6255.0,130,43,33.08%,41,31.54%,52,40.00%,9,6.92%,2,1.54%
838,,207,81,39.13%,79,38.16%,91,43.96%,10,4.83%,2,0.97%
839,,207,81,39.13%,79,38.16%,91,43.96%,10,4.83%,2,0.97%
840,5091.0,224,194,86.61%,190,84.82%,194,86.61%,0,0.00%,4,1.79%
841,,224,194,86.61%,190,84.82%,194,86.61%,0,0.00%,4,1.79%
842,2420.0,119,56,47.06%,56,47.06%,58,48.74%,2,1.68%,0,0.00%
843,,119,56,47.06%,56,47.06%,58,48.74%,2,1.68%,0,0.00%
844,8312.0,110,87,79.09%,87,79.09%,91,82.73%,4,3.64%,0,0.00%
845,,110,87,79.09%,87,79.09%,91,82.73%,4,3.64%,0,0.00%
846,6404.0,80,53,66.25%,52,65.00%,54,67.50%,1,1.25%,1,1.25%
847,,80,53,66.25%,52,65.00%,54,67.50%,1,1.25%,1,1.25%
848,8304.0,135,76,56.30%,76,56.30%,77,57.04%,1,0.74%,0,0.00%
849,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
850,,137,76,55.47%,76,55.47%,77,56.20%,1,0.73%,0,0.00%
851,2446.0,229,154,67.25%,154,67.25%,157,68.56%,3,1.31%,0,0.00%
852,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
853,,233,154,66.09%,154,66.09%,157,67.38%,3,1.29%,0,0.00%
854,2449.0,63,47,74.60%,47,74.60%,47,74.60%,0,0.00%,0,0.00%
855,,63,47,74.60%,47,74.60%,47,74.60%,0,0.00%,0,0.00%
856,2496.0,101,65,64.36%,65,64.36%,68,67.33%,3,2.97%,0,0.00%
857,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
858,,103,65,63.11%,65,63.11%,68,66.02%,3,2.91%,0,0.00%
859,2489.0,273,106,38.83%,105,38.46%,127,46.52%,21,7.69%,1,0.37%
860,6413.0,381,185,48.56%,175,45.93%,187,49.08%,2,0.52%,10,2.62%
861,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
862,,658,291,44.22%,280,42.55%,314,47.72%,23,3.50%,11,1.67%
863,6775.0,198,119,60.10%,119,60.10%,121,61.11%,2,1.01%,0,0.00%
864,,198,119,60.10%,119,60.10%,121,61.11%,2,1.01%,0,0.00%
865,,"1,925","1,142",59.32%,"1,126",58.49%,"1,181",61.35%,39,2.03%,16,0.83%
866,6290.0,236,132,55.93%,124,52.54%,133,56.36%,1,0.42%,8,3.39%
867,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
868,,247,132,53.44%,124,50.20%,133,53.85%,1,0.40%,8,3.24%
869,2515.0,91,38,41.76%,32,35.16%,38,41.76%,0,0.00%,6,6.59%
870,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
871,,93,38,40.86%,32,34.41%,38,40.86%,0,0.00%,6,6.45%
872,2532.0,303,185,61.06%,185,61.06%,185,61.06%,0,0.00%,0,0.00%
873,9999.0,16,5,31.25%,5,31.25%,5,31.25%,0,0.00%,0,0.00%
874,,319,190,59.56%,190,59.56%,190,59.56%,0,0.00%,0,0.00%
875,2539.0,227,110,48.46%,110,48.46%,112,49.34%,2,0.88%,0,0.00%
876,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
877,,233,110,47.21%,110,47.21%,112,48.07%,2,0.86%,0,0.00%
878,2554.0,221,101,45.70%,99,44.80%,105,47.51%,4,1.81%,2,0.90%
879,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
880,,225,101,44.89%,99,44.00%,105,46.67%,4,1.78%,2,0.89%
881,2562.0,301,186,61.79%,186,61.79%,191,63.46%,5,1.66%,0,0.00%
882,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
883,,309,186,60.19%,186,60.19%,191,61.81%,5,1.62%,0,0.00%
884,6293.0,302,156,51.66%,141,46.69%,165,54.64%,9,2.98%,15,4.97%
885,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
886,,303,156,51.49%,141,46.53%,165,54.46%,9,2.97%,15,4.95%
887,7538.0,19,9,47.37%,9,47.37%,9,47.37%,0,0.00%,0,0.00%
888,,19,9,47.37%,9,47.37%,9,47.37%,0,0.00%,0,0.00%
889,2578.0,517,342,66.15%,342,66.15%,342,66.15%,0,0.00%,0,0.00%
890,9999.0,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
891,,526,342,65.02%,342,65.02%,342,65.02%,0,0.00%,0,0.00%
892,2607.0,217,142,65.44%,126,58.06%,143,65.90%,1,0.46%,16,7.37%
893,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
894,,220,142,64.55%,126,57.27%,143,65.00%,1,0.45%,16,7.27%
895,2596.0,541,289,53.42%,272,50.28%,318,58.78%,29,5.36%,17,3.14%
896,7922.0,133,8,6.02%,7,5.26%,8,6.02%,0,0.00%,1,0.75%
897,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
898,,680,297,43.68%,279,41.03%,326,47.94%,29,4.26%,18,2.65%
899,2618.0,231,115,49.78%,107,46.32%,120,51.95%,5,2.16%,8,3.46%
900,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
901,,232,115,49.57%,107,46.12%,120,51.72%,5,2.16%,8,3.45%
902,2623.0,438,315,71.92%,299,68.26%,330,75.34%,15,3.42%,16,3.65%
903,9999.0,6,2,33.33%,2,33.33%,2,33.33%,0,0.00%,0,0.00%
904,,444,317,71.40%,301,67.79%,332,74.77%,15,3.38%,16,3.60%
905,2633.0,402,230,57.21%,223,55.47%,240,59.70%,10,2.49%,7,1.74%
906,9999.0,6,2,33.33%,2,33.33%,2,33.33%,0,0.00%,0,0.00%
907,,408,232,56.86%,225,55.15%,242,59.31%,10,2.45%,7,1.72%
908,2649.0,123,44,35.77%,38,30.89%,54,43.90%,10,8.13%,6,4.88%
909,9999.0,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0,0.00%
910,,129,45,34.88%,39,30.23%,55,42.64%,10,7.75%,6,4.65%
911,2658.0,236,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
912,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
913,,239,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
914,2663.0,324,204,62.96%,179,55.25%,204,62.96%,0,0.00%,25,7.72%
915,,324,204,62.96%,179,55.25%,204,62.96%,0,0.00%,25,7.72%
916,,"4,950","2,616",52.85%,"2,489",50.28%,"2,707",54.69%,91,1.84%,127,2.57%
917,2675.0,107,71,66.36%,68,63.55%,73,68.22%,2,1.87%,3,2.80%
918,9999.0,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0,0.00%
919,,113,72,63.72%,69,61.06%,74,65.49%,2,1.77%,3,2.65%
920,2680.0,90,1,1.11%,1,1.11%,1,1.11%,0,0.00%,0,0.00%
921,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
922,,91,1,1.10%,1,1.10%,1,1.10%,0,0.00%,0,0.00%
923,4940.0,123,22,17.89%,21,17.07%,23,18.70%,1,0.81%,1,0.81%
924,,123,22,17.89%,21,17.07%,23,18.70%,1,0.81%,1,0.81%
925,2686.0,124,71,57.26%,67,54.03%,73,58.87%,2,1.61%,4,3.23%
926,,124,71,57.26%,67,54.03%,73,58.87%,2,1.61%,4,3.23%
927,2689.0,96,75,78.13%,74,77.08%,78,81.25%,3,3.13%,1,1.04%
928,,96,75,78.13%,74,77.08%,78,81.25%,3,3.13%,1,1.04%
929,2704.0,159,87,54.72%,82,51.57%,91,57.23%,4,2.52%,5,3.14%
930,9999.0,25,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
931,,184,87,47.28%,82,44.57%,91,49.46%,4,2.17%,5,2.72%
932,2708.0,78,56,71.79%,56,71.79%,66,84.62%,10,12.82%,0,0.00%
933,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
934,,80,56,70.00%,56,70.00%,66,82.50%,10,12.50%,0,0.00%
935,2712.0,44,28,63.64%,28,63.64%,30,68.18%,2,4.55%,0,0.00%
936,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
937,,46,28,60.87%,28,60.87%,30,65.22%,2,4.35%,0,0.00%
938,2721.0,74,53,71.62%,49,66.22%,55,74.32%,2,2.70%,4,5.41%
939,,74,53,71.62%,49,66.22%,55,74.32%,2,2.70%,4,5.41%
940,,931,465,49.95%,447,48.01%,491,52.74%,26,2.79%,18,1.93%
941,2725.0,97,53,54.64%,53,54.64%,59,60.82%,6,6.19%,0,0.00%
942,,97,53,54.64%,53,54.64%,59,60.82%,6,6.19%,0,0.00%
943,4800.0,372,192,51.61%,172,46.24%,193,51.88%,1,0.27%,20,5.38%
944,,372,192,51.61%,172,46.24%,193,51.88%,1,0.27%,20,5.38%
945,2740.0,168,85,50.60%,85,50.60%,85,50.60%,0,0.00%,0,0.00%
946,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
947,,170,85,50.00%,85,50.00%,85,50.00%,0,0.00%,0,0.00%
948,5155.0,290,101,34.83%,99,34.14%,103,35.52%,2,0.69%,2,0.69%
949,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
950,,293,101,34.47%,99,33.79%,103,35.15%,2,0.68%,2,0.68%
951,2760.0,150,65,43.33%,65,43.33%,66,44.00%,1,0.67%,0,0.00%
952,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
953,,155,65,41.94%,65,41.94%,66,42.58%,1,0.65%,0,0.00%
954,2766.0,273,179,65.57%,178,65.20%,179,65.57%,0,0.00%,1,0.37%
955,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
956,,276,179,64.86%,178,64.49%,179,64.86%,0,0.00%,1,0.36%
957,,"1,363",675,49.52%,652,47.84%,685,50.26%,10,0.73%,23,1.69%
958,2794.0,568,274,48.24%,267,47.01%,289,50.88%,15,2.64%,7,1.23%
959,2795.0,413,184,44.55%,182,44.07%,205,49.64%,21,5.08%,2,0.48%
960,8412.0,80,43,53.75%,43,53.75%,48,60.00%,5,6.25%,0,0.00%
961,9999.0,138,1,0.72%,1,0.72%,2,1.45%,1,0.72%,0,0.00%
962,,"1,199",502,41.87%,493,41.12%,544,45.37%,42,3.50%,9,0.75%
963,2798.0,124,71,57.26%,67,54.03%,71,57.26%,0,0.00%,4,3.23%
964,,124,71,57.26%,67,54.03%,71,57.26%,0,0.00%,4,3.23%
965,2809.0,658,511,77.66%,510,77.51%,521,79.18%,10,1.52%,1,0.15%
966,9999.0,14,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
967,,672,511,76.04%,510,75.89%,521,77.53%,10,1.49%,1,0.15%
968,8401.0,37,23,62.16%,23,62.16%,27,72.97%,4,10.81%,0,0.00%
969,,37,23,62.16%,23,62.16%,27,72.97%,4,10.81%,0,0.00%
970,2818.0,104,63,60.58%,63,60.58%,64,61.54%,1,0.96%,0,0.00%
971,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
972,,105,63,60.00%,63,60.00%,64,60.95%,1,0.95%,0,0.00%
973,2821.0,186,153,82.26%,149,80.11%,154,82.80%,1,0.54%,4,2.15%
974,9999.0,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
