,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution,specialized associate degree granting institution %
327,1043.0,461,381,82.65%,378,82.00%,382,82.86%,1,0.22%,3,0.65%
328,5133.0,462,420,90.91%,420,90.91%,420,90.91%,0,0.00%,0,0.00%
329,7790.0,561,389,69.34%,387,68.98%,390,69.52%,1,0.18%,2,0.36%
330,9999.0,17,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
331,,"1,501","1,190",79.28%,"1,185",78.95%,"1,192",79.41%,2,0.13%,5,0.33%
332,5096.0,382,344,90.05%,344,90.05%,349,91.36%,5,1.31%,0,0.00%
333,7749.0,480,426,88.75%,318,66.25%,429,89.38%,3,0.63%,108,22.50%
334,,862,770,89.33%,662,76.80%,778,90.26%,8,0.93%,108,12.53%
335,7568.0,68,60,88.24%,60,88.24%,62,91.18%,2,2.94%,0,0.00%
336,,68,60,88.24%,60,88.24%,62,91.18%,2,2.94%,0,0.00%
337,8381.0,47,5,10.64%,5,10.64%,5,10.64%,0,0.00%,0,0.00%
338,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
339,,49,5,10.20%,5,10.20%,5,10.20%,0,0.00%,0,0.00%
340,6455.0,699,444,63.52%,428,61.23%,456,65.24%,12,1.72%,16,2.29%
341,9999.0,37,0,0.00%,0,0.00%,1,2.70%,1,2.70%,0,0.00%
342,,736,444,60.33%,428,58.15%,457,62.09%,13,1.77%,16,2.17%
343,1084.0,111,100,90.09%,100,90.09%,100,90.09%,0,0.00%,0,0.00%
344,9999.0,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
345,,112,101,90.18%,101,90.18%,101,90.18%,0,0.00%,0,0.00%
346,1094.0,116,76,65.52%,76,65.52%,76,65.52%,0,0.00%,0,0.00%
347,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
348,,119,76,63.87%,76,63.87%,76,63.87%,0,0.00%,0,0.00%
349,1100.0,596,457,76.68%,457,76.68%,463,77.68%,6,1.01%,0,0.00%
350,9999.0,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0,0.00%
351,,602,458,76.08%,458,76.08%,464,77.08%,6,1.00%,0,0.00%
352,4682.0,638,490,76.80%,487,76.33%,509,79.78%,19,2.98%,3,0.47%
353,,638,490,76.80%,487,76.33%,509,79.78%,19,2.98%,3,0.47%
354,1128.0,392,260,66.33%,260,66.33%,267,68.11%,7,1.79%,0,0.00%
355,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
356,,393,260,66.16%,260,66.16%,267,67.94%,7,1.78%,0,0.00%
357,,"6,813","4,901",71.94%,"4,756",69.81%,"5,047",74.08%,146,2.14%,145,2.13%
358,8344.0,436,295,67.66%,289,66.28%,298,68.35%,3,0.69%,6,1.38%
359,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
360,,441,295,66.89%,289,65.53%,298,67.57%,3,0.68%,6,1.36%
361,1154.0,81,61,75.31%,59,72.84%,61,75.31%,0,0.00%,2,2.47%
362,9999.0,14,3,21.43%,3,21.43%,3,21.43%,0,0.00%,0,0.00%
363,,95,64,67.37%,62,65.26%,64,67.37%,0,0.00%,2,2.11%
364,1159.0,251,221,88.05%,221,88.05%,221,88.05%,0,0.00%,0,0.00%
365,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
366,,252,221,87.70%,221,87.70%,221,87.70%,0,0.00%,0,0.00%
367,1164.0,85,41,48.24%,38,44.71%,44,51.76%,3,3.53%,3,3.53%
368,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
369,,87,41,47.13%,38,43.68%,44,50.57%,3,3.45%,3,3.45%
370,1172.0,146,83,56.85%,83,56.85%,92,63.01%,9,6.16%,0,0.00%
371,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
372,,149,83,55.70%,83,55.70%,92,61.74%,9,6.04%,0,0.00%
373,1177.0,155,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
374,,155,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
375,8318.0,577,477,82.67%,477,82.67%,498,86.31%,21,3.64%,0,0.00%
376,9999.0,5,1,20.00%,1,20.00%,4,80.00%,3,60.00%,0,0.00%
377,,582,478,82.13%,478,82.13%,502,86.25%,24,4.12%,0,0.00%
378,,"1,761","1,182",67.12%,"1,171",66.50%,"1,221",69.34%,39,2.21%,11,0.62%
379,5135.0,44,21,47.73%,21,47.73%,21,47.73%,0,0.00%,0,0.00%
380,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
381,,50,21,42.00%,21,42.00%,21,42.00%,0,0.00%,0,0.00%
382,5212.0,105,53,50.48%,49,46.67%,58,55.24%,5,4.76%,4,3.81%
383,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
384,,108,53,49.07%,49,45.37%,58,53.70%,5,4.63%,4,3.70%
385,1208.0,150,104,69.33%,102,68.00%,104,69.33%,0,0.00%,2,1.33%
386,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
387,,153,104,67.97%,102,66.67%,104,67.97%,0,0.00%,2,1.31%
388,5136.0,40,31,77.50%,31,77.50%,32,80.00%,1,2.50%,0,0.00%
389,,40,31,77.50%,31,77.50%,32,80.00%,1,2.50%,0,0.00%
390,1225.0,40,25,62.50%,25,62.50%,25,62.50%,0,0.00%,0,0.00%
391,,40,25,62.50%,25,62.50%,25,62.50%,0,0.00%,0,0.00%
392,8382.0,114,70,61.40%,65,57.02%,76,66.67%,6,5.26%,5,4.39%
393,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
394,,116,70,60.34%,65,56.03%,76,65.52%,6,5.17%,5,4.31%
395,1251.0,143,45,31.47%,45,31.47%,62,43.36%,17,11.89%,0,0.00%
396,8314.0,20,1,5.00%,1,5.00%,2,10.00%,1,5.00%,0,0.00%
397,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
398,,167,46,27.54%,46,27.54%,64,38.32%,18,10.78%,0,0.00%
399,6201.0,88,47,53.41%,46,52.27%,47,53.41%,0,0.00%,1,1.14%
400,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
401,,90,47,52.22%,46,51.11%,47,52.22%,0,0.00%,1,1.11%
402,1213.0,131,62,47.33%,60,45.80%,68,51.91%,6,4.58%,2,1.53%
403,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
404,,135,62,45.93%,60,44.44%,68,50.37%,6,4.44%,2,1.48%
405,1270.0,54,37,68.52%,36,66.67%,37,68.52%,0,0.00%,1,1.85%
406,,54,37,68.52%,36,66.67%,37,68.52%,0,0.00%,1,1.85%
407,7941.0,113,82,72.57%,82,72.57%,91,80.53%,9,7.96%,0,0.00%
408,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
409,,116,82,70.69%,82,70.69%,91,78.45%,9,7.76%,0,0.00%
410,8379.0,118,84,71.19%,83,70.34%,90,76.27%,6,5.08%,1,0.85%
411,,118,84,71.19%,83,70.34%,90,76.27%,6,5.08%,1,0.85%
412,,"1,187",662,55.77%,646,54.42%,713,60.07%,51,4.30%,16,1.35%
413,1299.0,31,15,48.39%,13,41.94%,16,51.61%,1,3.23%,2,6.45%
414,,31,15,48.39%,13,41.94%,16,51.61%,1,3.23%,2,6.45%
415,,31,15,48.39%,13,41.94%,16,51.61%,1,3.23%,2,6.45%
416,4870.0,89,43,48.31%,38,42.70%,50,56.18%,7,7.87%,5,5.62%
417,,89,43,48.31%,38,42.70%,50,56.18%,7,7.87%,5,5.62%
418,1307.0,120,87,72.50%,86,71.67%,95,79.17%,8,6.67%,1,0.83%
419,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
420,,124,87,70.16%,86,69.35%,95,76.61%,8,6.45%,1,0.81%
421,1315.0,179,106,59.22%,106,59.22%,125,69.83%,19,10.61%,0,0.00%
422,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
423,,183,106,57.92%,106,57.92%,125,68.31%,19,10.38%,0,0.00%
424,4734.0,98,69,70.41%,68,69.39%,69,70.41%,0,0.00%,1,1.02%
425,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
426,,100,69,69.00%,68,68.00%,69,69.00%,0,0.00%,1,1.00%
427,8348.0,88,43,48.86%,43,48.86%,45,51.14%,2,2.27%,0,0.00%
428,,88,43,48.86%,43,48.86%,45,51.14%,2,2.27%,0,0.00%
429,1327.0,45,32,71.11%,32,71.11%,32,71.11%,0,0.00%,0,0.00%
430,,45,32,71.11%,32,71.11%,32,71.11%,0,0.00%,0,0.00%
431,,629,380,60.41%,373,59.30%,416,66.14%,36,5.72%,7,1.11%
432,1335.0,121,61,50.41%,59,48.76%,65,53.72%,4,3.31%,2,1.65%
433,,121,61,50.41%,59,48.76%,65,53.72%,4,3.31%,2,1.65%
434,1343.0,197,119,60.41%,117,59.39%,121,61.42%,2,1.02%,2,1.02%
435,,197,119,60.41%,117,59.39%,121,61.42%,2,1.02%,2,1.02%
436,6231.0,98,62,63.27%,62,63.27%,63,64.29%,1,1.02%,0,0.00%
437,,98,62,63.27%,62,63.27%,63,64.29%,1,1.02%,0,0.00%
438,1364.0,603,495,82.09%,494,81.92%,508,84.25%,13,2.16%,1,0.17%
439,,603,495,82.09%,494,81.92%,508,84.25%,13,2.16%,1,0.17%
440,,"1,019",737,72.33%,732,71.84%,757,74.29%,20,1.96%,5,0.49%
441,7691.0,270,159,58.89%,156,57.78%,189,70.00%,30,11.11%,3,1.11%
442,,270,159,58.89%,156,57.78%,189,70.00%,30,11.11%,3,1.11%
443,7721.0,107,84,78.50%,83,77.57%,87,81.31%,3,2.80%,1,0.93%
444,9999.0,3,1,33.33%,0,0.00%,1,33.33%,0,0.00%,1,33.33%
445,,110,85,77.27%,83,75.45%,88,80.00%,3,2.73%,2,1.82%
446,7819.0,347,260,74.93%,245,70.61%,265,76.37%,5,1.44%,15,4.32%
447,,347,260,74.93%,245,70.61%,265,76.37%,5,1.44%,15,4.32%
448,1367.0,434,314,72.35%,311,71.66%,328,75.58%,14,3.23%,3,0.69%
449,9999.0,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
450,,444,314,70.72%,311,70.05%,328,73.87%,14,3.15%,3,0.68%
451,5012.0,442,244,55.20%,244,55.20%,286,64.71%,42,9.50%,0,0.00%
452,9999.0,16,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
453,,458,244,53.28%,244,53.28%,286,62.45%,42,9.17%,0,0.00%
454,1387.0,451,377,83.59%,377,83.59%,383,84.92%,6,1.33%,0,0.00%
455,7759.0,409,370,90.46%,369,90.22%,370,90.46%,0,0.00%,1,0.24%
456,8174.0,198,197,99.49%,197,99.49%,198,100.00%,1,0.51%,0,0.00%
457,9999.0,10,1,10.00%,1,10.00%,4,40.00%,3,30.00%,0,0.00%
458,,"1,068",945,88.48%,944,88.39%,955,89.42%,10,0.94%,1,0.09%
459,8394.0,316,143,45.25%,104,32.91%,163,51.58%,20,6.33%,39,12.34%
460,,316,143,45.25%,104,32.91%,163,51.58%,20,6.33%,39,12.34%
461,7628.0,115,93,80.87%,84,73.04%,98,85.22%,5,4.35%,9,7.83%
462,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
463,,117,93,79.49%,84,71.79%,98,83.76%,5,4.27%,9,7.69%
464,7636.0,76,69,90.79%,69,90.79%,69,90.79%,0,0.00%,0,0.00%
465,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
466,,79,69,87.34%,69,87.34%,69,87.34%,0,0.00%,0,0.00%
467,1424.0,327,293,89.60%,291,88.99%,296,90.52%,3,0.92%,2,0.61%
468,9999.0,20,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
469,,347,293,84.44%,291,83.86%,296,85.30%,3,0.86%,2,0.58%
470,6482.0,324,219,67.59%,217,66.98%,224,69.14%,5,1.54%,2,0.62%
471,,324,219,67.59%,217,66.98%,224,69.14%,5,1.54%,2,0.62%
472,1414.0,175,116,66.29%,97,55.43%,118,67.43%,2,1.14%,19,10.86%
473,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
474,,177,116,65.54%,97,54.80%,118,66.67%,2,1.13%,19,10.73%
475,1406.0,405,332,81.98%,325,80.25%,332,81.98%,0,0.00%,7,1.73%
476,9999.0,13,0,0.00%,0,0.00%,2,15.38%,2,15.38%,0,0.00%
477,,418,332,79.43%,325,77.75%,334,79.90%,2,0.48%,7,1.67%
478,1420.0,306,197,64.38%,183,59.80%,199,65.03%,2,0.65%,14,4.58%
479,9999.0,9,1,11.11%,1,11.11%,1,11.11%,0,0.00%,0,0.00%
480,,315,198,62.86%,184,58.41%,200,63.49%,2,0.63%,14,4.44%
481,1426.0,288,217,75.35%,217,75.35%,226,78.47%,9,3.13%,0,0.00%
482,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
483,,294,217,73.81%,217,73.81%,226,76.87%,9,3.06%,0,0.00%
484,1423.0,533,518,97.19%,518,97.19%,518,97.19%,0,0.00%,0,0.00%
485,9999.0,27,2,7.41%,2,7.41%,2,7.41%,0,0.00%,0,0.00%
486,,560,520,92.86%,520,92.86%,520,92.86%,0,0.00%,0,0.00%
487,1443.0,324,299,92.28%,299,92.28%,301,92.90%,2,0.62%,0,0.00%
488,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
489,,327,299,91.44%,299,91.44%,301,92.05%,2,0.61%,0,0.00%
490,1453.0,338,278,82.25%,271,80.18%,282,83.43%,4,1.18%,7,2.07%
491,6734.0,297,257,86.53%,251,84.51%,258,86.87%,1,0.34%,6,2.02%
492,7894.0,314,280,89.17%,271,86.31%,283,90.13%,3,0.96%,9,2.87%
493,9999.0,25,1,4.00%,0,0.00%,2,8.00%,1,4.00%,1,4.00%
494,,974,816,83.78%,793,81.42%,825,84.70%,9,0.92%,23,2.36%
495,7824.0,221,75,33.94%,70,31.67%,91,41.18%,16,7.24%,5,2.26%
496,,221,75,33.94%,70,31.67%,91,41.18%,16,7.24%,5,2.26%
497,,"7,166","5,397",75.31%,"5,253",73.30%,"5,576",77.81%,179,2.50%,144,2.01%
498,4664.0,33,20,60.61%,19,57.58%,21,63.64%,1,3.03%,1,3.03%
499,9999.0,1,0,0.00%,0,0.00%,1,100.00%,1,100.00%,0,0.00%
500,,34,20,58.82%,19,55.88%,22,64.71%,2,5.88%,1,2.94%
501,1475.0,36,20,55.56%,20,55.56%,22,61.11%,2,5.56%,0,0.00%
502,,36,20,55.56%,20,55.56%,22,61.11%,2,5.56%,0,0.00%
503,1480.0,45,45,100.00%,45,100.00%,45,100.00%,0,0.00%,0,0.00%
504,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
505,,46,45,97.83%,45,97.83%,45,97.83%,0,0.00%,0,0.00%
506,1486.0,71,40,56.34%,39,54.93%,44,61.97%,4,5.63%,1,1.41%
507,,71,40,56.34%,39,54.93%,44,61.97%,4,5.63%,1,1.41%
508,1489.0,42,31,73.81%,30,71.43%,31,73.81%,0,0.00%,1,2.38%
509,,42,31,73.81%,30,71.43%,31,73.81%,0,0.00%,1,2.38%
510,1495.0,68,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
511,,68,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
512,1501.0,35,14,40.00%,13,37.14%,16,45.71%,2,5.71%,1,2.86%
513,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
514,,36,14,38.89%,13,36.11%,16,44.44%,2,5.56%,1,2.78%
515,,333,170,51.05%,166,49.85%,180,54.05%,10,3.00%,4,1.20%
516,6156.0,251,115,45.82%,113,45.02%,138,54.98%,23,9.16%,2,0.80%
517,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
518,,253,115,45.45%,113,44.66%,138,54.55%,23,9.09%,2,0.79%
519,6236.0,149,72,48.32%,68,45.64%,75,50.34%,3,2.01%,4,2.68%
520,,149,72,48.32%,68,45.64%,75,50.34%,3,2.01%,4,2.68%
521,1529.0,77,43,55.84%,42,54.55%,45,58.44%,2,2.60%,1,1.30%
522,,77,43,55.84%,42,54.55%,45,58.44%,2,2.60%,1,1.30%
523,5219.0,53,25,47.17%,24,45.28%,25,47.17%,0,0.00%,1,1.89%
524,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
525,,55,25,45.45%,24,43.64%,25,45.45%,0,0.00%,1,1.82%
526,8316.0,28,9,32.14%,9,32.14%,10,35.71%,1,3.57%,0,0.00%
527,,28,9,32.14%,9,32.14%,10,35.71%,1,3.57%,0,0.00%
528,1550.0,68,27,39.71%,24,35.29%,30,44.12%,3,4.41%,3,4.41%
529,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
530,,69,27,39.13%,24,34.78%,30,43.48%,3,4.35%,3,4.35%
531,1560.0,106,49,46.23%,46,43.40%,49,46.23%,0,0.00%,3,2.83%
532,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
533,,107,49,45.79%,46,42.99%,49,45.79%,0,0.00%,3,2.80%
534,1566.0,52,30,57.69%,26,50.00%,30,57.69%,0,0.00%,4,7.69%
535,,52,30,57.69%,26,50.00%,30,57.69%,0,0.00%,4,7.69%
536,,790,370,46.84%,352,44.56%,402,50.89%,32,4.05%,18,2.28%
537,7635.0,34,11,32.35%,10,29.41%,17,50.00%,6,17.65%,1,2.94%
538,,34,11,32.35%,10,29.41%,17,50.00%,6,17.65%,1,2.94%
539,6241.0,23,16,69.57%,16,69.57%,17,73.91%,1,4.35%,0,0.00%
540,7589.0,234,108,46.15%,101,43.16%,129,55.13%,21,8.97%,7,2.99%
541,,257,124,48.25%,117,45.53%,146,56.81%,22,8.56%,7,2.72%
542,,291,135,46.39%,127,43.64%,163,56.01%,28,9.62%,8,2.75%
543,8434.0,39,26,66.67%,25,64.10%,26,66.67%,0,0.00%,1,2.56%
544,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
545,,41,26,63.41%,25,60.98%,26,63.41%,0,0.00%,1,2.44%
546,1605.0,192,97,50.52%,97,50.52%,99,51.56%,2,1.04%,0,0.00%
547,,192,97,50.52%,97,50.52%,99,51.56%,2,1.04%,0,0.00%
548,1612.0,107,80,74.77%,78,72.90%,80,74.77%,0,0.00%,2,1.87%
549,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
550,,113,80,70.80%,78,69.03%,80,70.80%,0,0.00%,2,1.77%
551,1619.0,146,99,67.81%,97,66.44%,102,69.86%,3,2.05%,2,1.37%
552,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
553,,154,99,64.29%,97,62.99%,102,66.23%,3,1.95%,2,1.30%
554,5178.0,132,31,23.48%,29,21.97%,31,23.48%,0,0.00%,2,1.52%
555,,132,31,23.48%,29,21.97%,31,23.48%,0,0.00%,2,1.52%
556,1623.0,41,27,65.85%,26,63.41%,32,78.05%,5,12.20%,1,2.44%
557,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
558,,42,27,64.29%,26,61.90%,32,76.19%,5,11.90%,1,2.38%
559,1627.0,89,55,61.80%,55,61.80%,55,61.80%,0,0.00%,0,0.00%
560,,89,55,61.80%,55,61.80%,55,61.80%,0,0.00%,0,0.00%
561,,763,415,54.39%,407,53.34%,425,55.70%,10,1.31%,8,1.05%
562,8224.0,148,62,41.89%,62,41.89%,62,41.89%,0,0.00%,0,0.00%
563,,148,62,41.89%,62,41.89%,62,41.89%,0,0.00%,0,0.00%
564,1632.0,52,29,55.77%,29,55.77%,29,55.77%,0,0.00%,0,0.00%
565,1654.0,153,81,52.94%,77,50.33%,83,54.25%,2,1.31%,4,2.61%
566,,205,110,53.66%,106,51.71%,112,54.63%,2,0.98%,4,1.95%
567,1629.0,60,29,48.33%,29,48.33%,31,51.67%,2,3.33%,0,0.00%
568,6136.0,80,36,45.00%,33,41.25%,37,46.25%,1,1.25%,3,3.75%
569,6942.0,69,32,46.38%,32,46.38%,34,49.28%,2,2.90%,0,0.00%
570,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
571,,213,97,45.54%,94,44.13%,102,47.89%,5,2.35%,3,1.41%
572,,566,269,47.53%,262,46.29%,276,48.76%,7,1.24%,7,1.24%
573,1677.0,165,95,57.58%,90,54.55%,96,58.18%,1,0.61%,5,3.03%
574,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
575,,167,95,56.89%,90,53.89%,96,57.49%,1,0.60%,5,2.99%
576,1682.0,98,77,78.57%,77,78.57%,80,81.63%,3,3.06%,0,0.00%
577,,98,77,78.57%,77,78.57%,80,81.63%,3,3.06%,0,0.00%
578,1694.0,340,236,69.41%,236,69.41%,236,69.41%,0,0.00%,0,0.00%
579,9999.0,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
580,,349,236,67.62%,236,67.62%,236,67.62%,0,0.00%,0,0.00%
581,1701.0,713,512,71.81%,508,71.25%,517,72.51%,5,0.70%,4,0.56%
582,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
583,,719,512,71.21%,508,70.65%,517,71.91%,5,0.70%,4,0.56%
584,1707.0,169,102,60.36%,101,59.76%,104,61.54%,2,1.18%,1,0.59%
585,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
586,,171,102,59.65%,101,59.06%,104,60.82%,2,1.17%,1,0.58%
587,5098.0,314,214,68.15%,206,65.61%,218,69.43%,4,1.27%,8,2.55%
588,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
589,,318,214,67.30%,206,64.78%,218,68.55%,4,1.26%,8,2.52%
590,5221.0,265,155,58.49%,153,57.74%,160,60.38%,5,1.89%,2,0.75%
591,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
592,,269,155,57.62%,153,56.88%,160,59.48%,5,1.86%,2,0.74%
593,6328.0,181,110,60.77%,110,60.77%,113,62.43%,3,1.66%,0,0.00%
594,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
595,,182,110,60.44%,110,60.44%,113,62.09%,3,1.65%,0,0.00%
596,,"2,273","1,501",66.04%,"1,481",65.16%,"1,524",67.05%,23,1.01%,20,0.88%
597,7774.0,"1,970",768,38.98%,732,37.16%,856,43.45%,88,4.47%,36,1.83%
598,9999.0,1,0,0.00%,0,0.00%,1,100.00%,1,100.00%,0,0.00%
599,,"1,971",768,38.96%,732,37.14%,857,43.48%,89,4.52%,36,1.83%
600,1745.0,442,341,77.15%,333,75.34%,361,81.67%,20,4.52%,8,1.81%
601,1746.0,335,144,42.99%,144,42.99%,145,43.28%,1,0.30%,0,0.00%
602,9999.0,15,1,6.67%,1,6.67%,1,6.67%,0,0.00%,0,0.00%
603,,792,486,61.36%,478,60.35%,507,64.02%,21,2.65%,8,1.01%
604,5278.0,227,100,44.05%,100,44.05%,103,45.37%,3,1.32%,0,0.00%
605,,227,100,44.05%,100,44.05%,103,45.37%,3,1.32%,0,0.00%
606,4801.0,264,204,77.27%,204,77.27%,206,78.03%,2,0.76%,0,0.00%
607,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
608,,267,204,76.40%,204,76.40%,206,77.15%,2,0.75%,0,0.00%
609,6330.0,50,32,64.00%,31,62.00%,32,64.00%,0,0.00%,1,2.00%
610,,50,32,64.00%,31,62.00%,32,64.00%,0,0.00%,1,2.00%
611,6333.0,189,110,58.20%,105,55.56%,110,58.20%,0,0.00%,5,2.65%
612,7902.0,86,78,90.70%,78,90.70%,78,90.70%,0,0.00%,0,0.00%
613,8376.0,26,15,57.69%,15,57.69%,17,65.38%,2,7.69%,0,0.00%
614,9999.0,22,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
615,,323,203,62.85%,198,61.30%,205,63.47%,2,0.62%,5,1.55%
616,1776.0,263,2,0.76%,2,0.76%,2,0.76%,0,0.00%,0,0.00%
617,7844.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
618,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
619,,273,2,0.73%,2,0.73%,2,0.73%,0,0.00%,0,0.00%
620,1790.0,150,68,45.33%,46,30.67%,74,49.33%,6,4.00%,22,14.67%
621,,150,68,45.33%,46,30.67%,74,49.33%,6,4.00%,22,14.67%
622,1794.0,45,32,71.11%,32,71.11%,32,71.11%,0,0.00%,0,0.00%
623,,45,32,71.11%,32,71.11%,32,71.11%,0,0.00%,0,0.00%
624,8278.0,55,1,1.82%,1,1.82%,1,1.82%,0,0.00%,0,0.00%
625,,55,1,1.82%,1,1.82%,1,1.82%,0,0.00%,0,0.00%
626,8366.0,836,4,0.48%,4,0.48%,5,0.60%,1,0.12%,0,0.00%
627,,836,4,0.48%,4,0.48%,5,0.60%,1,0.12%,0,0.00%
628,1801.0,72,41,56.94%,41,56.94%,43,59.72%,2,2.78%,0,0.00%
629,9999.0,13,4,30.77%,4,30.77%,4,30.77%,0,0.00%,0,0.00%
630,,85,45,52.94%,45,52.94%,47,55.29%,2,2.35%,0,0.00%
631,1806.0,167,94,56.29%,94,56.29%,100,59.88%,6,3.59%,0,0.00%
632,9999.0,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
633,,174,94,54.02%,94,54.02%,100,57.47%,6,3.45%,0,0.00%
634,6340.0,84,48,57.14%,33,39.29%,63,75.00%,15,17.86%,15,17.86%
635,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
636,,85,48,56.47%,33,38.82%,63,74.12%,15,17.65%,15,17.65%
637,,"5,333","2,087",39.13%,"2,000",37.50%,"2,234",41.89%,147,2.76%,87,1.63%
638,6492.0,195,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
639,8303.0,99,69,69.70%,69,69.70%,75,75.76%,6,6.06%,0,0.00%
640,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
641,,300,69,23.00%,69,23.00%,75,25.00%,6,2.00%,0,0.00%
642,1849.0,202,119,58.91%,113,55.94%,128,63.37%,9,4.46%,6,2.97%
643,9999.0,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
644,,209,119,56.94%,113,54.07%,128,61.24%,9,4.31%,6,2.87%
645,1869.0,387,358,92.51%,358,92.51%,360,93.02%,2,0.52%,0,0.00%
646,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
647,,391,358,91.56%,358,91.56%,360,92.07%,2,0.51%,0,0.00%
648,1879.0,504,444,88.10%,433,85.91%,450,89.29%,6,1.19%,11,2.18%
649,,504,444,88.10%,433,85.91%,450,89.29%,6,1.19%,11,2.18%
650,1885.0,245,158,64.49%,155,63.27%,165,67.35%,7,2.86%,3,1.22%
651,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
