,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution
711,3401.0,228,198,86.84%,198,86.84%,200,87.72%,2,0.88%,0
712,9999.0,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0
713,5081.0,200,143,71.50%,138,69.00%,145,72.50%,2,1.00%,5
714,3247.0,302,282,93.38%,282,93.38%,283,93.71%,1,0.33%,0
715,9999.0,10,6,60.00%,6,60.00%,6,60.00%,0,0.00%,0
716,7858.0,677,311,45.94%,302,44.61%,379,55.98%,68,10.04%,9
717,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
718,3425.0,166,129,77.71%,125,75.30%,134,80.72%,5,3.01%,4
719,9999.0,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0
720,7681.0,61,58,95.08%,58,95.08%,58,95.08%,0,0.00%,0
721,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
722,3434.0,227,156,68.72%,156,68.72%,157,69.16%,1,0.44%,0
723,3465.0,634,475,74.92%,468,73.82%,482,76.03%,7,1.10%,7
724,4957.0,444,357,80.41%,357,80.41%,364,81.98%,7,1.58%,0
725,9999.0,12,1,8.33%,1,8.33%,2,16.67%,1,8.33%,0
726,7634.0,153,136,88.89%,136,88.89%,136,88.89%,0,0.00%,0
727,3482.0,655,471,71.91%,467,71.30%,487,74.35%,16,2.44%,4
728,3495.0,356,292,82.02%,292,82.02%,299,83.99%,7,1.97%,0
729,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
730,3505.0,461,367,79.61%,361,78.31%,375,81.34%,8,1.74%,6
731,6439.0,132,109,82.58%,107,81.06%,109,82.58%,0,0.00%,2
732,5352.0,162,128,79.01%,127,78.40%,130,80.25%,2,1.23%,1
733,9999.0,3,1,33.33%,1,33.33%,1,33.33%,0,0.00%,0
734,3522.0,159,127,79.87%,126,79.25%,129,81.13%,2,1.26%,1
735,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
736,3532.0,85,46,54.12%,46,54.12%,46,54.12%,0,0.00%,0
737,3541.0,167,99,59.28%,99,59.28%,101,60.48%,2,1.20%,0
738,6936.0,82,49,59.76%,49,59.76%,50,60.98%,1,1.22%,0
739,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
740,7893.0,145,88,60.69%,87,60.00%,89,61.38%,1,0.69%,1
741,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
742,3569.0,150,90,60.00%,90,60.00%,91,60.67%,1,0.67%,0
743,5103.0,119,61,51.26%,61,51.26%,65,54.62%,4,3.36%,0
744,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
745,6341.0,51,33,64.71%,33,64.71%,33,64.71%,0,0.00%,0
746,7930.0,76,52,68.42%,52,68.42%,52,68.42%,0,0.00%,0
747,3589.0,110,62,56.36%,62,56.36%,62,56.36%,0,0.00%,0
748,3596.0,178,111,62.36%,110,61.80%,113,63.48%,2,1.12%,1
749,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
750,7744.0,64,34,53.13%,33,51.56%,34,53.13%,0,0.00%,1
751,8083.0,35,31,88.57%,31,88.57%,33,94.29%,2,5.71%,0
752,7678.0,64,47,73.44%,47,73.44%,53,82.81%,6,9.38%,0
753,7685.0,16,13,81.25%,13,81.25%,14,87.50%,1,6.25%,0
754,7737.0,146,92,63.01%,92,63.01%,100,68.49%,8,5.48%,0
755,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
756,7777.0,62,45,72.58%,45,72.58%,46,74.19%,1,1.61%,0
757,7909.0,115,89,77.39%,89,77.39%,95,82.61%,6,5.22%,0
758,7910.0,89,64,71.91%,64,71.91%,70,78.65%,6,6.74%,0
759,8359.0,68,59,86.76%,51,75.00%,61,89.71%,2,2.94%,8
760,8216.0,43,24,55.81%,24,55.81%,32,74.42%,8,18.60%,0
761,7510.0,141,86,60.99%,86,60.99%,92,65.25%,6,4.26%,0
762,7513.0,110,9,8.18%,5,4.55%,10,9.09%,1,0.91%,4
763,7540.0,131,78,59.54%,78,59.54%,79,60.31%,1,0.76%,0
764,7542.0,127,83,65.35%,82,64.57%,85,66.93%,2,1.57%,1
765,7546.0,52,48,92.31%,48,92.31%,50,96.15%,2,3.85%,0
766,7574.0,98,90,91.84%,89,90.82%,91,92.86%,1,1.02%,1
767,7578.0,104,96,92.31%,96,92.31%,96,92.31%,0,0.00%,0
768,7582.0,69,62,89.86%,62,89.86%,68,98.55%,6,8.70%,0
769,7586.0,83,78,93.98%,78,93.98%,79,95.18%,1,1.20%,0
770,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
771,7587.0,85,57,67.06%,57,67.06%,63,74.12%,6,7.06%,0
772,7588.0,79,46,58.23%,46,58.23%,46,58.23%,0,0.00%,0
773,7647.0,158,154,97.47%,154,97.47%,157,99.37%,3,1.90%,0
774,7649.0,169,137,81.07%,134,79.29%,141,83.43%,4,2.37%,3
775,7665.0,171,79,46.20%,79,46.20%,90,52.63%,11,6.43%,0
776,7666.0,257,197,76.65%,187,72.76%,197,76.65%,0,0.00%,10
777,8205.0,433,222,51.27%,221,51.04%,261,60.28%,39,9.01%,1
778,7672.0,132,92,69.70%,92,69.70%,93,70.45%,1,0.76%,0
779,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
780,8207.0,178,131,73.60%,129,72.47%,148,83.15%,17,9.55%,2
781,8217.0,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
782,8358.0,107,91,85.05%,90,84.11%,100,93.46%,9,8.41%,1
783,3728.0,36,8,22.22%,7,19.44%,10,27.78%,2,5.56%,1
784,3808.0,110,108,98.18%,108,98.18%,108,98.18%,0,0.00%,0
785,3816.0,150,110,73.33%,99,66.00%,113,75.33%,3,2.00%,11
786,3818.0,135,85,62.96%,80,59.26%,87,64.44%,2,1.48%,5
787,3841.0,117,10,8.55%,10,8.55%,10,8.55%,0,0.00%,0
788,3842.0,128,58,45.31%,46,35.94%,61,47.66%,3,2.34%,12
789,3843.0,250,170,68.00%,164,65.60%,174,69.60%,4,1.60%,6
790,3844.0,135,82,60.74%,79,58.52%,84,62.22%,2,1.48%,3
791,3845.0,237,157,66.24%,141,59.49%,166,70.04%,9,3.80%,16
792,3847.0,96,26,27.08%,23,23.96%,30,31.25%,4,4.17%,3
793,3848.0,545,473,86.79%,471,86.42%,475,87.16%,2,0.37%,2
794,3849.0,114,42,36.84%,33,28.95%,45,39.47%,3,2.63%,9
795,3850.0,155,88,56.77%,84,54.19%,93,60.00%,5,3.23%,4
796,3851.0,83,36,43.37%,28,33.73%,41,49.40%,5,6.02%,8
797,3855.0,565,425,75.22%,407,72.04%,433,76.64%,8,1.42%,18
798,3857.0,76,48,63.16%,46,60.53%,48,63.16%,0,0.00%,2
799,3859.0,104,46,44.23%,44,42.31%,48,46.15%,2,1.92%,2
800,3860.0,81,10,12.35%,9,11.11%,11,13.58%,1,1.23%,1
801,3861.0,110,68,61.82%,65,59.09%,69,62.73%,1,0.91%,3
802,6527.0,262,160,61.07%,148,56.49%,163,62.21%,3,1.15%,12
803,6548.0,50,35,70.00%,34,68.00%,36,72.00%,1,2.00%,1
804,6675.0,98,38,38.78%,33,33.67%,42,42.86%,4,4.08%,5
805,6822.0,202,133,65.84%,125,61.88%,135,66.83%,2,0.99%,8
806,6996.0,168,29,17.26%,29,17.26%,30,17.86%,1,0.60%,0
807,7023.0,212,189,89.15%,184,86.79%,191,90.09%,2,0.94%,5
808,7070.0,95,81,85.26%,80,84.21%,82,86.32%,1,1.05%,1
809,7072.0,162,110,67.90%,95,58.64%,121,74.69%,11,6.79%,15
810,7229.0,95,64,67.37%,63,66.32%,64,67.37%,0,0.00%,1
811,7245.0,53,28,52.83%,26,49.06%,30,56.60%,2,3.77%,2
812,7255.0,47,24,51.06%,21,44.68%,26,55.32%,2,4.26%,3
813,7664.0,61,56,91.80%,55,90.16%,57,93.44%,1,1.64%,1
814,7780.0,70,58,82.86%,55,78.57%,58,82.86%,0,0.00%,3
815,7782.0,108,93,86.11%,88,81.48%,93,86.11%,0,0.00%,5
816,7808.0,52,41,78.85%,38,73.08%,43,82.69%,2,3.85%,3
817,7811.0,72,36,50.00%,34,47.22%,37,51.39%,1,1.39%,2
818,7813.0,76,40,52.63%,32,42.11%,42,55.26%,2,2.63%,8
819,7815.0,83,45,54.22%,38,45.78%,49,59.04%,4,4.82%,7
820,7850.0,43,29,67.44%,24,55.81%,31,72.09%,2,4.65%,5
821,7852.0,91,55,60.44%,49,53.85%,58,63.74%,3,3.30%,6
822,7855.0,80,15,18.75%,15,18.75%,16,20.00%,1,1.25%,0
823,7903.0,91,53,58.24%,52,57.14%,54,59.34%,1,1.10%,1
824,7904.0,225,208,92.44%,203,90.22%,212,94.22%,4,1.78%,5
825,7905.0,105,86,81.90%,80,76.19%,87,82.86%,1,0.95%,6
826,7906.0,120,104,86.67%,103,85.83%,104,86.67%,0,0.00%,1
827,8039.0,141,127,90.07%,124,87.94%,131,92.91%,4,2.84%,3
828,8293.0,65,25,38.46%,22,33.85%,29,44.62%,4,6.15%,3
829,8298.0,70,34,48.57%,32,45.71%,38,54.29%,4,5.71%,2
830,8328.0,56,40,71.43%,38,67.86%,41,73.21%,1,1.79%,2
831,8329.0,43,31,72.09%,29,67.44%,34,79.07%,3,6.98%,2
832,8330.0,113,98,86.73%,97,85.84%,100,88.50%,2,1.77%,1
833,8331.0,40,25,62.50%,25,62.50%,25,62.50%,0,0.00%,0
834,8332.0,65,43,66.15%,41,63.08%,47,72.31%,4,6.15%,2
835,8385.0,13,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
836,8386.0,13,8,61.54%,7,53.85%,8,61.54%,0,0.00%,1
837,8388.0,72,27,37.50%,24,33.33%,29,40.28%,2,2.78%,3
838,9999.0,918,62,6.75%,53,5.77%,68,7.41%,6,0.65%,9
839,8195.0,80,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
840,7961.0,79,59,74.68%,56,70.89%,60,75.95%,1,1.27%,3
841,8127.0,39,39,100.00%,39,100.00%,39,100.00%,0,0.00%,0
842,8148.0,91,40,43.96%,40,43.96%,46,50.55%,6,6.59%,0
843,7981.0,67,47,70.15%,47,70.15%,49,73.13%,2,2.99%,0
844,8126.0,96,79,82.29%,79,82.29%,93,96.88%,14,14.58%,0
845,4310.0,281,178,63.35%,174,61.92%,186,66.19%,8,2.85%,4
846,5261.0,361,272,75.35%,269,74.52%,285,78.95%,13,3.60%,3
847,6222.0,16,11,68.75%,10,62.50%,11,68.75%,0,0.00%,1
848,3869.0,65,34,52.31%,34,52.31%,36,55.38%,2,3.08%,0
849,6223.0,30,18,60.00%,18,60.00%,19,63.33%,1,3.33%,0
850,3875.0,32,15,46.88%,13,40.63%,15,46.88%,0,0.00%,2
851,3877.0,43,23,53.49%,23,53.49%,24,55.81%,1,2.33%,0
852,3891.0,202,125,61.88%,110,54.46%,127,62.87%,2,0.99%,15
853,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
854,8403.0,76,52,68.42%,48,63.16%,52,68.42%,0,0.00%,4
855,6583.0,84,61,72.62%,51,60.71%,62,73.81%,1,1.19%,10
856,8161.0,14,7,50.00%,7,50.00%,7,50.00%,0,0.00%,0
857,3883.0,131,88,67.18%,88,67.18%,88,67.18%,0,0.00%,0
858,3910.0,116,63,54.31%,63,54.31%,65,56.03%,2,1.72%,0
859,3924.0,202,109,53.96%,104,51.49%,117,57.92%,8,3.96%,5
860,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
861,3940.0,82,48,58.54%,44,53.66%,49,59.76%,1,1.22%,4
862,5264.0,98,64,65.31%,54,55.10%,64,65.31%,0,0.00%,10
863,5070.0,128,103,80.47%,97,75.78%,110,85.94%,7,5.47%,6
864,3957.0,64,44,68.75%,39,60.94%,44,68.75%,0,0.00%,5
865,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
866,3914.0,62,35,56.45%,33,53.23%,39,62.90%,4,6.45%,2
867,3962.0,143,68,47.55%,66,46.15%,72,50.35%,4,2.80%,2
868,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
869,3969.0,188,126,67.02%,126,67.02%,126,67.02%,0,0.00%,0
870,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
871,6207.0,59,31,52.54%,31,52.54%,35,59.32%,4,6.78%,0
872,3978.0,91,45,49.45%,42,46.15%,50,54.95%,5,5.49%,3
873,3994.0,69,29,42.03%,28,40.58%,29,42.03%,0,0.00%,1
874,3988.0,81,35,43.21%,34,41.98%,39,48.15%,4,4.94%,1
875,6210.0,62,30,48.39%,27,43.55%,30,48.39%,0,0.00%,3
876,4002.0,18,6,33.33%,5,27.78%,6,33.33%,0,0.00%,1
877,4006.0,37,19,51.35%,19,51.35%,21,56.76%,2,5.41%,0
878,6800.0,26,16,61.54%,16,61.54%,16,61.54%,0,0.00%,0
879,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
880,8274.0,186,111,59.68%,103,55.38%,111,59.68%,0,0.00%,8
881,6216.0,30,14,46.67%,14,46.67%,14,46.67%,0,0.00%,0
882,4026.0,88,59,67.05%,55,62.50%,62,70.45%,3,3.41%,4
883,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
884,4030.0,50,30,60.00%,30,60.00%,33,66.00%,3,6.00%,0
885,4034.0,61,44,72.13%,44,72.13%,44,72.13%,0,0.00%,0
886,6418.0,76,47,61.84%,46,60.53%,48,63.16%,1,1.32%,1
887,6419.0,64,50,78.13%,50,78.13%,50,78.13%,0,0.00%,0
888,4044.0,116,72,62.07%,69,59.48%,74,63.79%,2,1.72%,3
889,4049.0,67,31,46.27%,31,46.27%,34,50.75%,3,4.48%,0
890,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
891,4054.0,59,35,59.32%,35,59.32%,36,61.02%,1,1.69%,0
892,4058.0,70,37,52.86%,37,52.86%,39,55.71%,2,2.86%,0
893,6373.0,83,46,55.42%,46,55.42%,52,62.65%,6,7.23%,0
894,4064.0,59,29,49.15%,29,49.15%,32,54.24%,3,5.08%,0
895,4068.0,98,54,55.10%,51,52.04%,56,57.14%,2,2.04%,3
896,4080.0,120,61,50.83%,59,49.17%,64,53.33%,3,2.50%,2
897,4085.0,148,118,79.73%,118,79.73%,118,79.73%,0,0.00%,0
898,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
899,4091.0,163,88,53.99%,86,52.76%,94,57.67%,6,3.68%,2
900,4098.0,72,40,55.56%,38,52.78%,42,58.33%,2,2.78%,2
901,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
902,4106.0,137,64,46.72%,63,45.99%,74,54.01%,10,7.30%,1
903,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
904,4931.0,142,77,54.23%,75,52.82%,80,56.34%,3,2.11%,2
905,9999.0,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
906,1668.0,134,67,50.00%,60,44.78%,81,60.45%,14,10.45%,7
907,4126.0,79,47,59.49%,29,36.71%,47,59.49%,0,0.00%,18
908,7833.0,21,8,38.10%,8,38.10%,8,38.10%,0,0.00%,0
909,4135.0,57,24,42.11%,23,40.35%,25,43.86%,1,1.75%,1
910,4143.0,76,43,56.58%,37,48.68%,44,57.89%,1,1.32%,6
911,4146.0,35,15,42.86%,14,40.00%,16,45.71%,1,2.86%,1
912,4149.0,181,95,52.49%,90,49.72%,99,54.70%,4,2.21%,5
913,4165.0,42,30,71.43%,23,54.76%,30,71.43%,0,0.00%,7
914,4188.0,77,43,55.84%,43,55.84%,58,75.32%,15,19.48%,0
915,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
916,4181.0,104,70,67.31%,61,58.65%,72,69.23%,2,1.92%,9
917,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
918,4195.0,69,43,62.32%,43,62.32%,47,68.12%,4,5.80%,0
919,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
920,4203.0,59,37,62.71%,37,62.71%,47,79.66%,10,16.95%,0
921,4217.0,357,270,75.63%,270,75.63%,270,75.63%,0,0.00%,0
922,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
923,4715.0,93,63,67.74%,63,67.74%,63,67.74%,0,0.00%,0
924,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
925,4235.0,70,50,71.43%,44,62.86%,55,78.57%,5,7.14%,6
926,4242.0,80,54,67.50%,51,63.75%,54,67.50%,0,0.00%,3
927,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
928,4249.0,106,56,52.83%,51,48.11%,63,59.43%,7,6.60%,5
929,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
930,5083.0,372,345,92.74%,345,92.74%,354,95.16%,9,2.42%,0
931,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
932,7019.0,217,115,53.00%,113,52.07%,121,55.76%,6,2.76%,2
933,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
934,6012.0,249,178,71.49%,174,69.88%,178,71.49%,0,0.00%,4
935,4286.0,108,56,51.85%,53,49.07%,57,52.78%,1,0.93%,3
936,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
937,4295.0,167,101,60.48%,99,59.28%,106,63.47%,5,2.99%,2
938,9999.0,5,3,60.00%,3,60.00%,3,60.00%,0,0.00%,0
939,6704.0,153,102,66.67%,102,66.67%,105,68.63%,3,1.96%,0
940,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
941,4930.0,185,126,68.11%,118,63.78%,135,72.97%,9,4.86%,8
942,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
943,4340.0,143,114,79.72%,113,79.02%,115,80.42%,1,0.70%,1
944,4352.0,150,109,72.67%,94,62.67%,110,73.33%,1,0.67%,15
945,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
946,4360.0,289,250,86.51%,249,86.16%,252,87.20%,2,0.69%,1
947,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
948,7550.0,42,24,57.14%,24,57.14%,32,76.19%,8,19.05%,0
949,4845.0,303,234,77.23%,227,74.92%,237,78.22%,3,0.99%,7
950,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
951,4373.0,185,136,73.51%,135,72.97%,136,73.51%,0,0.00%,1
952,4404.0,427,337,78.92%,327,76.58%,344,80.56%,7,1.64%,10
953,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
954,8421.0,50,36,72.00%,28,56.00%,36,72.00%,0,0.00%,8
955,9999.0,3,2,66.67%,1,33.33%,2,66.67%,0,0.00%,1
956,4431.0,292,188,64.38%,182,62.33%,193,66.10%,5,1.71%,6
957,4442.0,130,96,73.85%,90,69.23%,100,76.92%,4,3.08%,6
958,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
959,6181.0,52,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
960,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
961,4458.0,149,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
962,9999.0,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
963,8323.0,119,69,57.98%,65,54.62%,77,64.71%,8,6.72%,4
964,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
965,4717.0,387,311,80.36%,303,78.29%,314,81.14%,3,0.78%,8
966,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
967,6648.0,314,268,85.35%,263,83.76%,270,85.99%,2,0.64%,5
968,6191.0,122,63,51.64%,59,48.36%,65,53.28%,2,1.64%,4
969,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
970,4735.0,145,97,66.90%,97,66.90%,105,72.41%,8,5.52%,0
971,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
972,5271.0,198,110,55.56%,110,55.56%,123,62.12%,13,6.57%,0
973,4528.0,60,39,65.00%,39,65.00%,40,66.67%,1,1.67%,0
974,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
975,4545.0,481,373,77.55%,356,74.01%,385,80.04%,12,2.49%,17
976,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
977,4553.0,494,380,76.92%,372,75.30%,389,78.74%,9,1.82%,8
978,9999.0,12,4,33.33%,2,16.67%,4,33.33%,0,0.00%,2
979,4558.0,230,146,63.48%,141,61.30%,151,65.65%,5,2.17%,5
980,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
981,4564.0,143,94,65.73%,86,60.14%,97,67.83%,3,2.10%,8
982,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
983,4571.0,109,55,50.46%,55,50.46%,55,50.46%,0,0.00%,0
984,9999.0,15,1,6.67%,1,6.67%,1,6.67%,0,0.00%,0
985,7624.0,62,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
986,4577.0,262,190,72.52%,185,70.61%,195,74.43%,5,1.91%,5
987,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
988,4598.0,355,234,65.92%,225,63.38%,243,68.45%,9,2.54%,9
989,9999.0,16,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
990,4602.0,173,122,70.52%,118,68.21%,124,71.68%,2,1.16%,4
991,9999.0,7,0,0.00%,0,0.00%,3,42.86%,3,42.86%,0
992,4608.0,280,183,65.36%,180,64.29%,196,70.00%,13,4.64%,3
993,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
994,4614.0,228,182,79.82%,182,79.82%,186,81.58%,4,1.75%,0
995,9999.0,7,1,14.29%,1,14.29%,1,14.29%,0,0.00%,0
996,4623.0,253,153,60.47%,145,57.31%,158,62.45%,5,1.98%,8
997,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
998,6705.0,191,142,74.35%,138,72.25%,150,78.53%,8,4.19%,4
999,9999.0,14,1,7.14%,1,7.14%,1,7.14%,0,0.00%,0
1000,4647.0,234,196,83.76%,192,82.05%,200,85.47%,4,1.71%,4
1001,9999.0,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
1002,5168.0,350,130,37.14%,124,35.43%,132,37.71%,2,0.57%,6
1003,4658.0,192,158,82.29%,158,82.29%,162,84.38%,4,2.08%,0
1004,9999.0,13,5,38.46%,4,30.77%,6,46.15%,1,7.69%,1
1005,1732.0,292,189,64.73%,189,64.73%,189,64.73%,0,0.00%,0
1006,4704.0,277,193,69.68%,189,68.23%,194,70.04%,1,0.36%,4
1007,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0
1008,6345.0,231,171,74.03%,165,71.43%,174,75.32%,3,1.30%,6
1009,9999.0,6,0,0.00%,0,0.00%,1,16.67%,1,16.67%,0
1010,,"125,515","84,445",67.28%,"82,185",65.48%,"87,062",69.36%,"2,617",2.09%,"2,260"
1011,,,- 2 -,,,,,www.pimsreports.pa.gov,,,
