,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution,specialized associate degree granting institution %
975,2829.0,765,615,80.39%,615,80.39%,634,82.88%,19,2.48%,0,0.00%
976,9999.0,8,2,25.00%,2,25.00%,2,25.00%,0,0.00%,0,0.00%
977,,773,617,79.82%,617,79.82%,636,82.28%,19,2.46%,0,0.00%
978,8371.0,44,19,43.18%,18,40.91%,23,52.27%,4,9.09%,1,2.27%
979,,44,19,43.18%,18,40.91%,23,52.27%,4,9.09%,1,2.27%
980,2833.0,129,96,74.42%,93,72.09%,97,75.19%,1,0.78%,3,2.33%
981,,129,96,74.42%,93,72.09%,97,75.19%,1,0.78%,3,2.33%
982,2839.0,244,147,60.25%,147,60.25%,147,60.25%,0,0.00%,0,0.00%
983,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
984,,248,147,59.27%,147,59.27%,147,59.27%,0,0.00%,0,0.00%
985,2848.0,327,156,47.71%,153,46.79%,156,47.71%,0,0.00%,3,0.92%
986,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
987,,332,156,46.99%,153,46.08%,156,46.99%,0,0.00%,3,0.90%
988,8325.0,78,52,66.67%,47,60.26%,57,73.08%,5,6.41%,5,6.41%
989,,78,52,66.67%,47,60.26%,57,73.08%,5,6.41%,5,6.41%
990,8125.0,41,37,90.24%,37,90.24%,37,90.24%,0,0.00%,0,0.00%
991,,41,37,90.24%,37,90.24%,37,90.24%,0,0.00%,0,0.00%
992,,"3,864","2,447",63.33%,"2,405",62.24%,"2,538",65.68%,91,2.36%,42,1.09%
993,8446.0,220,147,66.82%,142,64.55%,149,67.73%,2,0.91%,5,2.27%
994,9999.0,11,4,36.36%,3,27.27%,4,36.36%,0,0.00%,1,9.09%
995,,231,151,65.37%,145,62.77%,153,66.23%,2,0.87%,6,2.60%
996,2869.0,201,147,73.13%,147,73.13%,147,73.13%,0,0.00%,0,0.00%
997,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
998,,202,147,72.77%,147,72.77%,147,72.77%,0,0.00%,0,0.00%
999,5242.0,157,81,51.59%,81,51.59%,86,54.78%,5,3.18%,0,0.00%
1000,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1001,,163,81,49.69%,81,49.69%,86,52.76%,5,3.07%,0,0.00%
1002,2891.0,132,50,37.88%,49,37.12%,52,39.39%,2,1.52%,1,0.76%
1003,,132,50,37.88%,49,37.12%,52,39.39%,2,1.52%,1,0.76%
1004,7348.0,714,341,47.76%,339,47.48%,346,48.46%,5,0.70%,2,0.28%
1005,,714,341,47.76%,339,47.48%,346,48.46%,5,0.70%,2,0.28%
1006,2924.0,145,107,73.79%,106,73.10%,108,74.48%,1,0.69%,1,0.69%
1007,,145,107,73.79%,106,73.10%,108,74.48%,1,0.69%,1,0.69%
1008,2958.0,81,51,62.96%,51,62.96%,52,64.20%,1,1.23%,0,0.00%
1009,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1010,,82,51,62.20%,51,62.20%,52,63.41%,1,1.22%,0,0.00%
1011,5058.0,228,161,70.61%,160,70.18%,170,74.56%,9,3.95%,1,0.44%
1012,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1013,,232,161,69.40%,160,68.97%,170,73.28%,9,3.88%,1,0.43%
1014,5059.0,102,31,30.39%,31,30.39%,37,36.27%,6,5.88%,0,0.00%
1015,,102,31,30.39%,31,30.39%,37,36.27%,6,5.88%,0,0.00%
1016,3007.0,202,88,43.56%,88,43.56%,89,44.06%,1,0.50%,0,0.00%
1017,3008.0,127,59,46.46%,59,46.46%,65,51.18%,6,4.72%,0,0.00%
1018,3009.0,109,65,59.63%,60,55.05%,67,61.47%,2,1.83%,5,4.59%
1019,8448.0,12,11,91.67%,11,91.67%,12,100.00%,1,8.33%,0,0.00%
1020,9999.0,34,3,8.82%,3,8.82%,5,14.71%,2,5.88%,0,0.00%
1021,,484,226,46.69%,221,45.66%,238,49.17%,12,2.48%,5,1.03%
1022,6390.0,146,95,65.07%,94,64.38%,95,65.07%,0,0.00%,1,0.68%
1023,9999.0,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1024,,153,95,62.09%,94,61.44%,95,62.09%,0,0.00%,1,0.65%
1025,6391.0,281,149,53.02%,148,52.67%,149,53.02%,0,0.00%,1,0.36%
1026,9999.0,7,1,14.29%,1,14.29%,1,14.29%,0,0.00%,0,0.00%
1027,,288,150,52.08%,149,51.74%,150,52.08%,0,0.00%,1,0.35%
1028,,"2,928","1,591",54.34%,"1,573",53.72%,"1,634",55.81%,43,1.47%,18,0.61%
1029,6364.0,117,67,57.26%,67,57.26%,71,60.68%,4,3.42%,0,0.00%
1030,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1031,,119,67,56.30%,67,56.30%,71,59.66%,4,3.36%,0,0.00%
1032,3034.0,145,75,51.72%,72,49.66%,75,51.72%,0,0.00%,3,2.07%
1033,,145,75,51.72%,72,49.66%,75,51.72%,0,0.00%,3,2.07%
1034,4828.0,104,71,68.27%,71,68.27%,73,70.19%,2,1.92%,0,0.00%
1035,,104,71,68.27%,71,68.27%,73,70.19%,2,1.92%,0,0.00%
1036,3040.0,58,34,58.62%,31,53.45%,34,58.62%,0,0.00%,3,5.17%
1037,,58,34,58.62%,31,53.45%,34,58.62%,0,0.00%,3,5.17%
1038,3045.0,145,105,72.41%,98,67.59%,109,75.17%,4,2.76%,7,4.83%
1039,,145,105,72.41%,98,67.59%,109,75.17%,4,2.76%,7,4.83%
1040,3048.0,66,39,59.09%,39,59.09%,39,59.09%,0,0.00%,0,0.00%
1041,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1042,,67,39,58.21%,39,58.21%,39,58.21%,0,0.00%,0,0.00%
1043,3056.0,81,41,50.62%,41,50.62%,42,51.85%,1,1.23%,0,0.00%
1044,,81,41,50.62%,41,50.62%,42,51.85%,1,1.23%,0,0.00%
1045,6368.0,294,194,65.99%,194,65.99%,194,65.99%,0,0.00%,0,0.00%
1046,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1047,,297,194,65.32%,194,65.32%,194,65.32%,0,0.00%,0,0.00%
1048,,"1,016",626,61.61%,613,60.33%,637,62.70%,11,1.08%,13,1.28%
1049,4691.0,164,94,57.32%,92,56.10%,96,58.54%,2,1.22%,2,1.22%
1050,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1051,,167,94,56.29%,92,55.09%,96,57.49%,2,1.20%,2,1.20%
1052,5245.0,98,60,61.22%,60,61.22%,60,61.22%,0,0.00%,0,0.00%
1053,,98,60,61.22%,60,61.22%,60,61.22%,0,0.00%,0,0.00%
1054,3107.0,51,31,60.78%,31,60.78%,32,62.75%,1,1.96%,0,0.00%
1055,,51,31,60.78%,31,60.78%,32,62.75%,1,1.96%,0,0.00%
1056,3111.0,57,19,33.33%,17,29.82%,21,36.84%,2,3.51%,2,3.51%
1057,,57,19,33.33%,17,29.82%,21,36.84%,2,3.51%,2,3.51%
1058,3117.0,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1059,,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1060,,422,204,48.34%,200,47.39%,209,49.53%,5,1.18%,4,0.95%
1061,6122.0,38,17,44.74%,14,36.84%,17,44.74%,0,0.00%,3,7.89%
1062,,38,17,44.74%,14,36.84%,17,44.74%,0,0.00%,3,7.89%
1063,5248.0,46,23,50.00%,20,43.48%,30,65.22%,7,15.22%,3,6.52%
1064,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1065,,47,23,48.94%,20,42.55%,30,63.83%,7,14.89%,3,6.38%
1066,3137.0,84,62,73.81%,57,67.86%,64,76.19%,2,2.38%,5,5.95%
1067,,84,62,73.81%,57,67.86%,64,76.19%,2,2.38%,5,5.95%
1068,7506.0,43,9,20.93%,9,20.93%,9,20.93%,0,0.00%,0,0.00%
1069,,43,9,20.93%,9,20.93%,9,20.93%,0,0.00%,0,0.00%
1070,3145.0,144,83,57.64%,79,54.86%,89,61.81%,6,4.17%,4,2.78%
1071,6125.0,13,5,38.46%,5,38.46%,6,46.15%,1,7.69%,0,0.00%
1072,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1073,,159,88,55.35%,84,52.83%,95,59.75%,7,4.40%,4,2.52%
1074,3150.0,149,113,75.84%,105,70.47%,115,77.18%,2,1.34%,8,5.37%
1075,,149,113,75.84%,105,70.47%,115,77.18%,2,1.34%,8,5.37%
1076,6126.0,30,19,63.33%,15,50.00%,19,63.33%,0,0.00%,4,13.33%
1077,,30,19,63.33%,15,50.00%,19,63.33%,0,0.00%,4,13.33%
1078,8481.0,80,42,52.50%,42,52.50%,43,53.75%,1,1.25%,0,0.00%
1079,,80,42,52.50%,42,52.50%,43,53.75%,1,1.25%,0,0.00%
1080,3158.0,70,40,57.14%,40,57.14%,43,61.43%,3,4.29%,0,0.00%
1081,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1082,,71,40,56.34%,40,56.34%,43,60.56%,3,4.23%,0,0.00%
1083,3165.0,80,51,63.75%,51,63.75%,51,63.75%,0,0.00%,0,0.00%
1084,,80,51,63.75%,51,63.75%,51,63.75%,0,0.00%,0,0.00%
1085,8093.0,114,61,53.51%,61,53.51%,62,54.39%,1,0.88%,0,0.00%
1086,,114,61,53.51%,61,53.51%,62,54.39%,1,0.88%,0,0.00%
1087,3124.0,80,52,65.00%,52,65.00%,55,68.75%,3,3.75%,0,0.00%
1088,,80,52,65.00%,52,65.00%,55,68.75%,3,3.75%,0,0.00%
1089,6129.0,68,48,70.59%,45,66.18%,48,70.59%,0,0.00%,3,4.41%
1090,,68,48,70.59%,45,66.18%,48,70.59%,0,0.00%,3,4.41%
1091,,"1,043",625,59.92%,595,57.05%,651,62.42%,26,2.49%,30,2.88%
1092,8187.0,361,161,44.60%,129,35.73%,167,46.26%,6,1.66%,32,8.86%
1093,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1094,,362,161,44.48%,129,35.64%,167,46.13%,6,1.66%,32,8.84%
1095,,362,161,44.48%,129,35.64%,167,46.13%,6,1.66%,32,8.84%
1096,7866.0,13,11,84.62%,11,84.62%,11,84.62%,0,0.00%,0,0.00%
1097,,13,11,84.62%,11,84.62%,11,84.62%,0,0.00%,0,0.00%
1098,6935.0,339,232,68.44%,229,67.55%,241,71.09%,9,2.65%,3,0.88%
1099,7641.0,255,156,61.18%,155,60.78%,170,66.67%,14,5.49%,1,0.39%
1100,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1101,,596,388,65.10%,384,64.43%,411,68.96%,23,3.86%,4,0.67%
1102,3210.0,350,266,76.00%,263,75.14%,278,79.43%,12,3.43%,3,0.86%
1103,9999.0,3,1,33.33%,1,33.33%,2,66.67%,1,33.33%,0,0.00%
1104,,353,267,75.64%,264,74.79%,280,79.32%,13,3.68%,3,0.85%
1105,3216.0,303,190,62.71%,188,62.05%,196,64.69%,6,1.98%,2,0.66%
1106,7738.0,392,168,42.86%,167,42.60%,170,43.37%,2,0.51%,1,0.26%
1107,9999.0,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1108,,707,358,50.64%,355,50.21%,366,51.77%,8,1.13%,3,0.42%
1109,3224.0,398,158,39.70%,158,39.70%,158,39.70%,0,0.00%,0,0.00%
1110,,398,158,39.70%,158,39.70%,158,39.70%,0,0.00%,0,0.00%
1111,,"2,067","1,182",57.18%,"1,172",56.70%,"1,226",59.31%,44,2.13%,10,0.48%
1112,7687.0,158,45,28.48%,45,28.48%,56,35.44%,11,6.96%,0,0.00%
1113,,158,45,28.48%,45,28.48%,56,35.44%,11,6.96%,0,0.00%
1114,3241.0,603,456,75.62%,452,74.96%,461,76.45%,5,0.83%,4,0.66%
1115,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1116,,605,456,75.37%,452,74.71%,461,76.20%,5,0.83%,4,0.66%
1117,3260.0,327,234,71.56%,234,71.56%,242,74.01%,8,2.45%,0,0.00%
1118,9999.0,5,2,40.00%,2,40.00%,2,40.00%,0,0.00%,0,0.00%
1119,,332,236,71.08%,236,71.08%,244,73.49%,8,2.41%,0,0.00%
1120,3333.0,361,302,83.66%,302,83.66%,308,85.32%,6,1.66%,0,0.00%
1121,9999.0,15,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1122,,376,302,80.32%,302,80.32%,308,81.91%,6,1.60%,0,0.00%
1123,3272.0,363,294,80.99%,294,80.99%,299,82.37%,5,1.38%,0,0.00%
1124,9999.0,6,4,66.67%,4,66.67%,4,66.67%,0,0.00%,0,0.00%
1125,,369,298,80.76%,298,80.76%,303,82.11%,5,1.36%,0,0.00%
1126,8049.0,66,57,86.36%,56,84.85%,57,86.36%,0,0.00%,1,1.52%
1127,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1128,,67,57,85.07%,56,83.58%,57,85.07%,0,0.00%,1,1.49%
1129,3295.0,384,346,90.10%,346,90.10%,353,91.93%,7,1.82%,0,0.00%
1130,3296.0,280,256,91.43%,256,91.43%,258,92.14%,2,0.71%,0,0.00%
1131,9999.0,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1132,,673,602,89.45%,602,89.45%,611,90.79%,9,1.34%,0,0.00%
1133,4960.0,194,176,90.72%,171,88.14%,177,91.24%,1,0.52%,5,2.58%
1134,,194,176,90.72%,171,88.14%,177,91.24%,1,0.52%,5,2.58%
1135,3305.0,354,309,87.29%,307,86.72%,312,88.14%,3,0.85%,2,0.56%
1136,9999.0,5,2,40.00%,2,40.00%,2,40.00%,0,0.00%,0,0.00%
1137,,359,311,86.63%,309,86.07%,314,87.47%,3,0.84%,2,0.56%
1138,6729.0,349,1,0.29%,1,0.29%,1,0.29%,0,0.00%,0,0.00%
1139,6998.0,39,1,2.56%,1,2.56%,1,2.56%,0,0.00%,0,0.00%
1140,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1141,,396,2,0.51%,2,0.51%,2,0.51%,0,0.00%,0,0.00%
1142,5345.0,918,727,79.19%,725,78.98%,728,79.30%,1,0.11%,2,0.22%
1143,9999.0,9,2,22.22%,2,22.22%,2,22.22%,0,0.00%,0,0.00%
1144,,927,729,78.64%,727,78.43%,730,78.75%,1,0.11%,2,0.22%
1145,3328.0,425,352,82.82%,346,81.41%,359,84.47%,7,1.65%,6,1.41%
1146,,425,352,82.82%,346,81.41%,359,84.47%,7,1.65%,6,1.41%
1147,3338.0,240,163,67.92%,163,67.92%,166,69.17%,3,1.25%,0,0.00%
1148,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1149,,242,163,67.36%,163,67.36%,166,68.60%,3,1.24%,0,0.00%
1150,3348.0,157,58,36.94%,58,36.94%,70,44.59%,12,7.64%,0,0.00%
1151,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1152,,165,58,35.15%,58,35.15%,70,42.42%,12,7.27%,0,0.00%
1153,3354.0,513,387,75.44%,387,75.44%,399,77.78%,12,2.34%,0,0.00%
1154,9999.0,23,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1155,,536,387,72.20%,387,72.20%,399,74.44%,12,2.24%,0,0.00%
1156,3376.0,184,136,73.91%,136,73.91%,136,73.91%,0,0.00%,0,0.00%
1157,,184,136,73.91%,136,73.91%,136,73.91%,0,0.00%,0,0.00%
1158,3367.0,638,547,85.74%,541,84.80%,549,86.05%,2,0.31%,6,0.94%
1159,,638,547,85.74%,541,84.80%,549,86.05%,2,0.31%,6,0.94%
1160,5078.0,328,303,92.38%,302,92.07%,303,92.38%,0,0.00%,1,0.30%
1161,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1162,,329,303,92.10%,302,91.79%,303,92.10%,0,0.00%,1,0.30%
1163,3395.0,259,202,77.99%,200,77.22%,203,78.38%,1,0.39%,2,0.77%
1164,9999.0,18,3,16.67%,3,16.67%,3,16.67%,0,0.00%,0,0.00%
1165,,277,205,74.01%,203,73.29%,206,74.37%,1,0.36%,2,0.72%
1166,3401.0,221,151,68.33%,151,68.33%,155,70.14%,4,1.81%,0,0.00%
1167,9999.0,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0,0.00%
1168,,225,152,67.56%,152,67.56%,156,69.33%,4,1.78%,0,0.00%
1169,5081.0,240,149,62.08%,146,60.83%,150,62.50%,1,0.42%,3,1.25%
1170,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1171,,242,149,61.57%,146,60.33%,150,61.98%,1,0.41%,3,1.24%
1172,3247.0,348,301,86.49%,301,86.49%,301,86.49%,0,0.00%,0,0.00%
1173,9999.0,7,1,14.29%,1,14.29%,1,14.29%,0,0.00%,0,0.00%
1174,,355,302,85.07%,302,85.07%,302,85.07%,0,0.00%,0,0.00%
1175,7858.0,511,203,39.73%,190,37.18%,255,49.90%,52,10.18%,13,2.54%
1176,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1177,,512,203,39.65%,190,37.11%,255,49.80%,52,10.16%,13,2.54%
1178,,"8,586","6,171",71.87%,"6,126",71.35%,"6,314",73.54%,143,1.67%,45,0.52%
1179,3425.0,176,126,71.59%,124,70.45%,130,73.86%,4,2.27%,2,1.14%
1180,9999.0,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
1181,,178,127,71.35%,125,70.22%,131,73.60%,4,2.25%,2,1.12%
1182,,178,127,71.35%,125,70.22%,131,73.60%,4,2.25%,2,1.12%
1183,7681.0,94,79,84.04%,79,84.04%,79,84.04%,0,0.00%,0,0.00%
1184,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1185,,97,79,81.44%,79,81.44%,79,81.44%,0,0.00%,0,0.00%
1186,3434.0,191,127,66.49%,127,66.49%,130,68.06%,3,1.57%,0,0.00%
1187,,191,127,66.49%,127,66.49%,130,68.06%,3,1.57%,0,0.00%
1188,3465.0,569,370,65.03%,366,64.32%,377,66.26%,7,1.23%,4,0.70%
1189,4957.0,426,310,72.77%,303,71.13%,312,73.24%,2,0.47%,7,1.64%
1190,9999.0,12,6,50.00%,6,50.00%,7,58.33%,1,8.33%,0,0.00%
1191,,"1,007",686,68.12%,675,67.03%,696,69.12%,10,0.99%,11,1.09%
1192,7634.0,137,93,67.88%,93,67.88%,96,70.07%,3,2.19%,0,0.00%
1193,,137,93,67.88%,93,67.88%,96,70.07%,3,2.19%,0,0.00%
1194,3482.0,662,435,65.71%,435,65.71%,444,67.07%,9,1.36%,0,0.00%
1195,,662,435,65.71%,435,65.71%,444,67.07%,9,1.36%,0,0.00%
1196,3495.0,383,324,84.60%,322,84.07%,326,85.12%,2,0.52%,2,0.52%
1197,,383,324,84.60%,322,84.07%,326,85.12%,2,0.52%,2,0.52%
1198,3505.0,445,337,75.73%,329,73.93%,337,75.73%,0,0.00%,8,1.80%
1199,,445,337,75.73%,329,73.93%,337,75.73%,0,0.00%,8,1.80%
1200,6439.0,119,87,73.11%,85,71.43%,90,75.63%,3,2.52%,2,1.68%
1201,,119,87,73.11%,85,71.43%,90,75.63%,3,2.52%,2,1.68%
1202,5352.0,170,121,71.18%,120,70.59%,124,72.94%,3,1.76%,1,0.59%
1203,,170,121,71.18%,120,70.59%,124,72.94%,3,1.76%,1,0.59%
1204,3522.0,161,112,69.57%,110,68.32%,115,71.43%,3,1.86%,2,1.24%
1205,,161,112,69.57%,110,68.32%,115,71.43%,3,1.86%,2,1.24%
1206,,"3,372","2,401",71.20%,"2,375",70.43%,"2,437",72.27%,36,1.07%,26,0.77%
1207,3532.0,92,48,52.17%,48,52.17%,52,56.52%,4,4.35%,0,0.00%
1208,,92,48,52.17%,48,52.17%,52,56.52%,4,4.35%,0,0.00%
1209,3541.0,146,73,50.00%,70,47.95%,75,51.37%,2,1.37%,3,2.05%
1210,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1211,,147,73,49.66%,70,47.62%,75,51.02%,2,1.36%,3,2.04%
1212,6936.0,81,40,49.38%,39,48.15%,42,51.85%,2,2.47%,1,1.23%
1213,,81,40,49.38%,39,48.15%,42,51.85%,2,2.47%,1,1.23%
1214,7893.0,150,73,48.67%,73,48.67%,74,49.33%,1,0.67%,0,0.00%
1215,,150,73,48.67%,73,48.67%,74,49.33%,1,0.67%,0,0.00%
1216,3569.0,176,85,48.30%,81,46.02%,86,48.86%,1,0.57%,4,2.27%
1217,,176,85,48.30%,81,46.02%,86,48.86%,1,0.57%,4,2.27%
1218,5103.0,127,61,48.03%,61,48.03%,62,48.82%,1,0.79%,0,0.00%
1219,,127,61,48.03%,61,48.03%,62,48.82%,1,0.79%,0,0.00%
1220,,773,380,49.16%,372,48.12%,391,50.58%,11,1.42%,8,1.03%
1221,6341.0,54,38,70.37%,38,70.37%,38,70.37%,0,0.00%,0,0.00%
1222,,54,38,70.37%,38,70.37%,38,70.37%,0,0.00%,0,0.00%
1223,7930.0,71,44,61.97%,38,53.52%,45,63.38%,1,1.41%,6,8.45%
1224,,71,44,61.97%,38,53.52%,45,63.38%,1,1.41%,6,8.45%
1225,3589.0,100,45,45.00%,45,45.00%,45,45.00%,0,0.00%,0,0.00%
1226,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1227,,102,45,44.12%,45,44.12%,45,44.12%,0,0.00%,0,0.00%
1228,3596.0,145,74,51.03%,73,50.34%,77,53.10%,3,2.07%,1,0.69%
1229,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1230,,147,74,50.34%,73,49.66%,77,52.38%,3,2.04%,1,0.68%
1231,,374,201,53.74%,194,51.87%,205,54.81%,4,1.07%,7,1.87%
1232,7744.0,96,57,59.38%,57,59.38%,65,67.71%,8,8.33%,0,0.00%
1233,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1234,,100,57,57.00%,57,57.00%,65,65.00%,8,8.00%,0,0.00%
1235,8083.0,40,35,87.50%,35,87.50%,38,95.00%,3,7.50%,0,0.00%
1236,,40,35,87.50%,35,87.50%,38,95.00%,3,7.50%,0,0.00%
1237,7678.0,80,60,75.00%,55,68.75%,64,80.00%,4,5.00%,5,6.25%
1238,,80,60,75.00%,55,68.75%,64,80.00%,4,5.00%,5,6.25%
1239,7685.0,25,20,80.00%,20,80.00%,22,88.00%,2,8.00%,0,0.00%
1240,,25,20,80.00%,20,80.00%,22,88.00%,2,8.00%,0,0.00%
1241,7737.0,120,67,55.83%,67,55.83%,81,67.50%,14,11.67%,0,0.00%
1242,,120,67,55.83%,67,55.83%,81,67.50%,14,11.67%,0,0.00%
1243,7750.0,70,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1244,,70,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1245,7777.0,56,32,57.14%,32,57.14%,32,57.14%,0,0.00%,0,0.00%
1246,,56,32,57.14%,32,57.14%,32,57.14%,0,0.00%,0,0.00%
1247,7909.0,117,86,73.50%,84,71.79%,99,84.62%,13,11.11%,2,1.71%
1248,,117,86,73.50%,84,71.79%,99,84.62%,13,11.11%,2,1.71%
1249,7910.0,106,58,54.72%,58,54.72%,71,66.98%,13,12.26%,0,0.00%
1250,,106,58,54.72%,58,54.72%,71,66.98%,13,12.26%,0,0.00%
1251,8359.0,99,63,63.64%,62,62.63%,72,72.73%,9,9.09%,1,1.01%
1252,,99,63,63.64%,62,62.63%,72,72.73%,9,9.09%,1,1.01%
1253,8216.0,44,18,40.91%,18,40.91%,20,45.45%,2,4.55%,0,0.00%
1254,,44,18,40.91%,18,40.91%,20,45.45%,2,4.55%,0,0.00%
1255,7510.0,136,82,60.29%,82,60.29%,83,61.03%,1,0.74%,0,0.00%
1256,,136,82,60.29%,82,60.29%,83,61.03%,1,0.74%,0,0.00%
1257,7513.0,144,20,13.89%,20,13.89%,23,15.97%,3,2.08%,0,0.00%
1258,,144,20,13.89%,20,13.89%,23,15.97%,3,2.08%,0,0.00%
1259,7540.0,121,61,50.41%,61,50.41%,66,54.55%,5,4.13%,0,0.00%
1260,,121,61,50.41%,61,50.41%,66,54.55%,5,4.13%,0,0.00%
1261,7542.0,123,94,76.42%,93,75.61%,99,80.49%,5,4.07%,1,0.81%
1262,,123,94,76.42%,93,75.61%,99,80.49%,5,4.07%,1,0.81%
1263,7546.0,49,39,79.59%,39,79.59%,42,85.71%,3,6.12%,0,0.00%
1264,,49,39,79.59%,39,79.59%,42,85.71%,3,6.12%,0,0.00%
1265,7574.0,104,89,85.58%,87,83.65%,93,89.42%,4,3.85%,2,1.92%
1266,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1267,,105,89,84.76%,87,82.86%,93,88.57%,4,3.81%,2,1.90%
1268,7582.0,78,66,84.62%,66,84.62%,76,97.44%,10,12.82%,0,0.00%
1269,,78,66,84.62%,66,84.62%,76,97.44%,10,12.82%,0,0.00%
1270,7586.0,101,71,70.30%,71,70.30%,79,78.22%,8,7.92%,0,0.00%
1271,,101,71,70.30%,71,70.30%,79,78.22%,8,7.92%,0,0.00%
1272,7587.0,90,56,62.22%,56,62.22%,56,62.22%,0,0.00%,0,0.00%
1273,,90,56,62.22%,56,62.22%,56,62.22%,0,0.00%,0,0.00%
1274,7588.0,105,65,61.90%,64,60.95%,67,63.81%,2,1.90%,1,0.95%
1275,,105,65,61.90%,64,60.95%,67,63.81%,2,1.90%,1,0.95%
1276,7647.0,151,131,86.75%,131,86.75%,131,86.75%,0,0.00%,0,0.00%
1277,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1278,,152,131,86.18%,131,86.18%,131,86.18%,0,0.00%,0,0.00%
1279,7649.0,181,121,66.85%,118,65.19%,127,70.17%,6,3.31%,3,1.66%
1280,,181,121,66.85%,118,65.19%,127,70.17%,6,3.31%,3,1.66%
1281,7665.0,179,109,60.89%,109,60.89%,127,70.95%,18,10.06%,0,0.00%
1282,,179,109,60.89%,109,60.89%,127,70.95%,18,10.06%,0,0.00%
1283,7666.0,267,193,72.28%,191,71.54%,200,74.91%,7,2.62%,2,0.75%
1284,,267,193,72.28%,191,71.54%,200,74.91%,7,2.62%,2,0.75%
1285,8205.0,412,156,37.86%,156,37.86%,179,43.45%,23,5.58%,0,0.00%
1286,,412,156,37.86%,156,37.86%,179,43.45%,23,5.58%,0,0.00%
1287,7672.0,95,56,58.95%,56,58.95%,64,67.37%,8,8.42%,0,0.00%
1288,,95,56,58.95%,56,58.95%,64,67.37%,8,8.42%,0,0.00%
1289,8207.0,222,111,50.00%,109,49.10%,142,63.96%,31,13.96%,2,0.90%
1290,,222,111,50.00%,109,49.10%,142,63.96%,31,13.96%,2,0.90%
1291,8358.0,129,100,77.52%,94,72.87%,112,86.82%,12,9.30%,6,4.65%
1292,,129,100,77.52%,94,72.87%,112,86.82%,12,9.30%,6,4.65%
1293,3728.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
