AUN,AverageDailyMembership(ADM),BasedonInstruction,BasedonTotal,FacilitiesAcquisition&Construction,Federal Revenue,GeneralFundBalance,Instruction,Local Revenue,MV/PIAidRatio,Non-instructional,Other Revenue,OtherFinancingUses,State Revenue,SupportServices,TotalExpenditures,TotalRevenues
112671603,6635.605,10796.52,17080.41,44469.6,962030.46,9463360.0,71641420.17,79291175.12,0.5404,1874203.56,3100348.0,10843544.84,28657998.12,28935248.29,113338886.5,112011551.7
112671803,3711.547,10165.84,17516.04,0.0,1140061.25,14088507.0,37731002.21,38286947.6,0.6172,1032010.04,1236462.0,7707905.28,24659388.61,18540686.11,65011603.64,65322859.46
112672203,2575.123,10271.54,18221.45,0.0,739871.31,5327202.0,26450476.04,30575687.75,0.563,1018100.53,19715.0,5496402.61,16637633.97,13957506.06,46922485.24,47972908.03
112672803,2051.038,9898.61,16043.0,0.0,1053754.0,4101326.0,20302430.0,24741989.0,0.556,584671.0,0.0,2634163.0,8769021.0,9383546.0,32904810.0,34564764.0
112673300,100.227,10128.37,22760.73,0.0,663189.0,-12967.0,1015135.98,1393683.0,0.8562,111264.58,0.0,0.0,11721.0,1154839.59,2281240.15,2068593.0
112673500,662.547,8850.57,15325.72,0.0,1521319.93,4904605.0,5863915.99,9065879.37,0.8562,987355.0,0.0,289511.42,230674.83,3013226.72,10154009.13,10817874.13
112674403,4101.761,10254.04,17734.25,0.0,855438.38,8449789.0,42059629.64,45747488.0,0.6142,1053052.64,0.0,10550579.83,24204391.04,19078373.82,72741635.93,70807317.42
112675503,5521.996,9751.85,16387.98,0.0,1090067.0,22069926.0,53849692.01,55675723.0,0.5914,1352701.0,26552.0,9448408.0,34514401.0,25843551.0,90494352.01,91306743.0
112676203,2703.286,11436.58,19499.78,360732.82,523785.02,21175356.0,30916358.2,35377042.78,0.5143,1259782.2,57682.12,4044822.35,18971302.24,16131788.97,52713484.54,54929812.16
112676403,4355.263,10041.81,18274.2,0.0,608557.65,10136303.0,43734708.95,46914236.76,0.5006,1181659.17,7255000.0,15162040.85,22122610.09,19510525.52,79588934.49,76900404.5
112676503,3137.084,9638.91,17590.73,0.0,395526.44,9134401.0,30238081.22,38500683.83,0.4946,954578.48,438906.91,6387001.57,17821343.2,17603941.85,55183603.12,57156460.38
112676703,4089.316,9759.72,19601.84,0.0,982234.83,12699298.0,39910564.4,45393632.11,0.5279,1220607.12,9852457.55,16912642.47,23858709.31,22114290.95,80158104.94,80087033.8
112678503,3275.913,10991.75,17677.38,0.0,735928.0,22216264.0,36008024.0,42249445.0,0.5505,894675.0,6550.0,4593425.0,15845053.0,16413451.0,57909575.0,58836976.0
112679002,8182.53,12040.21,19377.15,0.0,9254588.64,14856516.0,98519350.7,38374350.31,0.8562,1246658.35,8563200.0,20872452.05,99789251.27,37915636.37,158554097.5,155981390.2
112679107,1643.981,10801.19,16802.52,0.0,707954.0,615232.0,17756955.24,21849636.94,0.5826,600589.83,0.0,0.0,5152302.45,9265481.0,27623026.07,27709893.39
112679403,3193.947,11308.52,18137.68,0.0,636934.16,11499142.0,36118799.25,47502266.22,0.4169,1013411.52,0.0,5426332.26,10765220.7,15372251.11,57930794.14,58904421.08
113361303,3091.189,10969.64,19132.17,0.0,760783.65,20164972.0,33909217.93,40678029.86,0.4677,1180280.2,447475.5,7601068.63,17145475.5,16450587.11,59141153.87,59031764.51
113361503,1464.426,10985.86,17988.43,5636.2,992373.21,2526823.0,16087979.32,12260159.9,0.7565,347694.25,2600.0,3180894.92,13087591.09,6720519.51,26342724.2,26342724.2
113361703,4314.776,10287.59,16485.0,0.0,2011091.58,13589616.0,44388663.9,54045675.31,0.3662,1504910.96,22967.24,7066989.39,15203175.59,18168518.13,71129082.38,71282909.72
113362203,3131.727,9814.17,16710.2,0.0,1951024.85,11262447.0,30735299.44,33840325.97,0.5415,791962.1,12129.3,7453295.96,16529711.0,13351234.0,52331791.5,52333191.12
113362303,3072.919,10316.4,19260.12,149924.59,1632303.82,8690003.0,31701449.53,42744051.32,0.2237,1084853.34,7005.93,6118072.27,14155754.29,20130503.75,59184803.48,58539115.36
113362403,3931.724,9928.98,15872.92,0.0,861425.15,6146448.0,39038000.75,43814191.89,0.5106,1315416.01,-8440.0,4244905.29,19389791.57,17809598.83,62407920.88,64056968.61
113362603,4253.11,8998.77,16430.18,0.0,1186725.44,17105042.0,38272738.39,47938941.45,0.4586,1536267.16,48219.42,9050222.44,20843661.3,21020140.56,69879368.55,70017547.61
113362940,212.837,10200.21,17849.22,0.0,586223.76,931054.0,2170983.15,3932655.17,0.6969,159029.59,0.0,0.0,51929.6,1468962.65,3798975.39,4570808.53
113363103,7077.666,11005.7,17232.99,0.0,1224423.53,14726602.0,77894702.71,88583443.0,0.4022,1984019.22,84301.92,10564337.0,32885879.55,31526293.85,121969352.8,122778048.0
113363603,3085.571,10013.08,17188.97,0.0,528530.99,7752052.0,30896073.69,40426079.63,0.4106,1113255.06,0.0,6741637.34,12675270.57,14286832.12,53037798.21,53629881.19
113363807,988.273,16214.21,28589.28,0.0,4407228.48,275358.0,16024068.22,19288091.2,0.4672,186849.75,3533.76,2811161.15,4551049.54,9231933.29,28254012.41,28249902.98
113364002,11080.623,12255.89,20368.07,1299709.0,16731424.0,30133869.0,135802952.0,91653842.0,0.6969,2527343.0,4819841.0,17829759.0,113748373.0,68231121.0,225690884.0,226953480.0
113364403,3110.561,9769.42,18147.06,1930663.23,820209.48,18574723.0,30388363.9,38608533.01,0.3437,1222305.46,0.0,6270346.44,16008460.71,16635846.21,56447525.24,55437203.2
113364503,5902.265,8910.3,16754.2,68825.7,817759.85,14894949.0,52590932.44,77293770.41,0.367,1476166.35,42925.14,16027784.12,20341137.12,28724042.6,98887751.21,98495592.52
113365203,5518.816,9458.13,16039.19,0.0,1413197.79,19290382.0,52197701.17,61352989.26,0.4992,1513440.02,5005.38,11956089.97,26505423.99,22850104.18,88517335.34,89276616.42
113365303,1507.034,13572.45,26180.02,0.0,1273616.57,11484655.0,20454150.22,28409142.86,0.1556,819565.89,57582.37,6145709.88,8686449.44,12034761.42,39454187.41,38426791.24
113367003,3451.429,9600.58,16554.42,0.0,2264863.31,5950922.0,33135728.56,34825004.41,0.4407,1143407.69,1689.36,5363484.0,20047274.4,17493779.26,57136399.51,57138831.48
113369003,4093.761,9877.21,18596.84,58737.38,974341.0,18261757.0,40434946.93,53499814.19,0.4381,1525187.05,0.0,15505141.91,22162642.22,18606998.22,76131011.49,76636797.41
113380303,1479.318,8787.0,16714.26,0.0,356231.54,4471207.0,12998772.36,15596055.33,0.4879,755268.11,0.0,3159054.23,8800613.02,7812604.32,24725699.02,24752899.89
113381303,5018.019,9729.29,16084.73,0.0,1221015.5,7105771.0,48821770.48,53464212.93,0.4893,1455847.9,50341.01,8481804.03,24014577.94,21954044.16,80713466.57,78750147.38
113382303,2480.025,9640.36,17067.34,0.0,716390.98,7346354.0,23908323.31,29647527.72,0.4277,944778.05,480568.0,5142029.68,12573834.82,12332289.96,42327421.0,43418321.52
113384307,356.648,17569.79,26394.54,0.0,1912970.94,1351.0,6266229.21,5597997.93,0.5736,17552.61,50250.0,542378.51,1838860.52,2587397.86,9413558.19,9400079.39
113384603,5399.39,8077.01,13336.62,676056.36,5462492.43,19964836.0,43610917.39,22683677.27,0.829,1352663.22,0.0,5492675.89,48016291.23,20877324.04,72009636.9,76162460.93
113385003,2400.345,10212.36,16386.89,0.0,562901.33,4849474.0,24513183.95,23262612.2,0.4729,715728.38,0.0,2145410.27,15421817.1,11959870.53,39334193.13,39247330.63
113385303,3688.552,7886.64,15122.81,17614.64,1126153.43,6143392.0,29090284.83,36634419.57,0.5301,1075246.55,824735.0,10570761.67,15181648.13,15027360.53,55781268.22,53766956.13
114060392,389.984,5813.82,15998.94,0.0,814330.0,1290914.0,2267295.0,4888969.0,0.8983,351584.0,0.0,2547.0,131540.0,3617904.0,6239330.0,5834839.0
114060503,1162.729,10182.08,17038.03,0.0,402966.51,4030616.0,11839000.99,11264805.02,0.6836,401673.06,223544.0,1784791.53,7358581.69,5785144.42,19810610.0,19249897.22
114060557,745.793,11739.14,25150.24,174621.77,506152.0,2595975.0,8754966.42,14225149.71,0.4851,107249.93,1004461.02,1700000.0,3036290.88,8020036.27,18756874.39,18772053.61
114060753,7072.411,10553.01,16604.45,0.0,1203970.64,12112463.0,74635219.07,80402094.14,0.4767,1587404.76,109401.34,8073978.54,36644456.94,33136915.44,117433517.8,118359923.1
114060853,1438.311,12042.5,21818.15,191683.53,262447.0,8954947.0,17320860.28,21907119.52,0.409,761268.54,632.0,3918076.5,9561502.43,9189396.97,31381285.82,31731700.95
114061103,2515.965,12647.06,20506.25,0.0,1996121.79,4262722.0,31819554.47,33203817.9,0.5205,1019699.01,0.0,5075145.19,15808564.19,13678605.73,51593004.4,51008503.88
114061503,3418.768,10028.43,17304.64,0.0,634263.85,6340089.0,34284883.58,38189380.12,0.5776,857614.63,111.2,8693585.37,19580658.97,15324462.35,59160545.93,58404414.14
114062003,3954.065,11220.24,21288.46,463735.26,894528.31,19080115.0,44365549.06,51903166.03,0.5513,1644889.48,8326005.69,17198851.69,22395813.21,20502940.94,84175966.43,83519513.24
114062503,2490.651,11089.47,18670.75,0.0,628236.62,5163596.0,27620009.51,31200573.28,0.5761,783306.42,5141.21,5023980.26,14982399.51,13075018.63,46502314.82,46816350.62
114063003,4129.219,10182.86,17210.53,62101.72,1052990.99,7056056.0,42047260.24,51464597.53,0.4725,1807963.07,27887.59,7278047.71,18520568.77,19870672.14,71066044.88,71066044.88
114063503,2201.394,10824.05,19243.66,4932.0,583320.06,13970658.0,23828002.71,26391311.63,0.5197,851877.81,553.14,5170339.04,14721523.99,12507719.21,42362870.77,41696708.82
114064003,1393.358,13743.44,23574.88,0.0,417749.68,5692677.0,19149528.95,23179303.7,0.3255,784857.0,86841.51,2803311.3,9042308.04,10110556.75,32848254.0,32726202.93
114065503,4048.356,8838.44,15449.76,0.0,1501147.0,11809070.0,35781170.54,42227691.0,0.6057,1589346.09,0.0,7759422.37,17434837.0,17416173.04,62546112.04,61163675.0
114066503,1665.886,11470.09,19701.85,0.0,505407.71,3949761.0,19107864.92,22666875.66,0.4104,744792.86,3102.93,2763900.26,9778986.01,10204480.64,32821038.68,32954372.31
114067002,18871.16,8435.51,15085.12,5487716.27,21400934.16,57140372.0,159187806.6,47972175.81,0.8983,3067534.63,647536.22,41066722.3,202182381.8,75863964.56,284673744.4,272203028.0
114067107,499.414,11768.18,19928.36,11152.11,534548.0,250000.0,5877193.39,6722006.12,0.8476,69468.33,34911.11,65000.0,2568177.19,3929685.79,9952499.62,9859642.42
114067503,2101.258,11315.21,18378.97,0.0,593727.61,3850635.0,23776173.88,29001424.37,0.4658,1258727.32,0.0,3507271.41,9292130.82,10076782.84,38618955.45,38887282.8
114068003,1452.122,12373.26,22430.96,0.0,590808.18,4015705.0,17967487.43,21367640.71,0.4494,480203.41,0.0,5087951.17,10386869.98,9036841.78,32572483.79,32345318.87
114068103,3347.099,11176.78,21523.28,0.0,978972.16,11000483.0,37409802.68,47155684.05,0.43,811290.85,9733216.0,16407571.84,16325974.2,17411881.65,72040547.02,74193846.41
114069103,6140.234,9900.41,16933.52,0.0,1302556.12,18196785.0,60790857.91,80078983.99,0.4553,2435081.24,186899.83,12271539.17,24442370.39,28478323.65,103975802.0,106010810.3
114069353,1975.041,10552.19,19089.24,13451.61,784486.33,8840695.0,20841017.75,28894648.92,0.3902,989541.95,3151.1,3924374.42,6976233.0,11933655.33,37702041.06,36658519.35
114514135,653.049,7574.04,13980.77,220635.0,742199.0,1222303.0,4946218.19,8470876.0,0.7239,373509.24,0.0,316725.0,59506.0,3273040.92,9130128.35,9272581.0
115210503,2593.287,11401.02,19438.28,0.0,608416.0,9589336.0,29566121.05,32106236.91,0.4981,990226.19,0.0,5252384.23,18887353.2,14600313.24,50409044.71,51602006.11
115211003,1346.98,9885.61,17655.63,0.0,199964.61,6234369.0,13315713.54,18825691.15,0.4405,1056615.7,8300.0,3204361.55,4971136.44,6205088.79,23781779.58,24005092.2
115211103,5292.455,8939.77,15669.16,0.0,1972067.35,16249437.0,47313340.17,58098120.37,0.5346,1411307.32,0.0,8651796.2,26750857.63,25551858.82,82928302.51,86821045.35
115211603,9447.93,7984.79,14570.76,178227.0,1135884.0,21315539.0,75439741.0,105860996.0,0.3136,2540363.0,29833.0,12699844.0,31553481.0,46805321.0,137663496.0,138580194.0
115211657,472.291,9638.32,18319.32,0.0,432055.0,1343232.0,4552091.16,6430412.82,0.4452,21685.85,20141.52,422294.84,1469439.63,3655977.43,8652049.28,8352048.97
115212503,2759.668,9274.83,15364.55,154602.0,539177.07,11433929.0,25595449.97,29505740.93,0.4735,773352.39,103048.87,4248624.14,12579676.74,11629030.99,42401059.49,42727643.61
115216503,4427.165,9349.4,16134.29,18787.43,692351.76,16049226.0,41391328.95,53255411.21,0.4427,2185633.68,3500.0,8881681.93,17504684.12,18951733.72,71429165.71,71455947.09
115218003,3450.09,8883.86,14061.12,100044.68,1219279.19,11886743.0,30650115.43,29761760.32,0.5619,766068.46,0.0,3556339.22,19928088.62,13439559.28,48512127.07,50909128.13
115218303,2185.657,9191.09,16320.77,0.0,279339.0,6926102.0,20088567.24,26279879.85,0.365,835056.88,0.0,3864262.52,10511546.23,10883712.41,35671599.05,37070765.08
115219002,7917.25,9333.1,15463.96,618802.63,1788805.64,12454567.0,73892456.44,87236653.47,0.4016,2077628.9,279864.0,8640063.18,32509608.12,37203054.37,122432005.5,121814931.2
115220001,231.069,5198.62,10373.65,186581.0,14051.0,1156513.0,1201241.0,2878546.0,0.425,325.0,0.0,307923.0,4982.0,700960.0,2397030.0,2897579.0
115220002,9251.727,5594.88,15351.74,0.0,4190106.47,11795163.0,51762296.35,138594861.0,0.425,2122401.79,68274.56,40647180.1,418157.59,47498207.12,142030085.4,143271399.6
115220003,828.979,10437.88,15462.49,0.0,638815.0,4097153.0,8652782.0,12982728.0,0.2864,47242.0,0.0,0.0,25589.0,4118059.0,12818083.0,13647132.0
115221402,13050.855,9749.78,15826.14,0.0,4078499.55,22974977.0,127242934.2,147199177.2,0.425,3466827.0,7158912.83,20516250.77,49398415.67,55318703.2,206544715.2,207835005.3
115221607,1011.272,11908.35,20959.96,0.0,541528.71,1163937.0,12042579.29,17258215.45,0.416,38307.41,0.0,2214015.0,3008410.02,6901322.12,21196223.82,20808154.18
115221753,3572.075,9750.48,17650.18,0.0,972317.28,9028472.0,34829454.61,49497992.52,0.2531,1676974.54,1854284.0,6292711.45,11734780.48,20248628.4,63047769.0,64059374.28
115222343,218.326,8632.99,14409.98,0.0,236679.01,1939227.0,1884805.61,3529623.35,0.7496,13882.17,0.0,70600.0,30639.3,1176784.7,3146072.48,3796941.66
115222504,1022.768,11928.84,29068.53,0.0,603511.46,2236820.0,12200431.25,9829889.28,0.598,446152.1,9115158.4,10673902.94,10379539.94,6409876.58,29730362.87,29928099.08
115222752,7804.352,12247.32,19930.05,0.0,13350906.38,14306062.0,95582433.0,58119436.5,0.7496,1176164.35,17091.44,21659840.0,80292333.27,37122725.1,155541162.5,151779767.6
115223050,209.502,9936.05,13902.65,0.0,168714.0,2545033.0,2081622.0,2898897.0,0.7496,0.0,0.0,18890.0,25295.0,812121.0,2912633.0,3092906.0
115224003,3834.518,10466.03,16706.93,0.0,774333.92,19293996.0,40132177.33,39763594.52,0.4486,1072903.35,49705.94,3633420.58,21584504.52,19224519.03,64063020.29,62172138.9
115226003,2532.281,9948.05,18608.03,27551.31,1058622.09,13749861.0,25191254.08,30482534.21,0.5375,1378082.09,69345.04,6249281.35,16441114.7,14274600.03,47120768.86,48051616.04
115226103,815.407,10827.72,18401.37,20400.0,233838.9,3404091.0,8829000.0,8218382.23,0.6024,321324.48,0.0,1537823.95,6840837.52,4296055.97,15004604.4,15293058.65
115227010,186.881,9172.31,14769.12,0.0,0.0,291112.0,1714130.0,2908763.0,0.7496,54012.0,0.0,0.0,30223.0,991926.0,2760068.0,2938986.0
115227871,2967.175,10301.31,13030.26,0.0,1399315.0,9575411.0,30565791.81,41676870.0,0.425,278763.0,0.0,0.0,81089.0,7818496.7,38663051.51,43157274.0
115228003,1555.231,9677.35,15739.62,0.0,1498751.0,-2642364.0,15050515.4,7755070.58,0.8268,166290.18,0.0,2829494.9,14712754.17,6432437.92,24478738.4,23966575.75
115228303,3176.334,10422.36,19598.07,0.0,910565.36,12614913.0,33104911.37,40030858.47,0.3601,1080800.55,10164769.65,13879564.37,11163919.27,14184748.82,62250025.11,62270112.75
115229003,1176.981,10728.93,16902.31,0.0,521114.54,7988396.0,12627741.02,9403037.16,0.6249,448773.3,0.0,1091012.32,10202065.85,5726176.43,19893703.07,20126217.55
115503004,787.284,10267.9,18277.13,9480.12,141407.9,1294124.0,8083756.18,7219416.78,0.5816,418592.68,0.0,1590912.39,7017707.7,4286551.12,14389292.49,14378532.38
115504003,1094.268,11564.43,24576.73,47983.9,435216.04,5869888.0,12654583.65,8632075.6,0.6464,453440.8,7099037.99,8549997.52,10409220.47,5187520.86,26893526.73,26575550.1
115506003,1832.266,9867.06,17147.26,0.0,335130.0,13995853.0,18079070.01,16601230.77,0.5738,539186.0,0.0,3241742.63,15533361.96,9558338.81,31418337.45,32469722.73
115508003,2482.018,9429.15,16822.26,0.0,679229.72,12714229.0,23403326.2,21483328.04,0.587,401144.63,0.0,5482296.08,18339622.36,12466373.64,41753140.55,40502180.12
115674603,3312.369,8473.79,14974.86,272513.29,483249.77,5257927.0,28068326.81,31392140.64,0.5034,1512210.53,169218.27,4653249.91,16529976.42,15095967.07,49602267.61,48574585.1
116191004,695.907,10561.38,18841.21,0.0,268852.49,1465743.0,7349741.64,6525044.51,0.5621,283456.76,0.0,975047.26,6007602.45,4503481.4,13111727.06,12801499.45
116191103,3012.774,10148.21,21971.94,3100040.03,1372765.16,11598696.0,30574271.76,19545235.82,0.6376,1010153.49,17618427.34,18154421.57,25068882.81,13357594.74,66196481.59,63605311.13
116191203,1645.316,9542.76,16546.37,0.0,711511.46,13149085.0,15700859.31,15290673.27,0.484,755131.66,17657.0,2265185.08,10560835.65,8502830.46,27224006.51,26580677.38
116191503,1970.747,9276.16,16107.02,0.0,441734.23,10854541.0,18280965.41,18333674.93,0.4911,698581.48,0.0,3019353.5,12141972.02,9743967.87,31742868.26,30917381.18
116191757,622.602,8877.66,14537.7,0.0,162647.0,1387435.0,5527249.0,7253333.0,0.5279,230341.0,19653.0,430854.0,1399708.0,2862755.0,9051199.0,8835341.0
116195004,701.649,11409.24,19559.67,0.0,274999.0,5160090.0,8005282.0,5931032.0,0.5824,277924.0,380088.0,337331.0,6911140.0,5103484.0,13724021.0,13497259.0
116197503,1418.739,9125.57,16142.65,348644.69,460398.48,1781065.0,12946804.39,13188893.25,0.5511,612164.33,0.0,1912718.24,8981518.71,7081874.72,22902206.37,22630810.44
116471803,2451.173,10155.92,19214.52,0.0,1680559.12,7968120.0,24893917.42,23694795.59,0.4097,1009965.22,6797495.04,9722603.6,14925252.72,11471616.23,47098102.47,47098102.47
116493130,69.426,9383.78,17350.48,0.0,0.0,86159.0,651478.61,1100071.0,0.626,0.0,0.0,0.0,0.0,553095.73,1204574.34,1100071.0
116493503,1139.995,9367.82,20146.76,0.0,426556.07,5035293.0,10679266.76,8415764.58,0.6586,438877.19,3634277.77,5245785.28,11338348.33,6603279.2,22967208.43,23814946.75
116495003,2056.747,9678.86,17613.29,2837595.32,1016251.59,4042214.0,19906968.28,16652039.6,0.626,821349.75,253440.44,1963078.05,16711877.52,10697092.32,36226083.72,34633609.15
116495103,1504.444,9126.6,13574.91,0.0,705519.21,1763519.0,13730458.62,5293786.94,0.785,498887.64,93314.0,973110.63,14246464.93,5220240.89,20422697.78,20339085.08
116495207,97.381,11077.46,19704.26,0.0,92701.0,195532.0,1078733.73,1361899.0,0.7519,4060.0,0.0,26658.91,464220.73,809367.59,1918820.23,1918820.73
116496503,2373.398,8772.8,12973.02,0.0,1323408.89,4390336.0,20821342.22,6931995.52,0.7786,674178.26,33324.16,172497.02,20233964.99,9122123.19,30790140.69,28522693.56
116496603,3024.067,10836.52,16028.01,0.0,2000797.8,9631287.0,32770369.41,22186413.01,0.6741,577020.93,8861.96,3323851.64,23054417.47,11798545.11,48469787.09,47250490.24
116498003,1534.294,8621.24,15643.14,610425.05,791035.25,9785080.0,13227514.67,12905562.31,0.5656,383796.15,9883052.0,3057111.67,11271940.4,6722321.13,24001168.67,34851589.96
116555003,2204.878,9770.43,18982.49,0.0,1317483.46,7372559.0,21542601.23,18718810.0,0.6164,576901.85,0.0,10219353.61,17749142.07,9515225.72,41854082.41,37785435.53
116557103,2681.364,9422.0,16044.6,0.0,1070697.26,8996747.0,25263810.34,26155812.21,0.5273,933550.21,4058.4,3242400.0,15951814.17,13581646.28,43021406.83,43182382.04
116604003,1991.633,10383.25,18004.09,0.0,618942.39,6340929.0,20679627.34,26049396.0,0.4143,1040197.1,10438.33,3359768.16,9180215.04,10777943.72,35857536.32,35858991.76
116605003,2099.347,8923.95,14998.11,0.0,597448.85,9174180.0,18734470.27,17011811.29,0.5678,568944.08,11150.7,2053669.61,14435030.66,10129151.41,31486235.37,32055441.5
116606707,242.952,16072.03,28807.44,671348.24,160730.0,727579.0,3904731.7,5907534.71,0.5687,17308.13,0.0,171441.25,1053063.57,2233994.91,6998824.23,7121328.28
117080503,2072.186,10990.37,19007.35,349907.28,740537.5,10785245.0,22774094.6,17521577.59,0.6725,652487.19,0.0,4243470.29,20989354.96,11366806.6,39386765.96,39251470.05
117080607,198.061,12358.78,22306.85,0.0,158270.0,1097137.0,2447792.0,3392706.0,0.6156,8484.0,0.0,727175.0,927160.0,1234666.0,4418117.0,4478136.0
117081003,884.279,10898.71,17667.43,0.0,594944.62,5211106.0,9637497.36,4586287.85,0.7073,451692.7,0.0,934845.68,10927598.45,4598901.56,15622937.3,16108830.92
117083004,745.624,10893.49,18372.3,0.0,321419.24,5337435.0,8122444.91,4876349.03,0.6639,258254.06,0.0,734000.24,9011888.32,4584127.02,13698826.23,14209656.59
117086003,1096.578,10250.24,16836.26,650.0,277447.03,592520.0,11240189.19,8663154.16,0.6798,482292.73,0.0,842892.94,10147971.23,5896250.31,18462275.17,19088572.42
117086503,1578.28,10327.06,17591.45,146476.61,578157.49,3651704.0,16298985.6,12015896.91,0.6282,635860.48,8891.11,2779057.65,13756779.38,7903860.3,27764240.64,26359724.89
117086653,1493.18,9561.0,22650.34,610.0,459190.0,7327365.0,14276293.89,9272612.51,0.6403,527877.05,8920000.0,11457236.86,15169234.0,7559016.99,33821034.79,33821036.51
117089003,1323.849,9500.65,24038.03,0.0,500816.05,6171874.0,12577421.07,11346330.05,0.6194,435491.17,9204382.0,11897977.0,12855026.35,6911839.04,31822728.28,33906554.45
117412003,1667.585,8924.85,15671.15,0.0,494582.33,4758793.0,14882949.41,11192435.18,0.6339,805789.36,144022.88,2828925.0,14203581.14,7615310.26,26132974.03,26034621.53
117414003,2448.003,10393.26,16960.84,0.0,672141.15,6986043.0,25442726.78,18377336.69,0.6396,759647.7,41945.5,3779881.56,23527714.36,11537935.92,41520191.96,42619137.7
117414203,1592.724,8543.65,14876.3,0.0,357494.08,6547109.0,13607672.95,16208629.32,0.4586,671904.89,13550.0,2751245.9,7014713.35,6663021.39,23693845.13,23594386.75
117414807,145.953,8583.29,12936.32,0.0,100377.0,36756.0,1252756.85,1338078.77,0.5529,0.0,0.0,31500.0,449638.39,603837.31,1888094.16,1888094.16
117415004,881.807,10841.13,18667.91,0.0,402638.18,5608819.0,9559786.18,6884292.13,0.626,599796.21,110588.6,1924015.88,8728535.97,4377891.79,16461490.06,16126054.88
117415103,1981.529,8681.46,14915.19,34610.32,388618.33,3700981.0,17202569.03,16861833.74,0.5502,563715.05,0.0,3584040.29,12659535.92,8169941.92,29554876.61,29909987.99
117415303,1065.259,9728.02,16807.58,0.0,284793.35,2346080.0,10362861.47,10693134.51,0.5497,713972.86,0.0,1603214.02,7222685.9,5224381.98,17904430.33,18200613.76
117416103,1320.094,9171.1,14989.57,0.0,429342.13,974193.0,12106712.31,8241545.16,0.6602,518880.99,0.0,1804579.52,10749028.24,5357462.51,19787635.33,19419915.53
117417202,4987.507,10496.07,18134.39,41959.94,6247035.0,16993281.0,52349239.04,36650669.86,0.6621,1408111.82,359724.0,8875307.8,46801639.0,27770766.84,90445385.44,90059067.86
117576303,663.592,13804.72,22861.24,26199.61,200472.49,2136073.0,9160703.38,9427637.55,0.2998,388720.12,26199.61,529759.21,5201640.42,5065151.81,15170534.13,14855950.07
117596003,2200.68,9502.4,15117.34,42113.0,934435.33,9951776.0,20911742.42,12422404.31,0.7131,688597.55,24000.0,2115475.05,20718020.54,9510491.7,33268419.72,34098860.18
117597003,1872.722,9522.31,17118.6,0.0,697090.38,9973099.0,17832641.7,15860136.77,0.5549,719754.3,0.0,3865972.3,16176460.72,9640018.65,32058386.95,32733687.87
117598503,1562.509,9139.66,16567.43,8500.0,520311.0,6410745.0,14280807.03,14706765.6,0.5249,442235.79,5111.49,3314767.3,10884578.87,7840451.91,25886762.03,26116766.96
118400001,463.398,6692.46,19191.47,2347886.54,407078.12,1394840.0,3101270.87,6649692.55,0.6614,29616.17,0.0,28790.05,90841.28,3385724.24,8893287.87,7147611.95
118401403,2856.394,9359.02,14378.59,0.0,596860.26,944802.0,26733035.08,23264486.66,0.4772,1098796.4,0.0,2506299.0,15116895.44,10732780.08,41070910.56,38978242.36
118401603,2575.172,9159.15,15660.41,9300.0,881064.29,3553979.0,23586391.56,26161552.88,0.4344,1162637.81,0.0,5560959.9,12718260.26,10008954.32,40328243.59,39760877.43
118402603,2408.147,8419.31,13077.86,0.0,1899551.59,4141818.0,20274938.35,9819445.69,0.7579,1013098.05,50000.0,1608447.11,19557215.08,8596936.33,31493419.84,31326212.36
118403003,2149.333,9881.93,15247.77,0.0,910009.3,777476.0,21239559.3,15707715.23,0.6959,597340.73,0.0,2353503.0,15350049.19,8582121.61,32772524.64,31967773.72
118403302,11788.623,8392.91,12924.99,25652.0,8932455.97,10727925.0,98940904.96,64319744.99,0.6591,2610936.94,14337.19,13816983.52,83386046.73,36973400.25,152367877.7,156652584.9
118403903,1852.659,10668.92,17180.9,0.0,356000.21,3869648.0,19765878.34,17117628.7,0.4744,716908.81,7031.0,2117639.53,13344530.29,9229921.71,31830348.39,30825190.2
118406003,1053.618,12318.78,19274.23,0.0,327723.0,2742624.0,12979292.0,7293264.0,0.5796,396188.0,0.0,876137.0,11807539.0,6056062.0,20307679.0,19428526.0
118406602,3295.716,9333.2,16169.48,0.0,1511196.06,6092280.0,30759577.58,30070596.04,0.5828,958265.25,6647.71,6205953.81,20525763.02,15366212.74,53290009.38,52114202.83
118408607,447.759,13097.18,22301.47,0.0,372355.0,5209.0,5864380.3,7690957.01,0.6352,39362.41,0.0,645780.0,1922372.99,3436163.34,9985686.05,9985685.0
118408707,481.494,8067.81,14954.38,621461.3,190962.0,0.0,3884601.24,5640893.59,0.5666,43642.76,0.0,28010.35,1318589.92,2622729.86,7200445.51,7150445.51
118408852,7944.479,10480.8,16116.0,0.0,5576690.08,5335165.0,83264483.18,70144013.62,0.6614,2530714.03,7742.56,12186397.76,53002687.97,30051605.03,128033200.0,128731134.2
118409203,2279.898,10131.37,16208.95,0.0,865812.55,2764651.0,23098484.66,19317404.6,0.5975,774463.6,0.0,2553837.63,15880699.79,10527970.39,36954756.28,36063916.94
118409302,5165.193,10903.26,14997.79,0.0,3561315.3,-985125.0,56317447.89,37674272.12,0.6548,981668.58,151176.31,2779355.99,35022652.17,17387982.4,77466454.86,76409415.9
