AUN,AverageDailyMembership(ADM),BasedonInstruction,BasedonTotal,FacilitiesAcquisition&Construction,Federal Revenue,GeneralFundBalance,Instruction,Local Revenue,MV/PIAidRatio,Non-instructional,Other Revenue,OtherFinancingUses,State Revenue,SupportServices,TotalExpenditures,TotalRevenues
113385003,2454.444,9086.26,14879.72,0,546643.65,4936338,22301723.83,21768737.14,0.4828,746362.28,9006.75,2258220.05,14720924.19,11215122.1,36521428.26,37045311.73
113385303,3655.737,7475.99,13571.42,21010.4,1114981.76,8124681,27330257.65,35353866.49,0.519,1048007.89,128655,8243044.59,14377250.37,12971237.95,49613558.48,50974753.62
114060392,461.134,5362.6,12938.59,0,920692,1633860,2472879,5370519,0.898,382702,0,5946,138109,3104895,5966422,6429320
114060503,1152.285,9705.38,16533.37,0,375577.49,4552375,11183363.2,11160362.9,0.6712,396463.01,245954.11,1656274.73,7045743.78,5815048.95,19051149.89,18827638.28
114060557,772.473,11043.98,21085.14,0,475708,2580536,8531180.09,13312122.7,0.4836,107366.16,34603.66,111056,2862203.15,7538097.51,16287699.76,16684637.51
114060753,7110.887,10117.02,16004.29,22506.25,1088362.62,11180714,71941015.85,75823722.86,0.4723,1566252.35,102764,7747456.96,35495909.32,32527493,113804724.4,112510758.8
114060853,1422.781,12318.56,22674.7,55363,286544.96,8574969,17526615.3,21323268.21,0.4236,654409.61,0,4835901.42,9850324.85,9188839.31,32261128.64,31460138.02
114061103,2545.015,11937.94,19397.05,0,1670503.07,4846078,30382233.65,32208272.4,0.5242,957292.47,0,5047408.95,15349707,12978845.56,49365780.63,49228482.47
114061503,3457.121,9577.35,19839.53,0,870518.56,7122962,33110056.47,36625961.73,0.5666,757037.63,14328477,20043835.29,18906621.94,14676728.97,68587658.36,70731579.23
114062003,4011.678,10471.09,19982.46,426942.48,804202.61,19741618,42006631.23,52072481.21,0.5437,1504818.19,6528791.1,16698728.49,21718063.97,19526085.4,80163205.79,81123538.89
114062503,2525.795,10593.16,18158.52,0,444749.63,4849560,26756145.61,30226530.23,0.5757,723803.34,0,5692984.07,14989326.46,12691759.57,45864692.59,45660606.32
114063003,4225.683,9674.09,16395.27,14430,887455.7,7070497,40879623.56,50080553.88,0.4655,1745592.72,23708.4,7503853.16,18289514.55,19137733.09,69281232.53,69281232.53
114063503,2212.997,10501.14,19134.18,60996,749689.34,14624055,23238991.64,25946337.19,0.5211,829376.37,2003.59,6387966.04,14514394.56,11826545.32,42343875.37,41212424.68
114064003,1369.613,13565.08,23709.21,205875.9,251757.34,5850449,18578905.47,22886950.45,0.3208,756103.7,205875.9,3029712.09,8818612.26,9901846.21,32472443.37,32163195.95
114065503,3877.386,8906.4,15450.23,0,1198060,13193065,34533535.57,40735492,0.6016,1526909.1,0,7334386.7,16755274,16511661.91,59906493.28,58688826
114066503,1691.611,10705.93,19139.75,0,350065.26,3836203,18110276.95,22021635.62,0.4158,752273.81,197374.37,2954688.78,9754919.95,10559778.28,32377017.82,32323995.2
114067002,18712.825,8316.04,13611.84,3207319.46,25182100.39,72017997,155616538.9,45925389.91,0.898,3006995.82,647630.59,22377907.23,193676729.2,70507142.69,254715904.1,265431850.1
114067107,462.421,12136.47,20324.23,144495,515961,315000,5612159.14,6439410.2,0.8466,14381.36,43235.47,55000,2397065.34,3572317.51,9398353.01,9395672.01
114067503,2086.032,11241.01,18251.95,0,271820.5,3554934,23449101,27993174.18,0.4533,1250036.22,493,3725276.29,8889722.88,9649742.08,38074155.59,37155210.56
114068003,1467.582,12228.5,21033.36,0,635290.75,4246386,17946324.38,20083655.26,0.4341,483046.64,0,3458537.22,10171787.66,8980269.53,30868177.77,30890733.67
114068103,3252.598,11221.41,20992.81,0,1016809.19,8837642,36498746.03,46407693.89,0.4459,803727.9,7006485.4,13604882.34,15741666.51,17373803.8,68281160.07,70172654.99
114069103,6128.354,9573.9,16418.07,0,1309451.06,16430564,58672260.92,77926569.33,0.463,2410301.45,244673.25,12734998.65,23649489.81,26798192.22,100615753.2,103130183.5
114069353,1973.313,10033.3,18220.14,24308.53,405360.67,9874131,19798848.68,27758289.61,0.389,991297.34,392419.2,3728455.19,6585900.89,11411127.89,35954037.63,35141970.37
114514135,652.989,6883.39,12872.98,66188,716168,1100566,4494779.6,7732222,0.7314,225260,0,316725,70844,3302965,8405917.6,8519234
115210503,2591.184,10800.37,18791.59,0,533775,8596375,27985745.03,30658308.89,0.5153,933197.94,0,5993756.34,18612695.3,13779777.48,48692476.79,49804779.19
115211003,1329.056,9333.05,18530.58,7508.56,118132.42,5904562,12404148.61,18503515.38,0.4594,965415.67,3840,5280882.34,4595124.96,5970225.49,24628180.67,23220612.76
115211103,5164.512,8745.86,16681.81,0,1702522.29,12420166,45168106.74,55420620.19,0.5256,1312705.66,0,14191983.63,26077751.4,25480624.47,86153420.5,83200893.88
115211603,9206.629,7917.99,14220.24,321635,1046422,20661234,72897996,102469714,0.2995,2444294,3663,11845849,30903551,43410659,130920433,134423350
115211657,476.989,8783.32,16410.35,0,414787.5,1643232,4189545.61,6264203.95,0.4384,22024.23,6600.48,386366.14,1291962.32,3229618.27,7827554.25,7977554.25
115212503,2800.419,8933.7,14092.62,206456.14,418196.17,11887344,25018104.84,28354773.51,0.4698,716377.56,702845,3536177.53,12218279.77,9988126.97,39465243.04,41694094.45
115216503,4277.475,9301.46,15679.7,14814.32,560563.65,16022445,39786778.09,50008471.41,0.3759,1926722.45,640,7133774.53,16788201.26,18207449.77,67069539.16,67357876.32
115218003,3490.311,8682.98,15105.01,0,1168192.65,9488782,30306301.04,28958007.14,0.5621,771601.5,2872000,8281882.25,19059053.71,13361413.95,52721198.74,52057253.5
115218303,2171.091,8790,15906.72,0,256134,5519591,19083891.94,25971418.46,0.3669,874204.83,0,3683937.53,10372981.28,10892899.77,34534934.07,36600533.74
115219002,7961.902,8866.69,15849.25,167569.87,1511071.48,13009891,70595711.4,83303510.94,0.4065,2047905.24,258787.01,21546505.03,31907150.2,31832484.41,126190176,116980519.6
115220001,209.054,4929.69,16946.95,1592908,4325,644552,1030571,2489453,0.412,700,3051852,249931,2761,668717.96,3542827.96,5548391
115220002,8921.485,6888.18,14375.11,0,3676106.45,10821541,61452823.26,125496591.3,0.412,2036630.19,4565.21,23745474,491180.83,41012416.1,128247343.6,129668443.7
115220003,829.187,9215.95,13752.51,0,550849,3456506,7641750,11821028,0.306,49462,0,0,22223,3712189,11403401,12394100
115221402,12659.817,9793.78,15581.15,0,3144602.16,21676824,123987402,141078936.4,0.412,3163359.36,4816113.38,16199010.72,48085954.94,53904686.62,197254458.7,197125606.9
115221607,1044.85,10828.04,19227.14,0,622622.13,1552006,11313678.02,16387665.41,0.4074,38304.46,1571.47,1829416.75,2680895.18,6908077.38,20089476.61,19692754.19
115221753,3497.806,9617.04,18121.78,0,877835.43,7948692,33638549.3,48346927.68,0.2529,1595893.57,2514976.7,8096014.1,11560914.79,20056021.33,63386478.3,63300654.6
115222343,208.885,7190.51,14023.95,0,240460,1334915,1501989,3276517,0.7507,9945,0,65488,32566,1351971,2929393,3549543
115222504,1082.022,11519.72,19883.1,8394.93,298327.33,2039085,12464586.75,9897876.2,0.5868,448614.23,317,1934341.61,10213092.51,6658019.3,21513956.82,20409613.04
115222752,7736.822,12594.98,20348.5,0,13664403.98,17773490,97445097.29,54496532.46,0.7507,1350282.2,38613.69,20296074.81,78688288.21,38341287.48,157432741.8,146887838.3
115223050,214.086,9448.25,12763.83,0,165792,2364760,2022737,2565526,0.7507,0,38290,4418,19614,705402,2732557,2789222
115224003,3869.338,9865.98,16043.2,0,658855.45,21184879,38174823.73,39003755.44,0.4451,1072592.52,474730.44,3705808,21540874.75,19123347.35,62076571.6,61678216.08
115226003,2484.457,9924.32,18217.64,30809.3,1017246.65,12884552,24656535.69,28796104.53,0.5411,1445200.79,373738.63,5701118.53,16019550.17,13427288.89,45260953.2,46206639.98
115226103,817.657,10979.94,18008.93,113900.38,190109.08,3115637,8977824.37,7729752.02,0.4016,319706.63,0,1237706.06,6606840.34,4075988.65,14725126.09,14526701.44
115227010,197.422,8894.82,14481.11,0,0,112194,1756033.87,2847826.24,0.7507,37119.24,0,115282,40263.66,950455.16,2858890.27,2888089.9
115227871,1994.948,9101.96,11766.07,0,831237,5323149,18157927.36,25831857,0.412,25029.79,0,0,0,5289739.84,23472696.99,26663094
115228003,1558.136,9000,14956.73,0,1110583.26,-2130202,14023230.28,6980657.32,0.8056,178866.49,0,2468414,14429537.02,6634108.6,23304619.37,22520777.6
115228303,3131.968,10113.49,16187.19,12937.5,720524.83,12594826,31675135.68,37827988.76,0.3445,1094683.39,468763.89,4166713.67,10763689.83,13748293.14,50697763.38,49780967.31
115229003,1200.586,10089.99,16370.58,557972.72,520374.35,7755880,12113898.19,9297668.93,0.6321,374751.16,9300,1092426.38,10176358.77,5515238.57,19654287.02,20003702.05
115503004,776.2,9883.15,17712.94,12434.56,112459,1304880,7671299.27,6997802.06,0.5874,405597.92,0,1580127.04,6817884.73,4079327.76,13748786.55,13928145.79
115504003,1128.661,10588.44,25544.44,0,423635.21,6187864,11950762.47,8453788.42,0.6255,421330.53,10146215.83,11556692.81,10192468.71,4902224.48,28831010.29,29216108.17
115506003,1846.801,10168.98,17222.74,0,293492.99,13587468,18780074.44,16266174,0.5707,451712.57,0,3296019.56,15160086.81,9279159.08,31806965.65,31719753.8
115508003,2493.365,8849.81,14990.85,0,759554.42,13618642,22065814.65,20798979.92,0.5876,386971.27,0,2932977.83,18116287.55,11991897.14,37377660.89,39674821.89
115674603,3281.614,8137.07,14452.58,0,381066.94,6160951,26702716.01,30244663.43,0.4992,1394363.95,3002.7,4719303.87,16130350.51,14611392.73,47427776.56,46759083.58
116191004,718.264,10011.78,17762.99,0,196950.16,1775973,7191100.64,6235876.97,0.569,295529.15,130018.56,1075160.9,5880284.7,4196726.99,12758517.68,12443130.39
116191103,3043.347,9685.34,15122.8,1510481.35,1278569.87,13266037,29475859.23,19109117.51,0.643,933868.73,336699.11,964266.64,24472918.95,13139444.93,46023920.88,45197305.44
116191203,1641.685,9176.13,15690.19,0,523464.67,13762507,15064311.83,14780565.71,0.4996,675455.36,13539.99,2181087.15,10324448.25,7837495.17,25758349.51,25642018.62
116191503,1939.23,8841.23,21221.55,0,443296.21,11680028,17145175.96,18032213.81,0.4839,671027.79,9997828.95,13497522.23,12314234.36,9839739.13,41153465.11,40787573.33
116191757,631.979,8545.32,13990.42,0,158833,1573969,5400464,6954686,0.531,216595,0,421474,1329424,2803120,8841653,8442943
116195004,713.841,10908.03,20570.6,0,237028,5386852,7786596,5757278,0.5713,249696,0,2281075,7440467,4366768,14684135,13434773
116197503,1423.157,8956.38,15318.87,25951.48,328644.36,2021571,12746332.97,12707152.97,0.5522,602488.63,0,1832355.35,8944006.59,6594032.02,21801160.45,21979803.92
116471803,2438.845,10071,17710.41,0,1576624.47,7968120,24561613.98,23377456.78,0.4093,878424.63,265463.3,6522537.15,14763155.35,11230374.14,43192949.9,39982699.9
116493130,75.151,8517.3,16100.79,0,0,190663,640083.42,1076511,0.6291,0,0,0,0,569906.75,1209990.17,1076511
116493503,1152.44,9201.07,23392.04,0,344260.83,4187555,10603676.25,7995773.21,0.6192,431042.12,7763135.25,9305372.9,11247829,6617826.67,26957917.94,27350998.29
116495003,2075.483,9474.11,16054.37,0,1134813.27,5634686,19663351.57,15428264.32,0.6291,733533.48,0,1963464.41,16383091.17,10960225.44,33320574.9,32946168.76
116495103,1516.98,8678.63,14741.57,0,836664.57,1847133,13165306.85,5049310.72,0.7804,257988.63,3310000,4432479.94,13522117.05,4506887.35,22362662.77,22718092.34
116495207,95.43,12929.66,22409.95,0,76047.59,199689,1233877.7,1586154.16,0.7399,0,0,27192.09,484127.21,877511.46,2138581.25,2146328.96
116496503,2323.391,8315.74,12518.73,0,1230704.98,6657782,19320705.43,6583352.17,0.7777,555149.92,32278.49,812612.24,20079294.71,8397428.82,29085896.41,27925630.35
116496603,3025.174,10505.3,15599.17,0,1846457.85,10886120,31780373.5,21520301.62,0.6667,598806.47,32455,3491119.73,22839006.94,11319893.27,47190192.97,46238221.41
116498003,1546.703,8235.32,14557.56,925672.03,654273.32,9059151,12737590.22,12364279.41,0.5639,381731.27,9810000,1852930.42,10833441.46,6618297.77,22516221.71,33661994.19
116555003,2254.564,9132.84,16019.3,0,1214152.98,11441205,20590580.16,18189119.32,0.6044,476273.46,0,5686374.2,16983025.22,9363298.54,36116526.36,36386297.52
116557103,2673.145,9349.69,16376.42,0,1163587.02,8941767,24993076.53,25633160.75,0.5352,851677.4,956.9,5023376,15444577.46,12908426.42,43776556.35,42242282.13
116604003,1989.255,9905.8,17482.39,0,661639.28,6339475,19705164.55,25132716.45,0.4234,1072893.85,71784,3578905.46,8912645.17,10419973.27,34776937.13,34778784.9
116605003,2093.092,8450.79,14055.01,0,583297.43,8604975,17688288.04,16413324.27,0.557,567214.27,58022.5,1733754.07,14095133.9,9429180.24,29418436.62,31149778.1
116606707,223.576,17052.06,28334.51,63849.33,153086,990485,3812431.06,5330948.53,0.5655,17954.13,0,320893.6,973146.75,2119787.93,6334916.05,6457181.28
117080503,2077.719,10873.59,18264.83,242527.11,912052.29,10845376,22592265.1,17134219.86,0.6702,573302.43,0,4201952.88,20826264.12,10339142.8,37949190.32,38872536.27
117080607,193.957,12210.62,22439.37,17211.26,134351.66,1035908,2368334.52,3457520.53,0.6024,10748.9,0,745702,810104.43,1210276.51,4352273.19,4401976.62
117081003,916.188,10195.06,16569.11,14000,367028.43,4724567,9340591.91,4368893.59,0.6881,436103.22,0,933882.18,10742248.1,4455839.88,15180417.19,15478170.12
117083004,784.206,10601.69,17415.62,0,315253.33,4800761,8313906.54,4471941.17,0.6738,264253.42,0,645975.97,9238348.35,4433294.69,13657430.62,14025542.85
117086003,1041.994,10119.64,17098.81,4163.5,303772,11243,10544607.5,8299782.89,0.6662,798828.07,0,594820.05,9945392.98,5874442.3,17816861.42,18548947.87
117086503,1580.601,10032.8,17055.11,34618.06,658771.6,4556964,15857859.13,11593652.7,0.6062,618004.56,0,2935797.75,13254828.48,7511048.7,26957328.2,25507252.78
117086653,1497.949,9099.6,15983.5,0,429978,7333587,13630730.66,8958914,0.628,519993.76,0,2394808,14882073,7396935.74,23942468.16,24270965
117089003,1337.239,9306.77,16634.13,0,411571.05,4088049,12445371.32,10653318.93,0.5943,394180.02,125000,2814495,12195269.68,6589754.87,22243801.21,23385159.66
117412003,1673.247,8812,15549.02,0,368151.78,4857147,14744651.56,10501374.49,0.6219,699358.47,23250,3215069.5,14376536.83,7358279.8,26017359.33,25269313.1
117414003,2521.459,10472.65,16601.98,0,549115.83,5976338,26406362.33,17739297.51,0.6407,773446.83,0,3407236.2,23371198.11,11274174.93,41861220.29,41659611.45
117414203,1557.803,8325.04,14626.67,0,293613.38,6631943,12968766.73,15401453.23,0.4567,647998.69,5385.81,2977351.84,6778119.06,6191355.86,22785473.12,22478571.48
117414807,148.929,8441.52,12513.4,0,102199,38082,1257186.63,1345165.03,0.5533,0,0,30000,416245.11,576422.09,1863608.72,1863609.14
117415004,888.007,9870.71,17656.59,0,384367.5,5944254,8765261.78,6517540.83,0.6273,553398.86,0,1928810.76,8656558.89,4431702.55,15679173.95,15558467.22
117415103,2011.583,8056.01,13954.37,0,310031.12,3348852,16205337.15,16130440.69,0.5603,536990.02,0,3474267.65,12604757.81,7853777.79,28070372.61,29045229.62
117415303,1096.953,9229.52,15983.94,0,238709.59,2049896,10124348.62,10022066.59,0.5581,670248.07,701,1596083,7082137.49,5142951.81,17533631.5,17343614.67
117416103,1300.555,9086.58,15055.44,0,353930,1341913,11817597.08,7874991.01,0.6569,555527.69,0,1806023.1,10552061.84,5401281.86,19580429.73,18780982.85
117417202,5064.487,10141.79,17636.99,0,7620210,17125158,51362938.37,35404605,0.6632,1294759.82,0,10786705.97,46908991,25877902.92,89322307.08,89933806
117576303,658.602,13330.25,22064.1,0,183718.28,2450657,8779332.2,9168708.46,0.2837,347717.96,0,646502.71,5229692.43,4757904.6,14531457.47,14582119.17
117596003,2140.72,9560.45,15297.64,17601,916547.01,9121337,20466241.9,12096232.73,0.7022,654666.16,0,2243455.21,20591994.93,9366007.54,32747971.81,33604774.67
117597003,1867.973,9320.74,16639.07,93890,531613.08,9297798,17410886.22,15141807,0.5544,795283.5,0,3505901.45,15829071,9275366.89,31081328.06,31502491.08
117598503,1554.001,8929.46,15748.02,2325,521821.72,6184518,13876393.76,14315098.56,0.5219,455883.32,0,2643710.11,10687518.71,7494127.13,24472439.32,25524438.99
118400001,463.727,6411.65,13758.48,132077.68,397788.73,3110637,2973255.56,6649511.37,0.6581,32006.12,0,40000,89012.55,3202840.04,6380179.4,7136312.65
118401403,2869.543,9149.56,13770.87,2324,553109.77,3037470,26255046.73,22147511,0.4899,1126546.84,276170,1671365.09,14734597.55,10460824.96,39516107.62,37711388.32
118401603,2629.244,8092.83,14701.02,27456.2,790582.21,4121345,21278018.88,26706866.04,0.4458,1065424,0,6670847.75,11550485.88,9610809.23,38652556.06,39047934.13
118402603,2444.298,8278.6,12728.22,24425.3,1526146.36,4309024,20235356.02,9369452.24,0.7519,863273.28,1045610.33,1791336.73,18775106.04,8197167.63,31111558.96,30716314.97
118403003,2146.681,9488.74,14113.01,0,717983.07,543208,20369303.92,15138471.56,0.6708,587121.52,6586896.91,689021.19,15192819.59,8650684.18,30296130.81,37636171.13
118403302,11647.425,8290.17,12901.57,64416.16,8511932.28,6549602,96559143.92,61920411.55,0.6621,2416592.43,67928.82,14422086.87,75750334.8,36807852.26,150270091.6,146250607.5
118403903,1854.399,10362.47,16662.97,0,351193.13,4791050,19216154.36,16544476.01,0.4851,701050.39,9758.3,2051601.52,13204527.29,8930984.85,30899791.12,30109954.73
118406003,1075.447,11479.47,17736.68,0,408536.69,3620970,12345558.02,6930795.16,0.5915,386829.24,0,852729.73,11545040.13,5489738.44,19074855.43,18884371.98
118406602,3380.187,8969.87,14537.6,0,1192310.56,7268086,30319831.12,29111647.35,0.5877,959509.56,48900.66,3765491.54,20411535.55,14094972.51,49139804.73,50764394.12
118408607,471.868,12700.02,22287.48,0,362241.8,5209,5992735.31,7682638.78,0.632,34141.57,615962.28,814576.4,1855903.41,3675292.99,10516746.27,10516746.27
118408707,476.517,8261.77,14052.12,48779.69,227188,0,3936872.38,5308989.53,0.5754,35263,0,170493.33,1159896.83,2504666.96,6696075.36,6696074.36
118408852,7824.464,10397.07,15578.18,0,4745457.22,4637229,81351495.12,64386573.39,0.6581,2268849.77,4932119.45,9493869.1,49621383.81,28776718.45,121890932.4,123685533.9
118409203,2274.97,9683.59,15173.9,0,872214.61,3655491,22029867.74,18619503.89,0.5984,817596.24,100477.09,1227456.61,15073309.45,10445244.45,34520165.04,34665505.04
118409302,5105.469,11055.39,15303.62,0,3352215.94,71916,56442966.35,36366801.71,0.6639,1163720.45,1245191,3112851.03,35360643.61,17412607.24,78132145.07,76324852.26
118667503,2348.468,11786.84,20227.81,128316.54,868573.87,4718946,27681005.97,24768339.32,0.4718,1016156.8,0,3815130.52,21829151.43,14863766.34,47504376.17,47466064.62
119350001,157.756,7708.68,14627.89,0,127821,487267,1216090,2008878,0.7877,81262,0,262200,18497,748086,2307638,2155196
119350303,3469.831,8859.6,14020.31,0,565259.77,10592047,30741298.37,32577424.25,0.3952,914919.34,0,3565416.73,15079132.18,13426464.81,48648099.25,48221816.2
119351303,1704.081,11238.79,16258.79,158024.25,1705666.16,-2397764,19151808.65,7848214.44,0.7877,486900.47,0,2183008.92,14827440.73,5726545.16,27706287.45,24381321.33
119352203,1563.685,8418.69,13431.34,0,543272.16,3923009,13164180.75,12421014,0.5354,750312.66,0,1746192.11,7921591.11,5341696.39,21002381.91,20885877.27
119354207,302.805,14240.23,24394.39,0,933331,0,4312014,4928300,0.6495,0,0,204986,1525111,2869742,7386742,7386742
119354603,1534.295,9192.75,15441.95,0,321873.78,4149855,14104392.85,12120547.98,0.5827,656148.04,75548.92,1474436.81,10444800.98,7457534.58,23692512.28,22962771.66
119355028,254.039,6510.86,13192.01,32477.9,215320.19,1271049,1654013.31,2984217.24,0.6687,50778.27,0,588291.45,15352.92,1025723.78,3351284.71,3214890.35
119355503,1882.983,9037.53,14449.73,0,720042.55,4303527,17017514.54,17930203.64,0.5386,651631.85,199689.29,2193481.79,8454428.49,7345976.2,27208604.38,27304363.97
119356503,3063.869,10030.65,17287.24,315331.34,643378.36,7625248,30732596.03,33015359.71,0.5154,1247322.74,0,5071213.88,18663095.07,15599360.43,52965824.42,52321833.14
119356603,1010.835,9017.96,14392.11,656640.72,312744.17,-522957,9115667.62,7550637.07,0.5704,417126.24,0,820791,5244312.35,3537823.82,14548049.4,13107693.59
119357003,1574.469,10009.89,15813.12,0,510244.3,711969,15760260.03,15489257.18,0.5203,442633.47,0,1447246.56,9431889.09,7247125.28,24897265.34,25431390.57
119357402,10392.041,10006.1,15183.86,0,6152544.72,-30441392,103983816.8,66560610.77,0.7586,1749962.05,457931,10491325,77675972.65,41566154.22,157791258,150847059.1
119358403,2435.262,9155.6,13772.77,0,750556,-1281687,22296287,16580849,0.6013,594312,0,580162,14906492,10069547,33540308,32237897
119581003,1009.919,9452.07,17017.96,0,368642.67,8777190,9545820.39,7157374.09,0.6359,404998.52,0,1724915.76,10827058.93,5511024.74,17186759.41,18353075.69
119582503,1165.13,10920.5,17118.66,0,363103.14,3556100,12723797.72,8183669.91,0.6112,501704.91,0,1008845.44,11469583.25,5711113.89,19945461.96,20016356.3
119583003,775.396,11848.24,18926.77,0,455240.73,3678949,9187080.83,6898244.42,0.488,272187.9,0,518578,6909727.31,4697896.4,14675743.13,14263212.46
119584503,1364.65,11329.77,19002.88,85650.95,547922.13,3685004,15461176.85,11984764.22,0.539,438691.16,300,611367.5,13887543.58,9335397.69,25932284.15,26420529.93
119584603,966.659,12945.01,21482.16,0,396099.14,2446573,12513408.26,9122516.74,0.4279,419172.3,0,926758.71,10250366.52,6906586.64,20765925.91,19768982.4
119584707,195.087,14422.93,26285.54,0,426958.32,778983,2813726.44,3638860.58,0.5418,27133.07,0,0,963484.56,2287108.14,5127967.65,5029303.46
119586503,848.776,11896.8,18661.04,0,330352.03,5463992,10097715.18,4252292.54,0.6813,390813.56,0,105000,10926805.59,5245510.92,15839039.66,15509450.16
119648303,2997.672,13818.29,23770.33,0,1097844.94,13394050,41422711.21,54136293.89,0.3356,3008587.94,6200,5288920.98,17275644.5,21535419.33,71255639.46,72515983.33
119648703,2648.708,12382.56,20906.5,638729.73,1347620.35,9113321,32797790.64,35244868.12,0.3286,1151392.27,0,4102855.62,18467333.46,16684443.86,55375212.12,55059821.93
119648903,1942.713,12202.17,24452.94,0,819291.69,11585464,23705322.93,27882117.68,0.3253,1079959,4254072.75,8383335.45,15815198.28,14336431.06,47505048.44,48770680.4
119665003,1020.973,12984.74,19439.44,0,459250,3168286,13257070,10438191,0.5477,418047,132846,560614,10756555,5611411,19847142,21786842
120450003,96.379,11956.32,17471.22,0,0,50621,1152338.31,1546573.91,0.5258,34620.76,0,39600,42867.21,457300.01,1683859.08,1589441.12
120452003,7088.525,11805.91,23531.35,0,3267619.75,46989762,83686491.19,106445153.4,0.6357,2627479.05,639120.55,32352393.28,45654568.78,48136163.9,166802527.4,156006462.5
120454507,509.771,11084.49,21121.74,0,452980,1089840,5650552.37,7998143.3,0.5816,32195.97,0,1103716,2241075.46,3980784.18,10767248.52,10692198.76
120455203,4781.687,12639.16,21183.49,39877.54,1540138.23,16826130,60436485.99,51562992.49,0.6214,1414693.86,452436.43,10905118.3,45529940.06,28496664.77,101292840.5,99085507.21
120455403,9516.072,13079.74,22713.6,0,3472405.06,32542628,124467755.3,141634807.5,0.5258,4122691.35,420,20991197.67,64113916.87,66562600.25,216144244.6,209221549.4
120456003,5193.111,11729.28,20911.21,0,3777163.85,24506349,60911454.24,73476345.24,0.5729,1501947.05,262387.3,17983727.75,33370066.9,28197092.7,108594221.7,110885963.3
120480002,1721.031,7292.9,12642.22,2395,599404,3722242,12551314,22606699,0.4764,318813,0,236424,79155,8648712,21757658,23285258
120480803,3076.83,10721.6,18399.51,150186.3,782621.37,6214128,32988530.14,34106023.18,0.5315,1483333.61,0,4794770.5,20668623.66,17195334.95,56612155.5,55557268.21
120481002,15870.974,10869.35,16790.04,156220.19,5298272.76,33667787,172507210.9,191890871.8,0.5043,3353738.13,85133.21,24360476.94,71397548.99,66096628.03,266474274.2,268671826.7
120481107,567.508,10657.58,19912.17,0,278839,0,6048263.1,9150558.97,0.4769,61007.24,6676.42,567860.57,1864240.88,4623184.36,11300315.27,11300315.27
120483007,323.739,12681.98,28470.49,0,219546,901808,4105651.8,8060884.24,0.5117,50177.46,6912.97,1532479.18,1308712.4,3528700.07,9217008.51,9596055.61
120483170,618.221,7390.24,13762.49,18012.4,97166.21,1062221,4568799.46,8719423,0.4896,83078.48,11438.49,94924,32237.85,3743444.93,8508259.27,8860265.55
120483302,9373.471,10281.5,16779.37,0,2833921.3,44046155,96373296.12,110161994.7,0.5451,3659966.25,1360,14851478.61,48118090.14,42396176.9,157280917.9,161115366.2
120484803,4906.929,10123.03,17305.47,0,564248.04,19048722,49673010.2,64524480.02,0.4272,1856548.77,641025.34,8528423.96,21993787.22,24858721.76,84916704.69,87723540.62
120484903,5823.928,10487.07,17708.68,1800,1050413.45,13005343,61075926.73,69036825.28,0.4788,1645028.68,33149.08,9960377.7,31008100.72,30450964.69,103134097.8,101128488.5
120485603,1698.398,9985.26,17245.19,0,273921.22,3613320,16958948.34,19187147.38,0.5252,1007662.48,2000,1544600.43,10054173.85,9777990.19,29289201.44,29517242.45
120486003,2290.725,11731.03,21208.21,0,251238.09,11174482,26872556.2,35673125.5,0.2825,1152015.58,2483965,5670562.86,9847128.88,14887049.91,48582184.55,48255457.47
120486892,344.832,5687.78,13750.17,0,0,84881,1961327,4330869,0.5451,32045,486220,148591,0,2599535,4741498,4817089
120488603,2391.99,9354.33,16188.55,0,619108.81,9169678,22375472.58,26355800.65,0.5208,950917.88,0,4459932.14,12922605.94,10936515.99,38722838.59,39897515.4
120522003,4553.21,10908.67,17791.36,0,1717917.57,17662054,49669444.46,48001919.71,0.5789,2504494.1,0,4436015.74,31287941.53,24397826.51,81007780.81,81007778.81
121131507,343.451,12996.66,21880.39,0,166562.95,5329257,4463716.15,6520371,0.5968,115248.74,0,0,1120376.54,2935877.83,7514842.72,7807310.49
121135003,2247.551,12295.63,20861.98,0,606173.63,14653035,27635052.89,32539910.37,0.4392,1029683.31,6775.43,5963692.72,9678566.88,12259945.7,46888374.62,42831426.31
121135503,2458.727,10714.27,17450.38,16877.51,762814.58,2646941,26343456.32,21714604.69,0.6196,1051510.46,925933.04,4242304.42,17234297.74,11251580.55,42905729.26,40637650.05
121136503,1908.642,10013.99,15570.74,0,417002.3,11833073,19113129.39,19135790.03,0.5992,941712.58,0,2231870.73,12345632.03,7432252.55,29718965.25,31898424.36
121136603,1904.817,9355.51,13994.9,0,1055451.92,1971222,17820528.32,11299144.44,0.7736,461759.2,0,2394684.47,14236028.51,5980758.14,26657730.13,26590624.87
121139004,643.343,12998.08,20896.04,135911.73,219879.43,2213245,8362224.2,6888593.27,0.5605,240759.66,0,341725.6,5924415.91,4362701.59,13443322.78,13032888.61
121390302,20489.537,10747.8,15302.73,85667,21695528,7855945,220217521,102898906,0.7863,3824964,4596783,18092533,175150247,71325158,313545843,304341464
121391303,1635.981,11431.9,18710.86,0,503130.82,-2345704,18702377.79,19650308.34,0.5287,720511.7,166838,3538548.5,9355908.35,7649170.44,30610608.43,29676185.51
