,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1920,3712,479,197,41.1%
1921,5187,350,319,91.1%
1922,7229,637,378,59.3%
1923,3766,682,511,74.9%
1924,3742,640,534,83.4%
1925,3713,352,211,59.9%
1926,3743,208,187,89.9%
1927,3693,459,408,88.9%
1928,7227,241,178,73.9%
1929,5041,648,399,61.6%
1930,3714,413,217,52.5%
1931,7963,932,802,86.1%
1932,3645,242,217,89.7%
1933,3626,242,217,89.7%
1934,5294,401,359,89.5%
1935,8389,386,360,93.3%
1936,7852,494,417,84.4%
1937,7855,460,375,81.5%
1938,8388,475,405,85.3%
1939,7228,402,315,78.4%
1940,6675,525,429,81.7%
1941,3647,513,393,76.6%
1942,3670,343,283,82.5%
1943,7811,350,223,63.7%
1944,3744,576,492,85.4%
1945,6530,471,362,76.9%
1946,3664,262,227,86.6%
1947,3845,2041,1462,71.6%
1948,3717,321,237,73.8%
1949,4732,331,296,89.4%
1950,4961,919,608,66.2%
1951,3718,254,228,89.8%
1952,6533,279,250,89.6%
1953,7232,548,470,85.8%
1954,3694,271,233,86.0%
1955,3797,273,256,93.8%
1956,7521,627,558,89.0%
1957,3842,643,536,83.4%
1958,3808,1181,295,25.0%
1959,3769,1663,1130,67.9%
1960,3648,653,303,46.4%
1961,3719,280,204,72.9%
1962,6534,537,477,88.8%
1963,3629,297,269,90.6%
1964,5293,352,322,91.5%
1965,3611,300,278,92.7%
1966,3630,312,295,94.6%
1967,6768,342,255,74.6%
1968,3649,518,77,14.9%
1969,7022,207,150,72.5%
1970,3720,356,249,69.9%
1971,3798,376,347,92.3%
1972,3697,254,185,72.8%
1973,3770,1114,850,76.3%
1974,4868,189,172,91.0%
1975,3749,562,468,83.3%
1976,6535,420,389,92.6%
1977,7815,390,317,81.3%
1978,7522,541,476,88.0%
1979,3650,454,292,64.3%
1980,8493,1217,904,74.3%
1981,3855,3105,2047,65.9%
1982,3750,710,560,78.9%
1983,6960,278,188,67.6%
1984,7472,192,162,84.4%
1985,3857,400,328,82.0%
1986,7782,447,262,58.6%
1987,6548,254,154,60.6%
1988,7808,269,200,74.3%
1989,3613,383,348,90.9%
1990,7780,299,221,73.9%
1991,3675,256,229,89.5%
1992,7706,572,169,29.5%
1993,8293,446,385,86.3%
1994,3722,313,282,90.1%
1995,3616,403,338,83.9%
1996,8385,45,41,91.1%
1997,8386,75,69,92.0%
1998,7850,379,294,77.6%
1999,3801,576,426,74.0%
2000,5121,426,397,93.2%
2001,3783,242,150,62.0%
2002,6765,417,372,89.2%
2003,7813,465,369,79.4%
2004,3771,619,452,73.0%
2005,3614,411,372,90.5%
2006,8292,406,373,91.9%
2007,3701,373,325,87.1%
2008,8296,459,415,90.4%
2009,3724,336,286,85.1%
2010,3844,841,632,75.1%
2011,3668,252,192,76.2%
2012,6539,330,268,81.2%
2013,3861,511,310,60.7%
2014,7245,382,322,84.3%
2015,7903,700,565,80.7%
2016,7906,498,185,37.1%
2017,8387,346,215,62.1%
2018,3653,378,303,80.2%
2019,3725,435,263,60.5%
2020,3702,147,137,93.2%
2021,3800,397,355,89.4%
2022,3773,1106,779,70.4%
2023,3859,646,471,72.9%
2024,3654,924,663,71.8%
2025,3655,233,178,76.4%
2026,7234,1209,949,78.5%
2027,3635,313,233,74.4%
2028,4963,436,396,90.8%
2029,3727,381,352,92.4%
2030,7255,164,151,92.1%
2031,3753,427,385,90.2%
2032,7072,758,467,61.6%
2033,3657,495,400,80.8%
2034,3755,416,378,90.9%
2035,8331,230,192,83.5%
2036,8330,676,327,48.4%
2037,8298,1840,0,0.0%
2038,8329,293,264,90.1%
2039,8328,216,177,81.9%
2040,8297,350,284,81.1%
2041,8294,362,263,72.7%
2042,8440,329,288,87.5%
2043,3835,435,371,85.3%
2044,7225,214,187,87.4%
2045,6527,1691,1082,64.0%
2046,7663,458,373,81.4%
2047,3615,238,216,90.8%
2048,5124,491,445,90.6%
2049,3703,293,268,91.5%
2050,3860,482,413,85.7%
2051,3728,137,102,74.5%
2052,6544,482,438,90.9%
2053,7253,1255,910,72.5%
2054,5188,296,274,92.6%
2055,7233,441,352,79.8%
2056,7737,623,536,86.0%
2057,8454,335,250,74.6%
2058,7828,214,199,93.0%
2059,7647,2473,1628,65.8%
2060,6239,279,138,49.5%
2061,1555,421,225,53.4%
2062,1560,496,213,42.9%
2063,8301,401,179,44.6%
2064,1430,320,186,58.1%
2065,8395,514,121,23.5%
2066,1426,1266,368,29.1%
2067,1425,908,244,26.9%
2068,8396,595,165,27.7%
2069,4841,440,108,24.5%
2070,3910,534,196,36.7%
2071,5262,511,197,38.6%
2072,3909,545,211,38.7%
2073,7999,1028,72,7.0%
2074,7998,399,30,7.5%
2075,315,1431,109,7.6%
2076,314,722,50,6.9%
2077,7997,467,35,7.5%
2078,7996,473,22,4.7%
2079,8203,679,576,84.8%
2080,409,1415,589,41.6%
2081,7616,145,129,89.0%
2082,7615,639,405,63.4%
2083,7878,355,316,89.0%
2084,7886,146,105,71.9%
2085,7889,261,203,77.8%
2086,7501,252,148,58.7%
2087,6019,341,233,68.3%
2088,6915,1095,765,69.9%
2089,7868,383,207,54.0%
2090,8106,845,221,26.2%
2091,326,566,348,61.5%
2092,412,638,443,69.4%
2093,7913,131,103,78.6%
2094,7692,270,186,68.9%
2095,6022,715,204,28.5%
2096,330,426,311,73.0%
2097,6811,167,110,65.9%
2098,6024,436,205,47.0%
2099,8204,509,472,92.7%
2100,6026,280,206,73.6%
2101,400,177,165,93.2%
2102,6028,349,163,46.7%
2103,7880,325,302,92.9%
2104,8255,485,434,89.5%
2105,6042,338,235,69.5%
2106,7870,227,208,91.6%
2107,6044,165,115,69.7%
2108,7871,179,147,82.1%
2109,7881,255,165,64.7%
2110,8108,198,175,88.4%
2111,8110,329,278,84.5%
2112,363,268,195,72.8%
2113,351,239,46,19.2%
2114,365,528,443,83.9%
2115,8105,832,492,59.1%
2116,6047,106,88,83.0%
2117,8300,178,13,7.3%
2118,416,335,280,83.6%
2119,395,226,133,58.8%
2120,6664,55,30,54.5%
2121,7742,237,191,80.6%
2122,379,241,159,66.0%
2123,8107,614,259,42.2%
2124,7693,338,246,72.8%
2125,7888,378,276,73.0%
2126,7916,42,34,81.0%
2127,7362,115,95,82.6%
2128,7039,264,201,76.1%
2129,7884,268,183,68.3%
2130,7876,180,166,92.2%
2131,7694,165,115,69.7%
2132,7877,216,162,75.0%
2133,7885,142,97,68.3%
2134,7502,171,111,64.9%
2135,7730,456,253,55.5%
2136,6385,990,563,56.9%
2137,5058,1025,519,50.6%
2138,6622,664,402,60.5%
2139,7434,1190,562,47.2%
2140,3210,1332,508,38.1%
2141,7660,894,423,47.3%
2142,7183,652,300,46.0%
2143,427,462,115,24.9%
2144,8354,529,124,23.4%
2145,5105,619,128,20.7%
2146,7193,761,175,23.0%
2147,435,1183,231,19.5%
2148,7482,704,264,37.5%
2149,8236,976,503,51.5%
2150,3216,1286,477,37.1%
2151,8010,598,204,34.1%
2152,7738,1575,823,52.3%
2153,7867,740,393,53.1%
2154,7739,950,272,28.6%
2155,8281,740,266,35.9%
2156,3214,607,206,33.9%
2157,7055,495,331,66.9%
2158,3111,412,227,55.1%
2159,7984,417,202,48.4%
2160,1270,399,185,46.4%
2161,3334,665,282,42.4%
2162,6746,720,300,41.7%
2163,3338,1020,394,38.6%
2164,3337,364,126,34.6%
2165,3336,266,87,32.7%
2166,3345,306,245,80.1%
2167,3339,317,230,72.6%
2168,3341,322,243,75.5%
2169,3346,1011,719,71.1%
2170,3348,926,629,67.9%
2171,3342,330,233,70.6%
2172,3915,762,490,64.3%
2173,5265,707,391,55.3%
2174,3924,889,447,50.3%
2175,8260,187,187,100.0%
2176,7540,611,416,68.1%
2177,8129,841,714,84.9%
2178,7848,353,248,70.3%
2179,8306,269,249,92.6%
2180,7772,532,434,81.6%
2181,7831,349,285,81.7%
2182,7832,776,599,77.2%
2183,8193,393,357,90.8%
2184,8218,217,172,79.3%
2185,8362,328,131,39.9%
2186,8437,1050,595,56.7%
2187,6165,817,420,51.4%
2188,6893,404,224,55.4%
2189,2350,417,235,56.4%
2190,6108,410,51,12.4%
2191,6852,401,60,15.0%
2192,448,604,103,17.1%
2193,447,444,93,20.9%
2194,8410,304,99,32.6%
2195,1122,525,231,44.0%
2196,7836,479,162,33.8%
2197,1128,1699,508,29.9%
2198,5132,265,136,51.3%
2199,1121,338,113,33.4%
2200,4965,773,273,35.3%
2201,7630,344,115,33.4%
2202,6510,482,24,5.0%
2203,7697,571,44,7.7%
2204,6511,828,83,10.0%
2205,1921,1165,128,11.0%
2206,6512,542,71,13.1%
2207,8366,6979,2847,40.8%
2208,5275,1167,965,82.7%
2209,840,784,758,96.7%
2210,8117,1973,1888,95.7%
2211,844,314,312,99.4%
2212,852,569,547,96.1%
2213,8247,553,522,94.4%
2214,858,979,898,91.7%
2215,5206,558,555,99.5%
2216,856,928,888,95.7%
2217,8116,5509,5242,95.2%
2218,845,712,672,94.4%
2219,5028,484,446,92.1%
2220,855,774,766,99.0%
2221,8457,678,644,95.0%
2222,5026,558,538,96.4%
2223,7484,346,335,96.8%
2224,5027,510,481,94.3%
2225,832,614,550,89.6%
2226,5025,539,505,93.7%
2227,831,449,436,97.1%
2228,6837,333,146,43.8%
2229,8050,694,269,38.8%
2230,4593,410,85,20.7%
2231,4595,510,334,65.5%
2232,4589,241,85,35.3%
2233,5362,413,172,41.6%
2234,4597,828,351,42.4%
2235,4598,1479,519,35.1%
2236,1495,567,13,2.3%
2237,8168,231,124,53.7%
2238,8169,198,59,29.8%
2239,7636,1098,326,29.7%
2240,3164,521,213,40.9%
2241,3165,458,217,47.4%
2242,7684,425,425,100.0%
2243,1278,787,246,31.3%
2244,7941,718,211,29.4%
2245,7413,349,181,51.9%
2246,1989,231,94,40.7%
2247,6805,185,83,44.9%
2248,1925,435,156,35.9%
2249,5043,221,177,80.1%
2250,1926,352,144,40.9%
2251,1928,353,91,25.8%
2252,4705,395,147,37.2%
2253,1930,259,111,42.9%
2254,1934,1852,700,37.8%
2255,7218,1313,569,43.3%
2256,1932,287,200,69.7%
2257,4268,397,153,38.5%
2258,8197,574,329,57.3%
2259,8103,810,359,44.3%
2260,7019,838,385,45.9%
2261,8189,641,265,41.3%
2262,700,464,174,37.5%
2263,8188,307,117,38.1%
2264,5093,450,250,55.6%
2265,6748,357,115,32.2%
2266,2496,706,352,49.9%
2267,0,108,63,58.3%
2268,6928,402,138,34.3%
2269,295,338,28,8.3%
2270,6109,176,50,28.4%
2271,7532,540,506,93.7%
2272,8401,620,614,99.0%
2273,7333,336,232,69.0%
2274,8000,210,143,68.1%
2275,8279,163,108,66.3%
2276,6209,294,147,50.0%
2277,6210,351,143,40.7%
2278,1940,516,55,10.7%
2279,7365,477,54,11.3%
2280,6514,490,52,10.6%
2281,1942,1218,185,15.2%
2282,1937,426,43,10.1%
2283,6625,936,127,13.6%
2284,7677,699,680,97.3%
2285,3930,527,304,57.7%
2286,1978,84,43,51.2%
2287,1991,175,71,40.6%
2288,6697,583,268,46.0%
2289,1992,409,176,43.0%
2290,5169,631,223,35.3%
2291,6864,490,167,34.1%
2292,5365,473,165,34.9%
2293,2833,516,164,31.8%
2294,6818,135,60,44.4%
2295,4002,125,57,45.6%
2296,8083,640,498,77.8%
2297,3485,659,177,26.9%
2298,7210,659,183,27.8%
2299,5352,694,178,25.6%
2300,965,472,219,46.4%
2301,6713,495,248,50.1%
2302,7568,1350,494,36.6%
2303,7331,429,193,45.0%
2304,3935,264,115,43.6%
2305,5264,467,197,42.2%
2306,0,153,94,61.4%
2307,6587,173,94,54.3%
2308,7066,195,107,54.9%
2309,7429,772,233,30.2%
2310,864,688,213,31.0%
2311,6888,692,222,32.1%
2312,5149,287,246,85.7%
2313,2474,399,328,82.2%
2314,2481,809,613,75.8%
2315,2455,188,164,87.2%
2316,4736,331,292,88.2%
2317,4858,448,353,78.8%
2318,6970,349,287,82.2%
2319,5232,445,334,75.1%
2320,7700,1034,821,79.4%
2321,4952,201,137,68.2%
2322,6413,1602,1138,71.0%
2323,2487,872,728,83.5%
2324,2489,1343,950,70.7%
2325,6791,724,513,70.9%
2326,4857,231,164,71.0%
2327,3968,521,191,36.7%
2328,3969,825,259,31.4%
2329,6817,544,198,36.4%
2330,7507,523,222,42.4%
2331,7013,327,183,56.0%
2332,0,404,186,46.0%
2333,1178,799,113,14.1%
2334,1180,569,122,21.4%
2335,7488,484,115,23.8%
2336,4907,882,178,20.2%
2337,7489,591,92,15.6%
2338,1179,555,47,8.5%
2339,5311,1188,244,20.5%
2340,8318,2313,435,18.8%
2341,8084,341,125,36.7%
2342,6594,161,121,75.2%
2343,4006,196,184,93.9%
2344,4696,354,82,23.2%
2345,5101,296,122,41.2%
2346,4843,141,71,50.4%
2347,458,376,95,25.3%
2348,8001,869,343,39.5%
2349,460,1258,468,37.2%
2350,8002,589,238,40.4%
2351,7009,806,449,55.7%
2352,7893,717,365,50.9%
2353,8283,352,234,66.5%
2354,7892,337,188,55.8%
2355,7397,132,59,44.7%
2356,6800,86,27,31.4%
2357,7398,62,21,33.9%
2358,3173,504,382,75.8%
2359,3170,307,300,97.7%
2360,8093,535,361,67.5%
2361,8092,291,227,78.0%
2362,3171,245,215,87.8%
2363,7705,418,226,54.1%
2364,7387,255,146,57.3%
2365,3124,393,214,54.5%
2366,3938,615,469,76.3%
2367,3940,469,338,72.1%
2368,2706,562,235,41.8%
2369,2708,489,183,37.4%
2370,7741,624,361,57.9%
2371,3567,408,256,62.7%
2372,3549,274,138,50.4%
2373,3569,904,430,47.6%
2374,8372,705,372,52.8%
2375,1724,130,35,26.9%
2376,7925,459,221,48.1%
2377,7924,463,217,46.9%
2378,1729,780,381,48.8%
2379,5221,1065,416,39.1%
2380,7921,472,238,50.4%
2381,1169,348,145,41.7%
2382,1171,443,165,37.2%
2383,1172,624,223,35.7%
2384,6647,457,159,34.8%
2385,3116,401,260,64.8%
2386,3117,362,178,49.2%
2387,2656,197,84,42.6%
2388,7354,407,177,43.5%
2389,2654,322,157,48.8%
2390,2655,373,152,40.8%
2391,2657,403,183,45.4%
2392,2658,1086,393,36.2%
2393,5054,318,120,37.7%
2394,7481,408,216,52.9%
2395,4009,524,269,51.3%
2396,8274,1086,508,46.8%
2397,6660,468,289,61.8%
2398,3357,320,145,45.3%
2399,3266,427,120,28.1%
2400,8062,699,215,30.8%
2401,4722,796,118,14.8%
2402,7262,429,77,17.9%
2403,8282,417,45,10.8%
2404,3354,2088,448,21.5%
2405,7752,493,95,19.3%
2406,4900,396,88,22.2%
2407,7638,226,30,13.3%
2408,7751,616,367,59.6%
2409,8459,502,264,52.6%
2410,8460,305,179,58.7%
2411,1177,720,193,26.8%
2412,7460,503,155,30.8%
2413,7718,277,82,29.6%
2414,7717,523,177,33.8%
2415,4599,280,114,40.7%
2416,4601,230,80,34.8%
2417,4602,710,202,28.5%
2418,6832,406,111,27.3%
2419,7699,409,116,28.4%
2420,4600,404,108,26.7%
2421,8263,799,88,11.0%
2422,7490,822,96,11.7%
2423,468,722,93,12.9%
2424,470,1094,115,10.5%
2425,6328,698,178,25.5%
2426,8402,478,152,31.8%
2427,1730,413,144,34.9%
2428,7611,496,147,29.6%
2429,7527,12,12,100.0%
2430,7682,686,205,29.9%
2431,6906,538,146,27.1%
2432,467,562,134,23.8%
2433,6568,446,156,35.0%
2434,714,317,107,33.8%
2435,6937,203,57,28.1%
2436,4603,517,216,41.8%
2437,6641,1056,332,31.4%
2438,4605,265,78,29.4%
2439,4606,516,203,39.3%
2440,4608,1274,364,28.6%
2441,4607,618,169,27.3%
2442,3054,465,237,51.0%
2443,7719,172,87,50.6%
2444,3056,571,227,39.8%
2445,6516,1329,1090,82.0%
2446,1861,651,522,80.2%
2447,6505,599,470,78.5%
2448,6501,671,550,82.0%
2449,1943,564,453,80.3%
2450,7946,241,169,70.1%
2451,2271,312,201,64.4%
2452,2284,273,163,59.7%
2453,6900,441,153,34.7%
2454,1627,379,79,20.8%
2455,7668,420,121,28.8%
2456,7391,363,1,0.3%
2457,2253,325,25,7.7%
2458,2309,172,80,46.5%
2459,2310,115,32,27.8%
2460,2313,622,261,42.0%
2461,2312,190,83,43.7%
2462,8072,435,33,7.6%
2463,8073,407,33,8.1%
2464,8075,687,74,10.8%
2465,4808,519,82,15.8%
2466,2839,1058,168,15.9%
2467,4070,218,127,58.3%
2468,4062,166,91,54.8%
2469,4064,235,99,42.1%
2470,4068,562,296,52.7%
2471,4839,498,259,52.0%
2472,4613,404,134,33.2%
2473,7556,502,101,20.1%
2474,6692,527,118,22.4%
2475,6286,470,114,24.3%
2476,4614,964,217,22.5%
2477,6932,551,294,53.4%
2478,8102,425,233,54.8%
2479,7978,270,174,64.4%
2480,6191,572,274,47.9%
2481,7960,739,737,99.7%
2482,7648,38,19,50.0%
2483,941,575,222,38.6%
2484,936,347,164,47.3%
2485,8076,378,181,47.9%
2486,5130,391,191,48.8%
2487,4617,418,128,30.6%
2488,4620,341,133,39.0%
2489,4623,1178,285,24.2%
2490,4622,596,187,31.4%
2491,6725,644,184,28.6%
2492,4618,695,200,28.8%
2493,1949,1026,207,20.2%
2494,6518,665,194,29.2%
2495,6519,670,88,13.1%
2496,1950,1374,304,22.1%
2497,8134,622,102,16.4%
2498,3368,562,99,17.6%
2499,3370,630,116,18.4%
2500,3376,748,143,19.1%
2501,3375,613,118,19.2%
2502,7321,402,82,20.4%
2503,7940,555,82,14.8%
2504,3358,256,56,21.9%
2505,4809,554,66,11.9%
2506,3364,372,121,32.5%
2507,7458,146,71,48.6%
2508,3365,1218,185,15.2%
2509,7817,639,109,17.1%
2510,7818,655,109,16.6%
2511,3367,2561,470,18.4%
2512,7763,466,31,6.7%
2513,1354,244,31,12.7%
2514,1356,316,89,28.2%
2515,1350,298,27,9.1%
2516,7735,387,41,10.6%
2517,1358,420,74,17.6%
2518,7426,707,120,17.0%
2519,6233,428,70,16.4%
2520,6234,800,95,11.9%
2521,1359,380,42,11.1%
2522,1357,360,54,15.0%
2523,1364,2436,421,17.3%
2524,6113,811,314,38.7%
2525,193,217,194,89.4%
2526,259,323,148,45.8%
2527,260,391,245,62.7%
2528,196,405,220,54.3%
2529,1799,730,561,76.8%
2530,1801,593,521,87.9%
2531,8158,89,34,38.2%
2532,477,559,503,90.0%
2533,7505,385,385,100.0%
2534,8377,277,266,96.0%
2535,7123,237,137,57.8%
2536,3221,202,123,60.9%
2537,6683,806,405,50.2%
2538,8355,304,115,37.8%
2539,3224,1240,524,42.3%
2540,7593,833,373,44.8%
2541,7839,1093,534,48.9%
2542,7635,477,238,49.9%
2543,8180,342,167,48.8%
2544,4030,271,121,44.6%
2545,5355,296,97,32.8%
2546,7567,71,37,52.1%
2547,6885,464,260,56.0%
2548,4054,327,200,61.2%
2549,7106,357,188,52.7%
2550,4945,749,422,56.3%
2551,1806,764,385,50.4%
2552,1805,693,369,53.2%
2553,1802,765,455,59.5%
2554,6608,685,268,39.1%
2555,3589,469,133,28.4%
2556,7367,566,200,35.3%
2557,7551,213,174,81.7%
2558,8126,1075,514,47.8%
2559,7662,445,253,56.9%
2560,5070,681,313,46.0%
2561,7031,668,421,63.0%
2562,3948,298,140,47.0%
2563,8359,513,457,89.1%
2564,7846,84,5,6.0%
2565,8252,972,791,81.4%
2566,7833,290,156,53.8%
2567,7363,230,132,57.4%
2568,1666,213,119,55.9%
2569,1663,251,154,61.4%
2570,6168,205,109,53.2%
2571,7601,450,230,51.1%
2572,1668,552,258,46.7%
2573,4811,349,194,55.6%
2574,7862,461,281,61.0%
2575,5208,696,434,62.4%
2576,4690,465,17,3.7%
2577,1423,2335,165,7.1%
2578,1434,396,13,3.3%
2579,1439,440,30,6.8%
2580,1440,505,16,3.2%
2581,1421,1052,69,6.6%
2582,1438,580,33,5.7%
2583,4689,1141,75,6.6%
2584,4276,405,98,24.2%
2585,6638,759,317,41.8%
2586,7402,391,236,60.4%
2587,6012,1059,379,35.8%
2588,7424,249,88,35.3%
2589,7388,412,219,53.2%
2590,3955,325,123,37.8%
2591,3954,136,40,29.4%
2592,3957,431,142,32.9%
2593,1000,628,313,49.8%
2594,8192,441,246,55.8%
2595,996,311,177,56.9%
2596,6321,301,149,49.5%
2597,6322,341,122,35.8%
2598,4670,674,268,39.8%
2599,8445,592,395,66.7%
2600,8443,439,346,78.8%
2601,5271,896,404,45.1%
2602,8444,148,70,47.3%
2603,6215,144,89,61.8%
2604,6216,129,74,57.4%
2605,0,122,122,100.0%
2606,6280,713,283,39.7%
2607,6281,549,247,45.0%
2608,6282,239,97,40.6%
2609,2221,224,91,40.6%
2610,2222,223,109,48.9%
2611,2226,297,178,59.9%
2612,752,391,240,61.4%
2613,753,291,186,63.9%
2614,8411,271,166,61.3%
2615,872,307,108,35.2%
2616,868,363,121,33.3%
2617,5029,404,135,33.4%
2618,873,1035,300,29.0%
2619,7328,944,310,32.8%
2620,7614,742,388,52.3%
2621,949,549,250,45.5%
2622,7518,552,255,46.2%
2623,2712,189,91,48.1%
2624,7083,171,101,59.1%
2625,2709,366,223,60.9%
2626,6795,463,322,69.5%
2627,2075,331,216,65.3%
2628,7289,224,161,71.9%
2629,8473,266,180,67.7%
2630,1501,303,185,61.1%
2631,6933,159,123,77.4%
2632,2182,474,418,88.2%
2633,6007,148,100,67.6%
2634,7933,284,279,98.2%
2635,7934,163,158,96.9%
2636,2137,101,79,78.2%
2637,2139,288,226,78.5%
2638,2184,726,687,94.6%
2639,2185,181,128,70.7%
2640,1441,346,19,5.5%
2641,6719,976,83,8.5%
2642,7214,373,17,4.6%
2643,7736,512,15,2.9%
2644,1442,344,34,9.9%
2645,1443,1351,113,8.4%
2646,6680,476,266,55.9%
2647,2358,449,174,38.8%
2648,8287,524,522,99.6%
2649,8195,543,543,100.0%
2650,8145,488,487,99.8%
2651,8251,703,703,100.0%
2652,8146,626,624,99.7%
2653,7580,574,419,73.0%
2654,8196,218,218,100.0%
2655,7938,443,227,51.2%
2656,21,549,209,38.1%
2657,8480,383,174,45.4%
2658,7437,258,96,37.2%
2659,4699,788,294,37.3%
2660,1959,267,120,44.9%
2661,1970,1539,1113,72.3%
2662,1960,667,477,71.5%
2663,7943,340,247,72.6%
2664,1971,1325,733,55.3%
2665,1964,554,284,51.3%
2666,1965,705,467,66.2%
2667,1966,598,257,43.0%
2668,7359,491,228,46.4%
2669,1968,488,347,71.1%
2670,7480,580,1,0.2%
2671,1972,3987,2336,58.6%
2672,7845,271,198,73.1%
2673,1969,499,257,51.5%
2674,7263,385,197,51.2%
2675,6340,343,147,42.9%
2676,6339,303,130,42.9%
2677,3385,425,68,16.0%
2678,5251,505,57,11.3%
2679,3382,428,35,8.2%
2680,7652,451,46,10.2%
2681,4943,928,120,12.9%
2682,5078,1320,204,15.5%
2683,6468,285,205,71.9%
2684,4832,391,90,23.0%
2685,3389,325,96,29.5%
2686,8426,452,183,40.5%
2687,3391,295,77,26.1%
2688,3395,1293,498,38.5%
2689,3394,1296,539,41.6%
2690,8492,1534,498,32.5%
2691,3401,982,307,31.3%
2692,5249,790,283,35.8%
2693,7073,482,187,38.8%
2694,7264,442,103,23.3%
2695,8468,487,138,28.3%
2696,5081,1021,287,28.1%
2697,3406,790,244,30.9%
2698,5195,446,39,8.7%
2699,5196,592,54,9.1%
2700,490,525,43,8.2%
2701,491,603,64,10.6%
2702,4859,435,36,8.3%
2703,492,1315,152,11.6%
2704,7563,310,171,55.2%
2705,7562,293,238,81.2%
2706,8194,306,264,86.3%
2707,4126,374,205,54.8%
2708,7920,425,222,52.2%
2709,6776,519,227,43.7%
2710,6775,793,321,40.5%
2711,7487,513,235,45.8%
2712,7283,544,249,45.8%
2713,5162,535,361,67.5%
2714,8128,227,137,60.4%
2715,8338,426,357,83.8%
2716,4310,1002,492,49.1%
2717,6956,672,354,52.7%
2718,7169,452,240,53.1%
2719,7417,434,240,55.3%
2720,4305,256,153,59.8%
2721,1905,504,112,22.2%
2722,5287,1223,215,17.6%
2723,1908,870,135,15.5%
2724,1952,559,57,10.2%
2725,1906,553,33,6.0%
2726,5356,325,165,50.8%
2727,4148,669,351,52.5%
2728,8335,325,139,42.8%
2729,4143,442,151,34.2%
2730,8290,205,115,56.1%
2731,4146,246,130,52.8%
2732,7843,705,434,61.6%
2733,4149,703,331,47.1%
2734,4133,308,164,53.2%
2735,4135,344,178,51.7%
2736,8373,435,197,45.3%
2737,5103,477,187,39.2%
2738,3575,534,226,42.3%
2739,2661,450,106,23.6%
2740,7420,519,206,39.7%
2741,4823,552,146,26.4%
2742,2660,456,160,35.1%
2743,5336,592,176,29.7%
2744,2663,1308,353,27.0%
2745,4286,418,267,63.9%
2746,6912,219,158,72.1%
2747,7456,852,653,76.6%
2748,6148,442,126,28.5%
2749,7475,471,195,41.4%
2750,6654,416,153,36.8%
2751,6424,269,95,35.3%
2752,4295,679,277,40.8%
2753,7446,390,193,49.5%
2754,6425,153,77,50.3%
2755,4291,405,211,52.1%
2756,6865,381,168,44.1%
2757,2233,613,378,61.7%
2758,2234,346,170,49.1%
2759,2238,501,236,47.1%
2760,5330,425,172,40.5%
2761,8408,1075,524,48.7%
2762,2243,1383,574,41.5%
2763,6446,319,172,53.9%
2764,6838,123,76,61.8%
2765,1327,164,87,53.0%
2766,4075,186,90,48.4%
2767,5095,306,128,41.8%
2768,4079,493,207,42.0%
2769,4080,437,165,37.8%
2770,7760,590,136,23.1%
2771,5366,463,149,32.2%
2772,6895,787,196,24.9%
2773,509,992,244,24.6%
2774,5367,484,117,24.2%
2775,6599,351,139,39.6%
2776,1566,322,145,45.0%
2777,8456,278,110,39.6%
2778,1452,1038,196,18.9%
2779,1392,455,82,18.0%
2780,1395,504,75,14.9%
2781,1456,446,58,13.0%
2782,1454,399,83,20.8%
2783,4812,474,107,22.6%
2784,8491,489,105,21.5%
2785,6910,556,99,17.8%
2786,5137,908,166,18.3%
2787,1457,481,36,7.5%
2788,4813,489,68,13.9%
2789,7324,557,90,16.2%
2790,1451,869,151,17.4%
2791,7894,1215,188,15.5%
2792,6734,1226,224,18.3%
2793,1453,1431,241,16.8%
2794,1458,543,74,13.6%
2795,8353,339,128,37.8%
2796,8442,307,112,36.5%
2797,516,369,80,21.7%
2798,7382,759,168,22.1%
2799,519,402,109,27.1%
2800,4867,783,183,23.4%
2801,523,941,193,20.5%
2802,6803,206,89,43.2%
2803,7307,168,82,48.8%
2804,6129,376,161,42.8%
2805,528,221,107,48.4%
2806,8455,421,421,100.0%
2807,536,911,478,52.5%
2808,535,896,497,55.5%
2809,7548,996,996,100.0%
2810,6344,255,122,47.8%
2811,3594,355,151,42.5%
2812,4920,383,154,40.2%
2813,3597,495,228,46.1%
2814,3596,704,244,34.7%
2815,7722,623,623,100.0%
2816,1741,469,150,32.0%
2817,1732,1351,463,34.3%
2818,7395,683,207,30.3%
2819,4588,224,53,23.7%
2820,4583,459,103,22.4%
2821,1736,474,194,40.9%
2822,1716,553,277,50.1%
2823,8276,569,242,42.5%
2824,4585,255,137,53.7%
2825,4704,1090,286,26.2%
2826,7332,552,169,30.6%
2827,1738,432,186,43.1%
2828,1734,397,212,53.4%
2829,5059,505,275,54.5%
2830,4625,417,201,48.2%
2831,4629,430,180,41.9%
2832,8350,391,195,49.9%
2833,6705,883,363,41.1%
2834,7286,692,321,46.4%
2835,6609,450,235,52.2%
2836,715,341,141,41.3%
2837,719,358,145,40.5%
2838,4959,610,95,15.6%
2839,8173,497,274,55.1%
2840,6704,556,247,44.4%
2841,7341,401,193,48.1%
2842,4311,302,139,46.0%
2843,8392,304,139,45.7%
2844,1290,753,333,44.2%
2845,8379,746,281,37.7%
2846,0,175,73,41.7%
2847,6983,523,256,48.9%
2848,6841,544,314,57.7%
