,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1895,6767,429,407,94.9%
1896,3782,493,461,93.5%
1897,3760,491,420,85.5%
1898,7905,391,369,94.4%
1899,6525,405,400,98.8%
1900,7239,412,383,93.0%
1901,5122,457,396,86.7%
1902,5123,523,466,89.1%
1903,6996,703,634,90.2%
1904,3762,354,313,88.4%
1905,3706,489,428,87.5%
1906,7175,855,816,95.4%
1907,4727,"1,026",932,90.8%
1908,3786,513,497,96.9%
1909,3763,890,848,95.3%
1910,3841,597,578,96.8%
1911,3726,269,244,90.7%
1912,5040,660,639,96.8%
1913,3687,270,260,96.3%
1914,3849,"1,015",957,94.3%
1915,3688,811,780,96.2%
1916,3738,302,258,85.4%
1917,3709,416,370,88.9%
1918,7235,"1,116","1,024",91.8%
1919,7226,552,522,94.6%
1920,3816,948,876,92.4%
1921,3751,740,724,97.8%
1922,7368,559,541,96.8%
1923,3739,715,676,94.5%
1924,6913,233,230,98.7%
1925,3781,852,720,84.5%
1926,3764,"1,213","1,102",90.8%
1927,3765,483,417,86.3%
1928,3803,"1,302","1,160",89.1%
1929,3850,923,864,93.6%
1930,3851,484,461,95.2%
1931,7231,966,920,95.2%
1932,6822,879,819,93.2%
1933,3708,652,544,83.4%
1934,3818,645,603,93.5%
1935,7664,614,563,91.7%
1936,3625,277,266,96.0%
1937,3776,526,501,95.2%
1938,3843,983,931,94.7%
1939,4726,789,694,88.0%
1940,5186,614,510,83.1%
1941,5120,404,334,82.7%
1942,5185,519,502,96.7%
1943,7242,734,705,96.0%
1944,6528,460,432,93.9%
1945,5125,503,488,97.0%
1946,3712,480,440,91.7%
1947,5187,562,502,89.3%
1948,7229,634,624,98.4%
1949,3766,671,543,80.9%
1950,3742,894,838,93.7%
1951,3713,373,349,93.6%
1952,3743,232,215,92.7%
1953,3693,564,530,94.0%
1954,3642,602,516,85.7%
1955,7227,291,272,93.5%
1956,5041,734,451,61.4%
1957,3714,513,453,88.3%
1958,7963,"1,098","1,051",95.7%
1959,3645,328,317,96.6%
1960,3626,402,363,90.3%
1961,5294,663,634,95.6%
1962,8389,445,417,93.7%
1963,7852,479,458,95.6%
1964,7855,414,401,96.9%
1965,8388,558,509,91.2%
1966,7228,461,440,95.4%
1967,6675,641,611,95.3%
1968,3647,577,517,89.6%
1969,3670,607,515,84.8%
1970,7811,344,332,96.5%
1971,3744,783,702,89.7%
1972,6530,577,507,87.9%
1973,3664,407,378,92.9%
1974,3845,"1,661","1,516",91.3%
1975,3717,404,387,95.8%
1976,4732,426,408,95.8%
1977,4961,875,742,84.8%
1978,3718,357,310,86.8%
1979,6533,428,370,86.4%
1980,7232,788,707,89.7%
1981,3694,303,296,97.7%
1982,3797,375,353,94.1%
1983,7521,818,749,91.6%
1984,3842,775,753,97.2%
1985,3808,"1,197","1,128",94.2%
1986,3769,"1,629","1,459",89.6%
1987,3648,720,617,85.7%
1988,3719,439,408,92.9%
1989,6534,635,552,86.9%
1990,3629,422,410,97.2%
1991,5293,464,418,90.1%
1992,3611,400,349,87.3%
1993,3630,394,363,92.1%
1994,6768,568,548,96.5%
1995,3649,573,501,87.4%
1996,7022,271,259,95.6%
1997,3720,329,283,86.0%
1998,3798,511,490,95.9%
1999,3697,309,292,94.5%
2000,3770,"1,177","1,074",91.2%
2001,4868,291,287,98.6%
2002,3749,675,648,96.0%
2003,6535,618,584,94.5%
2004,7815,405,376,92.8%
2005,7522,610,564,92.5%
2006,3650,403,312,77.4%
2007,3855,"3,308","3,128",94.6%
2008,3750,852,798,93.7%
2009,6960,259,245,94.6%
2010,7472,234,222,94.9%
2011,3857,553,515,93.1%
2012,7782,476,442,92.9%
2013,6548,260,239,91.9%
2014,7808,310,279,90.0%
2015,3613,598,533,89.1%
2016,7780,300,279,93.0%
2017,3675,466,442,94.8%
2018,7706,576,505,87.7%
2019,8293,524,505,96.4%
2020,3722,464,400,86.2%
2021,3616,519,490,94.4%
2022,8385,67,47,70.1%
2023,8386,85,79,92.9%
2024,7850,305,295,96.7%
2025,3801,618,546,88.3%
2026,5121,537,521,97.0%
2027,3783,264,237,89.8%
2028,6765,556,490,88.1%
2029,7813,479,468,97.7%
2030,3771,644,561,87.1%
2031,3614,522,500,95.8%
2032,8292,552,538,97.5%
2033,3701,606,582,96.0%
2034,8296,505,481,95.2%
2035,3724,465,441,94.8%
2036,3844,638,601,94.2%
2037,3668,335,312,93.1%
2038,6539,400,343,85.8%
2039,3861,499,484,97.0%
2040,7245,415,399,96.1%
2041,7903,480,461,96.0%
2042,7906,498,422,84.7%
2043,8387,172,126,73.3%
2044,3653,569,508,89.3%
2045,3725,507,423,83.4%
2046,3702,168,163,97.0%
2047,3800,679,660,97.2%
2048,3773,"1,174","1,068",91.0%
2049,3859,571,507,88.8%
2050,3654,816,743,91.1%
2051,3655,262,254,96.9%
2052,7234,"1,409","1,319",93.6%
2053,3635,269,241,89.6%
2054,4963,504,489,97.0%
2055,3727,524,476,90.8%
2056,7255,277,266,96.0%
2057,3753,710,668,94.1%
2058,7072,640,627,98.0%
2059,3657,480,409,85.2%
2060,3755,533,516,96.8%
2061,8331,258,253,98.1%
2062,8330,482,434,90.0%
2063,8298,434,316,72.8%
2064,8329,281,273,97.2%
2065,8328,239,236,98.7%
2066,8297,360,337,93.6%
2067,8294,391,330,84.4%
2068,8423,118,113,95.8%
2069,3835,502,486,96.8%
2070,7225,287,273,95.1%
2071,6527,"1,257","1,156",92.0%
2072,7663,523,507,96.9%
2073,3615,350,337,96.3%
2074,5124,821,752,91.6%
2075,3703,372,361,97.0%
2076,3860,460,444,96.5%
2077,3728,141,140,99.3%
2078,6544,722,683,94.6%
2079,7253,"1,319","1,259",95.5%
2080,5188,371,321,86.5%
2081,7233,529,502,94.9%
2082,7737,615,456,74.1%
2083,7828,184,55,29.9%
2084,7647,"2,430","1,491",61.4%
2085,6239,278,112,40.3%
2086,1555,367,141,38.4%
2087,1560,536,264,49.3%
2088,8301,521,264,50.7%
2089,1430,291,149,51.2%
2090,8395,420,97,23.1%
2091,1426,"1,120",277,24.7%
2092,1425,915,246,26.9%
2093,8396,659,178,27.0%
2094,4841,515,98,19.0%
2095,3910,524,221,42.2%
2096,5262,534,256,47.9%
2097,3909,593,274,46.2%
2098,7999,"1,021",81,7.9%
2099,7998,373,24,6.4%
2100,315,"1,545",134,8.7%
2101,314,725,46,6.3%
2102,7997,469,32,6.8%
2103,7996,446,11,2.5%
2104,8203,687,597,86.9%
2105,409,"1,483",644,43.4%
2106,7616,215,194,90.2%
2107,7615,561,421,75.0%
2108,7878,368,332,90.2%
2109,7886,187,162,86.6%
2110,7889,266,237,89.1%
2111,7501,327,221,67.6%
2112,6019,330,244,73.9%
2113,6915,"1,217",886,72.8%
2114,7868,500,278,55.6%
2115,8106,883,257,29.1%
2116,326,550,362,65.8%
2117,412,737,565,76.7%
2118,7913,34,13,38.2%
2119,7692,307,224,73.0%
2120,6022,887,251,28.3%
2121,330,473,371,78.4%
2122,6811,182,127,69.8%
2123,6024,463,257,55.5%
2124,8204,474,453,95.6%
2125,6026,335,265,79.1%
2126,400,269,258,95.9%
2127,6028,382,226,59.2%
2128,7880,430,403,93.7%
2129,8255,581,534,91.9%
2130,6042,408,286,70.1%
2131,7870,206,192,93.2%
2132,6044,317,230,72.6%
2133,7871,205,187,91.2%
2134,7881,310,187,60.3%
2135,8108,212,200,94.3%
2136,8110,384,339,88.3%
2137,363,284,223,78.5%
2138,351,295,93,31.5%
2139,365,585,504,86.2%
2140,8105,952,562,59.0%
2141,6047,83,80,96.4%
2142,8300,133,56,42.1%
2143,416,435,364,83.7%
2144,395,291,194,66.7%
2145,6664,73,46,63.0%
2146,7742,320,251,78.4%
2147,379,174,132,75.9%
2148,8107,537,254,47.3%
2149,7693,374,262,70.1%
2150,7888,456,380,83.3%
2151,7916,1,1,100.0%
2152,7362,177,154,87.0%
2153,7039,312,241,77.2%
2154,7884,252,205,81.3%
2155,7876,188,175,93.1%
2156,7694,242,159,65.7%
2157,7877,256,191,74.6%
2158,7885,226,174,77.0%
2159,7502,208,163,78.4%
2160,6385,"1,053",511,48.5%
2161,7730,492,273,55.5%
2162,5058,"1,005",431,42.9%
2163,6622,752,412,54.8%
2164,7434,"1,185",520,43.9%
2165,3210,"1,671",691,41.4%
2166,7660,"1,015",470,46.3%
2167,7183,733,325,44.3%
2168,427,476,121,25.4%
2169,8354,627,188,30.0%
2170,5105,574,147,25.6%
2171,7193,623,95,15.2%
2172,435,"1,192",300,25.2%
2173,433,243,87,35.8%
2174,7482,763,575,75.4%
2175,8236,"1,120",863,77.1%
2176,3216,"1,372",649,47.3%
2177,8010,668,354,53.0%
2178,7738,"1,682","1,202",71.5%
2179,7867,798,585,73.3%
2180,7739,980,463,47.2%
2181,8281,913,473,51.8%
2182,3214,682,426,62.5%
2183,7055,490,293,59.8%
2184,3111,394,170,43.1%
2185,7984,479,353,73.7%
2186,1270,434,153,35.3%
2187,3334,752,307,40.8%
2188,6746,737,274,37.2%
2189,3338,"1,001",337,33.7%
2190,3337,442,178,40.3%
2191,3336,265,98,37.0%
2192,3345,349,290,83.1%
2193,3339,357,235,65.8%
2194,3341,339,239,70.5%
2195,3346,935,684,73.2%
2196,3348,828,575,69.4%
2197,3342,380,282,74.2%
2198,3915,894,560,62.6%
2199,5265,777,478,61.5%
2200,3924,969,474,48.9%
2201,8260,211,31,14.7%
2202,7540,610,425,69.7%
2203,8306,297,258,86.9%
2204,8129,870,636,73.1%
2205,7848,353,243,68.8%
2206,7772,571,447,78.3%
2207,7831,399,318,79.7%
2208,7832,645,473,73.3%
2209,8193,396,318,80.3%
2210,8218,360,292,81.1%
2211,8362,136,53,39.0%
2212,8077,93,51,54.8%
2213,8078,82,70,85.4%
2214,8079,85,47,55.3%
2215,8080,159,113,71.1%
2216,8081,86,56,65.1%
2217,6165,810,400,49.4%
2218,8082,642,435,67.8%
2219,2379,140,106,75.7%
2220,6893,451,296,65.6%
2221,2350,403,266,66.0%
2222,6108,405,68,16.8%
2223,6852,387,85,22.0%
2224,448,644,87,13.5%
2225,447,475,74,15.6%
2226,8410,425,129,30.4%
2227,1122,401,127,31.7%
2228,7836,429,73,17.0%
2229,1128,"1,661",432,26.0%
2230,5132,285,155,54.4%
2231,1121,452,160,35.4%
2232,4965,835,233,27.9%
2233,1123,290,96,33.1%
2234,7630,375,86,22.9%
2235,6510,425,25,5.9%
2236,7697,589,58,9.8%
2237,6511,885,75,8.5%
2238,1921,"1,189",149,12.5%
2239,6512,576,82,14.2%
2240,8366,"1,898",925,48.7%
2241,5275,961,626,65.1%
2242,840,863,853,98.8%
2243,844,389,370,95.1%
2244,852,804,782,97.3%
2245,8247,679,618,91.0%
2246,858,931,872,93.7%
2247,5206,706,667,94.5%
2248,856,664,632,95.2%
2249,8117,"2,360","2,295",97.2%
2250,8116,"3,352","3,285",98.0%
2251,845,856,831,97.1%
2252,5028,643,612,95.2%
2253,855,646,637,98.6%
2254,857,486,461,94.9%
2255,5026,670,659,98.4%
2256,7484,580,568,97.9%
2257,5027,607,586,96.5%
2258,832,885,807,91.2%
2259,5025,719,659,91.7%
2260,831,673,645,95.8%
2261,6837,331,163,49.2%
2262,8050,681,258,37.9%
2263,4593,392,105,26.8%
2264,4595,522,351,67.2%
2265,4589,265,97,36.6%
2266,5362,489,207,42.3%
2267,4597,830,338,40.7%
2268,4598,"1,528",560,36.6%
2269,8275,136,79,58.1%
2270,1495,459,208,45.3%
2271,8168,369,199,53.9%
2272,8169,257,127,49.4%
2273,7636,"1,063",200,18.8%
2274,3164,553,283,51.2%
2275,3165,552,265,48.0%
2276,7684,479,399,83.3%
2277,1278,790,238,30.1%
2278,7941,751,223,29.7%
2279,7413,355,188,53.0%
2280,1989,269,102,37.9%
2281,6805,164,80,48.8%
2282,1925,471,173,36.7%
2283,5043,211,167,79.1%
2284,1926,334,124,37.1%
2285,1928,385,129,33.5%
2286,4705,410,127,31.0%
2287,1930,266,122,45.9%
2288,1934,"1,787",706,39.5%
2289,7218,"1,339",580,43.3%
2290,1932,325,234,72.0%
2291,4268,536,230,42.9%
2292,8197,738,413,56.0%
2293,8103,636,351,55.2%
2294,7019,917,460,50.2%
2295,8189,631,275,43.6%
2296,700,478,198,41.4%
2297,8188,336,123,36.6%
2298,5093,489,284,58.1%
2299,6748,335,200,59.7%
2300,2496,692,381,55.1%
2301,0,259,201,77.6%
2302,6928,443,164,37.0%
2303,295,332,83,25.0%
2304,6109,204,136,66.7%
2305,7532,421,105,24.9%
2306,8401,619,613,99.0%
2307,7333,321,192,59.8%
2308,8000,208,101,48.6%
2309,8279,152,89,58.6%
2310,6209,348,154,44.3%
2311,6210,354,152,42.9%
2312,1940,441,51,11.6%
2313,7365,457,64,14.0%
2314,6514,456,56,12.3%
2315,1942,"1,206",209,17.3%
2316,1937,403,49,12.2%
2317,6625,904,122,13.5%
2318,7677,579,571,98.6%
2319,3930,533,328,61.5%
2320,1978,104,44,42.3%
2321,1991,155,66,42.6%
2322,6697,607,277,45.6%
2323,1992,471,171,36.3%
2324,5169,707,237,33.5%
2325,6864,386,181,46.9%
2326,5365,370,153,41.4%
2327,2833,573,199,34.7%
2328,2832,243,57,23.5%
2329,6818,154,83,53.9%
2330,4002,111,51,45.9%
2331,8083,656,447,68.1%
2332,3485,712,224,31.5%
2333,7210,693,219,31.6%
2334,5352,755,194,25.7%
2335,965,491,280,57.0%
2336,6713,598,333,55.7%
2337,7568,"1,257",498,39.6%
2338,7331,419,191,45.6%
2339,3935,283,116,41.0%
2340,5264,482,227,47.1%
2341,0,120,52,43.3%
2342,6587,164,101,61.6%
2343,7066,172,95,55.2%
2344,7429,768,259,33.7%
2345,864,604,191,31.6%
2346,6888,691,231,33.4%
2347,5149,315,273,86.7%
2348,2474,513,346,67.4%
2349,2476,244,217,88.9%
2350,2481,778,550,70.7%
2351,2455,349,260,74.5%
2352,4736,407,340,83.5%
2353,4858,672,525,78.1%
2354,6970,456,387,84.9%
2355,5232,608,461,75.8%
2356,7700,864,710,82.2%
2357,4952,314,218,69.4%
2358,6413,"1,770","1,375",77.7%
2359,2487,613,526,85.8%
2360,2489,877,658,75.0%
2361,6791,768,637,82.9%
2362,4857,333,221,66.4%
2363,3968,544,218,40.1%
2364,3969,805,244,30.3%
2365,6817,670,249,37.2%
2366,7507,564,218,38.7%
2367,7013,299,144,48.2%
2368,0,448,114,25.4%
2369,1178,723,123,17.0%
2370,1180,574,112,19.5%
2371,7488,492,125,25.4%
2372,4907,816,124,15.2%
2373,7489,588,100,17.0%
2374,1179,474,30,6.3%
2375,8318,"2,333",420,18.0%
2376,5311,"1,170",212,18.1%
2377,8084,281,0,0.0%
2378,6594,205,118,57.6%
2379,4006,219,125,57.1%
2380,4696,382,127,33.2%
2381,457,170,71,41.8%
2382,5101,364,165,45.3%
2383,4843,163,97,59.5%
2384,458,208,36,17.3%
2385,8001,964,380,39.4%
2386,460,"1,357",449,33.1%
2387,8002,699,268,38.3%
2388,7009,868,675,77.8%
2389,7893,648,437,67.4%
2390,8283,344,249,72.4%
2391,7892,369,262,71.0%
2392,7397,159,63,39.6%
2393,6800,97,28,28.9%
2394,7398,71,23,32.4%
2395,3173,553,368,66.5%
2396,3170,333,294,88.3%
2397,8093,535,367,68.6%
2398,8092,303,225,74.3%
2399,3171,285,222,77.9%
2400,7705,503,259,51.5%
2401,7387,313,152,48.6%
2402,3124,392,168,42.9%
2403,3938,609,444,72.9%
2404,3940,500,318,63.6%
2405,2706,572,226,39.5%
2406,2708,536,168,31.3%
2407,7741,320,266,83.1%
2408,6357,328,246,75.0%
2409,3567,380,155,40.8%
2410,3549,393,211,53.7%
2411,3569,761,370,48.6%
2412,8372,696,415,59.6%
2413,1724,130,27,20.8%
2414,7925,447,236,52.8%
2415,7924,446,203,45.5%
2416,1729,782,338,43.2%
2417,5221,"1,038",398,38.3%
2418,7921,514,262,51.0%
2419,1169,373,146,39.1%
2420,1171,463,164,35.4%
2421,1172,653,191,29.2%
2422,6647,445,155,34.8%
2423,3116,465,279,60.0%
2424,3117,356,163,45.8%
2425,2656,253,105,41.5%
2426,7354,482,199,41.3%
2427,2654,361,177,49.0%
2428,2655,424,175,41.3%
2429,2657,426,203,47.7%
2430,2658,"1,090",435,39.9%
2431,5054,418,154,36.8%
2432,7481,421,239,56.8%
2433,4009,470,248,52.8%
2434,8274,"1,192",557,46.7%
2435,6660,431,276,64.0%
2436,3357,373,178,47.7%
2437,3266,492,145,29.5%
2438,8062,699,232,33.2%
2439,4722,762,133,17.5%
2440,7262,518,97,18.7%
2441,8282,459,54,11.8%
2442,3354,"2,236",496,22.2%
2443,7752,478,96,20.1%
2444,4900,468,162,34.6%
2445,7638,231,21,9.1%
2446,438,235,132,56.2%
2447,7751,585,329,56.2%
2448,440,717,389,54.3%
2449,1177,826,199,24.1%
2450,7460,543,138,25.4%
2451,7718,321,85,26.5%
2452,7717,578,217,37.5%
2453,4599,267,101,37.8%
2454,4601,260,77,29.6%
2455,4602,768,172,22.4%
2456,6832,405,130,32.1%
2457,7699,406,130,32.0%
2458,4600,417,93,22.3%
2459,8263,801,113,14.1%
2460,7490,801,99,12.4%
2461,468,721,84,11.7%
2462,470,895,118,13.2%
2463,6328,658,134,20.4%
2464,8402,487,130,26.7%
2465,1730,467,132,28.3%
2466,7611,510,133,26.1%
2467,7682,642,116,18.1%
2468,6906,532,150,28.2%
2469,467,626,142,22.7%
2470,6568,413,145,35.1%
2471,714,346,103,29.8%
2472,6937,236,77,32.6%
2473,4603,527,155,29.4%
2474,4605,254,37,14.6%
2475,6641,"1,003",238,23.7%
2476,4606,536,93,17.4%
2477,4608,"1,225",279,22.8%
2478,4607,568,41,7.2%
2479,3054,462,221,47.8%
2480,7719,204,94,46.1%
2481,3056,572,213,37.2%
2482,6516,"1,275",997,78.2%
2483,1861,579,451,77.9%
2484,6505,673,566,84.1%
2485,6501,771,647,83.9%
2486,1943,673,575,85.4%
2487,7946,312,211,67.6%
2488,2271,324,194,59.9%
2489,2284,263,153,58.2%
2490,6900,478,163,34.1%
2491,1627,417,88,21.1%
2492,7668,461,125,27.1%
2493,7391,396,196,49.5%
2494,2253,336,136,40.5%
2495,2309,168,81,48.2%
2496,2310,138,57,41.3%
2497,2313,606,258,42.6%
2498,2312,227,113,49.8%
2499,8072,394,45,11.4%
2500,8073,413,40,9.7%
2501,8075,751,122,16.2%
2502,4808,532,66,12.4%
2503,2839,"1,080",142,13.1%
2504,4070,208,119,57.2%
2505,4062,211,108,51.2%
2506,4064,321,146,45.5%
2507,4068,544,232,42.6%
2508,4839,530,269,50.8%
2509,4613,461,168,36.4%
2510,7556,535,112,20.9%
2511,6692,597,123,20.6%
2512,6286,519,130,25.0%
2513,4614,938,189,20.1%
2514,6932,606,332,54.8%
2515,8102,419,213,50.8%
2516,7978,306,160,52.3%
2517,6191,536,263,49.1%
2518,7960,502,365,72.7%
2519,7648,32,10,31.3%
2520,941,557,194,34.8%
2521,936,414,193,46.6%
2522,8076,375,199,53.1%
2523,5130,457,186,40.7%
2524,4617,425,123,28.9%
2525,4620,345,115,33.3%
2526,4623,"1,094",309,28.2%
2527,4622,637,197,30.9%
2528,6725,638,217,34.0%
2529,4618,662,181,27.3%
2530,1949,"1,010",198,19.6%
2531,6518,625,168,26.9%
2532,6519,621,99,15.9%
2533,1950,"1,195",244,20.4%
2534,8134,611,62,10.1%
2535,3368,412,64,15.5%
2536,3370,835,163,19.5%
2537,3376,676,151,22.3%
2538,3375,570,102,17.9%
2539,7321,438,64,14.6%
2540,7940,576,50,8.7%
2541,3358,298,40,13.4%
2542,4809,540,67,12.4%
2543,3364,421,132,31.4%
2544,7458,139,58,41.7%
2545,3365,"1,309",233,17.8%
2546,7817,611,127,20.8%
2547,7818,662,95,14.4%
2548,3367,"2,553",443,17.4%
2549,7763,433,37,8.5%
2550,1354,236,45,19.1%
2551,1356,329,102,31.0%
2552,1350,354,36,10.2%
2553,7735,441,47,10.7%
2554,1357,334,57,17.1%
2555,1358,360,108,30.0%
2556,7426,780,177,22.7%
2557,6233,509,92,18.1%
2558,6234,788,134,17.0%
2559,1359,359,45,12.5%
2560,1364,"2,318",451,19.5%
2561,6113,675,338,50.1%
2562,193,225,179,79.6%
2563,259,301,137,45.5%
2564,260,431,324,75.2%
2565,196,471,311,66.0%
2566,1799,769,675,87.8%
2567,1801,559,550,98.4%
2568,8158,79,40,50.6%
2569,477,476,382,80.3%
2570,7505,430,384,89.3%
2571,8377,294,253,86.1%
2572,7123,258,133,51.6%
2573,3221,247,137,55.5%
2574,6683,856,377,44.0%
2575,8355,361,133,36.8%
2576,3224,"1,280",434,33.9%
2577,7593,786,301,38.3%
2578,7839,"1,169",477,40.8%
2579,7635,478,324,67.8%
2580,8180,348,157,45.1%
2581,4030,272,100,36.8%
2582,5355,234,105,44.9%
2583,7567,69,50,72.5%
2584,6885,466,274,58.8%
2585,4054,345,190,55.1%
2586,7106,370,183,49.5%
2587,4945,737,434,58.9%
2588,1806,788,403,51.1%
2589,1805,619,344,55.6%
2590,1802,706,418,59.2%
2591,6608,780,336,43.1%
2592,3589,471,137,29.1%
2593,7367,534,203,38.0%
2594,7551,215,149,69.3%
2595,8126,"1,104",579,52.4%
2596,7662,527,271,51.4%
2597,5070,662,299,45.2%
2598,7031,636,390,61.3%
2599,3948,299,138,46.2%
2600,8359,415,353,85.1%
2601,8252,"1,012",733,72.4%
2602,7833,296,170,57.4%
2603,7363,273,170,62.3%
2604,1666,229,142,62.0%
2605,1663,272,176,64.7%
2606,6168,231,154,66.7%
2607,7601,450,279,62.0%
2608,1668,568,324,57.0%
2609,4811,396,262,66.2%
2610,7862,453,305,67.3%
2611,5208,702,398,56.7%
2612,4690,392,34,8.7%
2613,1423,"2,197",158,7.2%
2614,1434,603,27,4.5%
2615,1439,423,25,5.9%
2616,1440,480,15,3.1%
2617,1421,"1,157",87,7.5%
2618,1438,502,24,4.8%
2619,4689,"1,146",65,5.7%
2620,4276,387,68,17.6%
2621,6638,722,264,36.6%
2622,7402,370,236,63.8%
2623,6012,"1,010",335,33.2%
2624,7424,275,109,39.6%
2625,7388,379,201,53.0%
2626,3955,388,162,41.8%
2627,3954,151,40,26.5%
2628,3957,399,163,40.9%
2629,1000,652,315,48.3%
2630,8192,450,260,57.8%
2631,996,340,185,54.4%
2632,6321,374,181,48.4%
2633,6322,398,127,31.9%
2634,4670,676,263,38.9%
2635,6991,171,89,52.0%
2636,6993,161,95,59.0%
2637,6992,189,94,49.7%
2638,6396,266,140,52.6%
2639,5271,746,324,43.4%
2640,4536,762,360,47.2%
2641,6215,188,129,68.6%
2642,6216,166,93,56.0%
2643,0,135,127,94.1%
2644,6280,702,241,34.3%
2645,6281,568,242,42.6%
2646,6282,265,100,37.7%
2647,2221,243,87,35.8%
2648,2222,264,145,54.9%
2649,2226,314,171,54.5%
2650,752,371,224,60.4%
2651,753,274,154,56.2%
2652,8411,295,203,68.8%
2653,872,387,136,35.1%
2654,868,393,115,29.3%
2655,5029,381,126,33.1%
2656,873,"1,053",314,29.8%
2657,7328,"1,043",314,30.1%
2658,7614,771,414,53.7%
2659,949,553,242,43.8%
2660,7518,538,281,52.2%
2661,2712,196,100,51.0%
2662,7083,167,82,49.1%
2663,2709,335,189,56.4%
2664,6795,532,315,59.2%
2665,2075,343,169,49.3%
2666,7289,251,146,58.2%
2667,5033,136,84,61.8%
2668,5034,176,115,65.3%
2669,1501,232,125,53.9%
2670,6933,163,76,46.6%
2671,2182,510,455,89.2%
2672,6007,152,72,47.4%
2673,7933,310,306,98.7%
2674,7934,175,168,96.0%
2675,2137,139,95,68.3%
2676,2139,326,184,56.4%
2677,2184,777,711,91.5%
2678,2185,182,88,48.4%
2679,1441,345,26,7.5%
2680,6719,997,63,6.3%
2681,7214,322,26,8.1%
2682,7736,583,16,2.7%
2683,1442,378,67,17.7%
2684,1443,"1,368",92,6.7%
2685,6680,531,292,55.0%
2686,2358,501,228,45.5%
2687,8287,629,436,69.3%
2688,8195,608,577,94.9%
2689,8145,519,383,73.8%
2690,8251,731,356,48.7%
2691,8146,692,474,68.5%
2692,7580,625,475,76.0%
2693,8196,372,253,68.0%
2694,18,190,107,56.3%
2695,19,191,100,52.4%
2696,7938,505,248,49.1%
2697,21,528,224,42.4%
2698,7437,270,134,49.6%
2699,4699,703,259,36.8%
2700,1959,262,106,40.5%
2701,1970,"1,462","1,228",84.0%
2702,1960,683,584,85.5%
2703,7943,349,298,85.4%
2704,1971,"1,365",717,52.5%
2705,1964,618,317,51.3%
2706,1965,795,616,77.5%
2707,1966,721,297,41.2%
2708,7359,469,263,56.1%
2709,1968,550,493,89.6%
2710,7480,604,332,55.0%
2711,1972,"3,717","2,453",66.0%
2712,7845,279,232,83.2%
2713,1969,507,322,63.5%
2714,7263,412,219,53.2%
2715,6340,383,152,39.7%
2716,6339,356,183,51.4%
2717,3385,394,71,18.0%
2718,5251,481,61,12.7%
2719,3382,453,42,9.3%
2720,7652,461,35,7.6%
2721,4943,949,134,14.1%
2722,5078,"1,371",207,15.1%
2723,6468,396,283,71.5%
2724,4832,409,73,17.8%
2725,3389,403,140,34.7%
2726,3391,375,70,18.7%
2727,3395,"1,147",441,38.4%
2728,3394,"1,285",502,39.1%
2729,3401,917,257,28.0%
2730,7798,741,225,30.4%
2731,5249,708,201,28.4%
2732,7797,749,237,31.6%
2733,7073,876,295,33.7%
2734,7264,709,173,24.4%
2735,5081,971,300,30.9%
2736,3406,802,260,32.4%
2737,5195,380,29,7.6%
2738,5196,649,56,8.6%
2739,490,475,37,7.8%
2740,491,637,59,9.3%
2741,4859,503,32,6.4%
2742,492,"1,398",157,11.2%
2743,7563,276,185,67.0%
2744,7562,341,246,72.1%
2745,8194,300,251,83.7%
2746,4126,437,241,55.1%
2747,7920,425,254,59.8%
2748,6776,522,221,42.3%
2749,6775,739,286,38.7%
2750,7487,550,235,42.7%
2751,7283,587,235,40.0%
2752,5162,548,337,61.5%
2753,8128,251,156,62.2%
2754,8338,272,201,73.9%
2755,4310,"1,049",595,56.7%
2756,6956,711,411,57.8%
2757,7169,475,286,60.2%
2758,7417,438,252,57.5%
2759,4305,272,141,51.8%
2760,1905,518,131,25.3%
2761,5287,"1,171",179,15.3%
2762,1908,881,132,15.0%
2763,1952,601,51,8.5%
2764,1906,511,51,10.0%
2765,5356,382,191,50.0%
2766,4148,672,347,51.6%
2767,8335,346,140,40.5%
2768,4143,502,191,38.0%
2769,8290,219,143,65.3%
2770,4146,295,185,62.7%
2771,7843,751,427,56.9%
2772,4149,743,343,46.2%
2773,4133,524,332,63.4%
2774,4135,260,127,48.8%
2775,8373,439,160,36.4%
2776,5103,508,169,33.3%
2777,3575,577,195,33.8%
2778,2661,505,103,20.4%
2779,7420,556,177,31.8%
2780,4823,536,163,30.4%
2781,2660,511,168,32.9%
2782,5336,621,177,28.5%
2783,2663,"1,385",364,26.3%
2784,4286,434,249,57.4%
2785,6912,213,119,55.9%
2786,7456,819,592,72.3%
2787,6148,457,178,38.9%
2788,7475,493,226,45.8%
2789,6654,425,146,34.4%
2790,6424,302,126,41.7%
2791,4295,838,364,43.4%
2792,7446,424,207,48.8%
2793,6425,168,90,53.6%
2794,4291,381,192,50.4%
2795,6865,411,188,45.7%
2796,2233,710,463,65.2%
2797,2234,319,140,43.9%
2798,2238,454,250,55.1%
2799,5330,573,247,43.1%
2800,8408,"1,007",491,48.8%
2801,2243,"1,286",560,43.5%
2802,6446,274,155,56.6%
2803,6838,137,76,55.5%
2804,1327,204,107,52.5%
2805,4075,230,120,52.2%
2806,5095,356,169,47.5%
2807,4079,438,196,44.7%
2808,4080,502,209,41.6%
2809,7760,524,83,15.8%
2810,5366,429,97,22.6%
