,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2488,1930.0,238,46,19.3%
2489,1934.0,"2,067",445,21.5%
2490,7218.0,"1,311",346,26.4%
2491,1932.0,264,130,49.2%
2492,7018.0,326,228,69.9%
2493,8103.0,740,278,37.6%
2494,4268.0,380,117,30.8%
2495,7017.0,579,231,39.9%
2496,7019.0,"1,128",372,33.0%
2497,700.0,588,160,27.2%
2498,7285.0,321,100,31.2%
2499,696.0,255,75,29.4%
2500,698.0,444,170,38.3%
2501,5093.0,463,210,45.4%
2502,6748.0,334,174,52.1%
2503,2496.0,711,278,39.1%
2504,9999.0,271,144,53.1%
2505,6928.0,565,212,37.5%
2506,295.0,352,60,17.0%
2507,6109.0,173,104,60.1%
2508,7532.0,345,327,94.8%
2509,7629.0,310,168,54.2%
2510,7333.0,454,316,69.6%
2511,8000.0,470,263,56.0%
2512,6209.0,415,144,34.7%
2513,6210.0,394,127,32.2%
2514,1940.0,375,39,10.4%
2515,7365.0,401,26,6.5%
2516,6514.0,411,56,13.6%
2517,1942.0,"1,345",120,8.9%
2518,1937.0,300,21,7.0%
2519,6625.0,913,98,10.7%
2520,7677.0,418,279,66.7%
2521,5355.0,252,78,31.0%
2522,3930.0,529,287,54.3%
2523,1978.0,125,56,44.8%
2524,1991.0,233,101,43.3%
2525,6697.0,619,241,38.9%
2526,1992.0,530,199,37.5%
2527,5169.0,781,208,26.6%
2528,6864.0,384,101,26.3%
2529,5365.0,569,101,17.8%
2530,2833.0,440,61,13.9%
2531,2832.0,276,30,10.9%
2532,6818.0,129,61,47.3%
2533,4002.0,161,55,34.2%
2534,7834.0,47,33,70.2%
2535,8083.0,293,220,75.1%
2536,3485.0,"1,045",157,15.0%
2537,7210.0,568,79,13.9%
2538,5352.0,795,98,12.3%
2539,4949.0,92,49,53.3%
2540,965.0,525,223,42.5%
2541,6713.0,526,277,52.7%
2542,7568.0,583,213,36.5%
2543,7331.0,510,216,42.4%
2544,3935.0,310,114,36.8%
2545,5264.0,523,172,32.9%
2546,9999.0,227,159,70.0%
2547,6587.0,151,75,49.7%
2548,7066.0,169,54,32.0%
2549,7429.0,693,148,21.4%
2550,864.0,710,106,14.9%
2551,6888.0,599,114,19.0%
2552,5149.0,305,195,63.9%
2553,2474.0,575,320,55.7%
2554,2476.0,284,216,76.1%
2555,2455.0,209,175,83.7%
2556,4736.0,382,259,67.8%
2557,4858.0,322,199,61.8%
2558,2482.0,240,173,72.1%
2559,2481.0,399,133,33.3%
2560,6971.0,223,153,68.6%
2561,6970.0,454,329,72.5%
2562,5232.0,540,315,58.3%
2563,7700.0,754,397,52.7%
2564,4952.0,388,117,30.2%
2565,6413.0,"1,792",890,49.7%
2566,2487.0,504,339,67.3%
2567,2489.0,"1,121",492,43.9%
2568,6791.0,757,437,57.7%
2569,4857.0,299,171,57.2%
2570,3965.0,114,30,26.3%
2571,3969.0,928,254,27.4%
2572,6817.0,607,232,38.2%
2573,3968.0,500,192,38.4%
2574,7507.0,565,200,35.4%
2575,7013.0,322,170,52.8%
2576,9999.0,"1,203",0,0.0%
2577,1178.0,772,80,10.4%
2578,1180.0,552,88,15.9%
2579,7488.0,465,79,17.0%
2580,4907.0,789,133,16.9%
2581,7489.0,664,81,12.2%
2582,1179.0,695,22,3.2%
2583,7412.0,"1,164",130,11.2%
2584,5311.0,"1,145",117,10.2%
2585,1183.0,"1,106",101,9.1%
2586,8084.0,180,32,17.8%
2587,6594.0,275,123,44.7%
2588,4006.0,283,128,45.2%
2589,4696.0,373,101,27.1%
2590,457.0,211,58,27.5%
2591,5101.0,345,123,35.7%
2592,4843.0,186,87,46.8%
2593,458.0,215,25,11.6%
2594,8001.0,"1,082",334,30.9%
2595,460.0,"1,811",359,19.8%
2596,8002.0,747,185,24.8%
2597,7009.0,"1,355",735,54.2%
2598,7893.0,748,356,47.6%
2599,7892.0,342,186,54.4%
2600,7397.0,194,71,36.6%
2601,6800.0,146,53,36.3%
2602,7398.0,84,24,28.6%
2603,3173.0,530,241,45.5%
2604,3170.0,341,298,87.4%
2605,8093.0,663,411,62.0%
2606,8092.0,304,202,66.4%
2607,3171.0,291,263,90.4%
2608,7705.0,619,222,35.9%
2609,7387.0,320,103,32.2%
2610,3124.0,395,107,27.1%
2611,3938.0,645,471,73.0%
2612,3940.0,563,336,59.7%
2613,2706.0,702,222,31.6%
2614,2708.0,601,146,24.3%
2615,7741.0,298,219,73.5%
2616,6357.0,273,172,63.0%
2617,3567.0,342,112,32.7%
2618,3549.0,373,119,31.9%
2619,3552.0,314,100,31.8%
2620,3569.0,895,275,30.7%
2621,3568.0,355,152,42.8%
2622,1724.0,123,12,9.8%
2623,7925.0,446,163,36.5%
2624,7924.0,453,163,36.0%
2625,1729.0,787,241,30.6%
2626,5221.0,"1,075",244,22.7%
2627,7921.0,516,182,35.3%
2628,1167.0,136,46,33.8%
2629,1169.0,437,144,33.0%
2630,1171.0,429,136,31.7%
2631,1172.0,782,218,27.9%
2632,6647.0,524,163,31.1%
2633,3116.0,498,216,43.4%
2634,3117.0,453,156,34.4%
2635,2656.0,269,92,34.2%
2636,7354.0,532,192,36.1%
2637,2654.0,354,134,37.9%
2638,2655.0,459,141,30.7%
2639,2657.0,421,134,31.8%
2640,2658.0,"1,219",269,22.1%
2641,5054.0,465,144,31.0%
2642,7481.0,567,237,41.8%
2643,4012.0,130,62,47.7%
2644,4009.0,483,227,47.0%
2645,4011.0,74,31,41.9%
2646,4014.0,587,203,34.6%
2647,4015.0,579,161,27.8%
2648,6660.0,394,197,50.0%
2649,3357.0,329,96,29.2%
2650,3266.0,508,103,20.3%
2651,8062.0,807,145,18.0%
2652,4722.0,773,67,8.7%
2653,3306.0,460,47,10.2%
2654,7262.0,556,55,9.9%
2655,3350.0,339,33,9.7%
2656,3354.0,"2,183",264,12.1%
2657,7752.0,409,19,4.6%
2658,4900.0,499,85,17.0%
2659,7638.0,160,5,3.1%
2660,438.0,229,127,55.5%
2661,7751.0,565,282,49.9%
2662,440.0,800,311,38.9%
2663,1177.0,998,169,16.9%
2664,7460.0,672,130,19.3%
2665,7718.0,380,75,19.7%
2666,7717.0,690,144,20.9%
2667,4599.0,330,110,33.3%
2668,4601.0,315,47,14.9%
2669,4602.0,936,111,11.9%
2670,6832.0,445,96,21.6%
2671,7699.0,511,93,18.2%
2672,4600.0,516,78,15.1%
2673,7490.0,736,109,14.8%
2674,468.0,988,111,11.2%
2675,470.0,656,84,12.8%
2676,6328.0,748,69,9.2%
2677,6853.0,332,49,14.8%
2678,1730.0,624,108,17.3%
2679,7611.0,502,65,12.9%
2680,7682.0,749,144,19.2%
2681,6906.0,632,136,21.5%
2682,467.0,750,108,14.4%
2683,6568.0,545,187,34.3%
2684,714.0,417,126,30.2%
2685,6937.0,300,101,33.7%
2686,4603.0,509,149,29.3%
2687,4605.0,147,16,10.9%
2688,6641.0,954,213,22.3%
2689,4606.0,497,159,32.0%
2690,4608.0,"1,303",244,18.7%
2691,4607.0,636,121,19.0%
2692,3054.0,504,190,37.7%
2693,7719.0,183,79,43.2%
2694,3056.0,667,182,27.3%
2695,6516.0,"1,280",749,58.5%
2696,1861.0,660,442,67.0%
2697,6505.0,549,372,67.8%
2698,6501.0,843,595,70.6%
2699,1943.0,520,396,76.2%
2700,7946.0,335,204,60.9%
2701,2271.0,373,172,46.1%
2702,2284.0,236,111,47.0%
2703,6900.0,565,176,31.2%
2704,1627.0,411,86,20.9%
2705,7668.0,468,127,27.1%
2706,7391.0,485,208,42.9%
2707,2253.0,414,173,41.8%
2708,2309.0,182,103,56.6%
2709,2310.0,136,55,40.4%
2710,2313.0,695,260,37.4%
2711,2312.0,180,106,58.9%
2712,2311.0,96,48,50.0%
2713,8072.0,320,44,13.8%
2714,8073.0,341,26,7.6%
2715,8074.0,172,18,10.5%
2716,8075.0,729,69,9.5%
2717,4808.0,500,50,10.0%
2718,2839.0,"1,001",92,9.2%
2719,4070.0,325,184,56.6%
2720,4062.0,236,107,45.3%
2721,4064.0,266,106,39.8%
2722,4068.0,468,171,36.5%
2723,4071.0,305,166,54.4%
2724,4839.0,432,174,40.3%
2725,4613.0,487,141,29.0%
2726,7556.0,571,101,17.7%
2727,6692.0,596,88,14.8%
2728,6286.0,509,89,17.5%
2729,4614.0,"1,014",153,15.1%
2730,6932.0,589,301,51.1%
2731,8102.0,472,207,43.9%
2732,7978.0,286,145,50.7%
2733,6191.0,695,261,37.6%
2734,7960.0,306,167,54.6%
2735,7648.0,32,15,46.9%
2736,941.0,620,214,34.5%
2737,936.0,347,150,43.2%
2738,8076.0,515,224,43.5%
2739,5130.0,361,143,39.6%
2740,4617.0,447,96,21.5%
2741,4620.0,366,90,24.6%
2742,4622.0,592,142,24.0%
2743,6725.0,615,153,24.9%
2744,4623.0,"1,235",219,17.7%
2745,4618.0,608,122,20.1%
2746,7321.0,410,24,5.9%
2747,7940.0,579,32,5.5%
2748,3358.0,406,16,3.9%
2749,4809.0,523,31,5.9%
2750,3364.0,442,66,14.9%
2751,7458.0,158,43,27.2%
2752,3365.0,"1,189",126,10.6%
2753,7817.0,634,58,9.1%
2754,7818.0,574,55,9.6%
2755,3367.0,"1,644",142,8.6%
2756,7599.0,604,57,9.4%
2757,7763.0,548,8,1.5%
2758,1949.0,"1,095",120,11.0%
2759,6518.0,619,68,11.0%
2760,6519.0,649,38,5.9%
2761,1950.0,"1,176",110,9.4%
2762,3368.0,418,46,11.0%
2763,3370.0,404,50,12.4%
2764,3376.0,780,50,6.4%
2765,3375.0,469,49,10.4%
2766,1358.0,325,88,27.1%
2767,1354.0,260,33,12.7%
2768,1356.0,360,87,24.2%
2769,1350.0,320,56,17.5%
2770,7735.0,405,38,9.4%
2771,1357.0,361,57,15.8%
2772,7426.0,719,124,17.2%
2773,6233.0,475,97,20.4%
2774,6234.0,845,125,14.8%
2775,1359.0,429,87,20.3%
2776,1364.0,"2,584",328,12.7%
2777,6113.0,621,210,33.8%
2778,193.0,316,277,87.7%
2779,256.0,121,75,62.0%
2780,259.0,345,141,40.9%
2781,260.0,433,241,55.7%
2782,196.0,624,270,43.3%
2783,1799.0,720,541,75.1%
2784,1801.0,517,350,67.7%
2785,7505.0,584,513,87.8%
2786,477.0,409,316,77.3%
2787,7606.0,382,332,86.9%
2788,7123.0,257,100,38.9%
2789,3221.0,196,83,42.3%
2790,3219.0,203,53,26.1%
2791,3223.0,262,69,26.3%
2792,3224.0,"1,615",324,20.1%
2793,6683.0,820,276,33.7%
2794,7593.0,942,267,28.3%
2795,7839.0,"1,305",411,31.5%
2796,3222.0,163,66,40.5%
2797,7635.0,255,175,68.6%
2798,5159.0,159,57,35.8%
2799,4030.0,329,94,28.6%
2800,4028.0,137,75,54.7%
2801,7567.0,190,91,47.9%
2802,6885.0,505,288,57.0%
2803,4054.0,371,180,48.5%
2804,7106.0,334,158,47.3%
2805,4945.0,548,143,26.1%
2806,1806.0,996,252,25.3%
2807,1805.0,744,234,31.5%
2808,1802.0,693,238,34.3%
2809,6608.0,668,236,35.3%
2810,3589.0,684,155,22.7%
2811,7367.0,572,178,31.1%
2812,7551.0,217,180,82.9%
2813,8126.0,383,0,0.0%
2814,6588.0,132,29,22.0%
2815,7662.0,481,158,32.8%
2816,5070.0,661,159,24.1%
2817,7031.0,562,262,46.6%
2818,3948.0,247,49,19.8%
2819,7833.0,285,152,53.3%
2820,7363.0,292,152,52.1%
2821,1666.0,212,117,55.2%
2822,1663.0,320,191,59.7%
2823,6168.0,201,120,59.7%
2824,7601.0,458,249,54.4%
2825,1668.0,661,309,46.7%
2826,4811.0,376,185,49.2%
2827,7862.0,455,228,50.1%
2828,5208.0,843,322,38.2%
2829,4690.0,457,24,5.3%
2830,1423.0,"1,992",82,4.1%
2831,1434.0,522,33,6.3%
2832,1439.0,435,20,4.6%
2833,1440.0,455,17,3.7%
2834,1421.0,"1,010",45,4.5%
2835,1438.0,451,6,1.3%
2836,4689.0,968,54,5.6%
2837,3955.0,335,125,37.3%
2838,3954.0,118,48,40.7%
2839,3957.0,435,113,26.0%
2840,4276.0,399,32,8.0%
2841,6638.0,836,201,24.0%
2842,7402.0,377,137,36.3%
2843,6012.0,"1,133",169,14.9%
2844,7424.0,301,71,23.6%
2845,7388.0,439,165,37.6%
2846,999.0,445,203,45.6%
2847,1000.0,578,227,39.3%
2848,5304.0,177,93,52.5%
2849,996.0,302,155,51.3%
2850,994.0,77,31,40.3%
2851,7983.0,290,159,54.8%
2852,6321.0,389,145,37.3%
2853,6322.0,375,97,25.9%
2854,4670.0,789,199,25.2%
2855,6991.0,230,85,37.0%
2856,6993.0,174,87,50.0%
2857,6992.0,216,95,44.0%
2858,6396.0,342,144,42.1%
2859,5271.0,"1,023",279,27.3%
2860,4536.0,854,303,35.5%
2861,6215.0,237,114,48.1%
2862,6216.0,163,70,42.9%
2863,7762.0,207,139,67.1%
2864,6280.0,767,179,23.3%
2865,6281.0,647,215,33.2%
2866,6282.0,318,120,37.7%
2867,2221.0,223,60,26.9%
2868,2222.0,240,83,34.6%
2869,2226.0,378,177,46.8%
2870,748.0,149,105,70.5%
2871,751.0,137,66,48.2%
2872,752.0,309,171,55.3%
2873,753.0,529,228,43.1%
2874,872.0,454,83,18.3%
2875,868.0,438,66,15.1%
2876,5029.0,489,101,20.7%
2877,873.0,"1,029",199,19.3%
2878,7328.0,992,224,22.6%
2879,7614.0,828,344,41.5%
2880,949.0,628,192,30.6%
2881,7518.0,510,211,41.4%
2882,2712.0,254,87,34.3%
2883,7083.0,258,101,39.1%
2884,2709.0,333,135,40.5%
2885,6795.0,597,363,60.8%
2886,2075.0,390,206,52.8%
2887,7289.0,270,142,52.6%
2888,5033.0,130,74,56.9%
2889,5034.0,157,87,55.4%
2890,1501.0,325,143,44.0%
2891,6933.0,201,91,45.3%
2892,2182.0,501,281,56.1%
2893,6007.0,139,51,36.7%
2894,7933.0,329,308,93.6%
2895,7934.0,174,145,83.3%
2896,2137.0,144,93,64.6%
2897,2139.0,362,199,55.0%
2898,2184.0,965,411,42.6%
2899,2185.0,249,97,39.0%
2900,1441.0,319,2,0.6%
2901,6719.0,"1,037",21,2.0%
2902,7214.0,369,3,0.8%
2903,7736.0,617,3,0.5%
2904,1442.0,432,9,2.1%
2905,1443.0,"1,381",20,1.4%
2906,6680.0,781,312,39.9%
2907,2358.0,486,184,37.9%
2908,7580.0,592,592,100.0%
2909,18.0,171,90,52.6%
2910,19.0,194,100,51.5%
2911,7938.0,537,250,46.6%
2912,21.0,564,188,33.3%
2913,7437.0,265,120,45.3%
2914,4699.0,673,192,28.5%
2915,1959.0,280,31,11.1%
2916,1970.0,"1,456",877,60.2%
2917,1960.0,656,438,66.8%
2918,7943.0,302,242,80.1%
2919,1971.0,"1,220",353,28.9%
2920,1964.0,564,144,25.5%
2921,1965.0,608,368,60.5%
2922,1966.0,644,171,26.6%
2923,7359.0,434,157,36.2%
2924,1968.0,606,463,76.4%
2925,7480.0,594,221,37.2%
2926,1972.0,"3,762","1,408",37.4%
2927,7845.0,230,141,61.3%
2928,1969.0,465,211,45.4%
2929,7263.0,456,166,36.4%
2930,6340.0,412,85,20.6%
2931,6339.0,387,114,29.5%
2932,3385.0,423,49,11.6%
2933,5251.0,451,26,5.8%
2934,3382.0,450,31,6.9%
2935,7652.0,417,21,5.0%
2936,4943.0,"1,010",83,8.2%
2937,5078.0,"1,447",110,7.6%
2938,6468.0,370,127,34.3%
2939,4832.0,452,39,8.6%
2940,3389.0,368,55,14.9%
2941,3391.0,323,28,8.7%
2942,3395.0,"1,097",183,16.7%
2943,3394.0,"1,143",219,19.2%
2944,3401.0,985,135,13.7%
2945,7798.0,667,130,19.5%
2946,5249.0,706,113,16.0%
2947,7797.0,646,113,17.5%
2948,7073.0,833,208,25.0%
2949,7264.0,611,105,17.2%
2950,5081.0,958,174,18.2%
2951,3406.0,712,150,21.1%
2952,5195.0,428,6,1.4%
2953,5196.0,610,25,4.1%
2954,490.0,520,17,3.3%
2955,491.0,642,33,5.1%
2956,4859.0,451,25,5.5%
2957,492.0,"1,447",64,4.4%
2958,7563.0,228,228,100.0%
2959,4126.0,446,224,50.2%
2960,7920.0,571,337,59.0%
2961,6776.0,576,157,27.3%
2962,6775.0,830,169,20.4%
2963,7487.0,575,184,32.0%
2964,7283.0,632,157,24.8%
2965,5162.0,674,374,55.5%
2966,7679.0,121,113,93.4%
2967,7581.0,366,355,97.0%
2968,4310.0,"1,416",585,41.3%
2969,6956.0,849,412,48.5%
2970,7169.0,604,303,50.2%
2971,7417.0,518,254,49.0%
2972,4305.0,392,199,50.8%
2973,1951.0,210,15,7.1%
2974,1905.0,362,30,8.3%
2975,5287.0,"1,271",85,6.7%
2976,1908.0,774,50,6.5%
2977,1952.0,476,17,3.6%
2978,1906.0,410,15,3.7%
2979,7674.0,778,778,100.0%
2980,5356.0,336,144,42.9%
2981,6149.0,171,105,61.4%
2982,4148.0,573,215,37.5%
2983,4143.0,510,145,28.4%
2984,4140.0,295,80,27.1%
2985,4145.0,131,76,58.0%
2986,4146.0,379,201,53.0%
2987,6150.0,282,141,50.0%
2988,4142.0,270,115,42.6%
2989,7843.0,743,366,49.3%
2990,4149.0,824,245,29.7%
2991,4133.0,605,316,52.2%
2992,4135.0,360,168,46.7%
2993,3572.0,295,101,34.2%
2994,5103.0,549,112,20.4%
2995,3575.0,490,131,26.7%
2996,3574.0,336,132,39.3%
2997,2661.0,567,92,16.2%
2998,7420.0,591,142,24.0%
2999,4823.0,586,86,14.7%
3000,2660.0,550,169,30.7%
3001,5336.0,746,168,22.5%
3002,2663.0,"1,489",229,15.4%
3003,4286.0,518,297,57.3%
3004,7456.0,837,601,71.8%
3005,6912.0,232,163,70.3%
3006,6148.0,554,156,28.2%
3007,7475.0,566,228,40.3%
3008,6654.0,494,176,35.6%
3009,6424.0,328,102,31.1%
3010,4295.0,984,302,30.7%
3011,7446.0,499,236,47.3%
3012,6425.0,189,78,41.3%
3013,4291.0,481,208,43.2%
3014,6865.0,507,198,39.1%
3015,2233.0,798,436,54.6%
3016,2234.0,351,102,29.1%
3017,2238.0,581,225,38.7%
3018,5330.0,614,197,32.1%
3019,5331.0,649,244,37.6%
3020,2243.0,"1,247",366,29.4%
3021,6446.0,292,134,45.9%
3022,6838.0,163,65,39.9%
3023,1327.0,252,92,36.5%
3024,4075.0,213,81,38.0%
3025,5095.0,351,150,42.7%
3026,4079.0,450,176,39.1%
3027,4080.0,514,162,31.5%
3028,7760.0,473,70,14.8%
3029,5366.0,532,99,18.6%
3030,6895.0,783,195,24.9%
3031,509.0,"1,002",181,18.1%
3032,5367.0,456,130,28.5%
3033,6599.0,615,291,47.3%
3034,1566.0,630,277,44.0%
3035,1452.0,927,65,7.0%
3036,1392.0,393,40,10.2%
3037,1395.0,502,60,12.0%
3038,1456.0,561,44,7.8%
3039,1454.0,462,56,12.1%
3040,4812.0,480,78,16.3%
3041,6910.0,569,62,10.9%
3042,5137.0,957,99,10.3%
3043,1457.0,460,51,11.1%
3044,4813.0,509,47,9.2%
3045,7324.0,622,47,7.6%
3046,1451.0,913,56,6.1%
3047,7894.0,"1,334",87,6.5%
3048,6734.0,"1,403",115,8.2%
3049,1453.0,"1,250",78,6.2%
3050,1458.0,458,18,3.9%
3051,5332.0,262,130,49.6%
3052,2287.0,78,52,66.7%
3053,7136.0,284,124,43.7%
3054,7496.0,199,102,51.3%
3055,516.0,327,44,13.5%
3056,7382.0,600,85,14.2%
3057,519.0,322,38,11.8%
3058,4867.0,660,95,14.4%
3059,523.0,975,104,10.7%
3060,6803.0,304,112,36.8%
3061,7307.0,296,113,38.2%
3062,6129.0,547,176,32.2%
3063,528.0,208,109,52.4%
3064,7980.0,165,63,38.2%
3065,532.0,424,253,59.7%
3066,526.0,277,135,48.7%
3067,4953.0,238,69,29.0%
3068,536.0,"1,176",434,36.9%
3069,535.0,690,275,39.9%
3070,7548.0,737,424,57.5%
3071,6344.0,294,131,44.6%
3072,3594.0,395,134,33.9%
3073,7703.0,16,11,68.8%
3074,4920.0,437,146,33.4%
3075,3597.0,642,208,32.4%
3076,3596.0,886,232,26.2%
3077,7722.0,400,396,99.0%
3078,1741.0,440,104,23.6%
3079,1732.0,"1,322",281,21.3%
3080,7395.0,637,124,19.5%
3081,4588.0,224,60,26.8%
3082,4583.0,517,85,16.4%
3083,1736.0,430,101,23.5%
3084,1716.0,401,122,30.4%
3085,1740.0,405,125,30.9%
3086,1735.0,171,28,16.4%
3087,4584.0,188,66,35.1%
3088,1718.0,351,86,24.5%
3089,4585.0,395,132,33.4%
3090,4704.0,"1,275",186,14.6%
3091,7332.0,571,141,24.7%
3092,1738.0,192,42,21.9%
3093,1734.0,365,143,39.2%
3094,5059.0,557,246,44.2%
3095,4625.0,392,204,52.0%
3096,4627.0,338,164,48.5%
3097,4629.0,449,114,25.4%
3098,4626.0,6,4,66.7%
3099,6705.0,952,255,26.8%
3100,7286.0,797,255,32.0%
3101,6609.0,409,169,41.3%
3102,715.0,293,128,43.7%
3103,718.0,132,49,37.1%
3104,719.0,381,137,36.0%
3105,4959.0,412,71,17.2%
3106,6426.0,340,148,43.5%
3107,6703.0,280,133,47.5%
3108,6704.0,717,274,38.2%
3109,7341.0,535,248,46.4%
3110,4311.0,428,207,48.4%
3111,1290.0,617,167,27.1%
3112,1293.0,575,106,18.4%
3113,1292.0,545,116,21.3%
3114,9999.0,"2,000",420,21.0%
3115,6983.0,537,103,19.2%
3116,6841.0,630,225,35.7%
3117,2848.0,"1,434",391,27.3%
3118,5241.0,961,350,36.4%
3119,8048.0,630,207,32.9%
3120,7907.0,243,115,47.3%
3121,5152.0,501,415,82.8%
3122,2995.0,491,408,83.1%
3123,6924.0,931,660,70.9%
3124,3009.0,911,561,61.6%
3125,3008.0,857,592,69.1%
3126,6923.0,733,636,86.8%
3127,3007.0,"1,087",496,45.6%
3128,7492.0,886,373,42.1%
3129,7497.0,471,240,51.0%
3130,6632.0,785,478,60.9%
3131,550.0,221,113,51.1%
3132,5106.0,343,205,59.8%
3133,553.0,279,170,60.9%
3134,554.0,161,102,63.4%
3135,555.0,345,205,59.4%
3136,6509.0,319,227,71.2%
3137,1887.0,497,306,61.6%
3138,7385.0,281,206,73.3%
3139,1856.0,185,168,90.8%
3140,1890.0,334,227,68.0%
3141,7020.0,383,338,88.3%
3142,7917.0,848,617,72.8%
3143,1892.0,895,623,69.6%
3144,7918.0,834,614,73.6%
3145,1974.0,366,238,65.0%
3146,8018.0,473,414,87.5%
3147,7357.0,567,255,45.0%
3148,3914.0,469,167,35.6%
3149,950.0,265,147,55.5%
3150,951.0,283,133,47.0%
3151,3057.0,551,358,65.0%
3152,3073.0,372,226,60.8%
3153,6367.0,431,191,44.3%
3154,3058.0,578,435,75.3%
3155,6861.0,376,144,38.3%
3156,3074.0,387,294,76.0%
3157,3070.0,304,111,36.5%
3158,3062.0,285,180,63.2%
3159,7061.0,394,331,84.0%
3160,6368.0,"1,793",925,51.6%
3161,4864.0,58,20,34.5%
3162,6963.0,313,92,29.4%
3163,4865.0,117,48,41.0%
3164,2721.0,454,111,24.4%
3165,7352.0,468,128,27.4%
3166,6773.0,633,112,17.7%
3167,7864.0,471,46,9.8%
3168,880.0,128,26,20.3%
3169,7659.0,432,84,19.4%
3170,7436.0,449,78,17.4%
3171,882.0,216,55,25.5%
3172,883.0,643,135,21.0%
3173,6981.0,738,131,17.8%
3174,6980.0,"1,450",228,15.7%
3175,6982.0,645,133,20.6%
3176,3516.0,260,111,42.7%
3177,6785.0,511,149,29.2%
3178,3520.0,325,25,7.7%
3179,3522.0,724,155,21.4%
3180,7053.0,425,206,48.5%
3181,4026.0,474,166,35.0%
3182,7145.0,263,99,37.6%
3183,7500.0,605,263,43.5%
3184,7724.0,402,323,80.3%
3185,6470.0,409,39,9.5%
3186,7491.0,491,41,8.4%
3187,4914.0,141,68,48.2%
3188,6835.0,509,97,19.1%
3189,3414.0,372,25,6.7%
3190,3245.0,"1,082",131,12.1%
3191,3247.0,"1,477",162,11.0%
3192,7626.0,36,11,30.6%
3193,6969.0,373,282,75.6%
3194,8088.0,477,330,69.2%
3195,274.0,308,265,86.0%
3196,8089.0,266,201,75.6%
3197,8090.0,480,358,74.6%
3198,8091.0,300,167,55.7%
3199,8038.0,612,443,72.4%
3200,107.0,"1,495",822,55.0%
3201,7512.0,493,411,83.4%
3202,1001.0,125,45,36.0%
3203,1004.0,142,58,40.8%
3204,1002.0,127,87,68.5%
3205,1003.0,353,149,42.2%
3206,1005.0,691,251,36.3%
3207,2875.0,165,75,45.5%
3208,7273.0,382,157,41.1%
3209,6388.0,208,93,44.7%
3210,2874.0,570,201,35.3%
3211,6390.0,"1,190",356,29.9%
3212,6392.0,234,72,30.8%
3213,2878.0,583,266,45.6%
3214,6903.0,410,330,80.5%
3215,2915.0,128,96,75.0%
3216,2917.0,254,164,64.6%
3217,6987.0,609,402,66.0%
3218,2918.0,141,55,39.0%
3219,6986.0,"1,207",654,54.2%
3220,6391.0,"1,388",582,41.9%
3221,885.0,272,54,19.9%
3222,887.0,916,185,20.2%
3223,886.0,670,140,20.9%
3224,4645.0,467,405,86.7%
3225,4631.0,652,540,82.8%
3226,7945.0,56,56,100.0%
3227,4646.0,428,379,88.6%
3228,4642.0,395,374,94.7%
3229,4632.0,666,634,95.2%
3230,4644.0,787,732,93.0%
3231,4634.0,486,456,93.8%
3232,4638.0,536,506,94.4%
3233,4647.0,"1,329","1,144",86.1%
3234,5168.0,"1,525",676,44.3%
3235,4648.0,497,163,32.8%
3236,6688.0,346,32,9.2%
3237,4653.0,465,89,19.1%
3238,4657.0,700,159,22.7%
3239,4658.0,864,136,15.7%
3240,4512.0,312,137,43.9%
3241,4507.0,267,130,48.7%
3242,8003.0,234,110,47.0%
3243,4508.0,724,322,44.5%
3244,4735.0,798,248,31.1%
3245,7584.0,222,160,72.1%
3246,7841.0,159,28,17.6%
3247,7513.0,279,236,84.6%
3248,,,,
