,school number,total enrollment,low income enrollment,percent of enrollment from low income families
857,2674.0,276,171,62.0%
858,2675.0,925,355,38.4%
859,2664.0,323,144,44.6%
860,2668.0,267,112,41.9%
861,2665.0,148,40,27.0%
862,8028.0,380,105,27.6%
863,2564.0,310,112,36.1%
864,2568.0,482,120,24.9%
865,6712.0,"1,218",437,35.9%
866,6293.0,"1,289",355,27.5%
867,2563.0,365,149,40.8%
868,2570.0,426,158,37.1%
869,8104.0,37,0,0.0%
870,7842.0,126,59,46.8%
871,2000.0,286,254,88.8%
872,7294.0,952,624,65.5%
873,2001.0,656,377,57.5%
874,2021.0,706,472,66.9%
875,2003.0,440,382,86.8%
876,2026.0,972,730,75.1%
877,2004.0,369,334,90.5%
878,2022.0,519,482,92.9%
879,2007.0,430,351,81.6%
880,2009.0,641,338,52.7%
881,2010.0,536,427,79.7%
882,2011.0,610,480,78.7%
883,2013.0,432,361,83.6%
884,2016.0,452,405,89.6%
885,7515.0,872,235,26.9%
886,7912.0,23,20,87.0%
887,2018.0,533,374,70.2%
888,7035.0,606,573,94.6%
889,2024.0,312,268,85.9%
890,2027.0,906,633,69.9%
891,6959.0,550,482,87.6%
892,2025.0,523,459,87.8%
893,5045.0,735,307,41.8%
894,7665.0,727,598,82.3%
895,7564.0,350,281,80.3%
896,735.0,114,60,52.6%
897,7006.0,512,275,53.7%
898,7897.0,491,200,40.7%
899,7898.0,221,101,45.7%
900,734.0,84,43,51.2%
901,7866.0,83,0,0.0%
902,787.0,698,129,18.5%
903,788.0,"1,422",230,16.2%
904,783.0,621,77,12.4%
905,786.0,502,107,21.3%
906,6731.0,405,92,22.7%
907,7755.0,674,110,16.3%
908,6270.0,408,75,18.4%
909,6269.0,420,54,12.9%
910,7322.0,380,83,21.8%
911,7466.0,545,114,20.9%
912,6737.0,566,78,13.8%
913,2032.0,472,62,13.1%
914,6826.0,234,84,35.9%
915,7508.0,124,43,34.7%
916,2201.0,172,42,24.4%
917,7119.0,449,403,89.8%
918,5248.0,352,262,74.4%
919,4842.0,501,317,63.3%
920,7746.0,159,138,86.8%
921,1225.0,359,222,61.8%
922,1223.0,437,275,62.9%
923,7744.0,735,613,83.4%
924,791.0,282,55,19.5%
925,6311.0,837,157,18.8%
926,5023.0,846,158,18.7%
927,860.0,196,30,15.3%
928,8057.0,555,121,21.8%
929,7857.0,453,391,86.3%
930,5016.0,798,256,32.1%
931,6840.0,250,129,51.6%
932,2246.0,226,88,38.9%
933,6160.0,123,52,42.3%
934,6159.0,105,42,40.0%
935,6701.0,169,102,60.4%
936,6161.0,161,74,46.0%
937,6420.0,440,233,53.0%
938,6419.0,411,189,46.0%
939,6899.0,998,408,40.9%
940,1191.0,539,197,36.5%
941,1287.0,466,174,37.3%
942,7187.0,567,114,20.1%
943,4242.0,545,148,27.2%
944,5328.0,485,186,38.4%
945,2037.0,759,283,37.3%
946,5226.0,139,55,39.6%
947,2036.0,361,134,37.1%
948,2035.0,431,196,45.5%
949,147.0,"1,029",189,18.4%
950,149.0,361,24,6.6%
951,156.0,"1,386",203,14.6%
952,6780.0,366,48,13.1%
953,153.0,489,228,46.6%
954,461.0,709,67,9.4%
955,4667.0,295,218,73.9%
956,4106.0,667,295,44.2%
957,6984.0,318,152,47.8%
958,4103.0,124,56,45.2%
959,4101.0,231,91,39.4%
960,4104.0,122,62,50.8%
961,4102.0,91,44,48.4%
962,6166.0,220,98,44.5%
963,5119.0,360,97,26.9%
964,7602.0,902,89,9.9%
965,4360.0,"1,263",117,9.3%
966,7163.0,644,116,18.0%
967,4354.0,251,29,11.6%
968,4357.0,689,58,8.4%
969,7666.0,966,470,48.7%
970,8123.0,343,217,63.3%
971,6687.0,216,114,52.8%
972,2126.0,357,129,36.1%
973,7176.0,258,107,41.5%
974,6686.0,369,127,34.4%
975,7052.0,326,124,38.0%
976,7050.0,202,97,48.0%
977,7865.0,230,105,45.7%
978,6564.0,247,99,40.1%
979,6563.0,550,176,32.0%
980,591.0,586,140,23.9%
981,593.0,311,95,30.5%
982,594.0,631,169,26.8%
983,590.0,140,29,20.7%
984,592.0,339,129,38.1%
985,7586.0,504,215,42.7%
986,7192.0,140,61,43.6%
987,6223.0,368,225,61.1%
988,7714.0,552,18,3.3%
989,6506.0,779,38,4.9%
990,7486.0,837,54,6.5%
991,1869.0,"1,503",105,7.0%
992,7313.0,"1,161",79,6.8%
993,161.0,243,71,29.2%
994,157.0,294,94,32.0%
995,167.0,613,175,28.5%
996,170.0,"1,419",319,22.5%
997,169.0,557,202,36.3%
998,168.0,155,96,61.9%
999,5191.0,326,72,22.1%
1000,165.0,193,45,23.3%
1001,2038.0,374,99,26.5%
1002,2040.0,723,160,22.1%
1003,5225.0,695,192,27.6%
1004,2039.0,356,133,37.4%
1005,9.0,268,143,53.4%
1006,6.0,278,122,43.9%
1007,6271.0,"1,151",370,32.1%
1008,10.0,667,270,40.5%
1009,5126.0,300,124,41.3%
1010,7592.0,477,195,40.9%
1011,8147.0,44,3,6.8%
1012,2042.0,717,336,46.9%
1013,2043.0,643,233,36.2%
1014,6777.0,619,268,43.3%
1015,6952.0,422,251,59.5%
1016,5219.0,387,206,53.2%
1017,7639.0,592,536,90.5%
1018,793.0,444,81,18.2%
1019,794.0,644,137,21.3%
1020,801.0,634,151,23.8%
1021,802.0,"1,379",248,18.0%
1022,6794.0,643,177,27.5%
1023,8096.0,505,167,33.1%
1024,7728.0,444,359,80.9%
1025,1368.0,313,9,2.9%
1026,7695.0,484,44,9.1%
1027,1424.0,"1,241",75,6.0%
1028,1422.0,993,83,8.4%
1029,6479.0,572,53,9.3%
1030,1461.0,476,47,9.9%
1031,6193.0,929,478,51.5%
1032,5288.0,338,178,52.7%
1033,5315.0,774,634,81.9%
1034,1252.0,630,490,77.8%
1035,1251.0,932,663,71.1%
1036,1250.0,826,624,75.5%
1037,4379.0,651,167,25.7%
1038,6957.0,976,248,25.4%
1039,4845.0,"1,056",191,18.1%
1040,4386.0,799,300,37.5%
1041,4380.0,691,69,10.0%
1042,7768.0,506,300,59.3%
1043,7610.0,343,192,56.0%
1044,5242.0,850,418,49.2%
1045,2933.0,180,114,63.3%
1046,2939.0,365,234,64.1%
1047,7748.0,216,36,16.7%
1048,2202.0,681,151,22.2%
1049,5117.0,731,141,19.3%
1050,7427.0,661,142,21.5%
1051,2206.0,971,135,13.9%
1052,5282.0,332,101,30.4%
1053,7329.0,645,353,54.7%
1054,4373.0,961,295,30.7%
1055,4372.0,649,244,37.6%
1056,5166.0,317,98,30.9%
1057,5165.0,307,109,35.5%
1058,3135.0,337,144,42.7%
1059,3137.0,692,218,31.5%
1060,3133.0,419,157,37.5%
1061,7062.0,379,116,30.6%
1062,6341.0,242,40,16.5%
1063,7468.0,194,51,26.3%
1064,6125.0,366,366,100.0%
1065,7316.0,53,53,100.0%
1066,3145.0,758,191,25.2%
1067,3144.0,343,81,23.6%
1068,3143.0,297,85,28.6%
1069,6844.0,677,190,28.1%
1070,7120.0,132,34,25.8%
1071,1753.0,164,34,20.7%
1072,5038.0,357,113,31.7%
1073,6330.0,374,79,21.1%
1074,6331.0,248,64,25.8%
1075,808.0,826,221,26.8%
1076,7447.0,558,202,36.2%
1077,809.0,395,114,28.9%
1078,7992.0,666,233,35.0%
1079,175.0,511,50,9.8%
1080,5190.0,"1,113",88,7.9%
1081,179.0,765,83,10.8%
1082,178.0,320,32,10.0%
1083,176.0,402,34,8.5%
1084,2891.0,945,446,47.2%
1085,7007.0,298,164,55.0%
1086,2887.0,165,102,61.8%
1087,2888.0,322,183,56.8%
1088,2889.0,270,153,56.7%
1089,4565.0,231,101,43.7%
1090,4570.0,467,224,48.0%
1091,4571.0,478,187,39.1%
1092,4566.0,245,149,60.8%
1093,4568.0,186,65,34.9%
1094,2047.0,268,86,32.1%
1095,2048.0,281,74,26.3%
1096,7948.0,669,132,19.7%
1097,2046.0,280,69,24.6%
1098,5227.0,498,108,21.7%
1099,7588.0,828,828,100.0%
1100,7195.0,206,110,53.4%
1101,1547.0,66,32,48.5%
1102,7196.0,110,63,57.3%
1103,1764.0,479,391,81.6%
1104,1769.0,685,594,86.7%
1105,1765.0,601,515,85.7%
1106,1766.0,686,631,92.0%
1107,1757.0,382,351,91.9%
1108,6333.0,"1,778","1,240",69.7%
1109,7902.0,412,284,68.9%
1110,1758.0,482,447,92.7%
1111,1759.0,439,357,81.3%
1112,7901.0,168,122,72.6%
1113,1767.0,493,413,83.8%
1114,7623.0,688,609,88.5%
1115,7667.0,534,471,88.2%
1116,5079.0,394,63,16.0%
1117,3268.0,276,59,21.4%
1118,3271.0,310,37,11.9%
1119,3272.0,"1,723",150,8.7%
1120,6639.0,"1,231",141,11.5%
1121,7600.0,113,2,1.8%
1122,3267.0,273,48,17.6%
1123,3270.0,760,46,6.1%
1124,1871.0,548,53,9.7%
1125,1876.0,455,64,14.1%
1126,1877.0,447,25,5.6%
1127,1878.0,"1,278",155,12.1%
1128,1879.0,"1,782",186,10.4%
1129,1874.0,553,53,9.6%
1130,1875.0,559,48,8.6%
1131,5151.0,790,531,67.2%
1132,7937.0,428,366,85.5%
1133,8100.0,97,83,85.6%
1134,7661.0,834,237,28.4%
1135,6718.0,861,526,61.1%
1136,7348.0,"3,375","2,009",59.5%
1137,7936.0,"1,087",936,86.1%
1138,6930.0,"1,055",894,84.7%
1139,7004.0,431,268,62.2%
1140,7340.0,"1,122",376,33.5%
1141,7569.0,"1,011",884,87.4%
1142,8041.0,411,167,40.6%
1143,5236.0,484,74,15.3%
1144,5055.0,630,175,27.8%
1145,2574.0,507,154,30.4%
1146,2577.0,507,90,17.8%
1147,2578.0,"2,260",470,20.8%
1148,6294.0,464,94,20.3%
1149,7421.0,454,75,16.5%
1150,7442.0,533,97,18.2%
1151,2576.0,563,162,28.8%
1152,2575.0,561,193,34.4%
1153,6851.0,286,71,24.8%
1154,7747.0,36,24,66.7%
1155,4389.0,546,134,24.5%
1156,7268.0,458,74,16.2%
1157,4404.0,"1,990",317,15.9%
1158,4394.0,384,62,16.1%
1159,5359.0,630,172,27.3%
1160,7269.0,458,71,15.5%
1161,4399.0,524,194,37.0%
1162,7270.0,535,154,28.8%
1163,4400.0,389,61,15.7%
1164,3146.0,617,192,31.1%
1165,8069.0,332,92,27.7%
1166,8070.0,161,36,22.4%
1167,3150.0,671,177,26.4%
1168,3147.0,305,91,29.8%
1169,182.0,281,172,61.2%
1170,180.0,262,107,40.8%
1171,191.0,450,364,80.9%
1172,190.0,287,124,43.2%
1173,7202.0,609,375,61.6%
1174,5153.0,853,482,56.5%
1175,888.0,225,110,48.9%
1176,7097.0,341,134,39.3%
1177,7381.0,541,133,24.6%
1178,6195.0,663,175,26.4%
1179,927.0,857,216,25.2%
1180,5207.0,844,172,20.4%
1181,6797.0,491,232,47.3%
1182,2331.0,417,164,39.3%
1183,7723.0,401,229,57.1%
1184,672.0,348,96,27.6%
1185,674.0,736,182,24.7%
1186,675.0,893,194,21.7%
1187,671.0,309,112,36.2%
1188,7280.0,169,52,30.8%
1189,2298.0,117,62,53.0%
1190,5333.0,471,216,45.9%
1191,2305.0,696,270,38.8%
1192,2303.0,61,25,41.0%
1193,7525.0,325,143,44.0%
1194,7620.0,409,219,53.5%
1195,6606.0,356,66,18.5%
1196,7579.0,451,313,69.4%
1197,7542.0,538,538,100.0%
1198,7683.0,775,361,46.6%
1199,2314.0,433,200,46.2%
1200,4964.0,397,160,40.3%
1201,2321.0,305,114,37.4%
1202,2322.0,288,100,34.7%
1203,2324.0,663,202,30.5%
1204,2325.0,658,167,25.4%
1205,7032.0,360,141,39.2%
1206,7765.0,122,10,8.2%
1207,1881.0,631,229,36.3%
1208,1885.0,"1,254",365,29.1%
1209,7643.0,254,80,31.5%
1210,1883.0,562,174,31.0%
1211,6508.0,592,166,28.0%
1212,4847.0,338,153,45.3%
1213,9999.0,684,426,62.3%
1214,2052.0,703,373,53.1%
1215,4817.0,589,255,43.3%
1216,6127.0,298,142,47.7%
1217,6126.0,264,85,32.2%
1218,8024.0,570,408,71.6%
1219,8025.0,252,177,70.2%
1220,4412.0,356,215,60.4%
1221,5180.0,422,220,52.1%
1222,7029.0,450,208,46.2%
1223,2280.0,395,163,41.3%
1224,3276.0,306,23,7.5%
1225,8049.0,312,30,9.6%
1226,3031.0,247,116,47.0%
1227,5243.0,483,253,52.4%
1228,3034.0,870,240,27.6%
1229,3033.0,612,206,33.7%
1230,6988.0,245,80,32.7%
1231,5060.0,258,105,40.7%
1232,1307.0,641,257,40.1%
1233,6965.0,825,352,42.7%
1234,7785.0,763,389,51.0%
1235,8149.0,645,645,100.0%
1236,5326.0,326,167,51.2%
1237,6218.0,313,119,38.0%
1238,2394.0,547,170,31.1%
1239,2390.0,265,104,39.2%
1240,4947.0,237,114,48.1%
1241,6255.0,603,192,31.8%
1242,2399.0,132,86,65.2%
1243,2391.0,188,84,44.7%
1244,2395.0,223,102,45.7%
1245,2392.0,65,23,35.4%
1246,2393.0,136,51,37.5%
1247,7220.0,428,200,46.7%
1248,2400.0,146,66,45.2%
1249,2396.0,122,55,45.1%
1250,5230.0,403,152,37.7%
1251,2308.0,403,142,35.2%
1252,7776.0,521,432,82.9%
1253,8124.0,184,136,73.9%
1254,5244.0,535,250,46.7%
1255,5245.0,357,108,30.3%
1256,3100.0,292,131,44.9%
1257,4906.0,175,110,62.9%
1258,1153.0,414,131,31.6%
1259,1154.0,769,278,36.2%
1260,7396.0,260,146,56.2%
1261,1401.0,714,158,22.1%
1262,6482.0,"1,293",416,32.2%
1263,6834.0,944,346,36.7%
1264,6481.0,491,349,71.1%
1265,1400.0,775,301,38.8%
1266,6694.0,608,276,45.4%
1267,1486.0,516,175,33.9%
1268,7067.0,644,278,43.2%
1269,7795.0,107,68,63.6%
1270,6241.0,148,92,62.2%
1271,7589.0,"1,333",490,36.8%
1272,7590.0,925,387,41.8%
1273,4815.0,295,193,65.4%
1274,1568.0,96,33,34.4%
1275,4917.0,248,104,41.9%
1276,1570.0,281,140,49.8%
1277,6242.0,177,122,68.9%
1278,6245.0,420,252,60.0%
1279,7474.0,67,26,38.8%
1280,1588.0,294,89,30.3%
1281,7506.0,272,252,92.6%
1282,7461.0,334,115,34.4%
1283,203.0,196,30,15.3%
1284,5112.0,715,184,25.7%
1285,7462.0,495,162,32.7%
1286,204.0,343,104,30.3%
1287,7826.0,425,376,88.5%
1288,7190.0,656,132,20.1%
1289,6177.0,218,72,33.0%
1290,4431.0,"1,333",378,28.4%
1291,7189.0,614,212,34.5%
1292,4415.0,149,44,29.5%
1293,4516.0,250,49,19.6%
1294,4519.0,90,26,28.9%
1295,7191.0,489,284,58.1%
1296,4520.0,168,46,27.4%
1297,8095.0,93,23,24.7%
1298,810.0,190,60,31.6%
1299,6315.0,343,51,14.9%
1300,816.0,563,90,16.0%
1301,6316.0,363,54,14.9%
1302,7538.0,127,119,93.7%
1303,7565.0,395,186,47.1%
1304,4524.0,623,275,44.1%
1305,4528.0,550,178,32.4%
1306,2924.0,961,228,23.7%
1307,7060.0,307,112,36.5%
1308,2922.0,517,112,21.7%
1309,2920.0,295,61,20.7%
1310,6403.0,516,148,28.7%
1311,6404.0,767,167,21.8%
1312,7146.0,336,140,41.7%
1313,3155.0,407,157,38.6%
1314,7069.0,403,127,31.5%
1315,3154.0,450,201,44.7%
1316,2606.0,723,152,21.0%
1317,7939.0,439,59,13.4%
1318,2607.0,"1,094",141,12.9%
1319,6297.0,737,136,18.5%
1320,6298.0,175,36,20.6%
1321,5285.0,361,105,29.1%
1322,5283.0,460,155,33.7%
1323,5284.0,536,209,39.0%
1324,7403.0,157,67,42.7%
1325,2598.0,424,328,77.4%
1326,7182.0,339,292,86.1%
1327,2599.0,296,185,62.5%
1328,2581.0,419,379,90.5%
1329,2589.0,574,526,91.6%
1330,2592.0,454,351,77.3%
1331,2593.0,508,458,90.2%
1332,2597.0,428,250,58.4%
1333,5056.0,590,519,88.0%
1334,2584.0,515,408,79.2%
1335,2595.0,563,444,78.9%
1336,2596.0,"2,796","2,025",72.4%
1337,7922.0,288,233,80.9%
1338,6762.0,438,363,82.9%
1339,2594.0,535,437,81.7%
1340,2587.0,349,275,78.8%
1341,2590.0,246,152,61.8%
1342,2600.0,590,441,74.7%
1343,2591.0,463,361,78.0%
1344,9999.0,"1,102",426,38.7%
1345,7001.0,695,250,36.0%
1346,2680.0,659,180,27.3%
1347,2146.0,349,266,76.2%
1348,2163.0,434,118,27.2%
1349,4700.0,309,189,61.2%
1350,5146.0,820,380,46.3%
1351,6600.0,"1,052",356,33.8%
1352,4820.0,367,193,52.6%
1353,4940.0,357,180,50.4%
1354,5156.0,558,165,29.6%
1355,6616.0,596,489,82.0%
1356,5337.0,369,268,72.6%
1357,2754.0,956,667,69.8%
1358,5155.0,"1,196",749,62.6%
1359,6894.0,614,536,87.3%
1360,2746.0,416,287,69.0%
1361,2743.0,434,283,65.2%
1362,6579.0,444,147,33.1%
1363,7923.0,371,99,26.7%
1364,5338.0,"2,624","1,390",53.0%
1365,7681.0,973,272,28.0%
1366,7634.0,451,78,17.3%
1367,8130.0,236,214,90.7%
1368,1312.0,166,78,47.0%
1369,1313.0,267,82,30.7%
1370,1315.0,744,221,29.7%
1371,1314.0,712,258,36.2%
1372,1311.0,185,74,40.0%
1373,1310.0,315,172,54.6%
1374,4807.0,435,191,43.9%
1375,4665.0,448,92,20.5%
1376,4084.0,589,154,26.1%
1377,4085.0,570,101,17.7%
1378,4081.0,304,69,22.7%
1379,6940.0,265,150,56.6%
1380,4442.0,572,199,34.8%
1381,4440.0,380,154,40.5%
1382,5361.0,480,152,31.7%
1383,7675.0,740,704,95.1%
1384,9999.0,"2,112",836,39.6%
1385,8125.0,312,257,82.4%
1386,7859.0,545,165,30.3%
1387,3529.0,235,76,32.3%
1388,3531.0,81,23,28.4%
1389,3532.0,573,190,33.2%
1390,6786.0,361,140,38.8%
1391,7784.0,291,89,30.6%
1392,14.0,725,189,26.1%
1393,13.0,522,167,32.0%
1394,12.0,596,186,31.2%
1395,1747.0,211,18,8.5%
1396,1752.0,382,79,20.7%
1397,1775.0,362,127,35.1%
1398,1776.0,"1,219",154,12.6%
1399,7414.0,898,155,17.3%
1400,1774.0,355,86,24.2%
1401,7844.0,17,11,64.7%
1402,1797.0,388,43,11.1%
1403,3293.0,830,47,5.7%
1404,7597.0,459,41,8.9%
1405,3286.0,500,22,4.4%
1406,3291.0,602,30,5.0%
1407,3296.0,"1,001",92,9.2%
1408,3295.0,"1,323",96,7.3%
1409,3287.0,493,25,5.1%
1410,3288.0,517,29,5.6%
1411,3289.0,555,30,5.4%
1412,3294.0,829,55,6.6%
1413,4960.0,711,31,4.4%
1414,7212.0,531,16,3.0%
1415,3297.0,875,46,5.3%
1416,3036.0,651,200,30.7%
1417,3037.0,323,85,26.3%
1418,4828.0,443,71,16.0%
1419,9999.0,591,389,65.8%
1420,7291.0,258,92,35.7%
1421,7574.0,"1,244",422,33.9%
1422,7223.0,423,264,62.4%
1423,7012.0,318,158,49.7%
1424,3902.0,350,207,59.1%
1425,7549.0,218,81,37.2%
1426,7954.0,443,155,35.0%
1427,7955.0,370,100,27.0%
1428,7953.0,901,226,25.1%
1429,2618.0,950,196,20.6%
1430,7956.0,283,73,25.8%
1431,2619.0,282,112,39.7%
1432,6733.0,398,109,27.4%
1433,2623.0,"1,827",320,17.5%
1434,5114.0,925,216,23.4%
1435,7609.0,450,117,26.0%
1436,2621.0,422,111,26.3%
1437,4708.0,585,101,17.3%
1438,7383.0,595,85,14.3%
1439,2620.0,415,105,25.3%
1440,7672.0,"1,105","1,006",91.0%
1441,2339.0,675,294,43.6%
1442,8066.0,305,138,45.2%
1443,8138.0,500,256,51.2%
1444,7777.0,762,689,90.4%
1445,1898.0,374,24,6.4%
1446,1899.0,329,47,14.3%
1447,1902.0,"1,185",100,8.4%
1448,1901.0,872,90,10.3%
1449,1894.0,355,24,6.8%
1450,1896.0,350,32,9.1%
1451,7929.0,517,54,10.4%
1452,1155.0,709,66,9.3%
1453,5363.0,487,34,7.0%
1454,1158.0,446,32,7.2%
1455,1159.0,"1,003",78,7.8%
1456,7961.0,574,524,91.3%
1457,7909.0,676,486,71.9%
1458,7910.0,609,440,72.2%
1459,7678.0,519,374,72.1%
1460,8153.0,801,783,97.8%
1461,8152.0,426,389,91.3%
1462,8151.0,588,548,93.2%
1463,7582.0,916,709,77.4%
1464,4248.0,580,243,41.9%
1465,4244.0,223,89,39.9%
1466,4249.0,710,240,33.8%
1467,6976.0,486,183,37.7%
1468,213.0,524,327,62.4%
1469,7673.0,597,364,61.0%
1470,222.0,405,208,51.4%
1471,499.0,526,315,59.9%
1472,6105.0,"1,301",766,58.9%
1473,498.0,470,208,44.3%
1474,6672.0,327,232,70.9%
1475,1709.0,226,65,28.8%
1476,7837.0,355,135,38.0%
1477,8008.0,286,61,21.3%
1478,5098.0,"1,195",212,17.7%
1479,1715.0,889,229,25.8%
1480,5021.0,233,66,28.3%
1481,1711.0,216,42,19.4%
1482,4851.0,324,52,16.0%
1483,3157.0,644,256,39.8%
1484,7792.0,212,74,34.9%
1485,3158.0,458,133,29.0%
1486,6744.0,432,252,58.3%
1487,6716.0,851,53,6.2%
1488,6845.0,328,19,5.8%
1489,7433.0,414,29,7.0%
1490,3303.0,348,48,13.8%
1491,3305.0,"1,797",78,4.3%
1492,8139.0,805,60,7.5%
1493,5252.0,319,26,8.2%
1494,7573.0,427,18,4.2%
1495,6208.0,404,176,43.6%
1496,3994.0,294,103,35.0%
1497,7613.0,216,92,42.6%
1498,2423.0,789,337,42.7%
1499,7890.0,564,231,41.0%
1500,7891.0,414,190,45.9%
1501,3962.0,651,235,36.1%
1502,3961.0,558,232,41.6%
1503,7799.0,317,124,39.1%
1504,3960.0,172,39,22.7%
1505,6359.0,285,110,38.6%
1506,7807.0,219,95,43.4%
1507,5175.0,705,49,7.0%
1508,8005.0,204,114,55.9%
1509,1788.0,381,98,25.7%
1510,1790.0,721,214,29.7%
1511,1785.0,541,217,40.1%
1512,7756.0,462,245,53.0%
1513,6566.0,358,227,63.4%
1514,9999.0,426,235,55.2%
1515,3185.0,200,82,41.0%
1516,6257.0,151,40,26.5%
1517,6258.0,285,212,74.4%
1518,6261.0,274,142,51.8%
1519,7188.0,536,258,48.1%
1520,7171.0,672,262,39.0%
1521,7170.0,965,329,34.1%
1522,6887.0,763,319,41.8%
1523,7789.0,497,314,63.2%
1524,6950.0,412,235,57.0%
1525,3196.0,391,156,39.9%
1526,6951.0,181,75,41.4%
1527,6265.0,145,61,42.1%
1528,5061.0,349,193,55.3%
1529,4087.0,65,24,36.9%
1530,4088.0,58,22,37.9%
1531,7863.0,324,108,33.3%
1532,6809.0,464,161,34.7%
1533,4091.0,667,154,23.1%
1534,6360.0,492,196,39.8%
1535,4089.0,80,10,12.5%
1536,2053.0,558,92,16.5%
1537,2054.0,597,213,35.7%
1538,4724.0,451,167,37.0%
1539,5329.0,532,136,25.6%
1540,4954.0,598,213,35.6%
1541,8071.0,"2,359",608,25.8%
1542,7995.0,61,35,57.4%
1543,7471.0,38,8,21.1%
1544,2058.0,257,119,46.3%
1545,2059.0,436,207,47.5%
1546,2060.0,225,86,38.2%
1547,7384.0,576,105,18.2%
1548,2062.0,568,246,43.3%
1549,1793.0,390,150,38.5%
1550,6682.0,191,48,25.1%
1551,1794.0,261,53,20.3%
1552,7064.0,421,177,42.0%
1553,1623.0,287,104,36.2%
1554,5353.0,574,261,45.5%
1555,6863.0,498,241,48.4%
1556,3541.0,714,302,42.3%
1557,7034.0,162,71,43.8%
1558,3537.0,299,109,36.5%
1559,4836.0,172,72,41.9%
1560,6699.0,544,259,47.6%
1561,6583.0,526,214,40.7%
1562,7108.0,733,261,35.6%
1563,2686.0,783,226,28.9%
1564,6635.0,348,209,60.1%
1565,4444.0,438,297,67.8%
1566,7399.0,199,125,62.8%
1567,6181.0,276,151,54.7%
1568,6605.0,758,339,44.7%
1569,1164.0,731,294,40.2%
1570,6674.0,998,466,46.7%
1571,7800.0,262,118,45.0%
1572,3038.0,43,13,30.2%
1573,3039.0,401,177,44.1%
1574,7523.0,195,71,36.4%
1575,3040.0,276,97,35.1%
1576,9999.0,266,65,24.4%
1577,7840.0,455,92,20.2%
1578,4805.0,450,89,19.8%
1579,6596.0,477,92,19.3%
1580,234.0,167,58,34.7%
1581,229.0,363,58,16.0%
1582,5017.0,"1,034",143,13.8%
1583,5343.0,648,163,25.2%
1584,3044.0,283,68,24.0%
1585,3042.0,409,98,24.0%
1586,3045.0,616,133,21.6%
1587,5354.0,385,56,14.5%
1588,6421.0,539,82,15.2%
1589,4044.0,690,154,22.3%
1590,5127.0,223,41,18.4%
1591,240.0,549,61,11.1%
1592,5299.0,255,104,40.8%
1593,7441.0,406,88,21.7%
1594,7952.0,196,18,9.2%
1595,7205.0,929,143,15.4%
1596,4951.0,"1,147",137,11.9%
1597,8112.0,306,175,57.2%
1598,8114.0,224,113,50.4%
1599,8113.0,344,190,55.2%
1600,6929.0,525,222,42.3%
1601,1550.0,421,133,31.6%
1602,7498.0,926,510,55.1%
1603,6936.0,499,211,42.3%
1604,8135.0,190,89,46.8%
1605,4454.0,188,78,41.5%
1606,4458.0,720,219,30.4%
1607,7791.0,359,134,37.3%
1608,4455.0,387,131,33.9%
1609,4457.0,359,171,47.6%
1610,4453.0,153,87,56.9%
1611,2295.0,147,81,55.1%
1612,2297.0,230,111,48.3%
1613,7944.0,459,207,45.1%
1614,7733.0,314,159,50.6%
1615,2291.0,346,178,51.4%
1616,7339.0,576,279,48.4%
1617,4049.0,611,245,40.1%
1618,249.0,270,8,3.0%
1619,251.0,238,27,11.3%
1620,248.0,352,20,5.7%
1621,250.0,298,16,5.4%
1622,7535.0,570,50,8.8%
1623,246.0,413,35,8.5%
1624,247.0,336,10,3.0%
1625,7534.0,630,59,9.4%
1626,254.0,"1,756",151,8.6%
1627,245.0,396,43,10.9%
1628,8006.0,530,220,41.5%
1629,4919.0,"1,167",496,42.5%
1630,6610.0,950,342,36.0%
1631,827.0,897,360,40.1%
1632,7546.0,217,183,84.3%
1633,3048.0,469,120,25.6%
1634,3047.0,528,187,35.4%
1635,8054.0,341,25,7.3%
1636,8055.0,373,30,8.0%
1637,3495.0,"1,581",152,9.6%
1638,8053.0,"1,056",153,14.5%
1639,3494.0,756,76,10.1%
1640,8056.0,568,72,12.7%
1641,5154.0,444,36,8.1%
1642,1070.0,393,145,36.9%
1643,4948.0,511,44,8.6%
1644,7128.0,614,113,18.4%
1645,1069.0,536,122,22.8%
1646,1065.0,459,80,17.4%
1647,7380.0,950,139,14.6%
1648,1071.0,384,72,18.8%
1649,6455.0,"2,792",392,14.0%
1650,1077.0,575,119,20.7%
1651,1076.0,573,106,18.5%
1652,1072.0,356,84,23.6%
1653,2689.0,609,91,14.9%
1654,2688.0,714,124,17.4%
1655,6720.0,749,430,57.4%
1656,695.0,553,240,43.4%
1657,694.0,371,197,53.1%
1658,2701.0,140,68,48.6%
1659,2691.0,311,228,73.3%
1660,2699.0,282,169,59.9%
1661,2704.0,"1,402",764,54.5%
1662,2700.0,265,180,67.9%
1663,7164.0,712,490,68.8%
1664,2697.0,195,159,81.5%
1665,7762.0,119,57,47.9%
1666,7649.0,683,443,64.9%
1667,7942.0,522,516,98.9%
1668,1084.0,498,10,2.0%
1669,1082.0,323,15,4.6%
1670,7561.0,389,16,4.1%
1671,7830.0,377,15,4.0%
1672,5167.0,320,216,67.5%
1673,4463.0,204,174,85.3%
1674,4462.0,216,124,57.4%
1675,4466.0,228,153,67.1%
1676,6184.0,496,303,61.1%
1677,4469.0,652,334,51.2%
1678,7829.0,450,301,66.9%
1679,5260.0,559,278,49.7%
