,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1893,4727,979,472,48.2%
1894,3786,472,411,87.1%
1895,3763,842,611,72.6%
1896,3841,804,628,78.1%
1897,3726,249,119,47.8%
1898,5040,570,480,84.2%
1899,3687,261,212,81.2%
1900,3849,"1,089",821,75.4%
1901,3688,686,593,86.4%
1902,3738,327,248,75.8%
1903,3709,351,293,83.5%
1904,7235,"1,186",719,60.6%
1905,7226,580,426,73.4%
1906,3816,962,600,62.4%
1907,3751,641,489,76.3%
1908,7368,675,501,74.2%
1909,3739,752,541,71.9%
1910,6913,272,203,74.6%
1911,3781,875,501,57.3%
1912,3764,"1,182",828,70.1%
1913,3765,528,244,46.2%
1914,3803,"1,359",648,47.7%
1915,3850,913,605,66.3%
1916,3851,380,282,74.2%
1917,7231,799,599,75.0%
1918,6822,919,528,57.5%
1919,3708,594,373,62.8%
1920,3818,721,413,57.3%
1921,7664,626,200,31.9%
1922,3625,228,201,88.2%
1923,3776,394,325,82.5%
1924,3843,766,440,57.4%
1925,4726,833,237,28.5%
1926,5186,688,92,13.4%
1927,5120,395,249,63.0%
1928,5185,522,420,80.5%
1929,7242,774,583,75.3%
1930,6528,485,365,75.3%
1931,5125,479,414,86.4%
1932,3712,520,203,39.0%
1933,5187,489,413,84.5%
1934,7229,692,361,52.2%
1935,3766,708,498,70.3%
1936,3742,854,638,74.7%
1937,3713,368,222,60.3%
1938,3743,259,203,78.4%
1939,3693,591,501,84.8%
1940,3642,599,328,54.8%
1941,7227,287,193,67.2%
1942,5041,783,355,45.3%
1943,3714,515,193,37.5%
1944,7963,"1,096",835,76.2%
1945,3645,293,238,81.2%
1946,3626,321,277,86.3%
1947,5294,512,432,84.4%
1948,8389,480,416,86.7%
1949,7852,526,403,76.6%
1950,8388,494,363,73.5%
1951,7855,464,358,77.2%
1952,7228,482,361,74.9%
1953,6675,532,376,70.7%
1954,3647,559,413,73.9%
1955,3670,452,300,66.4%
1956,7811,350,174,49.7%
1957,3744,708,536,75.7%
1958,6530,566,408,72.1%
1959,3664,420,306,72.9%
1960,3845,"2,017","1,245",61.7%
1961,3717,395,253,64.1%
1962,4732,446,387,86.8%
1963,4961,920,513,55.8%
1964,3718,354,303,85.6%
1965,6533,366,313,85.5%
1966,7232,733,559,76.3%
1967,3694,273,214,78.4%
1968,3797,377,304,80.6%
1969,7521,736,591,80.3%
1970,3842,634,481,75.9%
1971,3808,"1,207",221,18.3%
1972,3769,"2,214","1,406",63.5%
1973,3648,691,249,36.0%
1974,3719,345,225,65.2%
1975,6534,665,537,80.8%
1976,3629,357,293,82.1%
1977,5293,439,369,84.1%
1978,3611,368,313,85.1%
1979,3630,375,341,90.9%
1980,6768,669,459,68.6%
1981,3649,538,74,13.8%
1982,7022,260,187,71.9%
1983,3720,358,259,72.3%
1984,3798,467,394,84.4%
1985,3697,291,209,71.8%
1986,3770,"1,160",723,62.3%
1987,4868,237,196,82.7%
1988,3749,688,515,74.9%
1989,6535,526,430,81.7%
1990,7815,378,253,66.9%
1991,7522,648,544,84.0%
1992,3650,543,318,58.6%
1993,3855,"3,483","1,942",55.8%
1994,3750,874,606,69.3%
1995,6960,286,163,57.0%
1996,7472,230,177,77.0%
1997,3857,481,339,70.5%
1998,7782,490,253,51.6%
1999,6548,277,162,58.5%
2000,7808,321,202,62.9%
2001,3613,496,391,78.8%
2002,7780,313,226,72.2%
2003,3675,353,293,83.0%
2004,7706,571,149,26.1%
2005,8293,509,401,78.8%
2006,3722,414,336,81.2%
2007,3616,458,336,73.4%
2008,8385,40,32,80.0%
2009,8386,87,64,73.6%
2010,7850,315,227,72.1%
2011,3801,616,357,58.0%
2012,5121,492,410,83.3%
2013,3783,243,148,60.9%
2014,6765,566,426,75.3%
2015,7813,371,272,73.3%
2016,3771,646,411,63.6%
2017,3614,456,383,84.0%
2018,8292,486,410,84.4%
2019,3701,512,391,76.4%
2020,8296,468,394,84.2%
2021,3724,412,320,77.7%
2022,3844,783,511,65.3%
2023,3668,290,191,65.9%
2024,6539,382,279,73.0%
2025,3861,514,272,52.9%
2026,7245,416,297,71.4%
2027,7903,560,392,70.0%
2028,7906,499,149,29.9%
2029,8387,358,188,52.5%
2030,3653,513,374,72.9%
2031,3725,500,228,45.6%
2032,3702,164,145,88.4%
2033,3800,557,454,81.5%
2034,3773,"1,251",811,64.8%
2035,3859,643,431,67.0%
2036,3654,933,658,70.5%
2037,3655,297,225,75.8%
2038,7234,"1,391",996,71.6%
2039,3635,322,206,64.0%
2040,4963,523,439,83.9%
2041,3727,448,381,85.0%
2042,7255,169,132,78.1%
2043,3753,612,508,83.0%
2044,7072,627,331,52.8%
2045,3657,504,368,73.0%
2046,3755,503,430,85.5%
2047,8331,216,151,69.9%
2048,8298,525,0,0.0%
2049,8330,604,259,42.9%
2050,8329,241,180,74.7%
2051,8328,227,166,73.1%
2052,8297,386,300,77.7%
2053,8294,404,266,65.8%
2054,8440,310,250,80.6%
2055,3835,485,365,75.3%
2056,7225,279,237,84.9%
2057,6527,"1,410",702,49.8%
2058,7663,583,404,69.3%
2059,3615,285,225,78.9%
2060,5124,677,565,83.5%
2061,3703,338,289,85.5%
2062,3860,419,308,73.5%
2063,3728,143,88,61.5%
2064,6544,677,575,84.9%
2065,7253,"1,430",874,61.1%
2066,5188,375,334,89.1%
2067,7233,554,380,68.6%
2068,7737,594,392,66.0%
2069,8454,154,98,63.6%
2070,7828,198,146,73.7%
2071,7647,"2,600","1,687",64.9%
2072,6239,254,132,52.0%
2073,1555,372,204,54.8%
2074,1560,480,224,46.7%
2075,8301,520,246,47.3%
2076,1430,297,152,51.2%
2077,8395,494,133,26.9%
2078,1426,"1,189",358,30.1%
2079,1425,981,285,29.1%
2080,8396,640,193,30.2%
2081,4841,514,111,21.6%
2082,3910,522,209,40.0%
2083,5262,536,228,42.5%
2084,3909,514,216,42.0%
2085,7999,"1,060",49,4.6%
2086,7998,334,12,3.6%
2087,315,"1,463",68,4.6%
2088,314,718,37,5.2%
2089,7997,423,26,6.1%
2090,7996,538,12,2.2%
2091,8203,696,594,85.3%
2092,409,"1,468",537,36.6%
2093,7616,172,145,84.3%
2094,7615,695,445,64.0%
2095,7878,399,369,92.5%
2096,7886,165,136,82.4%
2097,7889,349,297,85.1%
2098,7501,277,160,57.8%
2099,6019,378,266,70.4%
2100,6915,"1,184",794,67.1%
2101,7868,473,218,46.1%
2102,8106,879,215,24.5%
2103,326,568,324,57.0%
2104,412,700,474,67.7%
2105,7913,191,131,68.6%
2106,7692,318,199,62.6%
2107,6022,918,216,23.5%
2108,330,505,357,70.7%
2109,6811,192,127,66.1%
2110,6024,464,219,47.2%
2111,8204,726,626,86.2%
2112,6026,375,254,67.7%
2113,400,199,179,89.9%
2114,6028,391,179,45.8%
2115,7880,432,405,93.8%
2116,8255,545,482,88.4%
2117,6042,396,268,67.7%
2118,7870,230,204,88.7%
2119,6044,242,164,67.8%
2120,7871,215,191,88.8%
2121,7881,292,181,62.0%
2122,8108,254,230,90.6%
2123,8110,322,287,89.1%
2124,363,343,241,70.3%
2125,351,350,76,21.7%
2126,365,621,514,82.8%
2127,8105,851,425,49.9%
2128,6047,83,73,88.0%
2129,8300,112,0,0.0%
2130,416,361,279,77.3%
2131,395,266,149,56.0%
2132,6664,62,35,56.5%
2133,7742,266,204,76.7%
2134,379,233,159,68.2%
2135,8107,589,232,39.4%
2136,7693,365,229,62.7%
2137,7888,433,332,76.7%
2138,7916,63,55,87.3%
2139,7362,144,123,85.4%
2140,7039,313,226,72.2%
2141,7884,284,198,69.7%
2142,7876,171,157,91.8%
2143,7694,200,112,56.0%
2144,7877,246,175,71.1%
2145,7885,201,130,64.7%
2146,7502,181,116,64.1%
2147,7730,444,264,59.5%
2148,6385,"1,064",520,48.9%
2149,5058,"1,000",448,44.8%
2150,6622,691,367,53.1%
2151,7434,"1,187",546,46.0%
2152,3210,"1,499",523,34.9%
2153,7660,"1,008",451,44.7%
2154,7183,699,279,39.9%
2155,427,481,121,25.2%
2156,8354,611,138,22.6%
2157,5105,591,136,23.0%
2158,7193,728,150,20.6%
2159,435,"1,162",254,21.9%
2160,7482,760,471,62.0%
2161,8236,"1,107",806,72.8%
2162,3216,"1,323",575,43.5%
2163,8010,607,292,48.1%
2164,7738,"1,641","1,075",65.5%
2165,7867,803,558,69.5%
2166,7739,"1,017",416,40.9%
2167,8281,878,412,46.9%
2168,3214,644,371,57.6%
2169,7055,508,314,61.8%
2170,3111,396,195,49.2%
2171,7984,460,233,50.7%
2172,1270,409,193,47.2%
2173,3334,719,330,45.9%
2174,6746,773,316,40.9%
2175,3338,"1,031",391,37.9%
2176,3337,423,184,43.5%
2177,3336,279,97,34.8%
2178,3345,356,285,80.1%
2179,3339,336,212,63.1%
2180,3341,347,243,70.0%
2181,3346,956,667,69.8%
2182,3348,835,484,58.0%
2183,3342,386,268,69.4%
2184,3915,772,492,63.7%
2185,5265,751,453,60.3%
2186,3924,941,449,47.7%
2187,8260,203,201,99.0%
2188,7540,629,423,67.2%
2189,8306,265,232,87.5%
2190,8129,873,699,80.1%
2191,7848,391,259,66.2%
2192,7772,541,452,83.5%
2193,7831,379,323,85.2%
2194,7832,741,558,75.3%
2195,8193,376,318,84.6%
2196,8218,264,225,85.2%
2197,8362,278,122,43.9%
2198,8437,"1,085",749,69.0%
2199,6165,864,524,60.6%
2200,6893,464,290,62.5%
2201,2350,380,244,64.2%
2202,6108,426,65,15.3%
2203,6852,387,77,19.9%
2204,448,629,114,18.1%
2205,447,476,78,16.4%
2206,8410,422,127,30.1%
2207,1122,391,136,34.8%
2208,7836,519,144,27.7%
2209,1128,"1,703",479,28.1%
2210,5132,309,161,52.1%
2211,1121,412,143,34.7%
2212,4965,857,245,28.6%
2213,7630,377,92,24.4%
2214,6510,509,34,6.7%
2215,7697,659,58,8.8%
2216,6511,862,83,9.6%
2217,1921,"1,196",138,11.5%
2218,6512,573,95,16.6%
2219,8366,"3,393","1,731",51.0%
2220,5275,"1,118",935,83.6%
2221,840,839,825,98.3%
2222,8117,"2,001","1,916",95.8%
2223,844,314,308,98.1%
2224,852,636,601,94.5%
2225,8247,578,518,89.6%
2226,858,"1,082",989,91.4%
2227,5206,568,561,98.8%
2228,856,889,851,95.7%
2229,8116,"4,724","4,484",94.9%
2230,845,750,684,91.2%
2231,5028,485,453,93.4%
2232,855,723,710,98.2%
2233,8457,690,657,95.2%
2234,5026,585,565,96.6%
2235,7484,418,406,97.1%
2236,5027,532,508,95.5%
2237,832,661,588,89.0%
2238,5025,527,475,90.1%
2239,831,493,463,93.9%
2240,6837,320,142,44.4%
2241,8050,655,263,40.2%
2242,4593,383,107,27.9%
2243,4595,509,329,64.6%
2244,4589,248,105,42.3%
2245,5362,440,180,40.9%
2246,4597,880,396,45.0%
2247,4598,"1,483",594,40.1%
2248,8275,134,81,60.4%
2249,1495,480,180,37.5%
2250,8168,359,159,44.3%
2251,8169,248,135,54.4%
2252,7636,"1,058",281,26.6%
2253,3164,537,240,44.7%
2254,3165,481,240,49.9%
2255,7684,395,164,41.5%
2256,1278,785,245,31.2%
2257,7941,732,236,32.2%
2258,7413,378,185,48.9%
2259,1989,237,93,39.2%
2260,6805,178,93,52.2%
2261,1925,499,172,34.5%
2262,5043,229,185,80.8%
2263,1926,370,154,41.6%
2264,1928,381,117,30.7%
2265,4705,411,133,32.4%
2266,1930,280,103,36.8%
2267,1934,"1,822",771,42.3%
2268,7218,"1,304",612,46.9%
2269,1932,310,227,73.2%
2270,4268,433,163,37.6%
2271,8197,590,325,55.1%
2272,8103,895,391,43.7%
2273,7019,851,388,45.6%
2274,8189,668,276,41.3%
2275,700,444,180,40.5%
2276,8188,317,126,39.7%
2277,5093,455,292,64.2%
2278,6748,367,204,55.6%
2279,2496,715,436,61.0%
2280,0,166,129,77.7%
2281,6928,428,149,34.8%
2282,295,353,53,15.0%
2283,6109,194,102,52.6%
2284,7532,495,471,95.2%
2285,8401,618,615,99.5%
2286,7333,322,235,73.0%
2287,8000,182,114,62.6%
2288,8279,165,108,65.5%
2289,6209,330,140,42.4%
2290,6210,354,118,33.3%
2291,1940,489,40,8.2%
2292,7365,475,52,10.9%
2293,6514,470,49,10.4%
2294,1942,"1,194",179,15.0%
2295,1937,418,35,8.4%
2296,6625,928,142,15.3%
2297,7677,696,688,98.9%
2298,3930,533,361,67.7%
2299,1978,95,27,28.4%
2300,1991,155,79,51.0%
2301,6697,577,275,47.7%
2302,1992,493,226,45.8%
2303,5169,664,236,35.5%
2304,6864,406,184,45.3%
2305,5365,395,127,32.2%
2306,2833,523,158,30.2%
2307,2832,260,57,21.9%
2308,6818,157,79,50.3%
2309,4002,113,56,49.6%
2310,8083,656,471,71.8%
2311,3485,704,184,26.1%
2312,7210,674,192,28.5%
2313,5352,750,182,24.3%
2314,965,480,222,46.3%
2315,6713,569,299,52.5%
2316,7568,"1,313",555,42.3%
2317,7331,414,187,45.2%
2318,3935,271,122,45.0%
2319,5264,462,213,46.1%
2320,0,127,52,40.9%
2321,6587,179,123,68.7%
2322,7066,220,125,56.8%
2323,7429,791,246,31.1%
2324,864,625,181,29.0%
2325,6888,681,231,33.9%
2326,5149,286,237,82.9%
2327,2474,464,351,75.6%
2328,2476,247,233,94.3%
2329,2481,730,515,70.5%
2330,2455,346,304,87.9%
2331,4736,417,349,83.7%
2332,4858,694,564,81.3%
2333,6970,425,356,83.8%
2334,5232,613,454,74.1%
2335,7700,861,616,71.5%
2336,4952,292,199,68.2%
2337,6413,"1,599","1,072",67.0%
2338,2487,645,505,78.3%
2339,2489,"1,122",786,70.1%
2340,6791,751,539,71.8%
2341,4857,322,208,64.6%
2342,3968,578,252,43.6%
2343,3969,838,318,37.9%
2344,6817,658,281,42.7%
2345,7507,539,236,43.8%
2346,7013,296,193,65.2%
2347,0,476,224,47.1%
2348,1178,761,99,13.0%
2349,1180,552,123,22.3%
2350,7488,503,110,21.9%
2351,4907,856,154,18.0%
2352,7489,630,92,14.6%
2353,1179,508,39,7.7%
2354,5311,"1,120",185,16.5%
2355,8318,"2,343",369,15.7%
2356,8084,324,89,27.5%
2357,6594,172,142,82.6%
2358,4006,198,193,97.5%
2359,4696,383,108,28.2%
2360,5101,346,148,42.8%
2361,4843,177,88,49.7%
2362,458,378,101,26.7%
2363,8001,899,369,41.0%
2364,460,"1,296",444,34.3%
2365,8002,597,214,35.8%
2366,7009,851,615,72.3%
2367,7893,700,391,55.9%
2368,8283,329,208,63.2%
2369,7892,356,204,57.3%
2370,7397,150,80,53.3%
2371,6800,92,33,35.9%
2372,7398,66,25,37.9%
2373,3173,498,336,67.5%
2374,3170,308,261,84.7%
2375,8093,519,355,68.4%
2376,8092,330,238,72.1%
2377,3171,259,227,87.6%
2378,7705,460,240,52.2%
2379,7387,277,145,52.3%
2380,3124,394,208,52.8%
2381,3938,606,483,79.7%
2382,3940,472,331,70.1%
2383,2706,575,240,41.7%
2384,2708,511,163,31.9%
2385,7741,323,221,68.4%
2386,6357,286,190,66.4%
2387,3567,388,121,31.2%
2388,3549,358,141,39.4%
2389,3569,859,310,36.1%
2390,8372,678,277,40.9%
2391,1724,128,28,21.9%
2392,7925,482,245,50.8%
2393,7924,477,235,49.3%
2394,1729,844,392,46.4%
2395,5221,"1,059",455,43.0%
2396,7921,430,241,56.0%
2397,1169,374,155,41.4%
2398,1171,456,158,34.6%
2399,1172,637,191,30.0%
2400,6647,463,166,35.9%
2401,3116,436,249,57.1%
2402,3117,355,159,44.8%
2403,2656,205,95,46.3%
2404,7354,442,190,43.0%
2405,2654,344,171,49.7%
2406,2655,410,176,42.9%
2407,2657,431,186,43.2%
2408,2658,"1,078",449,41.7%
2409,5054,384,153,39.8%
2410,7481,424,223,52.6%
2411,4009,503,252,50.1%
2412,8274,"1,110",477,43.0%
2413,6660,396,247,62.4%
2414,3357,359,143,39.8%
2415,3266,475,125,26.3%
2416,8062,726,251,34.6%
2417,4722,839,129,15.4%
2418,7262,476,86,18.1%
2419,8282,448,36,8.0%
2420,3354,"2,139",456,21.3%
2421,7752,483,85,17.6%
2422,4900,456,141,30.9%
2423,7638,229,24,10.5%
2424,7751,652,364,55.8%
2425,8459,492,258,52.4%
2426,8460,368,199,54.1%
2427,1177,772,211,27.3%
2428,7460,527,140,26.6%
2429,7718,324,92,28.4%
2430,7717,556,140,25.2%
2431,4599,309,100,32.4%
2432,4601,238,61,25.6%
2433,4602,758,171,22.6%
2434,6832,397,103,25.9%
2435,7699,399,108,27.1%
2436,4600,394,81,20.6%
2437,8263,774,78,10.1%
2438,7490,879,103,11.7%
2439,468,791,86,10.9%
2440,470,"1,011",103,10.2%
2441,6328,646,152,23.5%
2442,8402,479,140,29.2%
2443,1730,435,119,27.4%
2444,7611,555,146,26.3%
2445,7527,21,21,100.0%
2446,7682,652,173,26.5%
2447,6906,539,134,24.9%
2448,467,584,124,21.2%
2449,6568,404,116,28.7%
2450,714,328,75,22.9%
2451,6937,227,71,31.3%
2452,4603,542,223,41.1%
2453,4605,263,67,25.5%
2454,6641,"1,027",365,35.5%
2455,4606,545,220,40.4%
2456,4608,"1,251",408,32.6%
2457,4607,596,151,25.3%
2458,3054,484,266,55.0%
2459,7719,201,99,49.3%
2460,3056,592,242,40.9%
2461,6516,"1,303",993,76.2%
2462,1861,656,524,79.9%
2463,6505,674,572,84.9%
2464,6501,779,672,86.3%
2465,1943,631,527,83.5%
2466,7946,283,194,68.6%
2467,2271,310,175,56.5%
2468,2284,247,138,55.9%
2469,6900,449,137,30.5%
2470,1627,391,61,15.6%
2471,7668,443,103,23.3%
2472,7391,391,165,42.2%
2473,2253,330,128,38.8%
2474,2309,158,84,53.2%
2475,2310,128,53,41.4%
2476,2313,628,246,39.2%
2477,2312,218,100,45.9%
2478,8072,394,49,12.4%
2479,8073,429,61,14.2%
2480,8075,713,103,14.4%
2481,4808,503,82,16.3%
2482,2839,"1,114",179,16.1%
2483,4070,227,132,58.1%
2484,4062,203,113,55.7%
2485,4064,290,137,47.2%
2486,4068,567,270,47.6%
2487,4839,531,276,52.0%
2488,4613,432,155,35.9%
2489,7556,547,120,21.9%
2490,6692,536,116,21.6%
2491,6286,494,121,24.5%
2492,4614,950,217,22.8%
2493,6932,583,317,54.4%
2494,8102,455,247,54.3%
2495,7978,286,158,55.2%
2496,6191,561,279,49.7%
2497,7960,720,719,99.9%
2498,7648,32,19,59.4%
2499,941,569,228,40.1%
2500,936,390,212,54.4%
2501,8076,376,197,52.4%
2502,5130,419,191,45.6%
2503,4617,434,123,28.3%
2504,4620,336,121,36.0%
2505,4623,"1,175",324,27.6%
2506,4622,626,191,30.5%
2507,6725,673,187,27.8%
2508,4618,676,198,29.3%
2509,1949,959,177,18.5%
2510,6518,679,174,25.6%
2511,6519,663,96,14.5%
2512,1950,"1,320",253,19.2%
2513,8134,629,70,11.1%
2514,3368,403,62,15.4%
2515,3370,832,149,17.9%
2516,3376,712,172,24.2%
2517,3375,625,120,19.2%
2518,7321,457,83,18.2%
2519,7940,581,67,11.5%
2520,3358,260,37,14.2%
2521,4809,585,73,12.5%
2522,3364,421,136,32.3%
2523,7458,155,58,37.4%
2524,3365,"1,268",211,16.6%
2525,7817,655,112,17.1%
2526,7818,679,120,17.7%
2527,3367,"2,536",466,18.4%
2528,7763,451,27,6.0%
2529,1354,247,32,13.0%
2530,1356,312,104,33.3%
2531,1350,322,37,11.5%
2532,7735,430,52,12.1%
2533,1357,367,73,19.9%
2534,1358,383,106,27.7%
2535,7426,772,190,24.6%
2536,6233,483,90,18.6%
2537,6234,769,125,16.3%
2538,1359,377,35,9.3%
2539,1364,"2,356",536,22.8%
2540,6113,755,355,47.0%
2541,193,211,178,84.4%
2542,259,340,155,45.6%
2543,260,362,278,76.8%
2544,196,437,294,67.3%
2545,1799,750,448,59.7%
2546,1801,540,396,73.3%
2547,8158,83,38,45.8%
2548,477,520,450,86.5%
2549,7505,414,408,98.6%
2550,8377,313,278,88.8%
2551,7123,259,138,53.3%
2552,3221,242,151,62.4%
2553,6683,872,404,46.3%
2554,8355,360,124,34.4%
2555,3224,"1,259",455,36.1%
2556,7593,832,345,41.5%
2557,7839,"1,187",511,43.0%
2558,7635,492,315,64.0%
2559,8180,318,129,40.6%
2560,4030,282,106,37.6%
2561,5355,312,123,39.4%
2562,7567,76,48,63.2%
2563,6885,482,274,56.8%
2564,4054,331,187,56.5%
2565,7106,417,221,53.0%
2566,4945,727,448,61.6%
2567,1806,719,388,54.0%
2568,1805,701,424,60.5%
2569,1802,725,455,62.8%
2570,6608,790,332,42.0%
2571,3589,459,143,31.2%
2572,7367,568,215,37.9%
2573,7551,210,95,45.2%
2574,8126,"1,074",582,54.2%
2575,7662,543,288,53.0%
2576,5070,690,303,43.9%
2577,7031,626,372,59.4%
2578,3948,293,135,46.1%
2579,8359,513,444,86.5%
2580,7846,142,123,86.6%
2581,8252,"1,000",769,76.9%
2582,7833,298,166,55.7%
2583,7363,239,146,61.1%
2584,1666,225,130,57.8%
2585,1663,268,174,64.9%
2586,6168,216,147,68.1%
2587,7601,452,275,60.8%
2588,1668,539,302,56.0%
2589,4811,373,247,66.2%
2590,7862,477,298,62.5%
2591,5208,651,367,56.4%
2592,4690,513,38,7.4%
2593,1423,"2,243",192,8.6%
2594,1434,475,21,4.4%
2595,1439,455,36,7.9%
2596,1440,530,17,3.2%
2597,1421,"1,166",92,7.9%
2598,1438,564,42,7.4%
2599,4689,"1,228",85,6.9%
2600,4276,417,84,20.1%
2601,6638,765,294,38.4%
2602,7402,391,238,60.9%
2603,6012,"1,003",354,35.3%
2604,7424,269,95,35.3%
2605,7388,443,238,53.7%
2606,3955,336,140,41.7%
2607,3954,168,44,26.2%
2608,3957,404,146,36.1%
2609,1000,650,285,43.8%
2610,8192,432,231,53.5%
2611,996,369,144,39.0%
2612,6321,359,166,46.2%
2613,6322,378,132,34.9%
2614,4670,683,241,35.3%
2615,8445,617,330,53.5%
2616,8443,454,240,52.9%
2617,5271,920,396,43.0%
2618,8444,192,103,53.6%
2619,6215,164,104,63.4%
2620,6216,131,75,57.3%
2621,0,137,137,100.0%
2622,6280,695,240,34.5%
2623,6281,583,242,41.5%
2624,6282,252,94,37.3%
2625,2221,242,103,42.6%
2626,2222,253,136,53.8%
2627,2226,327,175,53.5%
2628,752,367,224,61.0%
2629,753,258,170,65.9%
2630,8411,301,207,68.8%
2631,872,356,120,33.7%
2632,868,377,115,30.5%
2633,5029,334,96,28.7%
2634,873,"1,036",305,29.4%
2635,7328,"1,020",325,31.9%
2636,7614,799,399,49.9%
2637,949,561,253,45.1%
2638,7518,545,285,52.3%
2639,2712,190,94,49.5%
2640,7083,173,102,59.0%
2641,2709,362,211,58.3%
2642,6795,470,441,93.8%
2643,2075,313,142,45.4%
2644,7289,262,127,48.5%
2645,5033,173,110,63.6%
2646,5034,132,88,66.7%
2647,1501,264,146,55.3%
2648,6933,147,85,57.8%
2649,2182,512,464,90.6%
2650,6007,152,62,40.8%
2651,7933,272,264,97.1%
2652,7934,172,162,94.2%
2653,2137,116,72,62.1%
2654,2139,330,195,59.1%
2655,2184,780,758,97.2%
2656,2185,191,83,43.5%
2657,1441,363,24,6.6%
2658,6719,992,77,7.8%
2659,7214,364,23,6.3%
2660,7736,555,17,3.1%
2661,1442,334,48,14.4%
2662,1443,"1,324",105,7.9%
2663,6680,511,255,49.9%
2664,2358,478,196,41.0%
2665,8287,532,532,100.0%
2666,8195,527,527,100.0%
2667,8145,517,517,100.0%
2668,8251,734,734,100.0%
2669,8146,709,709,100.0%
2670,7580,647,647,100.0%
2671,8196,277,220,79.4%
2672,18,196,93,47.4%
2673,19,172,77,44.8%
2674,7938,464,216,46.6%
2675,21,521,205,39.3%
2676,7437,293,144,49.1%
2677,4699,743,322,43.3%
2678,1959,255,99,38.8%
2679,1970,"1,542","1,123",72.8%
2680,1960,725,563,77.7%
2681,7943,337,279,82.8%
2682,1971,"1,442",709,49.2%
2683,1964,558,314,56.3%
2684,1965,805,600,74.5%
2685,1966,669,301,45.0%
2686,7359,505,301,59.6%
2687,1968,537,446,83.1%
2688,7480,598,354,59.2%
2689,1972,"3,845","2,216",57.6%
2690,7845,280,216,77.1%
2691,1969,519,288,55.5%
2692,7263,383,191,49.9%
2693,6340,364,137,37.6%
2694,6339,351,154,43.9%
2695,3385,406,54,13.3%
2696,5251,501,54,10.8%
2697,3382,433,43,9.9%
2698,7652,467,47,10.1%
2699,4943,981,136,13.9%
2700,5078,"1,291",175,13.6%
2701,6468,259,177,68.3%
2702,4832,384,68,17.7%
2703,3389,332,105,31.6%
2704,8426,412,169,41.0%
2705,3391,271,59,21.8%
2706,3395,"1,198",455,38.0%
2707,3394,"1,368",548,40.1%
2708,3401,922,296,32.1%
2709,7798,805,294,36.5%
2710,5249,724,261,36.0%
2711,7797,744,243,32.7%
2712,7073,508,204,40.2%
2713,7264,468,100,21.4%
2714,8468,543,174,32.0%
2715,5081,"1,045",341,32.6%
2716,3406,825,255,30.9%
2717,5195,410,12,2.9%
2718,5196,604,37,6.1%
2719,490,519,35,6.7%
2720,491,658,55,8.4%
2721,4859,499,32,6.4%
2722,492,"1,392",124,8.9%
2723,7563,318,210,66.0%
2724,7562,325,237,72.9%
2725,8194,277,206,74.4%
2726,4126,387,217,56.1%
2727,7920,411,249,60.6%
2728,6776,543,234,43.1%
2729,6775,756,263,34.8%
2730,7487,580,243,41.9%
2731,7283,597,228,38.2%
2732,5162,517,325,62.9%
2733,8128,245,147,60.0%
2734,8338,374,263,70.3%
2735,4310,"1,001",489,48.9%
2736,6956,704,403,57.2%
2737,7169,478,261,54.6%
2738,7417,473,275,58.1%
2739,4305,284,172,60.6%
2740,1905,549,125,22.8%
2741,5287,"1,194",151,12.6%
2742,1908,866,109,12.6%
2743,1952,613,48,7.8%
2744,1906,525,32,6.1%
2745,5356,344,174,50.6%
2746,4148,662,352,53.2%
2747,8335,338,143,42.3%
2748,4143,470,190,40.4%
2749,8290,216,140,64.8%
2750,4146,273,164,60.1%
2751,7843,730,442,60.5%
2752,4149,696,337,48.4%
2753,4133,333,201,60.4%
2754,4135,399,224,56.1%
2755,8373,433,171,39.5%
2756,5103,509,161,31.6%
2757,3575,568,233,41.0%
2758,2661,490,89,18.2%
2759,7420,543,182,33.5%
2760,4823,536,145,27.1%
2761,2660,490,160,32.7%
2762,5336,665,182,27.4%
2763,2663,"1,309",340,26.0%
2764,4286,433,255,58.9%
2765,6912,194,135,69.6%
2766,7456,847,576,68.0%
2767,6148,439,185,42.1%
2768,7475,472,206,43.6%
2769,6654,411,162,39.4%
2770,6424,288,114,39.6%
2771,4295,780,298,38.2%
2772,7446,389,186,47.8%
2773,6425,167,82,49.1%
2774,4291,415,204,49.2%
2775,6865,429,213,49.7%
2776,2233,709,431,60.8%
2777,2234,322,153,47.5%
2778,2238,412,212,51.5%
2779,5330,537,229,42.6%
2780,8408,"1,148",613,53.4%
2781,2243,"1,279",572,44.7%
2782,6446,315,189,60.0%
2783,6838,161,102,63.4%
2784,1327,179,98,54.7%
2785,4075,232,111,47.8%
2786,5095,375,180,48.0%
2787,4079,456,210,46.1%
2788,4080,480,202,42.1%
2789,7760,560,87,15.5%
2790,5366,501,129,25.7%
2791,6895,757,177,23.4%
2792,509,"1,014",160,15.8%
2793,5367,508,135,26.6%
2794,6599,334,125,37.4%
2795,1566,295,135,45.8%
2796,8456,334,163,48.8%
2797,1452,"1,090",183,16.8%
2798,1392,410,61,14.9%
2799,1395,442,67,15.2%
2800,1456,593,90,15.2%
2801,1454,548,127,23.2%
2802,4812,576,122,21.2%
2803,6910,572,121,21.2%
2804,5137,870,137,15.7%
2805,1457,622,64,10.3%
2806,4813,503,79,15.7%
2807,7324,578,96,16.6%
2808,1451,863,134,15.5%
