,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1674,6346.0,798,191,23.9%
1675,7572.0,452,81,17.9%
1676,4580.0,214,76,35.5%
1677,30.0,269,145,53.9%
1678,6977.0,349,188,53.9%
1679,53.0,455,241,53.0%
1680,6353.0,189,115,60.8%
1681,2958.0,474,250,52.7%
1682,2955.0,289,107,37.0%
1683,2956.0,222,104,46.8%
1684,0.0,216,144,66.7%
1685,5144.0,400,237,59.3%
1686,6146.0,337,203,60.2%
1687,6745.0,436,253,58.0%
1688,2070.0,201,134,66.7%
1689,6449.0,432,105,24.3%
1690,2821.0,756,121,16.0%
1691,7353.0,518,81,15.6%
1692,2819.0,400,44,11.0%
1693,7856.0,778,520,66.8%
1694,8101.0,553,142,25.7%
1695,7758.0,860,233,27.1%
1696,4482.0,805,217,27.0%
1697,4717.0,"1,648",381,23.1%
1698,7757.0,460,224,48.7%
1699,5270.0,493,137,27.8%
1700,7716.0,464,53,11.4%
1701,1414.0,"1,119",418,37.4%
1702,1413.0,321,130,40.5%
1703,8004.0,354,152,42.9%
1704,7656.0,464,142,30.6%
1705,4115.0,432,267,61.8%
1706,7215.0,589,315,53.5%
1707,4931.0,576,264,45.8%
1708,8235.0,169,86,50.9%
1709,4116.0,103,51,49.5%
1710,2448.0,528,249,47.2%
1711,2449.0,423,152,35.9%
1712,7378.0,686,240,35.0%
1713,6319.0,381,115,30.2%
1714,6318.0,536,137,25.6%
1715,8205.0,"1,823","1,029",56.4%
1716,3876.0,208,138,66.3%
1717,3877.0,121,68,56.2%
1718,7753.0,88,50,56.8%
1719,3106.0,309,193,62.5%
1720,3107.0,310,161,51.9%
1721,7304.0,543,108,19.9%
1722,7198.0,601,151,25.1%
1723,7197.0,585,75,12.8%
1724,6487.0,637,151,23.7%
1725,1406.0,"1,648",291,17.7%
1726,5010.0,899,167,18.6%
1727,7994.0,566,50,8.8%
1728,8063.0,492,238,48.4%
1729,8064.0,562,258,45.9%
1730,6624.0,221,89,40.3%
1731,6623.0,517,266,51.5%
1732,1420.0,"1,279",447,34.9%
1733,1418.0,617,260,42.1%
1734,7063.0,228,75,32.9%
1735,1094.0,589,118,20.0%
1736,7312.0,329,78,23.7%
1737,1091.0,208,56,26.9%
1738,6456.0,178,52,29.2%
1739,4734.0,482,130,27.0%
1740,7140.0,286,89,31.1%
1741,7993.0,157,75,47.8%
1742,7172.0,456,198,43.4%
1743,1319.0,343,95,27.7%
1744,2761.0,351,84,23.9%
1745,8157.0,626,118,18.8%
1746,8162.0,246,92,37.4%
1747,2765.0,889,230,25.9%
1748,2766.0,"1,141",248,21.7%
1749,2764.0,365,110,30.1%
1750,7985.0,742,573,77.2%
1751,1322.0,488,167,34.2%
1752,8349.0,430,245,57.0%
1753,8348.0,698,338,48.4%
1754,2824.0,591,146,24.7%
1755,4672.0,597,183,30.7%
1756,8141.0,669,118,17.6%
1757,2823.0,368,109,29.6%
1758,6801.0,377,77,20.4%
1759,2827.0,465,162,34.8%
1760,7604.0,974,309,31.7%
1761,2829.0,"3,216",843,26.2%
1762,2826.0,547,125,22.9%
1763,2825.0,431,162,37.6%
1764,7603.0,"1,272",297,23.3%
1765,5274.0,801,389,48.6%
1766,6439.0,518,160,30.9%
1767,3511.0,418,174,41.6%
1768,5351.0,632,263,41.6%
1769,1213.0,558,223,40.0%
1770,7139.0,237,121,51.1%
1771,6990.0,522,222,42.5%
1772,6202.0,117,59,50.4%
1773,1255.0,216,110,50.9%
1774,8160.0,401,257,64.1%
1775,5019.0,995,688,69.1%
1776,8327.0,"1,179",759,64.4%
1777,309.0,"1,186",732,61.7%
1778,7141.0,618,264,42.7%
1779,2516.0,308,130,42.2%
1780,2629.0,345,144,41.7%
1781,2626.0,592,326,55.1%
1782,2627.0,305,95,31.1%
1783,7410.0,486,218,44.9%
1784,2628.0,339,157,46.3%
1785,5238.0,381,144,37.8%
1786,2633.0,"1,636",663,40.5%
1787,2634.0,371,157,42.3%
1788,1911.0,483,107,22.2%
1789,1910.0,353,105,29.7%
1790,5143.0,817,209,25.6%
1791,1912.0,281,99,35.2%
1792,5223.0,393,31,7.9%
1793,1915.0,"1,048",271,25.9%
1794,6185.0,450,95,21.1%
1795,6186.0,262,49,18.7%
1796,4490.0,384,75,19.5%
1797,4492.0,572,106,18.5%
1798,6648.0,"1,287",212,16.5%
1799,6187.0,317,36,11.4%
1800,7111.0,196,76,38.8%
1801,6189.0,348,88,25.3%
1802,1630.0,463,264,57.0%
1803,1629.0,412,174,42.2%
1804,6137.0,488,237,48.6%
1805,6942.0,479,215,44.9%
1806,7278.0,461,181,39.3%
1807,6136.0,460,175,38.0%
1808,1053.0,485,93,19.2%
1809,1054.0,408,57,14.0%
1810,1055.0,430,103,24.0%
1811,1097.0,451,187,41.5%
1812,4681.0,630,132,21.0%
1813,1100.0,"2,332",525,22.5%
1814,7957.0,640,103,16.1%
1815,1099.0,483,146,30.2%
1816,1098.0,380,110,28.9%
1817,1052.0,430,91,21.2%
1818,7260.0,367,104,28.3%
1819,7028.0,365,193,52.9%
1820,2345.0,433,216,49.9%
1821,1347.0,238,101,42.4%
1822,1346.0,116,68,58.6%
1823,6847.0,430,171,39.8%
1824,6231.0,653,235,36.0%
1825,7519.0,583,56,9.6%
1826,7308.0,692,178,25.7%
1827,4853.0,573,56,9.8%
1828,1111.0,569,121,21.3%
1829,7465.0,270,99,36.7%
1830,1109.0,403,83,20.6%
1831,1107.0,437,154,35.2%
1832,1106.0,417,159,38.1%
1833,1101.0,410,173,42.2%
1834,4682.0,"3,043",731,24.0%
1835,1116.0,775,216,27.9%
1836,1102.0,480,47,9.8%
1837,8441.0,13,10,76.9%
1838,1112.0,379,164,43.3%
1839,1113.0,946,227,24.0%
1840,7650.0,"10,100","3,590",35.5%
1841,7821.0,843,377,44.7%
1842,7819.0,"2,927","1,315",44.9%
1843,7687.0,"2,118","1,220",57.6%
1844,7685.0,537,402,74.9%
1845,8037.0,483,287,59.4%
1846,2649.0,495,231,46.7%
1847,6300.0,207,113,54.6%
1848,2648.0,305,168,55.1%
1849,7459.0,567,78,13.8%
1850,3328.0,"1,841",267,14.5%
1851,3326.0,707,93,13.2%
1852,7794.0,586,123,21.0%
1853,7766.0,500,136,27.2%
1854,7554.0,703,61,8.7%
1855,3327.0,544,92,16.9%
1856,7770.0,574,467,81.4%
1857,7594.0,690,38,5.5%
1858,7393.0,905,69,7.6%
1859,5083.0,"1,455",111,7.6%
1860,4256.0,588,38,6.5%
1861,4255.0,431,25,5.8%
1862,7587.0,"1,145",380,33.2%
1863,7904.0,"1,061",596,56.2%
1864,7256.0,444,201,45.3%
1865,5292.0,466,417,89.5%
1866,3758.0,"1,001",763,76.2%
1867,6823.0,432,318,73.6%
1868,7024.0,322,209,64.9%
1869,3804.0,497,416,83.7%
1870,3805.0,272,150,55.1%
1871,8039.0,621,228,36.7%
1872,3618.0,485,302,62.3%
1873,6824.0,"1,498",783,52.3%
1874,8029.0,680,589,86.6%
1875,3732.0,662,561,84.7%
1876,3847.0,532,398,74.8%
1877,5183.0,666,583,87.5%
1878,3662.0,469,414,88.3%
1879,3663.0,443,388,87.6%
1880,7070.0,534,314,58.8%
1881,3620.0,356,279,78.4%
1882,3745.0,796,491,61.7%
1883,3684.0,454,375,82.6%
1884,6529.0,605,454,75.0%
1885,3601.0,477,407,85.3%
1886,8332.0,334,252,75.4%
1887,7230.0,917,687,74.9%
1888,7023.0,932,410,44.0%
1889,3602.0,497,400,80.5%
1890,7404.0,458,398,86.9%
1891,3848.0,"2,397",955,39.8%
1892,3622.0,555,450,81.1%
1893,6767.0,397,343,86.4%
1894,3782.0,484,410,84.7%
1895,3760.0,518,227,43.8%
1896,7905.0,385,231,60.0%
1897,6525.0,367,279,76.0%
1898,5122.0,487,238,48.9%
1899,7239.0,420,361,86.0%
1900,5123.0,519,455,87.7%
1901,6996.0,746,304,40.8%
1902,3762.0,329,215,65.3%
1903,3706.0,492,371,75.4%
1904,7175.0,910,788,86.6%
1905,4727.0,991,472,47.6%
1906,3786.0,500,442,88.4%
1907,3763.0,891,671,75.3%
1908,3841.0,713,580,81.3%
1909,3726.0,277,137,49.5%
1910,5040.0,581,500,86.1%
1911,3687.0,265,224,84.5%
1912,3849.0,"1,046",795,76.0%
1913,3688.0,774,708,91.5%
1914,3738.0,316,236,74.7%
1915,3709.0,395,325,82.3%
1916,7235.0,"1,151",744,64.6%
1917,7226.0,570,438,76.8%
1918,3816.0,946,628,66.4%
1919,3751.0,712,584,82.0%
1920,7368.0,618,501,81.1%
1921,3739.0,772,579,75.0%
1922,6913.0,258,193,74.8%
1923,3781.0,881,487,55.3%
1924,3764.0,"1,182",886,75.0%
1925,3765.0,507,261,51.5%
1926,3803.0,"1,324",734,55.4%
1927,3850.0,903,621,68.8%
1928,3851.0,420,328,78.1%
1929,7231.0,918,708,77.1%
1930,6822.0,916,587,64.1%
1931,3708.0,666,443,66.5%
1932,3818.0,655,423,64.6%
1933,7664.0,623,217,34.8%
1934,3625.0,251,224,89.2%
1935,3776.0,437,369,84.4%
1936,3843.0,843,506,60.0%
1937,4726.0,810,241,29.8%
1938,5186.0,665,107,16.1%
1939,5120.0,394,279,70.8%
1940,5185.0,498,426,85.5%
1941,7242.0,768,618,80.5%
1942,6528.0,477,388,81.3%
1943,5125.0,502,447,89.0%
1944,3712.0,511,218,42.7%
1945,5187.0,532,459,86.3%
1946,7229.0,702,374,53.3%
1947,3766.0,692,533,77.0%
1948,3742.0,910,719,79.0%
1949,3713.0,344,212,61.6%
1950,3743.0,261,221,84.7%
1951,3693.0,576,499,86.6%
1952,3642.0,621,386,62.2%
1953,7227.0,276,181,65.6%
1954,5041.0,768,378,49.2%
1955,3714.0,513,220,42.9%
1956,7963.0,"1,137",910,80.0%
1957,3645.0,294,244,83.0%
1958,3626.0,385,332,86.2%
1959,5294.0,620,512,82.6%
1960,8389.0,444,402,90.5%
1961,7852.0,514,385,74.9%
1962,8388.0,543,415,76.4%
1963,7855.0,454,370,81.5%
1964,7228.0,459,386,84.1%
1965,6675.0,540,390,72.2%
1966,3647.0,583,464,79.6%
1967,3670.0,533,375,70.4%
1968,7811.0,354,186,52.5%
1969,3744.0,817,669,81.9%
1970,6530.0,559,422,75.5%
1971,3664.0,437,328,75.1%
1972,3845.0,"1,807","1,217",67.3%
1973,3717.0,406,286,70.4%
1974,4732.0,443,382,86.2%
1975,4961.0,922,582,63.1%
1976,3718.0,338,284,84.0%
1977,6533.0,418,352,84.2%
1978,7232.0,768,598,77.9%
1979,3694.0,282,235,83.3%
1980,3797.0,391,334,85.4%
1981,7521.0,777,645,83.0%
1982,3842.0,764,608,79.6%
1983,3808.0,"1,214",250,20.6%
1984,3769.0,"1,906","1,293",67.8%
1985,3648.0,711,313,44.0%
1986,3719.0,356,242,68.0%
1987,6534.0,688,594,86.3%
1988,3629.0,379,322,85.0%
1989,5293.0,454,400,88.1%
1990,3611.0,377,335,88.9%
1991,3630.0,405,364,89.9%
1992,6768.0,654,441,67.4%
1993,3649.0,573,91,15.9%
1994,7022.0,270,202,74.8%
1995,3720.0,322,247,76.7%
1996,3798.0,532,464,87.2%
1997,3697.0,310,243,78.4%
1998,3770.0,"1,176",820,69.7%
1999,4868.0,257,211,82.1%
2000,3749.0,699,566,81.0%
2001,6535.0,565,500,88.5%
2002,7815.0,401,271,67.6%
2003,7522.0,638,545,85.4%
2004,3650.0,485,303,62.5%
2005,3855.0,"3,462","2,071",59.8%
2006,3750.0,855,658,77.0%
2007,6960.0,294,173,58.8%
2008,7472.0,237,184,77.6%
2009,3857.0,483,353,73.1%
2010,7782.0,497,298,60.0%
2011,6548.0,273,155,56.8%
2012,7808.0,319,216,67.7%
2013,3613.0,554,463,83.6%
2014,7780.0,307,224,73.0%
2015,3675.0,437,385,88.1%
2016,7706.0,576,162,28.1%
2017,8293.0,522,413,79.1%
2018,3722.0,447,384,85.9%
2019,3616.0,485,357,73.6%
2020,8385.0,72,50,69.4%
2021,8386.0,115,76,66.1%
2022,7850.0,285,199,69.8%
2023,3801.0,648,405,62.5%
2024,5121.0,520,449,86.3%
2025,3783.0,244,146,59.8%
2026,6765.0,578,471,81.5%
2027,7813.0,416,293,70.4%
2028,3771.0,675,479,71.0%
2029,3614.0,508,454,89.4%
2030,8292.0,495,419,84.6%
2031,3701.0,533,424,79.5%
2032,8296.0,501,439,87.6%
2033,3724.0,438,359,82.0%
2034,3844.0,732,528,72.1%
2035,3668.0,311,225,72.3%
2036,6539.0,413,318,77.0%
2037,3861.0,497,275,55.3%
2038,7245.0,411,318,77.4%
2039,7903.0,550,402,73.1%
2040,7906.0,500,168,33.6%
2041,8387.0,270,133,49.3%
2042,3653.0,540,413,76.5%
2043,3725.0,501,242,48.3%
2044,3702.0,168,146,86.9%
2045,3800.0,644,567,88.0%
2046,3773.0,"1,199",917,76.5%
2047,3859.0,653,466,71.4%
2048,3654.0,894,695,77.7%
2049,3655.0,256,212,82.8%
2050,7234.0,"1,397","1,046",74.9%
2051,3635.0,326,245,75.2%
2052,4963.0,518,441,85.1%
2053,3727.0,533,461,86.5%
2054,7255.0,169,115,68.0%
2055,3753.0,745,633,85.0%
2056,7072.0,648,357,55.1%
2057,3657.0,498,397,79.7%
2058,3755.0,522,458,87.7%
2059,8331.0,235,178,75.7%
2060,8298.0,537,22,4.1%
2061,8330.0,541,252,46.6%
2062,8329.0,253,189,74.7%
2063,8328.0,255,194,76.1%
2064,8297.0,359,293,81.6%
2065,8294.0,388,290,74.7%
2066,8440.0,210,176,83.8%
2067,3835.0,487,371,76.2%
2068,7225.0,288,246,85.4%
2069,6527.0,"1,360",739,54.3%
2070,7663.0,574,416,72.5%
2071,3615.0,350,291,83.1%
2072,5124.0,784,677,86.4%
2073,3703.0,365,318,87.1%
2074,3860.0,445,353,79.3%
2075,3728.0,152,109,71.7%
2076,6544.0,704,635,90.2%
2077,7253.0,"1,335",911,68.2%
2078,5188.0,385,348,90.4%
2079,7233.0,569,442,77.7%
2080,7737.0,596,406,68.1%
2081,7828.0,179,120,67.0%
2082,7647.0,"2,434","1,568",64.4%
2083,6239.0,248,130,52.4%
2084,1555.0,364,211,58.0%
2085,1560.0,516,248,48.1%
2086,8301.0,538,266,49.4%
2087,1430.0,312,170,54.5%
2088,8395.0,443,120,27.1%
2089,1426.0,"1,154",317,27.5%
2090,1425.0,920,261,28.4%
2091,8396.0,658,187,28.4%
2092,4841.0,509,113,22.2%
2093,3910.0,506,224,44.3%
2094,5262.0,534,264,49.4%
2095,3909.0,553,265,47.9%
2096,7999.0,"1,070",83,7.8%
2097,7998.0,351,31,8.8%
2098,315.0,"1,543",143,9.3%
2099,314.0,690,42,6.1%
2100,7997.0,445,26,5.8%
2101,7996.0,487,17,3.5%
2102,8203.0,708,605,85.5%
2103,409.0,"1,494",640,42.8%
2104,7616.0,183,163,89.1%
2105,7615.0,614,453,73.8%
2106,7878.0,386,358,92.7%
2107,7886.0,161,146,90.7%
2108,7889.0,255,222,87.1%
2109,7501.0,290,197,67.9%
2110,6019.0,380,252,66.3%
2111,6915.0,"1,212",884,72.9%
2112,7868.0,504,292,57.9%
2113,8106.0,865,254,29.4%
2114,326.0,563,381,67.7%
2115,412.0,717,535,74.6%
2116,7913.0,185,74,40.0%
2117,7692.0,322,224,69.6%
2118,6022.0,921,254,27.6%
2119,330.0,481,378,78.6%
2120,6811.0,191,122,63.9%
2121,6024.0,486,267,54.9%
2122,8204.0,775,618,79.7%
2123,6026.0,383,298,77.8%
2124,400.0,238,222,93.3%
2125,6028.0,408,222,54.4%
2126,7880.0,448,414,92.4%
2127,8255.0,568,530,93.3%
2128,6042.0,388,283,72.9%
2129,7870.0,251,215,85.7%
2130,6044.0,277,206,74.4%
2131,7871.0,224,191,85.3%
2132,7881.0,316,205,64.9%
2133,8108.0,278,236,84.9%
2134,8110.0,362,321,88.7%
2135,363.0,251,203,80.9%
2136,351.0,245,77,31.4%
2137,365.0,642,536,83.5%
2138,8105.0,924,563,60.9%
2139,6047.0,81,57,70.4%
2140,8300.0,142,52,36.6%
2141,416.0,443,372,84.0%
2142,395.0,275,178,64.7%
2143,6664.0,68,40,58.8%
2144,7742.0,286,239,83.6%
2145,379.0,208,154,74.0%
2146,8107.0,575,271,47.1%
2147,7693.0,344,249,72.4%
2148,7888.0,459,387,84.3%
2149,7916.0,1,1,100.0%
2150,7362.0,162,141,87.0%
2151,7039.0,303,245,80.9%
2152,7884.0,281,214,76.2%
2153,7876.0,174,161,92.5%
2154,7694.0,224,154,68.8%
2155,7877.0,243,179,73.7%
2156,7885.0,211,162,76.8%
2157,7502.0,191,146,76.4%
2158,6385.0,"1,051",546,52.0%
2159,7730.0,459,261,56.9%
2160,5058.0,"1,009",453,44.9%
2161,6622.0,713,417,58.5%
2162,7434.0,"1,199",384,32.0%
2163,3210.0,"1,569",547,34.9%
2164,7660.0,"1,022",434,42.5%
2165,7183.0,732,294,40.2%
2166,427.0,509,130,25.5%
2167,8354.0,630,159,25.2%
2168,5105.0,559,128,22.9%
2169,7193.0,749,139,18.6%
2170,435.0,"1,194",289,24.2%
2171,7482.0,762,533,69.9%
2172,8236.0,"1,112",858,77.2%
2173,3216.0,"1,344",637,47.4%
2174,8010.0,616,300,48.7%
2175,7738.0,"1,616","1,127",69.7%
2176,7867.0,803,582,72.5%
2177,7739.0,986,452,45.8%
2178,8281.0,921,471,51.1%
2179,3214.0,665,405,60.9%
2180,7055.0,519,320,61.7%
2181,3111.0,371,192,51.8%
2182,7984.0,441,220,49.9%
2183,1270.0,438,205,46.8%
2184,3334.0,753,325,43.2%
2185,6746.0,753,318,42.2%
2186,3338.0,982,356,36.3%
2187,3337.0,410,181,44.1%
2188,3336.0,261,89,34.1%
2189,3345.0,351,288,82.1%
2190,3339.0,369,274,74.3%
2191,3341.0,340,260,76.5%
2192,3346.0,969,693,71.5%
2193,3348.0,810,519,64.1%
2194,3342.0,382,296,77.5%
2195,3915.0,838,548,65.4%
2196,5265.0,751,502,66.8%
2197,3924.0,969,535,55.2%
2198,8260.0,224,33,14.7%
2199,7540.0,631,435,68.9%
2200,8306.0,304,264,86.8%
2201,8129.0,904,685,75.8%
2202,7848.0,397,282,71.0%
2203,7772.0,576,468,81.3%
2204,7831.0,380,300,78.9%
2205,7832.0,685,529,77.2%
2206,8193.0,398,328,82.4%
2207,8218.0,316,270,85.4%
2208,8362.0,215,85,39.5%
2209,6165.0,912,537,58.9%
2210,8437.0,"1,103",713,64.6%
2211,6893.0,435,278,63.9%
2212,2350.0,377,252,66.8%
2213,6108.0,417,61,14.6%
2214,6852.0,389,75,19.3%
2215,448.0,664,101,15.2%
2216,447.0,455,69,15.2%
2217,8410.0,434,141,32.5%
2218,1122.0,408,157,38.5%
2219,7836.0,588,179,30.4%
2220,1128.0,"1,670",531,31.8%
2221,5132.0,331,193,58.3%
2222,1121.0,428,170,39.7%
2223,4965.0,852,293,34.4%
2224,7630.0,398,109,27.4%
2225,6510.0,435,28,6.4%
2226,7697.0,625,56,9.0%
2227,6511.0,825,83,10.1%
2228,1921.0,"1,219",135,11.1%
2229,6512.0,578,87,15.1%
2230,8366.0,"2,759","1,434",52.0%
2231,5275.0,"1,050",722,68.8%
2232,840.0,861,844,98.0%
2233,844.0,398,393,98.7%
2234,852.0,734,709,96.6%
2235,8247.0,665,647,97.3%
2236,858.0,942,887,94.2%
2237,5206.0,702,684,97.4%
2238,856.0,698,666,95.4%
2239,8117.0,"1,474","1,444",98.0%
2240,8116.0,"4,542","4,354",95.9%
2241,845.0,854,819,95.9%
2242,5028.0,731,688,94.1%
2243,855.0,584,569,97.4%
2244,857.0,495,489,98.8%
2245,5026.0,634,616,97.2%
2246,7484.0,568,562,98.9%
2247,5027.0,575,547,95.1%
2248,832.0,885,798,90.2%
2249,5025.0,708,649,91.7%
2250,831.0,675,669,99.1%
2251,6837.0,324,146,45.1%
2252,8050.0,684,272,39.8%
2253,4593.0,399,104,26.1%
2254,4595.0,478,305,63.8%
2255,4589.0,250,102,40.8%
2256,5362.0,492,215,43.7%
2257,4597.0,843,354,42.0%
2258,4598.0,"1,516",591,39.0%
2259,8275.0,146,82,56.2%
2260,1495.0,499,159,31.9%
2261,8168.0,349,173,49.6%
2262,8169.0,246,79,32.1%
2263,7636.0,"1,045",226,21.6%
2264,3164.0,563,257,45.6%
2265,3165.0,504,260,51.6%
2266,7684.0,484,251,51.9%
2267,1278.0,763,221,29.0%
2268,7941.0,738,216,29.3%
2269,7413.0,367,187,51.0%
2270,1989.0,263,84,31.9%
2271,6805.0,156,75,48.1%
2272,1925.0,467,170,36.4%
2273,5043.0,228,194,85.1%
2274,1926.0,369,147,39.8%
2275,1928.0,386,127,32.9%
2276,4705.0,413,136,32.9%
2277,1930.0,260,115,44.2%
2278,1934.0,"1,785",702,39.3%
2279,7218.0,"1,322",606,45.8%
2280,1932.0,349,260,74.5%
2281,4268.0,430,176,40.9%
2282,8197.0,603,331,54.9%
2283,8103.0,877,419,47.8%
2284,7019.0,877,423,48.2%
2285,8189.0,628,262,41.7%
2286,700.0,473,190,40.2%
2287,8188.0,345,138,40.0%
2288,5093.0,476,285,59.9%
2289,6748.0,350,211,60.3%
2290,2496.0,707,361,51.1%
2291,0.0,189,128,67.7%
2292,6928.0,410,129,31.5%
2293,295.0,334,66,19.8%
2294,6109.0,205,128,62.4%
2295,7532.0,441,424,96.1%
2296,8401.0,598,594,99.3%
2297,7333.0,315,207,65.7%
2298,8000.0,201,114,56.7%
2299,8279.0,168,107,63.7%
2300,6209.0,328,167,50.9%
2301,6210.0,364,152,41.8%
2302,1940.0,443,41,9.3%
2303,7365.0,479,55,11.5%
2304,6514.0,452,52,11.5%
2305,1942.0,"1,231",189,15.4%
2306,1937.0,414,38,9.2%
2307,6625.0,890,113,12.7%
2308,7677.0,702,687,97.9%
2309,5355.0,248,101,40.7%
2310,3930.0,507,333,65.7%
2311,1978.0,102,48,47.1%
2312,1991.0,157,65,41.4%
2313,6697.0,573,263,45.9%
2314,1992.0,507,199,39.3%
2315,5169.0,662,213,32.2%
2316,6864.0,392,190,48.5%
2317,5365.0,380,143,37.6%
2318,2833.0,543,185,34.1%
2319,2832.0,259,44,17.0%
2320,6818.0,160,86,53.8%
2321,4002.0,109,54,49.5%
2322,8083.0,657,503,76.6%
2323,3485.0,720,220,30.6%
2324,7210.0,657,212,32.3%
2325,5352.0,740,178,24.1%
2326,965.0,489,259,53.0%
2327,6713.0,597,337,56.4%
2328,7568.0,"1,297",465,35.9%
2329,7331.0,416,163,39.2%
2330,3935.0,282,124,44.0%
2331,5264.0,493,226,45.8%
2332,0.0,121,69,57.0%
2333,6587.0,162,67,41.4%
2334,7066.0,188,134,71.3%
2335,7429.0,772,242,31.3%
2336,864.0,606,170,28.1%
2337,6888.0,676,241,35.7%
2338,5149.0,300,233,77.7%
2339,2474.0,496,335,67.5%
2340,2476.0,253,215,85.0%
2341,2481.0,759,475,62.6%
2342,2455.0,345,282,81.7%
2343,4736.0,437,323,73.9%
2344,4858.0,684,488,71.3%
2345,6970.0,401,293,73.1%
2346,5232.0,605,407,67.3%
2347,7700.0,836,526,62.9%
2348,4952.0,321,201,62.6%
2349,6413.0,"1,738","1,024",58.9%
2350,2487.0,623,428,68.7%
2351,2489.0,"1,004",564,56.2%
2352,6791.0,799,504,63.1%
2353,4857.0,331,205,61.9%
2354,3968.0,520,205,39.4%
2355,3969.0,862,263,30.5%
2356,6817.0,671,240,35.8%
2357,7507.0,563,214,38.0%
2358,7013.0,286,166,58.0%
2359,0.0,482,122,25.3%
2360,1178.0,729,104,14.3%
2361,1180.0,587,122,20.8%
2362,7488.0,496,93,18.8%
2363,4907.0,813,140,17.2%
2364,7489.0,614,87,14.2%
2365,1179.0,491,31,6.3%
2366,5311.0,"1,139",164,14.4%
2367,8318.0,"2,378",326,13.7%
2368,8084.0,317,96,30.3%
2369,6594.0,183,183,100.0%
2370,4006.0,221,221,100.0%
2371,4696.0,370,121,32.7%
2372,5101.0,346,145,41.9%
2373,4843.0,164,91,55.5%
2374,458.0,374,91,24.3%
2375,8001.0,938,350,37.3%
2376,460.0,"1,322",376,28.4%
2377,8002.0,642,216,33.6%
2378,7009.0,850,654,76.9%
2379,7893.0,685,445,65.0%
2380,8283.0,337,241,71.5%
2381,7892.0,352,231,65.6%
2382,7397.0,166,76,45.8%
2383,6800.0,102,40,39.2%
2384,7398.0,66,23,34.8%
2385,3173.0,511,333,65.2%
2386,3170.0,304,260,85.5%
2387,8093.0,536,369,68.8%
2388,8092.0,286,216,75.5%
2389,3171.0,297,254,85.5%
2390,7705.0,497,281,56.5%
2391,7387.0,274,137,50.0%
2392,3124.0,401,195,48.6%
2393,3938.0,612,460,75.2%
2394,3940.0,483,319,66.0%
2395,2706.0,601,250,41.6%
2396,2708.0,499,154,30.9%
2397,7741.0,335,276,82.4%
2398,6357.0,308,228,74.0%
2399,3567.0,367,139,37.9%
2400,3549.0,379,186,49.1%
2401,3569.0,777,371,47.7%
2402,8372.0,703,403,57.3%
2403,1724.0,127,27,21.3%
2404,7925.0,472,219,46.4%
2405,7924.0,449,194,43.2%
2406,1729.0,812,325,40.0%
2407,5221.0,"1,034",360,34.8%
2408,7921.0,472,225,47.7%
2409,1169.0,373,151,40.5%
2410,1171.0,464,180,38.8%
2411,1172.0,657,205,31.2%
2412,6647.0,449,149,33.2%
2413,3116.0,425,265,62.4%
2414,3117.0,370,176,47.6%
2415,2656.0,223,100,44.8%
2416,7354.0,465,200,43.0%
2417,2654.0,348,166,47.7%
2418,2655.0,414,184,44.4%
2419,2657.0,421,203,48.2%
2420,2658.0,"1,056",444,42.0%
2421,5054.0,428,159,37.1%
2422,7481.0,434,250,57.6%
2423,4009.0,480,263,54.8%
2424,8274.0,"1,149",554,48.2%
2425,6660.0,427,255,59.7%
2426,3357.0,366,162,44.3%
2427,3266.0,477,130,27.3%
2428,8062.0,714,263,36.8%
2429,4722.0,785,128,16.3%
2430,7262.0,496,100,20.2%
2431,8282.0,450,50,11.1%
2432,3354.0,"2,177",466,21.4%
2433,7752.0,478,100,20.9%
2434,4900.0,426,146,34.3%
2435,7638.0,235,23,9.8%
2436,438.0,219,125,57.1%
2437,7751.0,584,302,51.7%
2438,440.0,711,322,45.3%
2439,1177.0,799,207,25.9%
2440,7460.0,507,123,24.3%
2441,7718.0,335,92,27.5%
2442,7717.0,592,182,30.7%
2443,4599.0,303,89,29.4%
2444,4601.0,227,60,26.4%
2445,4602.0,769,150,19.5%
2446,6832.0,387,101,26.1%
2447,7699.0,406,111,27.3%
2448,4600.0,410,92,22.4%
2449,8263.0,798,101,12.7%
2450,7490.0,846,98,11.6%
2451,468.0,751,88,11.7%
2452,470.0,967,105,10.9%
2453,6328.0,653,150,23.0%
2454,8402.0,474,127,26.8%
2455,1730.0,460,128,27.8%
2456,7611.0,529,119,22.5%
2457,7527.0,25,23,92.0%
2458,7682.0,623,172,27.6%
2459,6906.0,546,163,29.9%
2460,467.0,602,166,27.6%
2461,6568.0,408,138,33.8%
2462,714.0,344,116,33.7%
2463,6937.0,227,89,39.2%
2464,4603.0,538,247,45.9%
2465,4605.0,258,69,26.7%
2466,6641.0,"1,006",353,35.1%
2467,4606.0,530,236,44.5%
2468,4608.0,"1,261",418,33.1%
2469,4607.0,561,137,24.4%
2470,3054.0,478,220,46.0%
2471,7719.0,204,103,50.5%
2472,3056.0,591,240,40.6%
2473,6516.0,"1,287","1,020",79.3%
2474,1861.0,637,502,78.8%
2475,6505.0,674,541,80.3%
2476,6501.0,768,646,84.1%
2477,1943.0,656,533,81.3%
2478,7946.0,320,215,67.2%
2479,2271.0,299,178,59.5%
2480,2284.0,256,142,55.5%
2481,6900.0,478,167,34.9%
