,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1680,266.0,412,9,2.2%
1681,270.0,551,16,2.9%
1682,7346.0,666,11,1.7%
1683,7379.0,643,10,1.6%
1684,268.0,791,35,4.4%
1685,271.0,"1,274",44,3.5%
1686,6793.0,"1,394",39,2.8%
1687,269.0,364,16,4.4%
1688,5139.0,332,128,38.6%
1689,1489.0,327,93,28.4%
1690,4946.0,341,145,42.5%
1691,6145.0,654,216,33.0%
1692,6144.0,355,147,41.4%
1693,7360.0,431,163,37.8%
1694,286.0,195,29,14.9%
1695,4869.0,253,12,4.7%
1696,6106.0,"1,051",175,16.7%
1697,7101.0,"1,219",135,11.1%
1698,287.0,249,39,15.7%
1699,282.0,254,21,8.3%
1700,291.0,522,71,13.6%
1701,285.0,179,41,22.9%
1702,290.0,509,119,23.4%
1703,4958.0,"1,094",0,0.0%
1704,7406.0,603,28,4.6%
1705,6907.0,429,18,4.2%
1706,4831.0,582,31,5.3%
1707,7314.0,563,32,5.7%
1708,5344.0,390,58,14.9%
1709,3379.0,457,55,12.0%
1710,3309.0,623,115,18.5%
1711,3275.0,410,46,11.2%
1712,4830.0,659,35,5.3%
1713,5345.0,"3,164",302,9.5%
1714,3325.0,408,39,9.6%
1715,3280.0,539,131,24.3%
1716,3322.0,882,46,5.2%
1717,3324.0,"1,309",156,11.9%
1718,3323.0,783,118,15.1%
1719,7407.0,567,60,10.6%
1720,3278.0,308,62,20.1%
1721,2447.0,311,96,30.9%
1722,2444.0,402,108,26.9%
1723,7409.0,697,211,30.3%
1724,2446.0,"1,075",252,23.4%
1725,5233.0,775,225,29.0%
1726,7950.0,928,373,40.2%
1727,3883.0,"1,017",337,33.1%
1728,6584.0,94,37,39.4%
1729,4837.0,407,205,50.4%
1730,7259.0,381,193,50.7%
1731,3988.0,461,205,44.5%
1732,5062.0,614,132,21.5%
1733,3499.0,669,100,14.9%
1734,3500.0,614,93,15.1%
1735,3505.0,"1,856",227,12.2%
1736,7430.0,991,195,19.7%
1737,5258.0,905,144,15.9%
1738,5209.0,459,164,35.7%
1739,964.0,377,124,32.9%
1740,4572.0,301,108,35.9%
1741,7375.0,236,70,29.7%
1742,4578.0,567,195,34.4%
1743,4577.0,"1,060",301,28.4%
1744,5272.0,397,107,27.0%
1745,7962.0,376,121,32.2%
1746,7644.0,480,180,37.5%
1747,4576.0,316,145,45.9%
1748,7167.0,555,217,39.1%
1749,747.0,618,219,35.4%
1750,6859.0,464,208,44.8%
1751,6201.0,382,145,38.0%
1752,6860.0,373,163,43.7%
1753,2758.0,217,54,24.9%
1754,2755.0,295,46,15.6%
1755,2757.0,451,75,16.6%
1756,2756.0,287,49,17.1%
1757,7392.0,395,77,19.5%
1758,2760.0,835,116,13.9%
1759,6829.0,313,106,33.9%
1760,2818.0,689,168,24.4%
1761,2813.0,438,172,39.3%
1762,6727.0,550,193,35.1%
1763,6931.0,304,145,47.7%
1764,3875.0,276,117,42.4%
1765,6908.0,352,148,42.0%
1766,6371.0,271,147,54.2%
1767,4058.0,363,180,49.6%
1768,6372.0,301,127,42.2%
1769,4060.0,456,225,49.3%
1770,4057.0,341,198,58.1%
1771,6373.0,514,220,42.8%
1772,6816.0,414,152,36.7%
1773,4579.0,401,47,11.7%
1774,4581.0,327,66,20.2%
1775,6345.0,"1,057",60,5.7%
1776,6346.0,729,82,11.2%
1777,7572.0,464,37,8.0%
1778,4580.0,202,37,18.3%
1779,30.0,240,122,50.8%
1780,6977.0,422,175,41.5%
1781,53.0,634,233,36.8%
1782,7562.0,309,237,76.7%
1783,6353.0,338,207,61.2%
1784,2957.0,128,36,28.1%
1785,2955.0,256,58,22.7%
1786,2956.0,283,77,27.2%
1787,2958.0,647,162,25.0%
1788,5144.0,412,142,34.5%
1789,6146.0,415,181,43.6%
1790,6745.0,598,204,34.1%
1791,2070.0,257,100,38.9%
1792,6449.0,430,55,12.8%
1793,2821.0,784,66,8.4%
1794,7353.0,709,76,10.7%
1795,2819.0,416,33,7.9%
1796,7856.0,758,339,44.7%
1797,7758.0,765,154,20.1%
1798,4482.0,807,146,18.1%
1799,4717.0,"1,752",267,15.2%
1800,4474.0,489,87,17.8%
1801,7757.0,464,116,25.0%
1802,5270.0,500,64,12.8%
1803,7716.0,449,29,6.5%
1804,7665.0,705,705,100.0%
1805,1414.0,909,131,14.4%
1806,1413.0,427,98,23.0%
1807,8004.0,398,93,23.4%
1808,6484.0,433,99,22.9%
1809,7656.0,547,108,19.7%
1810,4115.0,540,298,55.2%
1811,4109.0,122,40,32.8%
1812,7215.0,484,238,49.2%
1813,4931.0,785,291,37.1%
1814,4112.0,189,103,54.5%
1815,4116.0,151,82,54.3%
1816,2448.0,460,185,40.2%
1817,2449.0,440,136,30.9%
1818,7378.0,802,112,14.0%
1819,6319.0,468,58,12.4%
1820,6318.0,702,49,7.0%
1821,3876.0,228,123,53.9%
1822,3877.0,189,75,39.7%
1823,7753.0,128,56,43.8%
1824,3106.0,372,174,46.8%
1825,3107.0,346,142,41.0%
1826,7304.0,519,110,21.2%
1827,7198.0,512,32,6.3%
1828,7197.0,528,35,6.6%
1829,6487.0,621,74,11.9%
1830,1406.0,"1,344",94,7.0%
1831,5010.0,753,74,9.8%
1832,7994.0,511,18,3.5%
1833,7358.0,554,166,30.0%
1834,6624.0,480,114,23.8%
1835,6623.0,852,256,30.0%
1836,1420.0,"1,246",328,26.3%
1837,1418.0,546,156,28.6%
1838,7690.0,441,191,43.3%
1839,7063.0,268,24,9.0%
1840,1094.0,724,67,9.3%
1841,7312.0,485,43,8.9%
1842,1091.0,267,35,13.1%
1843,6456.0,256,29,11.3%
1844,4734.0,595,109,18.3%
1845,7140.0,314,65,20.7%
1846,7993.0,179,59,33.0%
1847,7172.0,506,157,31.0%
1848,1319.0,392,66,16.8%
1849,2761.0,394,27,6.9%
1850,4904.0,639,89,13.9%
1851,2765.0,686,90,13.1%
1852,2766.0,985,98,9.9%
1853,2764.0,469,73,15.6%
1854,7985.0,306,306,100.0%
1855,1322.0,858,540,62.9%
1856,1323.0,382,234,61.3%
1857,6693.0,555,311,56.0%
1858,2824.0,632,36,5.7%
1859,4672.0,688,74,10.8%
1860,2823.0,491,33,6.7%
1861,6801.0,579,66,11.4%
1862,2827.0,431,87,20.2%
1863,7604.0,"1,174",116,9.9%
1864,2829.0,"3,141",244,7.8%
1865,2826.0,673,50,7.4%
1866,2825.0,444,47,10.6%
1867,7603.0,"1,053",114,10.8%
1868,5274.0,581,180,31.0%
1869,6439.0,683,119,17.4%
1870,3511.0,501,119,23.8%
1871,5351.0,696,155,22.3%
1872,1213.0,606,207,34.2%
1873,7139.0,273,113,41.4%
1874,6990.0,493,183,37.1%
1875,6202.0,158,59,37.3%
1876,1255.0,250,107,42.8%
1877,8012.0,452,266,58.8%
1878,8013.0,387,221,57.1%
1879,5019.0,"1,582",762,48.2%
1880,8014.0,800,424,53.0%
1881,309.0,"1,277",445,34.8%
1882,8015.0,474,277,58.4%
1883,7141.0,542,133,24.5%
1884,2516.0,301,66,21.9%
1885,2629.0,319,54,16.9%
1886,2626.0,434,163,37.6%
1887,2627.0,308,55,17.9%
1888,7410.0,467,100,21.4%
1889,2628.0,334,71,21.3%
1890,5238.0,322,59,18.3%
1891,2633.0,"1,795",266,14.8%
1892,2634.0,385,77,20.0%
1893,1911.0,412,44,10.7%
1894,1910.0,332,51,15.4%
1895,5143.0,814,116,14.3%
1896,1912.0,253,53,20.9%
1897,5223.0,421,36,8.6%
1898,1915.0,"1,167",158,13.5%
1899,6185.0,485,62,12.8%
1900,6186.0,264,19,7.2%
1901,4490.0,413,34,8.2%
1902,4492.0,647,70,10.8%
1903,6648.0,"1,523",165,10.8%
1904,6187.0,468,27,5.8%
1905,7111.0,152,61,40.1%
1906,6189.0,418,55,13.2%
1907,1630.0,617,219,35.5%
1908,1629.0,610,202,33.1%
1909,6137.0,628,294,46.8%
1910,6942.0,674,267,39.6%
1911,7278.0,586,209,35.7%
1912,6136.0,684,187,27.3%
1913,1053.0,470,73,15.5%
1914,1054.0,507,33,6.5%
1915,1055.0,427,76,17.8%
1916,1097.0,379,48,12.7%
1917,4681.0,619,82,13.2%
1918,1100.0,"2,343",247,10.5%
1919,7957.0,648,73,11.3%
1920,1099.0,466,87,18.7%
1921,1098.0,520,90,17.3%
1922,1052.0,475,37,7.8%
1923,7260.0,406,71,17.5%
1924,7028.0,578,291,50.3%
1925,2345.0,397,172,43.3%
1926,1347.0,238,57,23.9%
1927,1346.0,100,39,39.0%
1928,6847.0,422,102,24.2%
1929,6231.0,736,157,21.3%
1930,7519.0,611,20,3.3%
1931,7308.0,774,95,12.3%
1932,4853.0,626,10,1.6%
1933,1111.0,497,26,5.2%
1934,7465.0,253,101,39.9%
1935,1109.0,499,3,0.6%
1936,1107.0,410,100,24.4%
1937,1106.0,425,90,21.2%
1938,1101.0,288,81,28.1%
1939,4682.0,"3,423",380,11.1%
1940,1116.0,938,128,13.6%
1941,1102.0,633,8,1.3%
1942,1104.0,333,84,25.2%
1943,1112.0,346,78,22.5%
1944,1113.0,"1,017",122,12.0%
1945,7650.0,"7,874","2,958",37.6%
1946,7821.0,432,84,19.4%
1947,7819.0,"1,992",872,43.8%
1948,7687.0,"3,644",795,21.8%
1949,7685.0,530,468,88.3%
1950,2635.0,180,66,36.7%
1951,2647.0,208,72,34.6%
1952,2649.0,637,138,21.7%
1953,6300.0,441,123,27.9%
1954,2648.0,363,136,37.5%
1955,7459.0,709,46,6.5%
1956,3328.0,"1,661",139,8.4%
1957,3326.0,829,58,7.0%
1958,7794.0,636,56,8.8%
1959,7766.0,625,83,13.3%
1960,7554.0,747,40,5.4%
1961,3327.0,669,59,8.8%
1962,7770.0,375,274,73.1%
1963,7594.0,797,19,2.4%
1964,7393.0,"1,014",28,2.8%
1965,5083.0,"1,420",36,2.5%
1966,4256.0,719,21,2.9%
1967,4255.0,494,12,2.4%
1968,7587.0,"1,161",196,16.9%
1969,7904.0,351,134,38.2%
1970,7256.0,410,410,100.0%
1971,3617.0,545,545,100.0%
1972,5292.0,339,325,95.9%
1973,3758.0,910,301,33.1%
1974,6823.0,399,399,100.0%
1975,7024.0,241,121,50.2%
1976,3804.0,428,414,96.7%
1977,3805.0,213,213,100.0%
1978,3618.0,456,417,91.4%
1979,6824.0,"1,293",629,48.6%
1980,7237.0,255,255,100.0%
1981,8029.0,640,610,95.3%
1982,3732.0,682,666,97.7%
1983,3847.0,"1,321","1,321",100.0%
1984,7238.0,442,442,100.0%
1985,5183.0,638,638,100.0%
1986,3733.0,574,574,100.0%
1987,3662.0,349,349,100.0%
1988,3663.0,412,412,100.0%
1989,3792.0,558,558,100.0%
1990,7070.0,561,164,29.2%
1991,3840.0,996,996,100.0%
1992,3638.0,345,345,100.0%
1993,3620.0,413,377,91.3%
1994,3745.0,436,436,100.0%
1995,3684.0,425,394,92.7%
1996,6529.0,563,372,66.1%
1997,3601.0,572,503,87.9%
1998,7676.0,"1,530",737,48.2%
1999,7230.0,"1,400",555,39.6%
2000,4728.0,424,404,95.3%
2001,7023.0,592,592,100.0%
2002,3664.0,618,618,100.0%
2003,3602.0,632,632,100.0%
2004,7404.0,432,432,100.0%
2005,3848.0,"2,212",655,29.6%
2006,3622.0,597,597,100.0%
2007,6767.0,674,674,100.0%
2008,3666.0,570,568,99.6%
2009,4733.0,477,477,100.0%
2010,3782.0,544,526,96.7%
2011,3760.0,388,143,36.9%
2012,7781.0,481,481,100.0%
2013,7905.0,289,98,33.9%
2014,6525.0,838,356,42.5%
2015,5122.0,407,370,90.9%
2016,7239.0,464,464,100.0%
2017,5123.0,602,602,100.0%
2018,6996.0,661,661,100.0%
2019,3736.0,789,307,38.9%
2020,3762.0,364,242,66.5%
2021,6763.0,638,638,100.0%
2022,3706.0,536,536,100.0%
2023,7175.0,679,679,100.0%
2024,4727.0,782,357,45.7%
2025,3786.0,277,277,100.0%
2026,3763.0,812,308,37.9%
2027,3841.0,836,836,100.0%
2028,3726.0,263,263,100.0%
2029,3787.0,266,266,100.0%
2030,3624.0,482,438,90.9%
2031,3604.0,323,249,77.1%
2032,5040.0,431,431,100.0%
2033,3687.0,241,203,84.2%
2034,3849.0,"2,087","2,073",99.3%
2035,3708.0,605,585,96.7%
2036,3737.0,946,375,39.6%
2037,3688.0,832,832,100.0%
2038,3738.0,410,282,68.8%
2039,3709.0,564,564,100.0%
2040,5039.0,584,553,94.7%
2041,7235.0,819,413,50.4%
2042,7226.0,490,490,100.0%
2043,3816.0,"1,459",580,39.8%
2044,3751.0,714,714,100.0%
2045,7368.0,697,697,100.0%
2046,3690.0,458,423,92.4%
2047,3739.0,855,620,72.5%
2048,6913.0,334,176,52.7%
2049,3781.0,747,360,48.2%
2050,7240.0,382,382,100.0%
2051,3764.0,"1,015",783,77.1%
2052,3765.0,363,154,42.4%
2053,3803.0,"1,000",438,43.8%
2054,3850.0,"1,880","1,880",100.0%
2055,3851.0,630,615,97.6%
2056,7231.0,"1,078",788,73.1%
2057,6822.0,660,660,100.0%
2058,3791.0,335,335,100.0%
2059,3818.0,724,724,100.0%
2060,7963.0,978,741,75.8%
2061,7664.0,487,94,19.3%
2062,3852.0,"1,224","1,191",97.3%
2063,3625.0,386,357,92.5%
2064,7241.0,160,160,100.0%
2065,3776.0,566,566,100.0%
2066,3843.0,"1,044",472,45.2%
2067,3668.0,365,242,66.3%
2068,3853.0,"1,319","1,319",100.0%
2069,4726.0,671,142,21.2%
2070,5186.0,470,138,29.4%
2071,5120.0,434,434,100.0%
2072,5185.0,666,666,100.0%
2073,5041.0,477,189,39.6%
2074,7242.0,843,843,100.0%
2075,6528.0,436,436,100.0%
2076,3793.0,209,209,100.0%
2077,3608.0,626,576,92.0%
2078,5125.0,437,437,100.0%
2079,3712.0,499,161,32.3%
2080,5187.0,509,509,100.0%
2081,7229.0,266,108,40.6%
2082,3806.0,386,386,100.0%
2083,3766.0,540,540,100.0%
2084,3742.0,912,912,100.0%
2085,3713.0,471,195,41.4%
2086,3743.0,271,271,100.0%
2087,3807.0,725,725,100.0%
2088,3693.0,531,531,100.0%
2089,3642.0,353,353,100.0%
2090,7227.0,352,352,100.0%
2091,3714.0,460,137,29.8%
2092,7243.0,773,773,100.0%
2093,3645.0,410,410,100.0%
2094,3626.0,353,353,100.0%
2095,5294.0,832,832,100.0%
2096,3795.0,370,370,100.0%
2097,7852.0,488,488,100.0%
2098,7855.0,508,508,100.0%
2099,7851.0,491,491,100.0%
2100,7228.0,405,405,100.0%
2101,6675.0,"1,190","1,190",100.0%
2102,3715.0,518,498,96.1%
2103,3647.0,373,373,100.0%
2104,6825.0,240,118,49.2%
2105,3670.0,614,291,47.4%
2106,7810.0,314,100,31.8%
2107,7811.0,296,296,100.0%
2108,3744.0,698,262,37.5%
2109,6530.0,477,477,100.0%
2110,3822.0,266,165,62.0%
2111,3671.0,297,295,99.3%
2112,3716.0,248,228,91.9%
2113,3845.0,"1,766",779,44.1%
2114,3717.0,360,360,100.0%
2115,4732.0,406,406,100.0%
2116,4961.0,789,452,57.3%
2117,3718.0,496,425,85.7%
2118,6533.0,588,588,100.0%
2119,7232.0,"1,016",997,98.1%
2120,3694.0,291,291,100.0%
2121,3672.0,410,410,100.0%
2122,3797.0,431,431,100.0%
2123,7521.0,615,578,94.0%
2124,3842.0,"1,063","1,063",100.0%
2125,3808.0,"1,211",207,17.1%
2126,3769.0,906,464,51.2%
2127,3648.0,457,291,63.7%
2128,3719.0,394,213,54.1%
2129,6534.0,508,473,93.1%
2130,3629.0,571,569,99.6%
2131,5293.0,344,344,100.0%
2132,3611.0,328,328,100.0%
2133,3630.0,451,451,100.0%
2134,6768.0,685,408,59.6%
2135,3649.0,446,117,26.2%
2136,7022.0,280,280,100.0%
2137,3720.0,346,328,94.8%
2138,3809.0,530,530,100.0%
2139,3798.0,556,556,100.0%
2140,3697.0,396,396,100.0%
2141,3770.0,"1,088",759,69.8%
2142,4868.0,424,424,100.0%
2143,3749.0,753,753,100.0%
2144,6535.0,766,766,100.0%
2145,7815.0,215,56,26.0%
2146,7522.0,837,798,95.3%
2147,3650.0,271,251,92.6%
2148,3855.0,"3,068","1,271",41.4%
2149,3750.0,789,789,100.0%
2150,7853.0,892,855,95.9%
2151,7854.0,937,937,100.0%
2152,6960.0,304,158,52.0%
2153,7472.0,319,319,100.0%
2154,3857.0,"1,645","1,620",98.5%
2155,6548.0,288,66,22.9%
2156,7808.0,321,94,29.3%
2157,7782.0,326,97,29.8%
2158,3721.0,657,657,100.0%
2159,3613.0,728,711,97.7%
2160,7780.0,288,288,100.0%
2161,3675.0,427,427,100.0%
2162,7706.0,560,548,97.9%
2163,7244.0,682,682,100.0%
2164,3858.0,604,604,100.0%
2165,3722.0,447,447,100.0%
2166,6539.0,421,421,100.0%
2167,3616.0,675,675,100.0%
2168,6821.0,678,678,100.0%
2169,7814.0,152,40,26.3%
2170,7850.0,275,275,100.0%
2171,7812.0,304,161,53.0%
2172,3801.0,659,297,45.1%
2173,5121.0,497,497,100.0%
2174,3783.0,228,98,43.0%
2175,6540.0,421,421,100.0%
2176,6765.0,458,458,100.0%
2177,7813.0,392,392,100.0%
2178,3632.0,420,420,100.0%
2179,3771.0,493,314,63.7%
2180,3614.0,523,523,100.0%
2181,6522.0,416,416,100.0%
2182,3701.0,644,644,100.0%
2183,3824.0,386,384,99.5%
2184,3724.0,461,461,100.0%
2185,3844.0,896,896,100.0%
2186,3861.0,556,209,37.6%
2187,7245.0,610,610,100.0%
2188,7903.0,386,154,39.9%
2189,7906.0,366,72,19.7%
2190,3653.0,492,492,100.0%
2191,7246.0,280,280,100.0%
2192,3725.0,560,127,22.7%
2193,3702.0,257,257,100.0%
2194,3800.0,837,837,100.0%
2195,7809.0,175,130,74.3%
2196,3752.0,568,568,100.0%
2197,3634.0,432,432,100.0%
2198,3773.0,"1,111",790,71.1%
2199,3859.0,"1,198","1,188",99.2%
2200,3654.0,452,452,100.0%
2201,3655.0,314,314,100.0%
2202,7234.0,"1,304","1,080",82.8%
2203,3635.0,243,223,91.8%
2204,6541.0,460,460,100.0%
2205,4963.0,434,434,100.0%
2206,3727.0,510,510,100.0%
2207,7248.0,567,567,100.0%
2208,7255.0,486,486,100.0%
2209,3753.0,681,681,100.0%
2210,8030.0,81,81,100.0%
2211,7072.0,743,301,40.5%
2212,3657.0,413,413,100.0%
2213,3755.0,582,582,100.0%
2214,3832.0,422,422,100.0%
2215,6521.0,141,108,76.6%
2216,6523.0,"1,085","1,085",100.0%
2217,3658.0,359,359,100.0%
2218,7251.0,398,398,100.0%
2219,7252.0,430,430,100.0%
2220,3835.0,555,555,100.0%
2221,7225.0,249,209,83.9%
2222,6527.0,"2,065",760,36.8%
2223,3659.0,373,373,100.0%
2224,7663.0,849,849,100.0%
2225,3615.0,356,356,100.0%
2226,5124.0,940,940,100.0%
2227,3703.0,612,612,100.0%
2228,3860.0,891,891,100.0%
2229,3681.0,447,433,96.9%
2230,3728.0,174,174,100.0%
2231,6544.0,796,796,100.0%
2232,3775.0,310,310,100.0%
2233,7253.0,"1,127",775,68.8%
2234,3731.0,425,405,95.3%
2235,5188.0,409,409,100.0%
2236,7233.0,461,328,71.1%
2237,7737.0,625,386,61.8%
2238,7511.0,421,245,58.2%
2239,7828.0,162,131,80.9%
2240,7647.0,471,230,48.8%
2241,5140.0,322,156,48.4%
2242,6239.0,296,121,40.9%
2243,1555.0,395,196,49.6%
2244,1560.0,663,285,43.0%
2245,1559.0,311,119,38.3%
2246,1430.0,350,138,39.4%
2247,1396.0,327,20,6.1%
2248,1426.0,958,131,13.7%
2249,7213.0,288,43,14.9%
2250,1425.0,727,136,18.7%
2251,4841.0,580,67,11.6%
2252,3910.0,587,133,22.7%
2253,5262.0,497,137,27.6%
2254,3909.0,611,145,23.7%
2255,7999.0,"1,076",60,5.6%
2256,7998.0,398,26,6.5%
2257,315.0,"1,442",74,5.1%
2258,314.0,729,37,5.1%
2259,7997.0,440,29,6.6%
2260,7996.0,438,12,2.7%
2261,409.0,"1,422",568,39.9%
2262,7615.0,449,356,79.3%
2263,7616.0,293,235,80.2%
2264,7878.0,477,417,87.4%
2265,7889.0,304,280,92.1%
2266,7886.0,421,399,94.8%
2267,7501.0,224,134,59.8%
2268,6019.0,351,253,72.1%
2269,6915.0,"1,155",684,59.2%
2270,7868.0,562,339,60.3%
2271,326.0,585,399,68.2%
2272,412.0,953,696,73.0%
2273,7913.0,123,107,87.0%
2274,6022.0,645,220,34.1%
2275,330.0,319,213,66.8%
2276,6811.0,226,200,88.5%
2277,6024.0,343,258,75.2%
2278,7869.0,799,745,93.2%
2279,7879.0,345,334,96.8%
2280,6030.0,562,349,62.1%
2281,6026.0,293,256,87.4%
2282,400.0,327,294,89.9%
2283,6028.0,437,319,73.0%
2284,7914.0,179,174,97.2%
2285,7880.0,631,564,89.4%
2286,415.0,510,404,79.2%
2287,6042.0,418,199,47.6%
2288,7870.0,647,597,92.3%
2289,6044.0,415,171,41.2%
2290,7871.0,266,240,90.2%
2291,7915.0,110,102,92.7%
2292,6047.0,97,87,89.7%
2293,7881.0,361,193,53.5%
2294,7872.0,314,285,90.8%
2295,363.0,609,348,57.1%
2296,365.0,382,321,84.0%
2297,7882.0,446,407,91.3%
2298,7883.0,346,339,98.0%
2299,422.0,625,489,78.2%
2300,7443.0,49,41,83.7%
2301,424.0,503,390,77.5%
2302,416.0,755,501,66.4%
2303,395.0,293,194,66.2%
2304,6664.0,69,43,62.3%
2305,7692.0,347,232,66.9%
2306,7103.0,554,147,26.5%
2307,351.0,323,168,52.0%
2308,6080.0,316,125,39.6%
2309,7887.0,233,206,88.4%
2310,7742.0,461,340,73.8%
2311,7873.0,351,322,91.7%
2312,425.0,710,400,56.3%
2313,379.0,237,195,82.3%
2314,7693.0,423,266,62.9%
2315,7888.0,464,355,76.5%
2316,7916.0,111,103,92.8%
2317,7362.0,272,243,89.3%
2318,7039.0,378,239,63.2%
2319,7874.0,329,306,93.0%
2320,6873.0,214,136,63.6%
2321,7884.0,392,319,81.4%
2322,8026.0,135,105,77.8%
2323,7875.0,258,232,89.9%
2324,7876.0,352,317,90.1%
2325,7694.0,293,145,49.5%
2326,420.0,352,313,88.9%
2327,7877.0,345,257,74.5%
2328,7885.0,248,200,80.6%
2329,7502.0,207,182,87.9%
2330,2943.0,237,107,45.1%
2331,6385.0,755,274,36.3%
2332,7730.0,504,207,41.1%
2333,5058.0,"1,170",326,27.9%
2334,6622.0,736,311,42.3%
2335,7979.0,257,142,55.3%
2336,3208.0,215,31,14.4%
2337,3207.0,191,28,14.7%
2338,7434.0,"1,330",232,17.4%
2339,3210.0,"1,605",316,19.7%
2340,7660.0,"1,534",352,22.9%
2341,7183.0,"1,171",269,23.0%
2342,3209.0,355,43,12.1%
2343,427.0,455,54,11.9%
2344,432.0,455,72,15.8%
2345,5105.0,685,88,12.8%
2346,7193.0,504,70,13.9%
2347,435.0,"1,417",139,9.8%
2348,433.0,266,101,38.0%
2349,4901.0,407,42,10.3%
2350,7771.0,405,224,55.3%
2351,3212.0,458,148,32.3%
2352,7482.0,835,538,64.4%
2353,7483.0,991,602,60.7%
2354,3213.0,592,384,64.9%
2355,7318.0,216,124,57.4%
2356,6432.0,762,241,31.6%
2357,3216.0,"1,542",508,32.9%
2358,8010.0,840,284,33.8%
2359,7738.0,"1,585",823,51.9%
2360,7867.0,"1,075",636,59.2%
2361,7739.0,898,374,41.6%
2362,8009.0,779,301,38.6%
2363,3214.0,687,330,48.0%
2364,7055.0,492,233,47.4%
2365,3111.0,493,165,33.5%
2366,7984.0,540,278,51.5%
2367,1270.0,416,165,39.7%
2368,3334.0,654,148,22.6%
2369,6746.0,728,158,21.7%
2370,3338.0,989,153,15.5%
2371,3337.0,386,64,16.6%
2372,3336.0,412,96,23.3%
2373,3345.0,401,304,75.8%
2374,5110.0,284,187,65.8%
2375,3339.0,299,142,47.5%
2376,3341.0,364,214,58.8%
2377,3346.0,669,399,59.6%
2378,3348.0,840,409,48.7%
2379,3342.0,265,154,58.1%
2380,3915.0,"1,029",595,57.8%
2381,5265.0,850,448,52.7%
2382,3924.0,"1,180",485,41.1%
2383,7540.0,595,372,62.5%
2384,7848.0,349,198,56.7%
2385,7772.0,412,368,89.3%
2386,7831.0,340,287,84.4%
2387,7832.0,332,149,44.9%
2388,2377.0,124,54,43.5%
2389,2373.0,109,57,52.3%
2390,2375.0,96,35,36.5%
2391,2378.0,233,86,36.9%
2392,2374.0,253,139,54.9%
2393,2376.0,104,63,60.6%
2394,6165.0,869,267,30.7%
2395,7524.0,629,275,43.7%
2396,2379.0,53,37,69.8%
2397,2350.0,533,267,50.1%
2398,6892.0,132,94,71.2%
2399,6893.0,430,250,58.1%
2400,6108.0,432,64,14.8%
2401,6852.0,400,70,17.5%
2402,448.0,619,75,12.1%
2403,447.0,475,66,13.9%
2404,1118.0,115,11,9.6%
2405,6781.0,446,61,13.7%
2406,1122.0,354,79,22.3%
2407,7836.0,490,47,9.6%
2408,7835.0,419,73,17.4%
2409,1128.0,"1,262",178,14.1%
2410,5132.0,305,108,35.4%
2411,1121.0,408,51,12.5%
2412,4965.0,801,179,22.3%
2413,1123.0,366,57,15.6%
2414,7630.0,477,53,11.1%
2415,6510.0,456,7,1.5%
2416,7697.0,543,4,0.7%
2417,6511.0,840,33,3.9%
2418,1921.0,"1,232",51,4.1%
2419,6512.0,566,23,4.1%
2420,5275.0,975,573,58.8%
2421,840.0,735,647,88.0%
2422,844.0,390,368,94.4%
2423,852.0,791,754,95.3%
2424,851.0,123,84,68.3%
2425,858.0,"1,048",901,86.0%
2426,5206.0,798,722,90.5%
2427,856.0,832,756,90.9%
2428,859.0,"4,825","3,969",82.3%
2429,845.0,923,803,87.0%
2430,7927.0,285,261,91.6%
2431,7928.0,287,256,89.2%
2432,5028.0,614,525,85.5%
2433,855.0,724,648,89.5%
2434,857.0,481,453,94.2%
2435,5026.0,683,637,93.3%
2436,7484.0,599,557,93.0%
2437,8027.0,279,255,91.4%
2438,5027.0,743,679,91.4%
2439,832.0,"1,005",739,73.5%
2440,833.0,502,379,75.5%
2441,5025.0,541,491,90.8%
2442,831.0,652,599,91.9%
2443,4592.0,210,47,22.4%
2444,6837.0,302,81,26.8%
2445,4596.0,340,111,32.6%
2446,4593.0,588,49,8.3%
2447,4595.0,480,112,23.3%
2448,4589.0,342,53,15.5%
2449,5362.0,461,99,21.5%
2450,4597.0,907,147,16.2%
2451,4598.0,"1,711",212,12.4%
2452,7319.0,301,102,33.9%
2453,1491.0,161,50,31.1%
2454,1494.0,295,94,31.9%
2455,1495.0,522,144,27.6%
2456,1493.0,257,92,35.8%
2457,7636.0,933,256,27.4%
2458,7588.0,879,879,100.0%
2459,7583.0,176,83,47.2%
2460,3164.0,597,273,45.7%
2461,3165.0,624,237,38.0%
2462,7684.0,427,239,56.0%
2463,1278.0,802,173,21.6%
2464,7941.0,818,141,17.2%
2465,7413.0,444,192,43.2%
2466,1989.0,315,111,35.2%
2467,6805.0,238,102,42.9%
2468,1925.0,505,87,17.2%
2469,5043.0,220,140,63.6%
2470,1926.0,333,47,14.1%
2471,1928.0,301,36,12.0%
2472,4705.0,432,64,14.8%
2473,1930.0,234,28,12.0%
2474,1934.0,"2,156",326,15.1%
2475,7218.0,"1,326",314,23.7%
2476,1932.0,251,121,48.2%
2477,4270.0,234,129,55.1%
2478,7018.0,322,213,66.1%
2479,4271.0,494,176,35.6%
2480,4268.0,377,115,30.5%
2481,7017.0,641,274,42.7%
2482,7019.0,"1,149",345,30.0%
2483,700.0,584,178,30.5%
2484,7285.0,327,115,35.2%
2485,696.0,281,83,29.5%
2486,698.0,450,160,35.6%
2487,5093.0,480,184,38.3%
