,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1891,6318,579,85,14.7%
1892,8205,"1,728",879,50.9%
1893,3876,208,118,56.7%
1894,3877,184,92,50.0%
1895,7753,109,64,58.7%
1896,9999,1,1,100.0%
1897,3106,419,213,50.8%
1898,3107,312,159,51.0%
1899,7304,568,137,24.1%
1900,7198,529,41,7.8%
1901,7197,488,53,10.9%
1902,6487,602,113,18.8%
1903,1406,"1,513",167,11.0%
1904,5010,860,118,13.7%
1905,7994,556,22,4.0%
1906,8063,411,168,40.9%
1907,8064,572,224,39.2%
1908,6624,265,111,41.9%
1909,6623,691,293,42.4%
1910,1420,"1,213",462,38.1%
1911,1418,638,272,42.6%
1912,7690,318,229,72.0%
1913,7063,223,63,28.3%
1914,1094,637,93,14.6%
1915,7312,437,71,16.2%
1916,9999,2,0,0.0%
1917,1091,239,36,15.1%
1918,6456,220,33,15.0%
1919,4734,531,156,29.4%
1920,7140,302,127,42.1%
1921,9999,19,11,57.9%
1922,7993,182,75,41.2%
1923,7172,439,212,48.3%
1924,1319,384,112,29.2%
1925,2761,337,73,21.7%
1926,8157,644,85,13.2%
1927,8162,217,66,30.4%
1928,2765,815,150,18.4%
1929,2766,957,152,15.9%
1930,2764,358,92,25.7%
1931,7985,725,611,84.3%
1932,1322,866,544,62.8%
1933,1323,423,300,70.9%
1934,6693,452,280,61.9%
1935,2824,522,69,13.2%
1936,4672,503,81,16.1%
1937,8141,610,100,16.4%
1938,2823,407,70,17.2%
1939,6801,466,62,13.3%
1940,2827,375,99,26.4%
1941,7604,"1,126",233,20.7%
1942,2829,"3,152",456,14.5%
1943,9999,7,0,0.0%
1944,2826,493,56,11.4%
1945,2825,416,68,16.3%
1946,7603,"1,186",217,18.3%
1947,5274,619,264,42.6%
1948,6439,552,137,24.8%
1949,3511,526,191,36.3%
1950,5351,656,177,27.0%
1951,1213,527,140,26.6%
1952,7139,273,110,40.3%
1953,6990,548,201,36.7%
1954,6202,172,74,43.0%
1955,1255,263,117,44.5%
1956,9999,10,7,70.0%
1957,8160,316,189,59.8%
1958,8013,255,162,63.5%
1959,5019,"1,261",838,66.5%
1960,8014,633,440,69.5%
1961,0309,"1,399",740,52.9%
1962,8015,355,230,64.8%
1963,7141,605,218,36.0%
1964,2516,282,101,35.8%
1965,2629,331,95,28.7%
1966,2626,437,201,46.0%
1967,2627,290,62,21.4%
1968,7410,539,200,37.1%
1969,2628,311,112,36.0%
1970,5238,331,89,26.9%
1971,2633,"1,589",430,27.1%
1972,9999,5,0,0.0%
1973,2634,349,96,27.5%
1974,1911,456,53,11.6%
1975,1910,352,78,22.2%
1976,5143,803,153,19.1%
1977,1912,288,72,25.0%
1978,5223,421,54,12.8%
1979,1915,"1,068",197,18.4%
1980,6185,468,79,16.9%
1981,6186,225,36,16.0%
1982,4490,439,63,14.4%
1983,4492,602,69,11.5%
1984,6648,"1,388",165,11.9%
1985,6187,403,41,10.2%
1986,7111,201,66,32.8%
1987,6189,375,62,16.5%
1988,1630,487,213,43.7%
1989,1629,545,188,34.5%
1990,6137,561,247,44.0%
1991,6942,596,246,41.3%
1992,9999,6,0,0.0%
1993,7278,519,202,38.9%
1994,6136,610,237,38.9%
1995,1053,436,42,9.6%
1996,1054,464,68,14.7%
1997,1055,461,91,19.7%
1998,1097,491,115,23.4%
1999,4681,644,96,14.9%
2000,1100,"2,307",360,15.6%
2001,7957,673,106,15.8%
2002,1099,493,142,28.8%
2003,1098,519,96,18.5%
2004,1052,440,42,9.5%
2005,7260,411,93,22.6%
2006,7028,524,296,56.5%
2007,2345,405,214,52.8%
2008,1347,229,61,26.6%
2009,1346,108,54,50.0%
2010,6847,489,115,23.5%
2011,6231,654,150,22.9%
2012,9999,4,0,0.0%
2013,7519,528,49,9.3%
2014,7308,767,180,23.5%
2015,4853,531,27,5.1%
2016,1111,449,62,13.8%
2017,7465,230,107,46.5%
2018,1109,464,26,5.6%
2019,1107,411,133,32.4%
2020,1106,439,111,25.3%
2021,1101,257,82,31.9%
2022,4682,"3,241",459,14.2%
2023,1116,935,165,17.6%
2024,1102,539,46,8.5%
2025,1104,332,109,32.8%
2026,1112,320,93,29.1%
2027,1113,991,153,15.4%
2028,7650,"10,434","3,810",36.5%
2029,7821,358,0,0.0%
2030,7819,"2,324","1,106",47.6%
2031,7687,"3,198","1,481",46.3%
2032,7685,545,419,76.9%
2033,8037,402,194,48.3%
2034,2649,608,184,30.3%
2035,6300,388,159,41.0%
2036,2648,285,114,40.0%
2037,7459,678,65,9.6%
2038,3328,"1,832",194,10.6%
2039,3326,809,93,11.5%
2040,7794,611,76,12.4%
2041,7766,525,99,18.9%
2042,7554,775,70,9.0%
2043,3327,583,80,13.7%
2044,7770,550,432,78.5%
2045,7594,736,26,3.5%
2046,7393,"1,043",43,4.1%
2047,9999,8,2,25.0%
2048,5083,"1,485",65,4.4%
2049,4256,666,26,3.9%
2050,4255,421,18,4.3%
2051,7587,"1,182",363,30.7%
2052,7904,716,412,57.5%
2053,7256,404,404,100.0%
2054,3617,498,498,100.0%
2055,5292,493,475,96.3%
2056,3758,856,856,100.0%
2057,6823,397,397,100.0%
2058,7024,270,165,61.1%
2059,3804,597,577,96.6%
2060,3805,208,208,100.0%
2061,8039,554,282,50.9%
2062,3618,423,386,91.3%
2063,6824,"1,226",773,63.1%
2064,8029,852,817,95.9%
2065,3732,792,792,100.0%
2066,3847,954,954,100.0%
2067,7238,283,283,100.0%
2068,5183,737,701,95.1%
2069,3662,325,298,91.7%
2070,3663,459,426,92.8%
2071,7070,514,347,67.5%
2072,3840,873,873,100.0%
2073,3620,427,398,93.2%
2074,3745,401,275,68.6%
2075,3684,598,561,93.8%
2076,6529,538,417,77.5%
2077,3601,534,476,89.1%
2078,7230,"1,590","1,590",100.0%
2079,4728,363,330,90.9%
2080,7023,750,397,52.9%
2081,3664,609,609,100.0%
2082,3602,620,587,94.7%
2083,7404,402,402,100.0%
2084,3848,"2,329","1,108",47.6%
2085,3622,619,559,90.3%
2086,6767,540,540,100.0%
2087,3666,39,0,0.0%
2088,3782,459,439,95.6%
2089,3760,506,267,52.8%
2090,7781,291,291,100.0%
2091,7905,380,192,50.5%
2092,6525,676,676,100.0%
2093,5122,540,316,58.5%
2094,7239,401,401,100.0%
2095,5123,676,676,100.0%
2096,6996,702,330,47.0%
2097,3762,352,259,73.6%
2098,3706,503,466,92.6%
2099,7175,676,637,94.2%
2100,4727,"1,016",604,59.4%
2101,3786,347,330,95.1%
2102,3763,874,874,100.0%
2103,3841,719,719,100.0%
2104,3726,282,282,100.0%
2105,3787,251,251,100.0%
2106,3604,80,0,0.0%
2107,5040,342,277,81.0%
2108,3687,260,226,86.9%
2109,3849,"1,274","1,254",98.4%
2110,3708,586,547,93.3%
2111,3688,804,804,100.0%
2112,3738,335,293,87.5%
2113,3709,640,606,94.7%
2114,5039,502,474,94.4%
2115,7235,984,713,72.5%
2116,7226,561,561,100.0%
2117,3816,"1,362","1,017",74.7%
2118,3751,624,624,100.0%
2119,7368,610,610,100.0%
2120,3690,358,316,88.3%
2121,3739,852,708,83.1%
2122,6913,282,229,81.2%
2123,3781,880,505,57.4%
2124,3764,"1,088",874,80.3%
2125,3765,457,267,58.4%
2126,3803,"1,090",616,56.5%
2127,3850,"1,387","1,387",100.0%
2128,3851,546,546,100.0%
2129,7231,984,867,88.1%
2130,6822,766,766,100.0%
2131,3791,396,364,91.9%
2132,3818,550,550,100.0%
2133,7664,515,193,37.5%
2134,3852,728,671,92.2%
2135,3625,408,351,86.0%
2136,3776,590,590,100.0%
2137,3843,"1,170",808,69.1%
2138,3668,373,272,72.9%
2139,4726,710,185,26.1%
2140,5186,570,191,33.5%
2141,5120,415,415,100.0%
2142,5185,571,571,100.0%
2143,5041,489,240,49.1%
2144,7242,587,587,100.0%
2145,6528,485,485,100.0%
2146,5125,444,415,93.5%
2147,3712,406,214,52.7%
2148,5187,486,437,89.9%
2149,7229,239,150,62.8%
2150,3806,371,303,81.7%
2151,3766,587,500,85.2%
2152,3742,916,916,100.0%
2153,3713,449,304,67.7%
2154,3743,274,274,100.0%
2155,3807,675,675,100.0%
2156,3693,525,487,92.8%
2157,3642,428,395,92.3%
2158,7227,325,213,65.5%
2159,3714,477,201,42.1%
2160,7963,"1,081",998,92.3%
2161,3645,439,439,100.0%
2162,3626,292,277,94.9%
2163,5294,777,777,100.0%
2164,3795,370,370,100.0%
2165,7852,424,424,100.0%
2166,7855,363,363,100.0%
2167,7851,370,275,74.3%
2168,8143,222,157,70.7%
2169,7228,516,516,100.0%
2170,6675,760,760,100.0%
2171,3715,521,483,92.7%
2172,3647,551,517,93.8%
2173,6825,200,126,63.0%
2174,3670,530,408,77.0%
2175,7810,195,140,71.8%
2176,7811,320,207,64.7%
2177,3744,814,814,100.0%
2178,6530,447,394,88.1%
2179,3822,270,230,85.2%
2180,3671,314,314,100.0%
2181,3845,"1,817","1,267",69.7%
2182,3717,424,424,100.0%
2183,4732,484,484,100.0%
2184,4961,833,536,64.3%
2185,3718,431,356,82.6%
2186,6533,477,459,96.2%
2187,7232,990,959,96.9%
2188,3694,336,322,95.8%
2189,3797,392,392,100.0%
2190,7521,751,721,96.0%
2191,3842,680,680,100.0%
2192,3808,"1,174",359,30.6%
2193,3769,"1,084",744,68.6%
2194,3648,634,431,68.0%
2195,3719,418,291,69.6%
2196,6534,592,553,93.4%
2197,3629,810,810,100.0%
2198,5293,330,294,89.1%
2199,3611,416,355,85.3%
2200,3630,411,368,89.5%
2201,6768,575,471,81.9%
2202,3649,519,136,26.2%
2203,7022,302,302,100.0%
2204,3720,323,280,86.7%
2205,3798,572,533,93.2%
2206,3697,435,435,100.0%
2207,3770,"1,157",956,82.6%
2208,4868,388,328,84.5%
2209,3749,634,634,100.0%
2210,6535,781,781,100.0%
2211,7815,242,242,100.0%
2212,7522,763,731,95.8%
2213,3650,300,263,87.7%
2214,3855,"2,965","2,122",71.6%
2215,3750,814,814,100.0%
2216,6960,242,153,63.2%
2217,7472,290,258,89.0%
2218,3857,996,996,100.0%
2219,6548,258,258,100.0%
2220,7808,257,149,58.0%
2221,7782,466,466,100.0%
2222,3721,514,514,100.0%
2223,3613,660,631,95.6%
2224,7780,265,265,100.0%
2225,3675,436,381,87.4%
2226,7706,581,145,25.0%
2227,7244,267,267,100.0%
2228,3722,410,385,93.9%
2229,6539,517,478,92.5%
2230,3616,643,643,100.0%
2231,6821,407,407,100.0%
2232,9999,"4,276","1,664",38.9%
2233,8120,327,205,62.7%
2234,8121,226,157,69.5%
2235,7850,206,206,100.0%
2236,7812,249,202,81.1%
2237,3801,764,528,69.1%
2238,5121,431,401,93.0%
2239,3783,252,174,69.0%
2240,6540,354,323,91.2%
2241,6765,404,387,95.8%
2242,7813,539,539,100.0%
2243,3632,402,366,91.0%
2244,3771,583,425,72.9%
2245,3614,590,590,100.0%
2246,6522,203,203,100.0%
2247,3701,687,687,100.0%
2248,3824,304,304,100.0%
2249,3724,454,454,100.0%
2250,3844,476,476,100.0%
2251,3861,524,345,65.8%
2252,7245,505,505,100.0%
2253,7903,399,399,100.0%
2254,7906,488,182,37.3%
2255,3653,595,557,93.6%
2256,7246,189,189,100.0%
2257,3725,631,294,46.6%
2258,3702,270,270,100.0%
2259,3800,738,738,100.0%
2260,7809,103,103,100.0%
2261,3634,393,393,100.0%
2262,3773,"1,288","1,150",89.3%
2263,3859,658,626,95.1%
2264,3654,569,533,93.7%
2265,3655,271,271,100.0%
2266,7234,"1,349","1,186",87.9%
2267,3635,278,258,92.8%
2268,6541,372,331,89.0%
2269,4963,482,447,92.7%
2270,3727,552,517,93.7%
2271,7255,431,431,100.0%
2272,3753,661,661,100.0%
2273,7072,693,439,63.3%
2274,3657,500,463,92.6%
2275,3755,550,550,100.0%
2276,3832,373,373,100.0%
2277,6523,506,506,100.0%
2278,3658,388,335,86.3%
2279,7252,280,280,100.0%
2280,3835,460,460,100.0%
2281,7225,334,298,89.2%
2282,6527,"1,866","1,078",57.8%
2283,3659,311,273,87.8%
2284,7663,653,653,100.0%
2285,3615,384,384,100.0%
2286,5124,944,904,95.8%
2287,3703,568,568,100.0%
2288,3860,815,815,100.0%
2289,3681,386,367,95.1%
2290,3728,173,173,100.0%
2291,6544,890,779,87.5%
2292,3775,281,223,79.4%
2293,7253,"1,162","1,006",86.6%
2294,3731,467,449,96.1%
2295,5188,425,368,86.6%
2296,7233,523,456,87.2%
2297,7737,642,475,74.0%
2298,7511,504,308,61.1%
2299,7828,169,117,69.2%
2300,7647,"1,060",471,44.4%
2301,8170,250,133,53.2%
2302,6239,262,132,50.4%
2303,1555,420,220,52.4%
2304,1560,568,262,46.1%
2305,1559,280,154,55.0%
2306,1430,397,186,46.9%
2307,1396,307,33,10.7%
2308,1426,931,149,16.0%
2309,7213,295,66,22.4%
2310,1425,796,172,21.6%
2311,9999,9,7,77.8%
2312,4841,705,83,11.8%
2313,3910,469,156,33.3%
2314,5262,487,193,39.6%
2315,3909,628,260,41.4%
2316,7999,"1,096",55,5.0%
2317,7998,396,21,5.3%
2318,0315,"1,562",78,5.0%
2319,0314,735,36,4.9%
2320,9999,8,0,0.0%
2321,7997,446,35,7.8%
2322,7996,407,11,2.7%
2323,8203,574,458,79.8%
2324,7443,22,17,77.3%
2325,0409,"1,347",601,44.6%
2326,7616,317,268,84.5%
2327,7615,501,426,85.0%
2328,7878,586,481,82.1%
2329,7886,182,163,89.6%
2330,7889,386,327,84.7%
2331,7501,285,175,61.4%
2332,6019,403,265,65.8%
2333,6915,"1,454",932,64.1%
2334,7868,570,358,62.8%
2335,8106,890,273,30.7%
2336,0326,631,444,70.4%
2337,0412,823,604,73.4%
2338,7913,151,145,96.0%
2339,7692,362,273,75.4%
2340,6022,703,231,32.9%
2341,0330,501,376,75.0%
2342,6811,208,174,83.7%
2343,6024,483,374,77.4%
2344,8204,767,649,84.6%
2345,6026,429,349,81.4%
2346,0400,333,259,77.8%
2347,6028,392,258,65.8%
2348,7880,632,502,79.4%
2349,8255,682,623,91.3%
2350,6042,398,244,61.3%
2351,7870,332,280,84.3%
2352,6044,391,211,54.0%
2353,7871,267,222,83.1%
2354,7881,398,255,64.1%
2355,8108,335,286,85.4%
2356,8110,598,495,82.8%
2357,0363,533,331,62.1%
2358,0351,367,187,51.0%
2359,0365,640,503,78.6%
2360,8105,960,545,56.8%
2361,6047,114,105,92.1%
2362,8256,66,40,60.6%
2363,0416,932,706,75.8%
2364,0395,295,177,60.0%
2365,6664,73,39,53.4%
2366,7742,405,293,72.3%
2367,9999,226,167,73.9%
2368,0379,220,199,90.5%
2369,8107,540,299,55.4%
2370,7693,458,292,63.8%
2371,7888,584,454,77.7%
2372,7916,115,111,96.5%
2373,7362,296,239,80.7%
2374,7039,388,276,71.1%
2375,6873,156,127,81.4%
2376,7884,385,303,78.7%
2377,7876,254,223,87.8%
2378,7694,305,174,57.0%
2379,7877,235,189,80.4%
2380,7885,238,147,61.8%
2381,7502,174,139,79.9%
2382,2943,267,128,47.9%
2383,6385,735,351,47.8%
2384,7730,507,250,49.3%
2385,5058,"1,010",373,36.9%
2386,6622,763,374,49.0%
2387,7979,471,277,58.8%
2388,7434,"1,036",409,39.5%
2389,3210,"2,001",769,38.4%
2390,7660,"1,192",476,39.9%
2391,7183,902,370,41.0%
2392,3209,304,118,38.8%
2393,0427,401,99,24.7%
2394,0432,453,103,22.7%
2395,5105,669,164,24.5%
2396,7193,526,111,21.1%
2397,9999,12,3,25.0%
2398,0435,"1,334",254,19.0%
2399,0433,241,106,44.0%
2400,4901,353,68,19.3%
2401,7771,399,299,74.9%
2402,3212,480,194,40.4%
2403,7482,696,500,71.8%
2404,7483,6,5,83.3%
2405,8236,"1,034",763,73.8%
2406,6432,727,299,41.1%
2407,3216,"1,575",699,44.4%
2408,8010,728,324,44.5%
2409,9999,124,78,62.9%
2410,7738,"1,915","1,231",64.3%
2411,7867,850,609,71.6%
2412,7739,961,498,51.8%
2413,3214,718,417,58.1%
2414,7055,468,220,47.0%
2415,3111,433,176,40.6%
2416,7984,546,297,54.4%
2417,1270,378,177,46.8%
2418,3334,763,273,35.8%
2419,6746,745,225,30.2%
2420,3338,989,299,30.2%
2421,3337,453,154,34.0%
2422,3336,283,121,42.8%
2423,3345,406,300,73.9%
2424,5110,294,200,68.0%
2425,3339,312,164,52.6%
2426,3341,371,245,66.0%
2427,3346,674,484,71.8%
2428,9999,27,15,55.6%
2429,3348,760,430,56.6%
2430,3342,252,156,61.9%
2431,3915,955,615,64.4%
2432,5265,842,490,58.2%
2433,3924,"1,058",509,48.1%
2434,7540,607,376,61.9%
2435,8218,242,144,59.5%
2436,8129,552,398,72.1%
2437,7848,404,278,68.8%
2438,7772,587,517,88.1%
2439,7831,394,341,86.5%
2440,7832,416,296,71.2%
2441,8193,237,193,81.4%
2442,8077,89,38,42.7%
2443,8078,80,57,71.3%
2444,8079,87,49,56.3%
2445,8080,152,80,52.6%
2446,8081,70,42,60.0%
2447,6165,907,361,39.8%
2448,8082,709,355,50.1%
2449,2379,162,105,64.8%
2450,6893,484,317,65.5%
2451,2350,494,299,60.5%
2452,6108,506,67,13.2%
2453,6852,304,30,9.9%
2454,0448,614,71,11.6%
2455,0447,482,53,11.0%
2456,9999,30,4,13.3%
2457,6781,445,97,21.8%
2458,1122,421,138,32.8%
2459,7836,455,75,16.5%
2460,7835,395,105,26.6%
2461,1128,"1,200",315,26.3%
2462,5132,298,142,47.7%
2463,1121,479,120,25.1%
2464,4965,806,244,30.3%
2465,1123,426,122,28.6%
2466,7630,404,82,20.3%
2467,6510,425,21,4.9%
2468,7697,543,40,7.4%
2469,6511,862,71,8.2%
2470,1921,"1,177",113,9.6%
2471,6512,634,66,10.4%
2472,5275,"1,041",797,76.6%
2473,0840,760,673,88.6%
2474,8117,"2,456","2,226",90.6%
2475,0844,412,379,92.0%
2476,0852,792,738,93.2%
2477,8247,671,558,83.2%
2478,0858,884,807,91.3%
2479,5206,804,691,85.9%
2480,0856,638,599,93.9%
2481,9999,53,0,0.0%
2482,8116,"3,364","2,902",86.3%
2483,0845,852,738,86.6%
2484,5028,660,562,85.2%
2485,0855,640,593,92.7%
2486,0857,472,449,95.1%
2487,5026,728,661,90.8%
2488,7484,532,477,89.7%
2489,5027,789,691,87.6%
2490,0832,895,725,81.0%
2491,5025,616,581,94.3%
2492,0831,633,555,87.7%
2493,6837,413,165,40.0%
2494,8050,743,203,27.3%
2495,4593,506,87,17.2%
2496,4595,392,204,52.0%
2497,4589,281,84,29.9%
2498,5362,456,157,34.4%
2499,4597,929,284,30.6%
2500,4598,"1,652",395,23.9%
2501,7319,174,77,44.3%
2502,1495,540,171,31.7%
2503,8168,351,162,46.2%
2504,8169,254,112,44.1%
2505,9999,1,0,0.0%
2506,7636,975,201,20.6%
2507,3164,579,230,39.7%
2508,3165,602,239,39.7%
2509,7684,480,413,86.0%
2510,1278,829,162,19.5%
2511,7941,771,132,17.1%
2512,7413,385,191,49.6%
2513,1989,304,102,33.6%
2514,6805,224,89,39.7%
2515,1925,527,147,27.9%
2516,5043,199,150,75.4%
2517,1926,326,66,20.2%
2518,1928,298,59,19.8%
2519,4705,418,122,29.2%
2520,1930,230,68,29.6%
2521,1934,"1,948",582,29.9%
2522,7218,"1,294",413,31.9%
2523,1932,329,208,63.2%
2524,4268,569,173,30.4%
2525,8197,737,385,52.2%
2526,8103,648,264,40.7%
2527,7019,994,347,34.9%
2528,9999,16,1,6.3%
2529,8189,674,262,38.9%
2530,0700,513,131,25.5%
2531,8188,353,112,31.7%
2532,5093,509,213,41.8%
2533,6748,348,177,50.9%
2534,2496,671,273,40.7%
2535,0000,272,178,65.4%
2536,6928,500,166,33.2%
2537,0295,347,66,19.0%
2538,6109,180,126,70.0%
2539,7532,358,358,100.0%
2540,7629,308,284,92.2%
2541,7333,446,333,74.7%
2542,8000,364,206,56.6%
2543,6209,407,160,39.3%
2544,6210,346,104,30.1%
2545,9999,5,2,40.0%
2546,1940,371,38,10.2%
2547,7365,434,27,6.2%
2548,6514,436,54,12.4%
2549,1942,"1,300",158,12.2%
2550,1937,337,32,9.5%
2551,6625,864,119,13.8%
2552,7677,481,424,88.1%
2553,5355,273,121,44.3%
2554,3930,570,301,52.8%
2555,1978,138,60,43.5%
2556,1991,193,65,33.7%
2557,6697,657,255,38.8%
2558,1992,512,168,32.8%
2559,5169,719,215,29.9%
2560,6864,425,157,36.9%
2561,5365,372,101,27.2%
2562,2833,579,115,19.9%
2563,2832,216,31,14.4%
2564,6818,134,66,49.3%
2565,4002,134,41,30.6%
2566,9999,1,0,0.0%
2567,7834,59,54,91.5%
2568,8083,591,442,74.8%
2569,3485,"1,010",233,23.1%
2570,7210,550,96,17.5%
2571,9999,8,3,37.5%
2572,5352,726,116,16.0%
2573,0965,484,202,41.7%
2574,6713,631,311,49.3%
2575,7568,642,243,37.9%
2576,9999,3,0,0.0%
2577,7331,450,187,41.6%
2578,3935,304,149,49.0%
2579,5264,513,181,35.3%
2580,0000,172,120,69.8%
2581,6587,138,80,58.0%
2582,7066,174,80,46.0%
2583,7429,724,186,25.7%
2584,0864,647,92,14.2%
2585,6888,592,131,22.1%
2586,5149,315,215,68.3%
2587,2474,615,389,63.3%
2588,2476,297,260,87.5%
2589,2481,734,470,64.0%
2590,2455,298,257,86.2%
2591,4736,432,328,75.9%
2592,4858,537,371,69.1%
2593,6970,493,406,82.4%
2594,5232,604,421,69.7%
2595,7700,834,643,77.1%
2596,4952,351,150,42.7%
2597,6413,"1,773","1,203",67.9%
2598,9999,27,16,59.3%
2599,2487,546,425,77.8%
2600,2489,941,606,64.4%
2601,6791,756,531,70.2%
2602,4857,328,188,57.3%
2603,3968,634,229,36.1%
2604,3969,849,271,31.9%
2605,6817,600,216,36.0%
2606,9999,7,1,14.3%
2607,7507,642,257,40.0%
2608,7013,262,130,49.6%
2609,0000,672,0,0.0%
2610,1178,731,117,16.0%
2611,1180,547,112,20.5%
2612,7488,472,94,19.9%
2613,4907,783,139,17.8%
2614,7489,686,94,13.7%
2615,1179,583,60,10.3%
2616,7412,"1,165",176,15.1%
2617,5311,"1,141",188,16.5%
2618,9999,28,8,28.6%
2619,1183,"1,108",144,13.0%
2620,8084,351,42,12.0%
2621,6594,248,130,52.4%
2622,4006,260,109,41.9%
2623,4696,382,101,26.4%
2624,0457,209,66,31.6%
2625,5101,379,156,41.2%
2626,4843,194,105,54.1%
2627,0458,205,32,15.6%
2628,8001,992,346,34.9%
2629,0460,"1,557",438,28.1%
2630,8002,736,256,34.8%
2631,7009,"1,292",800,61.9%
2632,7893,687,365,53.1%
2633,7892,365,240,65.8%
2634,7397,165,41,24.8%
2635,6800,113,23,20.4%
2636,7398,93,31,33.3%
2637,9999,4,0,0.0%
2638,3173,562,314,55.9%
2639,3170,346,308,89.0%
2640,8093,570,371,65.1%
2641,8092,315,232,73.7%
2642,3171,318,307,96.5%
2643,7705,583,233,40.0%
2644,7387,322,137,42.5%
2645,3124,416,146,35.1%
2646,3938,628,512,81.5%
2647,3940,453,320,70.6%
2648,9999,3,3,100.0%
2649,9999,4,2,50.0%
2650,2706,623,213,34.2%
2651,2708,544,128,23.5%
2652,7741,372,303,81.5%
2653,6357,343,255,74.3%
2654,3567,436,152,34.9%
2655,3549,461,216,46.9%
2656,3569,865,357,41.3%
2657,8181,456,235,51.5%
2658,1724,122,11,9.0%
2659,7925,469,217,46.3%
2660,7924,479,210,43.8%
2661,1729,821,317,38.6%
2662,9999,5,2,40.0%
2663,5221,"1,048",356,34.0%
2664,7921,473,225,47.6%
2665,1167,100,35,35.0%
2666,1169,402,151,37.6%
2667,1171,450,160,35.6%
2668,1172,661,192,29.0%
2669,6647,505,171,33.9%
2670,3116,504,282,56.0%
2671,3117,439,173,39.4%
2672,2656,235,87,37.0%
2673,7354,595,249,41.8%
2674,2654,373,168,45.0%
2675,2655,483,171,35.4%
2676,2657,447,184,41.2%
2677,2658,"1,099",358,32.6%
2678,9999,11,5,45.5%
2679,5054,440,163,37.0%
2680,8227,195,92,47.2%
2681,7481,465,225,48.4%
2682,4009,440,238,54.1%
2683,4015,775,294,37.9%
2684,4014,572,234,40.9%
2685,9999,1,1,100.0%
2686,6660,383,187,48.8%
2687,3357,332,121,36.4%
2688,3266,453,107,23.6%
2689,8062,826,206,24.9%
2690,4722,798,66,8.3%
2691,3306,357,45,12.6%
2692,7262,506,58,11.5%
2693,3350,287,34,11.8%
2694,3354,"2,104",302,14.4%
2695,7752,350,28,8.0%
2696,4900,522,121,23.2%
2697,7638,197,14,7.1%
2698,0438,253,109,43.1%
2699,7751,583,354,60.7%
2700,0440,738,357,48.4%
2701,1177,976,170,17.4%
2702,7460,613,114,18.6%
2703,7718,394,80,20.3%
2704,7717,626,123,19.6%
2705,4599,313,131,41.9%
2706,4601,292,79,27.1%
2707,4602,879,173,19.7%
2708,6832,456,108,23.7%
2709,7699,423,112,26.5%
2710,4600,463,92,19.9%
2711,7490,804,86,10.7%
2712,9999,18,11,61.1%
2713,0468,"1,164",96,8.2%
2714,0470,727,81,11.1%
2715,6328,671,82,12.2%
2716,6853,313,61,19.5%
2717,1730,631,136,21.6%
2718,7611,525,83,15.8%
2719,7682,683,172,25.2%
2720,6906,648,155,23.9%
2721,9999,32,0,0.0%
2722,0467,706,118,16.7%
2723,9999,2,0,0.0%
2724,6568,510,169,33.1%
2725,0714,381,98,25.7%
2726,6937,292,103,35.3%
2727,4603,533,179,33.6%
2728,4605,264,63,23.9%
2729,6641,925,286,30.9%
2730,4606,518,174,33.6%
2731,9999,11,0,0.0%
2732,4608,"1,220",303,24.8%
2733,4607,555,110,19.8%
2734,3054,512,171,33.4%
2735,7719,197,67,34.0%
2736,3056,611,183,30.0%
2737,6516,"1,120",616,55.0%
2738,1861,637,402,63.1%
2739,6505,626,447,71.4%
2740,6501,769,517,67.2%
2741,1943,530,383,72.3%
2742,7946,306,143,46.7%
2743,2271,312,179,57.4%
2744,2284,289,143,49.5%
2745,9999,7,6,85.7%
2746,6900,561,170,30.3%
2747,1627,438,103,23.5%
2748,7668,457,139,30.4%
2749,7391,428,214,50.0%
2750,2253,405,193,47.7%
2751,2309,176,85,48.3%
2752,2310,163,51,31.3%
2753,2313,686,277,40.4%
2754,2312,230,115,50.0%
2755,8072,303,58,19.1%
2756,8073,320,54,16.9%
2757,8074,186,25,13.4%
2758,8075,732,93,12.7%
2759,4808,527,60,11.4%
2760,2839,"1,029",102,9.9%
2761,4070,306,165,53.9%
2762,4062,232,97,41.8%
2763,4064,231,101,43.7%
2764,4068,409,147,35.9%
2765,4071,257,116,45.1%
2766,4839,497,208,41.9%
2767,4613,523,182,34.8%
2768,7556,566,129,22.8%
2769,6692,618,113,18.3%
2770,6286,465,92,19.8%
2771,4614,978,152,15.5%
2772,6932,593,297,50.1%
2773,8102,450,234,52.0%
2774,7978,295,151,51.2%
2775,9999,30,13,43.3%
2776,6191,629,274,43.6%
2777,7960,470,353,75.1%
2778,7648,32,22,68.8%
2779,0941,516,182,35.3%
2780,0936,335,117,34.9%
2781,8076,546,238,43.6%
2782,5130,427,163,38.2%
2783,9999,7,4,57.1%
2784,4617,434,140,32.3%
2785,4620,379,138,36.4%
2786,4623,"1,108",249,22.5%
2787,4622,610,179,29.3%
2788,6725,602,199,33.1%
2789,9999,11,5,45.5%
2790,4618,653,195,29.9%
2791,7321,409,34,8.3%
2792,7940,628,34,5.4%
2793,3358,368,22,6.0%
2794,4809,547,48,8.8%
2795,3364,461,113,24.5%
2796,7458,124,45,36.3%
2797,3365,"1,227",146,11.9%
2798,7817,659,96,14.6%
2799,7818,591,70,11.8%
2800,3367,"1,762",195,11.1%
2801,7599,569,86,15.1%
2802,7763,514,20,3.9%
