,school number,total enrollment,low income enrollment,percent of enrollment from low income families
978,7768,494,343,69.4%
979,7610,347,228,65.7%
980,5242,898,549,61.1%
981,2933,168,108,64.3%
982,2939,356,237,66.6%
983,7748,684,105,15.4%
984,2202,760,286,37.6%
985,5117,707,219,31.0%
986,7427,635,227,35.7%
987,2206,921,274,29.8%
988,5282,328,201,61.3%
989,7329,637,419,65.8%
990,4373,826,361,43.7%
991,4372,661,333,50.4%
992,5166,313,121,38.7%
993,5165,374,176,47.1%
994,3135,280,139,49.6%
995,3137,652,267,41.0%
996,3133,387,216,55.8%
997,7062,341,110,32.3%
998,6341,232,68,29.3%
999,7468,184,69,37.5%
1000,6125,356,356,100.0%
1001,7316,65,65,100.0%
1002,3145,667,190,28.5%
1003,8202,465,149,32.0%
1004,3143,257,86,33.5%
1005,6844,618,216,35.0%
1006,8154,257,165,64.2%
1007,1753,160,72,45.0%
1008,5038,312,136,43.6%
1009,6330,280,94,33.6%
1010,6331,242,90,37.2%
1011,808,708,275,38.8%
1012,7447,504,225,44.6%
1013,809,380,151,39.7%
1014,7992,574,285,49.7%
1015,175,492,59,12.0%
1016,5190,"1,011",103,10.2%
1017,179,702,82,11.7%
1018,178,297,26,8.8%
1019,176,389,72,18.5%
1020,2891,951,467,49.1%
1021,7007,456,243,53.3%
1022,8199,333,201,60.4%
1023,2888,298,167,56.0%
1024,4565,244,151,61.9%
1025,4570,555,334,60.2%
1026,4571,472,260,55.1%
1027,4566,335,264,78.8%
1028,4568,253,136,53.8%
1029,7511,481,396,82.3%
1030,2047,280,118,42.1%
1031,2048,341,114,33.4%
1032,7948,701,224,32.0%
1033,2046,320,117,36.6%
1034,5227,459,171,37.3%
1035,7195,145,78,53.8%
1036,8316,133,69,51.9%
1037,8268,829,708,85.4%
1038,8264,581,488,84.0%
1039,8376,208,169,81.3%
1040,8265,408,375,91.9%
1041,1766,448,436,97.3%
1042,6333,"1,056",872,82.6%
1043,7902,295,165,55.9%
1044,8266,121,93,76.9%
1045,7901,344,236,68.6%
1046,8267,604,544,90.1%
1047,7623,724,648,89.5%
1048,7667,527,479,90.9%
1049,5079,464,178,38.4%
1050,3268,286,108,37.8%
1051,3271,307,69,22.5%
1052,3272,"1,608",334,20.8%
1053,6639,"1,115",267,23.9%
1054,3267,269,101,37.5%
1055,3270,691,104,15.1%
1056,1871,590,52,8.8%
1057,1876,584,73,12.5%
1058,1877,476,35,7.4%
1059,1878,"1,429",163,11.4%
1060,1879,"1,724",258,15.0%
1061,1874,570,79,13.9%
1062,1875,656,94,14.3%
1063,5151,667,410,61.5%
1064,7937,441,267,60.5%
1065,7661,755,208,27.5%
1066,6718,900,464,51.6%
1067,8333,459,287,62.5%
1068,7348,"3,293","1,702",51.7%
1069,7936,759,504,66.4%
1070,6930,"1,109",787,71.0%
1071,8334,826,612,74.1%
1072,8245,800,475,59.4%
1073,7340,983,272,27.7%
1074,7569,874,576,65.9%
1075,8041,556,556,100.0%
1076,5236,509,96,18.9%
1077,5055,588,194,33.0%
1078,2574,501,242,48.3%
1079,2577,541,217,40.1%
1080,2578,"2,217",668,30.1%
1081,6294,471,126,26.8%
1082,7421,452,130,28.8%
1083,7442,558,153,27.4%
1084,2576,568,226,39.8%
1085,2575,459,136,29.6%
1086,4389,531,181,34.1%
1087,7268,410,125,30.5%
1088,4404,"1,892",521,27.5%
1089,4394,430,91,21.2%
1090,5359,627,257,41.0%
1091,7269,474,101,21.3%
1092,4399,523,229,43.8%
1093,7270,428,162,37.9%
1094,4400,424,109,25.7%
1095,3146,587,256,43.6%
1096,8069,337,111,32.9%
1097,3150,781,242,31.0%
1098,3147,331,142,42.9%
1099,182,285,177,62.1%
1100,180,281,154,54.8%
1101,191,649,468,72.1%
1102,7202,595,395,66.4%
1103,5153,760,473,62.2%
1104,8308,150,24,16.0%
1105,7097,558,259,46.4%
1106,7381,535,191,35.7%
1107,6195,660,261,39.5%
1108,927,851,309,36.3%
1109,5207,845,251,29.7%
1110,6797,457,215,47.0%
1111,2331,412,198,48.1%
1112,672,325,92,28.3%
1113,674,617,210,34.0%
1114,675,638,182,28.5%
1115,671,246,98,39.8%
1116,7280,210,79,37.6%
1117,8209,244,59,24.2%
1118,5333,418,202,48.3%
1119,2305,643,285,44.3%
1120,7525,388,201,51.8%
1121,7620,473,259,54.8%
1122,6606,324,219,67.6%
1123,8155,459,451,98.3%
1124,7542,566,566,100.0%
1125,7683,802,412,51.4%
1126,8361,298,253,84.9%
1127,2314,473,215,45.5%
1128,4964,430,199,46.3%
1129,2321,231,102,44.2%
1130,2322,191,89,46.6%
1131,2324,655,302,46.1%
1132,2325,861,341,39.6%
1133,7032,420,191,45.5%
1134,7765,149,19,12.8%
1135,8371,283,226,79.9%
1136,7557,190,133,70.0%
1137,1881,607,356,58.6%
1138,1885,"1,078",512,47.5%
1139,7643,264,126,47.7%
1140,1883,509,243,47.7%
1141,6508,569,273,48.0%
1142,4847,320,209,65.3%
1143,0,348,216,62.1%
1144,2052,657,441,67.1%
1145,4817,589,365,62.0%
1146,6127,247,135,54.7%
1147,6126,258,117,45.3%
1148,8024,443,188,42.4%
1149,8025,312,177,56.7%
1150,4412,264,125,47.3%
1151,5180,383,254,66.3%
1152,7029,429,216,50.3%
1153,2280,339,180,53.1%
1154,3276,372,64,17.2%
1155,8049,309,60,19.4%
1156,3031,224,112,50.0%
1157,5243,617,347,56.2%
1158,3034,752,320,42.6%
1159,3033,594,291,49.0%
1160,5060,248,115,46.4%
1161,1307,607,310,51.1%
1162,6965,756,364,48.1%
1163,7785,655,366,55.9%
1164,8149,890,781,87.8%
1165,5326,332,119,35.8%
1166,6218,260,116,44.6%
1167,2394,515,178,34.6%
1168,2390,231,114,49.4%
1169,4947,273,152,55.7%
1170,6255,587,220,37.5%
1171,2399,96,50,52.1%
1172,2391,179,85,47.5%
1173,2395,158,88,55.7%
1174,2393,115,53,46.1%
1175,7220,450,233,51.8%
1176,2400,126,58,46.0%
1177,2396,125,60,48.0%
1178,5230,365,183,50.1%
1179,2308,346,137,39.6%
1180,8358,521,432,82.9%
1181,7776,804,696,86.6%
1182,8363,99,87,87.9%
1183,8124,361,311,86.1%
1184,5244,503,304,60.4%
1185,5245,361,183,50.7%
1186,3100,300,139,46.3%
1187,1153,479,203,42.4%
1188,1154,720,292,40.6%
1189,7396,260,124,47.7%
1190,8172,486,259,53.3%
1191,1401,602,291,48.3%
1192,6482,"1,289",510,39.6%
1193,6834,"1,010",432,42.8%
1194,8171,301,148,49.2%
1195,1400,462,206,44.6%
1196,6694,525,279,53.1%
1197,1486,480,213,44.4%
1198,7979,667,390,58.5%
1199,7067,277,126,45.5%
1200,7795,108,78,72.2%
1201,6241,114,87,76.3%
1202,7589,"1,155",475,41.1%
1203,7590,820,427,52.1%
1204,4815,299,209,69.9%
1205,4917,264,129,48.9%
1206,1570,404,189,46.8%
1207,6242,192,124,64.6%
1208,6245,415,282,68.0%
1209,1588,312,116,37.2%
1210,7506,187,187,100.0%
1211,7461,370,128,34.6%
1212,203,205,45,22.0%
1213,5112,606,174,28.7%
1214,7462,426,138,32.4%
1215,204,292,107,36.6%
1216,7826,448,448,100.0%
1217,7191,490,365,74.5%
1218,4431,"1,211",494,40.8%
1219,7189,573,244,42.6%
1220,7190,550,199,36.2%
1221,4516,326,141,43.3%
1222,8277,569,260,45.7%
1223,810,223,77,34.5%
1224,6315,315,95,30.2%
1225,816,444,112,25.2%
1226,6316,333,104,31.2%
1227,7538,214,198,92.5%
1228,7565,625,370,59.2%
1229,4524,514,236,45.9%
1230,4528,476,199,41.8%
1231,2924,945,283,29.9%
1232,7060,294,135,45.9%
1233,2922,398,99,24.9%
1234,2920,222,89,40.1%
1235,7146,313,136,43.5%
1236,6403,445,124,27.9%
1237,6404,715,217,30.3%
1238,3155,397,178,44.8%
1239,7069,351,178,50.7%
1240,3154,324,169,52.2%
1241,2606,667,178,26.7%
1242,7939,611,140,22.9%
1243,2607,"1,016",204,20.1%
1244,6297,746,173,23.2%
1245,5285,395,173,43.8%
1246,5283,413,165,40.0%
1247,5284,579,258,44.6%
1248,2598,370,338,91.4%
1249,7182,462,440,95.2%
1250,2599,729,610,83.7%
1251,2581,427,410,96.0%
1252,2589,589,567,96.3%
1253,2592,456,403,88.4%
1254,2593,526,500,95.1%
1255,2597,391,331,84.7%
1256,5056,541,524,96.9%
1257,2584,528,493,93.4%
1258,2595,508,471,92.7%
1259,2596,"2,716","2,382",87.7%
1260,7922,316,306,96.8%
1261,6762,517,495,95.7%
1262,2594,507,468,92.3%
1263,2587,348,316,90.8%
1264,2590,347,282,81.3%
1265,2600,553,466,84.3%
1266,2591,453,413,91.2%
1267,0,822,553,67.3%
1268,2146,327,202,61.8%
1269,2163,359,117,32.6%
1270,4700,367,182,49.6%
1271,5146,689,373,54.1%
1272,6600,928,466,50.2%
1273,4820,321,163,50.8%
1274,7001,581,180,31.0%
1275,2680,587,169,28.8%
1276,4940,398,259,65.1%
1277,5156,586,149,25.4%
1278,6616,646,517,80.0%
1279,5337,399,280,70.2%
1280,2754,"1,033",751,72.7%
1281,5155,"1,224",825,67.4%
1282,6894,614,519,84.5%
1283,2746,458,362,79.0%
1284,2743,517,399,77.2%
1285,6579,367,172,46.9%
1286,7923,356,128,36.0%
1287,5338,"2,402","1,569",65.3%
1288,7681,"1,682",661,39.3%
1289,7634,601,149,24.8%
1290,8130,466,385,82.6%
1291,1312,150,86,57.3%
1292,1313,272,121,44.5%
1293,1315,678,282,41.6%
1294,1314,776,380,49.0%
1295,1311,208,109,52.4%
1296,1310,293,208,71.0%
1297,4807,544,267,49.1%
1298,4665,475,114,24.0%
1299,4084,575,187,32.5%
1300,4085,626,159,25.4%
1301,4081,285,79,27.7%
1302,6940,277,171,61.7%
1303,4442,543,147,27.1%
1304,4440,326,115,35.3%
1305,5361,453,150,33.1%
1306,7675,696,696,100.0%
1307,0,"1,578","1,022",64.8%
1308,8125,676,476,70.4%
1309,7859,723,162,22.4%
1310,6786,403,184,45.7%
1311,3532,373,151,40.5%
1312,8286,383,156,40.7%
1313,14,635,227,35.7%
1314,13,623,232,37.2%
1315,12,693,288,41.6%
1316,1747,211,52,24.6%
1317,1752,386,97,25.1%
1318,1775,295,123,41.7%
1319,1776,"1,147",242,21.1%
1320,7414,896,215,24.0%
1321,1774,360,96,26.7%
1322,7844,16,12,75.0%
1323,1797,402,42,10.4%
1324,3293,911,81,8.9%
1325,7597,485,34,7.0%
1326,3286,549,28,5.1%
1327,3291,729,51,7.0%
1328,3296,"1,217",141,11.6%
1329,3295,"1,435",162,11.3%
1330,3287,610,54,8.9%
1331,3288,666,82,12.3%
1332,3289,739,66,8.9%
1333,3294,"1,016",95,9.4%
1334,4960,754,120,15.9%
1335,7212,567,83,14.6%
1336,3297,938,113,12.0%
1337,3036,677,317,46.8%
1338,3037,349,143,41.0%
1339,4828,474,147,31.0%
1340,0,438,248,56.6%
1341,7291,301,131,43.5%
1342,7574,"1,332",563,42.3%
1343,8360,394,209,53.0%
1344,7223,405,285,70.4%
1345,7012,317,200,63.1%
1346,3902,315,201,63.8%
1347,7549,342,270,78.9%
1348,7954,473,213,45.0%
1349,7955,403,144,35.7%
1350,7953,874,305,34.9%
1351,2618,949,285,30.0%
1352,7956,240,77,32.1%
1353,2619,280,130,46.4%
1354,6733,370,137,37.0%
1355,8246,888,287,32.3%
1356,2623,"1,743",495,28.4%
1357,5114,915,272,29.7%
1358,2621,332,73,22.0%
1359,4708,492,123,25.0%
1360,7383,413,84,20.3%
1361,2620,309,84,27.2%
1362,7672,"1,208","1,208",100.0%
1363,2339,635,313,49.3%
1364,8066,313,159,50.8%
1365,8138,437,241,55.1%
1366,7777,807,632,78.3%
1367,1898,355,53,14.9%
1368,1899,348,74,21.3%
1369,1902,"1,117",222,19.9%
1370,1901,717,171,23.8%
1371,1894,374,80,21.4%
1372,1896,360,61,16.9%
1373,7929,522,46,8.8%
1374,1155,737,71,9.6%
1375,5363,548,42,7.7%
1376,1158,445,27,6.1%
1377,1159,"1,059",32,3.0%
1378,7678,585,381,65.1%
1379,8259,771,747,96.9%
1380,8288,568,470,82.7%
1381,7588,"1,229",846,68.8%
1382,8365,523,459,87.8%
1383,8208,542,488,90.0%
1384,8207,"1,516","1,225",80.8%
1385,8153,845,766,90.7%
1386,8152,550,451,82.0%
1387,7961,896,659,73.5%
1388,7909,789,652,82.6%
1389,8151,778,749,96.3%
1390,7910,"1,340","1,091",81.4%
1391,7582,"1,006",865,86.0%
1392,4248,504,215,42.7%
1393,4244,236,104,44.1%
1394,4249,503,200,39.8%
1395,6976,388,190,49.0%
1396,7673,776,482,62.1%
1397,499,345,206,59.7%
1398,8272,369,225,61.0%
1399,6105,"1,063",583,54.8%
1400,8271,437,303,69.3%
1401,8270,400,292,73.0%
1402,6672,278,164,59.0%
1403,1709,227,93,41.0%
1404,7837,449,234,52.1%
1405,8008,361,140,38.8%
1406,5098,"1,158",352,30.4%
1407,1715,907,282,31.1%
1408,5021,239,127,53.1%
1409,1711,253,60,23.7%
1410,4851,401,102,25.4%
1411,8257,851,603,70.9%
1412,3157,569,254,44.6%
1413,7792,167,80,47.9%
1414,3158,382,143,37.4%
1415,6744,440,252,57.3%
1416,6716,800,126,15.8%
1417,6845,278,43,15.5%
1418,7433,453,72,15.9%
1419,3303,333,92,27.6%
1420,3305,"1,587",277,17.5%
1421,8139,740,121,16.4%
1422,5252,302,50,16.6%
1423,7573,350,45,12.9%
1424,6208,353,187,53.0%
1425,3994,289,128,44.3%
1426,7613,190,102,53.7%
1427,2423,"1,035",562,54.3%
1428,8304,766,373,48.7%
1429,3962,824,305,37.0%
1430,7799,340,145,42.6%
1431,3961,612,270,44.1%
1432,8232,381,193,50.7%
1433,5175,744,199,26.7%
1434,8005,213,173,81.2%
1435,1788,444,190,42.8%
1436,1790,656,308,47.0%
1437,1785,528,302,57.2%
1438,7756,487,310,63.7%
1439,6566,273,201,73.6%
1440,0,52,30,57.7%
1441,8307,321,203,63.2%
1442,6261,268,167,62.3%
1443,8182,391,184,47.1%
1444,8183,201,102,50.7%
1445,7789,537,420,78.2%
1446,8184,551,348,63.2%
1447,8187,"1,228",589,48.0%
1448,8186,809,441,54.5%
1449,8185,779,449,57.6%
1450,3196,215,113,52.6%
1451,7863,431,186,43.2%
1452,6809,533,189,35.5%
1453,4091,665,203,30.5%
1454,6360,458,207,45.2%
1455,2053,569,146,25.7%
1456,2054,680,344,50.6%
1457,4724,416,178,42.8%
1458,5329,636,305,48.0%
1459,4954,542,226,41.7%
1460,8071,"2,222",878,39.5%
1461,2059,586,300,51.2%
1462,7384,626,177,28.3%
1463,2062,471,221,46.9%
1464,1793,373,157,42.1%
1465,6682,186,86,46.2%
1466,1794,257,90,35.0%
1467,7064,349,154,44.1%
1468,1623,336,148,44.0%
1469,5353,548,341,62.2%
1470,6863,496,275,55.4%
1471,3541,646,282,43.7%
1472,7034,152,79,52.0%
1473,3537,248,126,50.8%
1474,4836,117,43,36.8%
1475,6699,540,291,53.9%
1476,6583,537,240,44.7%
1477,7108,799,357,44.7%
1478,2686,660,262,39.7%
1479,6635,411,278,67.6%
1480,4444,374,233,62.3%
1481,7399,188,92,48.9%
1482,6181,242,130,53.7%
1483,6605,684,330,48.2%
1484,1164,666,314,47.1%
1485,6674,981,466,47.5%
1486,7800,504,244,48.4%
1487,3039,538,304,56.5%
1488,3040,370,164,44.3%
1489,0,309,35,11.3%
1490,8177,818,229,28.0%
1491,6596,629,176,28.0%
1492,229,437,128,29.3%
1493,5017,990,260,26.3%
1494,5343,661,211,31.9%
1495,3044,241,76,31.5%
1496,3042,500,160,32.0%
1497,3045,614,182,29.6%
1498,5354,256,106,41.4%
1499,6421,423,206,48.7%
1500,4044,702,240,34.2%
1501,240,522,89,17.0%
1502,7441,346,87,25.1%
1503,8347,173,57,32.9%
1504,7952,202,16,7.9%
1505,8253,567,118,20.8%
1506,8254,591,127,21.5%
1507,4951,"1,169",222,19.0%
1508,8370,174,93,53.4%
1509,8112,199,127,63.8%
1510,8381,440,280,63.6%
1511,8380,207,152,73.4%
1512,6929,450,262,58.2%
1513,1550,430,217,50.5%
1514,7498,858,567,66.1%
1515,6936,449,256,57.0%
1516,8135,198,135,68.2%
1517,4454,202,90,44.6%
1518,4458,643,252,39.2%
1519,7791,316,158,50.0%
1520,4455,386,136,35.2%
1521,4457,360,202,56.1%
1522,4453,158,85,53.8%
1523,2295,133,79,59.4%
1524,2297,223,137,61.4%
1525,7944,448,252,56.3%
1526,7733,286,192,67.1%
1527,2291,350,237,67.7%
1528,7339,505,233,46.1%
1529,4049,467,195,41.8%
1530,249,240,32,13.3%
1531,251,249,24,9.6%
1532,248,353,37,10.5%
1533,250,311,19,6.1%
1534,7535,665,53,8.0%
1535,246,424,49,11.6%
1536,247,320,16,5.0%
1537,7534,658,75,11.4%
1538,254,"1,769",212,12.0%
1539,245,452,63,13.9%
1540,8006,567,370,65.3%
1541,4919,"1,280",763,59.6%
1542,6610,925,519,56.1%
1543,827,875,549,62.7%
1544,7546,270,202,74.8%
1545,3048,476,169,35.5%
1546,3047,582,224,38.5%
1547,8054,335,32,9.6%
1548,8055,377,40,10.6%
1549,3495,"1,509",244,16.2%
1550,8053,"1,077",169,15.7%
1551,3494,773,123,15.9%
1552,8056,614,112,18.2%
1553,5154,544,67,12.3%
1554,7128,633,219,34.6%
1555,1069,452,152,33.6%
1556,7380,"1,246",321,25.8%
1557,1071,474,165,34.8%
1558,6455,"2,522",686,27.2%
1559,1077,802,278,34.7%
1560,1076,684,242,35.4%
1561,1072,422,147,34.8%
1562,8374,733,228,31.1%
1563,2689,591,119,20.1%
1564,2688,611,128,20.9%
1565,6720,647,451,69.7%
1566,695,437,247,56.5%
1567,694,317,198,62.5%
1568,2701,94,50,53.2%
1569,8319,846,683,80.7%
1570,8284,461,333,72.2%
1571,2704,752,488,64.9%
1572,7164,977,781,79.9%
1573,7762,164,71,43.3%
1574,7649,"1,478",932,63.1%
1575,1084,534,43,8.1%
1576,1082,261,27,10.3%
1577,7561,376,33,8.8%
1578,7830,310,29,9.4%
1579,8321,326,226,69.3%
1580,4466,152,25,16.4%
1581,8322,684,445,65.1%
1582,8323,809,451,55.7%
1583,5260,481,289,60.1%
1584,7930,297,144,48.5%
1585,7931,271,154,56.8%
1586,7566,43,4,9.3%
1587,3263,446,309,69.3%
1588,3265,945,594,62.9%
1589,3321,647,471,72.8%
1590,5080,455,432,94.9%
1591,3318,395,312,79.0%
1592,3408,677,511,75.5%
1593,6729,"1,688",953,56.5%
1594,5253,546,285,52.2%
1595,8313,285,240,84.2%
1596,6998,125,86,68.8%
1597,3320,648,449,69.3%
1598,7364,548,422,77.0%
1599,263,463,16,3.5%
1600,5108,737,62,8.4%
1601,265,377,5,1.3%
1602,6603,344,25,7.3%
1603,266,440,13,3.0%
1604,270,497,22,4.4%
1605,7346,832,34,4.1%
1606,7379,768,28,3.6%
1607,268,751,73,9.7%
1608,8305,"2,665",151,5.7%
1609,269,410,30,7.3%
1610,5139,327,143,43.7%
1611,1489,275,111,40.4%
1612,4946,354,198,55.9%
1613,6145,501,238,47.5%
1614,6144,406,209,51.5%
1615,7360,391,188,48.1%
1616,8142,588,175,29.8%
1617,8052,594,124,20.9%
1618,6106,625,161,25.8%
1619,7101,"1,390",299,21.5%
1620,291,642,104,16.2%
1621,290,546,223,40.8%
1622,4958,970,417,43.0%
1623,7406,515,94,18.3%
1624,6907,385,63,16.4%
1625,4831,619,169,27.3%
1626,7314,586,94,16.0%
1627,5344,498,295,59.2%
1628,3379,506,180,35.6%
1629,3309,584,313,53.6%
1630,3275,547,201,36.7%
1631,4830,710,119,16.8%
1632,5345,"3,158",975,30.9%
1633,3325,472,132,28.0%
1634,3280,499,304,60.9%
1635,3322,838,192,22.9%
1636,3324,"1,233",497,40.3%
1637,3323,810,266,32.8%
1638,7407,605,137,22.6%
1639,3278,280,104,37.1%
1640,8097,298,78,26.2%
1641,8098,564,224,39.7%
1642,2446,916,308,33.6%
1643,8099,449,172,38.3%
1644,5233,728,234,32.1%
1645,7950,"1,027",319,31.1%
1646,3883,864,358,41.4%
1647,4837,455,227,49.9%
1648,7259,324,182,56.2%
1649,3988,343,166,48.4%
1650,7430,893,324,36.3%
1651,5062,542,234,43.2%
1652,3499,536,158,29.5%
1653,3500,511,156,30.5%
1654,3505,"1,775",520,29.3%
1655,5258,"1,359",418,30.8%
1656,5209,422,245,58.1%
1657,964,405,197,48.6%
1658,0,199,100,50.3%
1659,4572,352,153,43.5%
1660,7375,211,77,36.5%
1661,4578,646,238,36.8%
1662,4577,"1,076",360,33.5%
1663,5272,339,95,28.0%
1664,7962,450,164,36.4%
1665,7644,446,169,37.9%
1666,4576,253,127,50.2%
1667,7167,436,168,38.5%
1668,747,491,223,45.4%
1669,6859,374,162,43.3%
1670,6201,328,149,45.4%
1671,6860,360,168,46.7%
1672,2758,171,53,31.0%
1673,2755,181,71,39.2%
1674,2757,501,122,24.4%
1675,2756,200,65,32.5%
1676,8310,523,172,32.9%
1677,2760,718,232,32.3%
1678,6829,244,104,42.6%
1679,2818,516,185,35.9%
1680,2813,312,122,39.1%
1681,6727,491,225,45.8%
1682,6931,309,180,58.3%
1683,3875,230,137,59.6%
1684,6908,393,237,60.3%
1685,6371,317,203,64.0%
1686,4058,396,225,56.8%
1687,4060,493,310,62.9%
1688,4057,376,238,63.3%
1689,6373,546,280,51.3%
1690,6816,411,254,61.8%
1691,4579,438,79,18.0%
1692,4581,339,100,29.5%
1693,6345,969,212,21.9%
1694,6346,763,187,24.5%
1695,7572,440,90,20.5%
1696,4580,233,82,35.2%
1697,30,287,148,51.6%
1698,6977,369,231,62.6%
1699,53,495,250,50.5%
1700,6353,215,135,62.8%
1701,2958,490,162,33.1%
1702,2955,227,99,43.6%
1703,2956,257,88,34.2%
1704,0,254,168,66.1%
1705,5144,414,244,58.9%
1706,6146,313,205,65.5%
1707,6745,448,261,58.3%
1708,2070,216,148,68.5%
1709,6449,449,109,24.3%
1710,2821,749,115,15.4%
1711,7353,531,100,18.8%
1712,2819,412,63,15.3%
1713,7856,792,475,60.0%
1714,8101,530,139,26.2%
1715,7758,801,213,26.6%
1716,4482,849,207,24.4%
1717,4717,"1,636",395,24.1%
1718,7757,468,209,44.7%
1719,5270,497,120,24.1%
1720,7716,469,49,10.4%
1721,1414,"1,161",412,35.5%
1722,1413,366,169,46.2%
1723,8004,353,157,44.5%
1724,7656,496,222,44.8%
1725,4115,464,306,65.9%
1726,7215,596,373,62.6%
1727,4931,630,352,55.9%
1728,8235,175,121,69.1%
1729,4116,137,85,62.0%
1730,2448,532,236,44.4%
1731,2449,435,137,31.5%
1732,7378,698,227,32.5%
1733,6319,396,112,28.3%
1734,6318,562,148,26.3%
1735,8205,"1,789","1,236",69.1%
1736,3876,194,118,60.8%
1737,3877,141,73,51.8%
1738,7753,88,56,63.6%
1739,3106,322,143,44.4%
1740,3107,310,161,51.9%
1741,7304,601,197,32.8%
1742,7198,541,56,10.4%
1743,7197,429,54,12.6%
1744,6487,671,163,24.3%
1745,1406,"1,603",270,16.8%
1746,5010,843,138,16.4%
1747,7994,608,50,8.2%
1748,8063,495,247,49.9%
1749,8064,623,256,41.1%
1750,6624,249,125,50.2%
1751,6623,556,251,45.1%
1752,1420,"1,345",402,29.9%
1753,1418,608,218,35.9%
1754,7063,209,63,30.1%
1755,1094,589,104,17.7%
1756,7312,396,98,24.7%
1757,1091,199,42,21.1%
1758,6456,188,43,22.9%
1759,4734,432,118,27.3%
1760,7140,300,115,38.3%
1761,7993,167,69,41.3%
1762,7172,481,212,44.1%
1763,1319,351,98,27.9%
1764,2761,368,108,29.3%
1765,8157,615,87,14.1%
1766,8162,242,97,40.1%
1767,2765,866,219,25.3%
1768,2766,"1,107",226,20.4%
1769,2764,368,108,29.3%
1770,7985,730,632,86.6%
1771,1322,521,267,51.2%
1772,8349,445,241,54.2%
1773,8348,702,341,48.6%
1774,2824,547,108,19.7%
1775,4672,564,154,27.3%
1776,8141,605,80,13.2%
1777,2823,361,95,26.3%
1778,6801,408,78,19.1%
1779,2827,425,138,32.5%
1780,7604,960,252,26.3%
1781,2829,"3,227",723,22.4%
1782,2826,522,111,21.3%
1783,2825,411,103,25.1%
1784,7603,"1,269",269,21.2%
1785,5274,731,347,47.5%
1786,6439,538,181,33.6%
1787,3511,461,200,43.4%
1788,5351,656,250,38.1%
1789,1213,539,179,33.2%
1790,7139,265,107,40.4%
1791,6990,513,199,38.8%
1792,6202,112,54,48.2%
1793,1255,219,106,48.4%
1794,8160,351,246,70.1%
1795,5019,966,694,71.8%
1796,8327,"1,298",929,71.6%
1797,309,"1,339",853,63.7%
1798,7141,673,289,42.9%
1799,2516,300,125,41.7%
1800,2629,306,111,36.3%
1801,2626,532,302,56.8%
1802,2627,303,62,20.5%
1803,7410,493,242,49.1%
1804,2628,295,126,42.7%
1805,5238,343,140,40.8%
1806,2633,"1,713",678,39.6%
1807,2634,327,134,41.0%
1808,1911,487,92,18.9%
1809,1910,372,64,17.2%
1810,5143,799,189,23.7%
1811,1912,268,94,35.1%
1812,5223,409,46,11.2%
1813,1915,"1,054",274,26.0%
1814,6185,452,98,21.7%
1815,6186,250,43,17.2%
1816,4490,385,81,21.0%
1817,4492,618,92,14.9%
1818,6648,"1,291",177,13.7%
1819,6187,304,31,10.2%
1820,7111,198,83,41.9%
1821,6189,345,74,21.4%
1822,1630,444,239,53.8%
1823,1629,443,173,39.1%
1824,6137,494,236,47.8%
1825,6942,524,234,44.7%
1826,7278,499,199,39.9%
1827,6136,500,187,37.4%
1828,1053,444,79,17.8%
1829,1054,437,71,16.2%
1830,1055,451,75,16.6%
1831,1097,465,153,32.9%
1832,4681,682,134,19.6%
1833,1100,"2,327",464,19.9%
1834,7957,658,110,16.7%
1835,1099,498,137,27.5%
1836,1098,441,110,24.9%
1837,1052,445,76,17.1%
1838,7260,403,108,26.8%
1839,7028,401,237,59.1%
1840,2345,464,236,50.9%
1841,1347,263,92,35.0%
1842,1346,108,52,48.1%
1843,6847,409,125,30.6%
1844,6231,693,184,26.6%
1845,7519,581,56,9.6%
1846,7308,740,143,19.3%
1847,4853,533,46,8.6%
1848,1111,552,135,24.5%
1849,7465,273,113,41.4%
1850,1109,401,71,17.7%
1851,1107,454,162,35.7%
1852,1106,437,164,37.5%
1853,1101,394,180,45.7%
1854,4682,"3,175",734,23.1%
1855,1116,779,199,25.5%
1856,1102,484,51,10.5%
1857,1112,417,198,47.5%
1858,1113,962,242,25.2%
1859,7650,"9,723","3,145",32.3%
1860,7821,681,250,36.7%
1861,7819,"2,361","1,163",49.3%
1862,7687,"2,299","1,434",62.4%
1863,7685,536,373,69.6%
1864,8037,461,261,56.6%
1865,2649,522,242,46.4%
1866,6300,241,132,54.8%
1867,2648,311,157,50.5%
1868,7459,552,54,9.8%
1869,3328,"1,814",243,13.4%
1870,3326,752,87,11.6%
1871,7794,612,95,15.5%
1872,7766,532,112,21.1%
1873,7554,702,55,7.8%
1874,3327,606,70,11.6%
1875,7770,588,566,96.3%
1876,7594,684,27,3.9%
1877,7393,890,51,5.7%
1878,5083,"1,432",71,5.0%
1879,4256,707,29,4.1%
1880,4255,390,19,4.9%
1881,7587,"1,160",376,32.4%
1882,7904,900,645,71.7%
1883,7256,343,238,69.4%
1884,5292,537,433,80.6%
1885,3758,946,694,73.4%
1886,6823,436,415,95.2%
1887,7024,313,263,84.0%
1888,3804,489,369,75.5%
1889,3805,251,172,68.5%
1890,8039,606,304,50.2%
1891,3618,513,350,68.2%
1892,6824,"1,377",922,67.0%
1893,8029,729,528,72.4%
1894,3732,756,370,48.9%
1895,3847,593,470,79.3%
1896,7238,70,61,87.1%
