,aun,marketvalue,personalincome,wadm,mvperwadm,market_value_aid_ratio,piperwadm,personal_income_aid_ratio,mvpi
235,101262903,"$354,166,358","$159,395,114","1,421.052","$249,228",0.701,"$112,166",0.6669,0.6873
236,101264003,"$1,217,933,691","$448,814,298","3,768.997","$323,145",0.6123,"$119,080",0.6464,0.6258
237,101268003,"$1,169,712,022","$416,128,413","3,431.298","$340,894",0.591,"$121,274",0.6399,0.6105
238,106272003,"$414,217,448","$83,923,182",590.815,"$701,095",0.1589,"$142,046",0.5782,0.3265
239,112281302,"$4,719,045,480","$1,475,863,700","10,996.257","$429,150",0.4851,"$134,215",0.6015,0.5316
240,112282004,"$275,699,161","$81,797,210",602.803,"$457,361",0.4513,"$135,694",0.5971,0.5095
241,112283003,"$1,405,950,701","$492,681,004","3,601.009","$390,432",0.5316,"$136,817",0.5937,0.5563
242,112286003,"$1,203,228,510","$388,595,432","3,003.510","$400,607",0.5194,"$129,380",0.6158,0.5579
243,112289003,"$1,776,458,311","$655,622,514","5,294.966","$335,499",0.5975,"$123,819",0.6323,0.6114
244,111291304,"$417,713,089","$119,494,934","1,156.551","$361,171",0.5667,"$103,320",0.6932,0.6172
245,111292304,"$156,348,111","$49,226,555",431.735,"$362,139",0.5655,"$114,020",0.6614,0.6038
246,111297504,"$327,061,849","$101,774,833",908.689,"$359,927",0.5682,"$112,001",0.6674,0.6078
247,101301303,"$222,006,611","$138,239,956","1,286.830","$172,522",0.7931,"$107,426",0.681,0.7482
248,101301403,"$831,246,475","$410,211,645","2,178.110","$381,636",0.5422,"$188,333",0.4407,0.5015
249,101303503,"$215,395,262","$129,357,305",963.274,"$223,607",0.7318,"$134,289",0.6012,0.6794
250,101306503,"$141,646,783","$99,615,090",721.934,"$196,204",0.7646,"$137,983",0.5903,0.6948
251,101308503,"$888,701,508","$156,970,272",857.491,"$1,036,397",0.1,"$183,057",0.4564,0.2425
252,111312503,"$900,429,659","$292,060,877","2,398.296","$375,445",0.5496,"$121,778",0.6384,0.585
253,111312804,"$274,848,967","$98,866,004",898.656,"$305,844",0.6331,"$110,015",0.6733,0.6491
254,111316003,"$387,867,745","$139,549,871","1,805.336","$214,845",0.7423,"$77,298",0.7705,0.7535
255,111317503,"$470,020,010","$132,277,947","1,442.814","$325,766",0.6092,"$91,680",0.7278,0.6566
256,128321103,"$502,443,348","$267,887,783","1,956.775","$256,771",0.692,"$136,902",0.5935,0.6526
257,128323303,"$257,798,391","$119,641,220","1,000.793","$257,594",0.691,"$119,546",0.645,0.6726
